"UBIGEO","VIVIENDA","PERSONA","P1172$01","P1172$02","P1172$13","P1172$14","P408F5","P408G4","IT","P300A","P301C","P301A","P301D","P302","P314A","P315A"
"150108","088",2,NA,NA,NA,NA,NA,NA,1500,4,NA,9,"Privado",NA,"Si",NA
"150108","088",3,NA,NA,NA,NA,NA,NA,1000,4,6,4,"Privado",NA,"Si",NA
"150108","088",4,NA,NA,NA,NA,NA,NA,NA,4,NA,9,"Privado",NA,"Si",NA
"150108","088",5,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Privado",NA,"Si",NA
"150108","088",6,NA,NA,NA,NA,1,15,NA,4,0,1,NA,2,NA,NA
"150108","104",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150108","110",1,60,200,10,50,NA,NA,1139,4,NA,6,"Estatal",NA,"Si",NA
"150108","110",2,NA,NA,NA,NA,1,60,599,4,NA,6,"Estatal",NA,"Si",NA
"150108","110",3,NA,NA,NA,NA,NA,NA,1000,4,NA,8,"Privado",NA,"Si",NA
"150108","110",4,NA,NA,NA,NA,NA,NA,250,4,NA,9,"Privado",NA,"Si",NA
"150108","115",1,80,100,NA,NA,NA,NA,5000,1,NA,6,"Estatal",NA,"No",NA
"150108","115",2,NA,NA,NA,NA,NA,NA,NA,1,0,1,NA,2,"No",NA
"150108","115",3,NA,NA,NA,NA,NA,NA,1200,4,NA,6,"Estatal",NA,"Si",NA
"150108","115",4,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150108","115",5,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150108","115",6,NA,NA,NA,NA,NA,120,NA,4,2,3,"Estatal",1,"Si",NA
"150108","119",1,180,300,60,120,NA,NA,1200,4,NA,6,"Estatal",NA,"Si",NA
"150108","119",2,NA,NA,NA,NA,NA,NA,4000,4,NA,10,"Privado",NA,"Si",NA
"150108","119",3,NA,NA,NA,NA,NA,NA,2400,4,NA,10,"Privado",NA,"Si",NA
"150108","119",4,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Privado",NA,"Si",NA
"150108","127",1,50,80,0,10,NA,NA,800,4,NA,7,"Estatal",NA,"Si",NA
"150108","127",2,NA,NA,NA,NA,NA,NA,NA,4,5,3,"Estatal",1,"Si",NA
"150108","127",3,NA,NA,NA,NA,NA,NA,NA,4,1,3,"Estatal",1,"Si",NA
"150108","130",1,150,250,79,100,NA,NA,NA,4,NA,4,"Estatal",NA,"Si",NA
"150108","130",2,NA,NA,NA,NA,NA,NA,1600,4,NA,10,"Estatal",NA,"Si",NA
"150108","130",3,NA,NA,NA,NA,NA,NA,1800,4,NA,8,"Privado",NA,"Si",NA
"150108","130",4,NA,NA,NA,NA,NA,NA,NA,4,5,3,"Privado",1,"Si",NA
"150108","130",5,NA,NA,NA,NA,1,20,NA,4,NA,2,"Privado",2,NA,NA
"150108","134",1,49,95,NA,85,1,10,NA,4,NA,5,"Estatal",NA,"No",NA
"150108","134",2,NA,NA,NA,NA,NA,NA,2200,4,NA,10,"Estatal",NA,"Si",NA
"150108","134",3,NA,NA,NA,NA,NA,NA,79,4,NA,6,"Estatal",NA,"Si",NA
"150108","134",4,NA,NA,NA,NA,NA,NA,NA,4,NA,2,"Estatal",2,NA,NA
"150108","134",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150108","149",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150108","166",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150108","180",1,49,180,NA,60,NA,NA,6000,4,NA,11,"Estatal",NA,"Si",NA
"150108","180",2,NA,NA,NA,NA,NA,NA,350,1,NA,8,"Privado",NA,"Si",NA
"150108","180",3,NA,NA,NA,NA,NA,NA,NA,7,1,3,"Privado",1,"No",NA
"150108","233",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150108","286",1,45,170,60,90,NA,NA,3000,4,NA,9,"Privado",NA,"Si",NA
"150108","286",2,NA,NA,NA,NA,NA,NA,4500,4,NA,6,"Estatal",NA,"Si",NA
"150108","286",3,NA,NA,NA,NA,NA,NA,NA,4,NA,9,"Privado",NA,"Si",NA
"150108","286",4,NA,NA,NA,NA,NA,NA,NA,4,6,4,"Privado",NA,"Si",NA
"150108","286",5,NA,NA,NA,NA,NA,NA,NA,4,NA,8,"Estatal",NA,"Si",NA
"150108","340",1,50,150,NA,70,NA,NA,2300,4,NA,6,"Estatal",NA,"Si",NA
"150108","340",2,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150108","340",3,NA,NA,NA,NA,NA,NA,3000,4,NA,10,"Privado",NA,"Si",NA
"150108","446",1,80,180,50,83,NA,20,550,4,NA,8,"Privado",NA,"Si",NA
"150108","446",2,NA,NA,NA,NA,NA,25,2500,4,NA,8,"Estatal",NA,"Si",NA
"150108","499",1,30,133,NA,45,NA,NA,1800,4,NA,8,"Privado",NA,"Si",NA
"150108","499",2,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"No",NA
"150108","499",3,NA,NA,NA,NA,NA,NA,NA,4,NA,10,"Privado",NA,"Si",NA
"150108","499",4,NA,NA,NA,NA,NA,NA,930,4,NA,6,"Estatal",NA,"Si",NA
"150109","001",1,NA,100,0,NA,NA,NA,400,1,NA,6,"Estatal",NA,"Si",NA
"150109","001",2,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150109","001",3,NA,NA,NA,NA,NA,NA,NA,4,NA,2,"Estatal",1,"No",NA
"150109","014",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150109","027",1,50,70,50,80,NA,NA,1200,1,NA,6,"Estatal",NA,"Si",NA
"150109","027",2,NA,NA,NA,NA,NA,NA,2000,4,NA,6,"Estatal",NA,"No",NA
"150109","027",3,NA,NA,NA,NA,NA,NA,731,4,NA,6,"Estatal",NA,"Si",NA
"150109","027",4,NA,NA,NA,NA,NA,NA,NA,4,NA,2,"Estatal",1,"No",NA
"150109","027",5,NA,NA,NA,NA,NA,NA,NA,1,NA,5,"Estatal",NA,"Si",NA
"150109","027",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150109","040",1,40,22,NA,NA,NA,NA,433,1,NA,6,"Estatal",NA,"Si",NA
"150109","040",2,NA,NA,NA,NA,NA,NA,NA,1,NA,6,"Estatal",NA,"Si",NA
"150109","040",3,NA,NA,NA,NA,72,30,NA,4,NA,2,"Estatal",1,"No",NA
"150109","040",4,NA,NA,NA,NA,NA,NA,NA,4,0,1,NA,2,NA,NA
"150109","040",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150109","053",1,40,130,40,40,NA,NA,1000,4,NA,6,"Estatal",NA,"Si",NA
"150109","053",2,NA,NA,NA,NA,NA,NA,800,4,NA,6,"Estatal",NA,"Si",NA
"150109","053",3,NA,NA,NA,NA,NA,NA,960,4,4,3,"Privado",1,"No",NA
"150109","053",4,NA,NA,NA,NA,NA,NA,960,4,NA,6,"Estatal",NA,"Si",NA
"150109","053",5,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150109","053",6,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150109","053",7,NA,NA,NA,NA,NA,NA,NA,4,NA,7,"Privado",NA,"Si",NA
"150109","066",1,20,30,NA,NA,NA,NA,1500,4,NA,10,"Estatal",NA,"Si",NA
"150109","066",2,NA,NA,NA,NA,NA,NA,1400,4,NA,6,"Estatal",NA,"Si",NA
"150109","079",1,200,50,NA,60,NA,NA,NA,1,0,1,NA,2,"No",NA
"150109","079",2,NA,NA,NA,NA,NA,NA,200,1,NA,6,"Estatal",NA,"Si",NA
"150109","079",3,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150109","079",4,NA,NA,NA,NA,NA,NA,1000,1,NA,6,"Estatal",NA,"Si",NA
"150109","079",5,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Estatal",NA,"Si",NA
"150109","079",6,NA,NA,NA,NA,NA,NA,NA,4,0,1,NA,2,"No",NA
"150109","079",7,NA,NA,NA,NA,NA,NA,600,4,NA,10,"Estatal",NA,"Si",NA
"150109","079",8,NA,NA,NA,NA,NA,NA,1050,4,NA,10,"Estatal",NA,"Si",NA
"150109","079",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150110","001",1,NA,60,NA,20,NA,NA,1500,4,NA,6,"Estatal",NA,"Si",NA
"150110","001",2,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150110","001",3,NA,NA,NA,NA,NA,NA,1025,4,NA,6,"Estatal",NA,"Si",NA
"150110","001",4,NA,NA,NA,NA,NA,NA,600,4,NA,6,"Estatal",NA,"Si",NA
"150110","004",1,NA,NA,NA,NA,NA,NA,620,4,NA,6,"Estatal",NA,"Si",NA
"150110","004",2,130,60,30,50,NA,NA,NA,4,6,4,"Estatal",NA,"Si",NA
"150110","004",3,NA,NA,NA,NA,NA,NA,548,4,NA,6,"Estatal",NA,"Si",NA
"150110","004",4,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Estatal",NA,"No",NA
"150110","008",1,NA,109,40,40,0.17,1,1100,4,NA,6,"Estatal",NA,"Si",NA
"150110","008",2,NA,NA,NA,NA,NA,NA,1025,4,NA,6,"Estatal",NA,"Si",NA
"150110","008",3,NA,NA,NA,NA,0.5,30,NA,NA,NA,NA,NA,NA,NA,NA
"150110","011",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150110","016",1,NA,0,NA,NA,NA,NA,NA,1,NA,3,"Estatal",1,"No",NA
"150110","021",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150110","021",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150110","028",1,12,45,NA,30,NA,NA,1746,4,NA,6,"Privado",NA,"Si",NA
"150110","028",2,NA,NA,NA,NA,NA,NA,1025,4,NA,9,"Privado",NA,"Si",NA
"150110","028",3,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Estatal",NA,"No",NA
"150110","028",4,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Estatal",NA,"No",NA
"150110","031",1,50,90,NA,30,NA,NA,930,4,NA,6,"Estatal",NA,"Si",NA
"150110","031",2,NA,NA,NA,NA,NA,NA,400,4,NA,6,"Estatal",NA,"No",NA
"150110","031",3,NA,NA,NA,NA,NA,NA,500,4,NA,5,"Estatal",NA,"Si",NA
"150110","031",4,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Estatal",NA,"No",NA
"150110","034",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150110","038",1,120,100,NA,100,NA,NA,684,4,NA,6,"Estatal",NA,"Si",NA
"150110","038",2,NA,NA,NA,NA,NA,NA,NA,4,NA,8,"Privado",NA,"Si",NA
"150110","038",3,NA,NA,NA,NA,NA,NA,1120,4,NA,9,"Privado",NA,"Si",NA
"150110","038",4,NA,NA,NA,NA,NA,NA,NA,4,NA,9,"Privado",NA,"Si",NA
"150110","038",5,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Privado",NA,"Si",NA
"150110","038",6,NA,NA,NA,NA,NA,NA,NA,4,6,4,"Privado",NA,"Si",NA
"150110","043",1,NA,42,NA,NA,NA,NA,350,4,NA,6,"Estatal",NA,"Si",NA
"150110","043",2,NA,NA,NA,NA,NA,NA,1025,4,NA,6,"Estatal",NA,"Si",NA
"150110","045",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150110","048",1,NA,0,0,NA,0.75,120,400,4,NA,6,"Estatal",NA,"Si",NA
"150110","048",2,NA,10,NA,40,2,120,2400,1,3,3,"Estatal",2,"Si",NA
"150110","048",3,NA,NA,NA,NA,1,120,NA,1,NA,5,"Estatal",NA,"No",NA
"150110","048",4,NA,NA,NA,NA,0.5,120,NA,NA,NA,NA,NA,NA,NA,NA
"150110","058",1,58,180,50,20,NA,NA,NA,1,NA,3,"Estatal",1,"No",NA
"150110","058",2,NA,NA,NA,NA,NA,NA,1025,4,NA,6,"Estatal",NA,"Si",NA
"150110","058",3,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Estatal",NA,"Si",NA
"150110","066",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150110","068",1,40,60,NA,30,NA,NA,600,4,NA,5,"Estatal",NA,"Si",NA
"150110","068",2,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Estatal",NA,"No",NA
"150110","068",3,NA,NA,NA,NA,NA,NA,1050,4,NA,8,"Estatal",NA,"Si",NA
"150110","068",4,NA,NA,NA,NA,NA,NA,850,4,NA,6,"Estatal",NA,"Si",NA
"150110","076",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150110","085",1,13,40,NA,0,NA,NA,262,4,NA,6,"Estatal",NA,"Si",NA
"150110","085",2,NA,NA,NA,NA,NA,NA,NA,4,NA,9,"Privado",NA,"Si",NA
"150110","085",3,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"No",NA
"150110","089",1,NA,0,0,60,NA,NA,1250,4,NA,7,"Privado",NA,"Si",NA
"150110","089",2,NA,NA,NA,NA,NA,NA,1025,4,NA,5,"Estatal",NA,"Si",NA
"150110","089",3,NA,NA,NA,NA,NA,NA,730,4,NA,6,"Estatal",NA,"Si",NA
"150110","101",1,23,165,50,70,NA,NA,400,4,NA,6,"Estatal",NA,"Si",NA
"150110","101",2,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150110","101",3,NA,NA,NA,NA,NA,NA,NA,4,6,4,"Estatal",NA,"Si",NA
"150110","101",4,NA,NA,NA,NA,NA,NA,NA,4,NA,2,"Estatal",2,NA,NA
"150110","101",5,NA,NA,NA,NA,NA,NA,NA,4,0,1,NA,1,"No",NA
"150110","105",1,30,30,NA,30,NA,NA,NA,1,NA,5,"Estatal",NA,"Si",NA
"150110","105",2,60,60,20,20,NA,NA,930,1,NA,6,"Estatal",NA,"Si",NA
"150110","105",3,NA,NA,NA,NA,1,15,2000,4,NA,2,"Estatal",2,NA,NA
"150110","105",4,NA,NA,NA,NA,0.5,10,500,4,NA,6,"Estatal",NA,"Si",NA
"150110","105",5,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Estatal",NA,"Si",NA
"150110","105",6,NA,NA,NA,NA,NA,NA,NA,4,NA,2,"Privado",1,"Si",NA
"150110","105",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150110","122",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150110","125",1,38,72,NA,NA,NA,NA,NA,4,NA,5,"Estatal",NA,"No",NA
"150110","126",1,91,115,NA,51,NA,NA,NA,1,NA,3,"Estatal",1,"No",NA
"150110","126",2,NA,NA,NA,NA,NA,NA,NA,4,NA,3,"Estatal",2,"Si",NA
"150110","126",3,NA,NA,NA,NA,NA,NA,30,4,0,1,NA,2,"No",NA
"150110","138",1,45,140,70,70,NA,NA,NA,4,NA,3,"Estatal",1,"No",NA
"150110","138",2,NA,NA,NA,NA,NA,NA,1200,4,NA,6,"Privado",NA,"Si",NA
"150110","138",3,NA,NA,NA,NA,NA,NA,945,1,NA,10,"Privado",NA,"Si",NA
"150110","142",1,NA,0,NA,50,NA,NA,NA,1,NA,6,"Estatal",NA,"No",NA
"150110","142",2,NA,NA,NA,NA,NA,NA,NA,1,NA,4,"Estatal",NA,"No",NA
"150110","142",3,NA,NA,NA,NA,NA,NA,1700,4,NA,10,"Privado",NA,"Si",NA
"150110","142",4,NA,NA,NA,NA,NA,NA,NA,1,NA,3,"Estatal",1,"No",NA
"150110","155",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150110","159",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150110","164",1,40,100,NA,50,NA,NA,1500,4,NA,6,"Estatal",NA,"Si",NA
"150110","164",2,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150110","164",3,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Privado",NA,"Si",NA
"150110","164",4,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Privado",NA,"Si",NA
"150110","179",1,119,68,NA,NA,NA,NA,NA,4,NA,5,"Estatal",NA,"No",NA
"150110","196",1,105,0,NA,60,NA,NA,NA,4,NA,4,"Estatal",NA,"No",NA
"150110","196",2,NA,250,50,50,NA,NA,1025,4,NA,6,"Estatal",NA,"Si",NA
"150110","196",3,NA,NA,NA,NA,NA,NA,346,4,NA,8,"Privado",NA,"Si",NA
"150110","196",4,NA,NA,NA,NA,168,60,NA,4,NA,5,"Estatal",NA,"No",NA
"150110","196",5,NA,NA,NA,NA,NA,NA,1200,4,NA,10,"Estatal",NA,"Si",NA
"150110","196",6,NA,NA,NA,NA,NA,NA,NA,4,NA,9,"Estatal",NA,"Si",NA
"150111","001",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150111","007",1,70,130,NA,60,NA,NA,2500,4,NA,7,"Estatal",NA,"Si",NA
"150111","007",2,NA,NA,NA,NA,NA,NA,795,4,NA,6,"Estatal",NA,"Si",NA
"150111","007",3,NA,NA,NA,NA,NA,NA,600,4,NA,6,"Privado",NA,"Si",NA
"150111","007",4,NA,NA,NA,NA,NA,NA,NA,4,NA,2,"Estatal",2,"Si",NA
"150111","014",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150111","016",1,52,70,NA,NA,NA,NA,240,4,NA,6,"Estatal",NA,"Si",NA
"150111","016",2,50,44,NA,30,NA,NA,NA,4,NA,5,"Estatal",NA,"Si",NA
"150111","016",3,NA,NA,NA,NA,NA,NA,NA,4,3,3,"Estatal",1,"Si",NA
"150111","016",4,NA,NA,NA,NA,360,60,600,4,NA,4,"Estatal",NA,"No",NA
"150111","016",5,NA,NA,NA,NA,NA,NA,NA,4,NA,7,"Privado",NA,"Si",NA
"150111","016",6,NA,NA,NA,NA,NA,NA,NA,1,NA,3,"Estatal",1,"Si",NA
"150111","016",7,NA,NA,NA,NA,NA,NA,1970,1,NA,3,"Estatal",2,"No",NA
"150111","016",8,NA,NA,NA,NA,NA,NA,2900,4,NA,8,"Estatal",NA,"Si",NA
"150111","016",9,NA,NA,NA,NA,0.5,5,NA,4,NA,9,"Privado",NA,"Si",NA
"150111","021",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150111","029",1,NA,0,0,NA,NA,NA,1210,4,NA,10,"Estatal",NA,"Si",NA
"150111","029",2,NA,NA,NA,NA,NA,NA,1250,4,NA,8,"Estatal",NA,"Si",NA
"150111","030",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150111","033",1,25,40,NA,45,2,5,241,4,6,4,"Estatal",NA,"Si",NA
"150111","034",1,NA,0,0,0,NA,NA,1200,4,NA,6,"Estatal",NA,"Si",NA
"150111","034",2,NA,NA,NA,NA,NA,NA,1000,4,0,1,NA,2,NA,NA
"150111","034",3,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150111","043",1,80,120,NA,50,NA,NA,NA,4,NA,6,"Estatal",NA,"No",NA
"150111","043",2,NA,NA,NA,NA,NA,NA,700,4,NA,6,"Estatal",NA,"Si",NA
"150111","043",3,NA,NA,NA,NA,NA,NA,1025,4,NA,6,"Estatal",NA,"Si",NA
"150111","045",1,30,100,NA,20,360,30,NA,4,NA,6,"Estatal",NA,"Si",NA
"150111","045",2,NA,NA,NA,NA,NA,NA,1600,4,NA,9,"Estatal",NA,"Si",NA
"150111","045",3,NA,NA,NA,NA,NA,NA,NA,4,4,3,"Privado",1,"Si",NA
"150111","048",1,70,180,50,NA,NA,NA,NA,4,NA,5,"Estatal",NA,"No",NA
"150111","048",2,NA,NA,NA,NA,NA,NA,1008,4,NA,6,"Estatal",NA,"Si",NA
"150111","048",3,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Privado",NA,"Si",NA
"150111","048",4,NA,NA,NA,NA,NA,NA,1080,4,1,3,"Privado",1,"Si",NA
"150111","048",5,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Estatal",NA,"Si",NA
"150111","057",1,200,280,50,100,NA,NA,NA,4,0,3,"Estatal",1,"No",NA
"150111","057",2,NA,NA,NA,NA,NA,NA,NA,1,NA,6,"Estatal",NA,"No",NA
"150111","057",3,NA,NA,NA,NA,NA,NA,360,4,NA,7,"Estatal",NA,"Si",20
"150111","059",1,60,110,40,49,NA,NA,1090,4,NA,6,"Estatal",NA,"Si",NA
"150111","059",2,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150111","059",3,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Estatal",NA,"Si",NA
"150111","059",4,NA,NA,NA,NA,NA,NA,NA,4,1,3,"Estatal",1,"Si",NA
"150111","059",5,NA,NA,NA,NA,NA,NA,NA,4,NA,2,"Estatal",2,"Si",NA
"150111","062",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150111","066",1,50,80,NA,57,2,15,NA,4,NA,5,"Estatal",NA,"Si",NA
"150111","066",2,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Privado",NA,"No",NA
"150111","066",3,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150111","066",4,NA,NA,NA,NA,NA,NA,1200,4,3,3,"Estatal",1,"Si",NA
"150111","066",5,NA,NA,NA,NA,NA,NA,585,4,4,3,"Estatal",1,"Si",NA
"150111","066",6,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Privado",NA,"Si",NA
"150111","066",7,NA,NA,NA,NA,0.25,15,NA,4,3,3,"Estatal",1,"Si",NA
"150111","066",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150111","072",1,60,188,50,85,NA,NA,3761,4,NA,9,"Privado",NA,"Si",NA
"150111","072",2,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150111","072",3,NA,NA,NA,NA,NA,NA,60,4,NA,7,"Estatal",NA,"Si",NA
"150111","072",4,NA,NA,NA,NA,NA,NA,1025,4,NA,7,"Privado",NA,"Si",NA
"150111","072",5,NA,NA,NA,NA,0.17,10,400,4,NA,6,"Estatal",NA,"Si",NA
"150111","074",1,60,50,0,0,NA,NA,910,4,NA,6,"Estatal",NA,"No",NA
"150111","074",2,NA,NA,NA,NA,0.08,5,1025,4,NA,6,"Estatal",NA,"Si",NA
"150111","074",3,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Privado",NA,"Si",NA
"150111","076",1,70,80,60,104,NA,NA,900,4,NA,8,"Privado",NA,"Si",NA
"150111","076",2,NA,NA,NA,NA,NA,NA,NA,1,NA,7,"Privado",NA,"Si",NA
"150111","076",3,NA,NA,NA,NA,NA,NA,NA,4,6,4,"Privado",NA,"Si",NA
"150111","083",1,25,60,10,40,NA,NA,900,1,NA,3,"Estatal",1,"Si",NA
"150111","083",2,NA,NA,NA,NA,NA,NA,90,4,NA,5,"Estatal",NA,"Si",NA
"150111","083",3,NA,NA,NA,NA,NA,NA,1000,4,NA,6,"Estatal",NA,"Si",NA
"150111","086",1,50,300,20,40,NA,NA,1920,4,NA,6,"Estatal",NA,"Si",NA
"150111","086",2,NA,NA,NA,NA,NA,NA,NA,1,NA,5,"Estatal",NA,"Si",NA
"150111","086",3,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Estatal",NA,"Si",NA
"150111","086",4,NA,NA,NA,NA,NA,NA,1025,4,NA,10,"Privado",NA,"Si",NA
"150111","086",5,NA,NA,NA,NA,360,900,NA,4,NA,2,"Estatal",2,NA,NA
"150111","088",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150111","090",1,120,80,50,148,NA,NA,5000,4,NA,7,"Privado",NA,"Si",NA
"150111","090",2,NA,NA,NA,NA,NA,NA,1200,4,NA,7,"Privado",NA,"Si",NA
"150111","090",3,NA,NA,NA,NA,NA,NA,3500,4,NA,10,"Estatal",NA,"Si",NA
"150111","101",1,NA,40,NA,15,NA,NA,900,4,NA,5,"Estatal",NA,"Si",NA
"150111","101",2,130,60,50,80,NA,NA,NA,4,6,4,"Estatal",NA,"No",NA
"150111","101",3,NA,NA,NA,NA,NA,NA,NA,4,NA,8,"Privado",NA,"Si",NA
"150111","101",4,NA,NA,NA,NA,NA,NA,NA,4,NA,8,"Estatal",NA,"Si",NA
"150111","101",5,NA,NA,NA,NA,NA,NA,NA,4,NA,10,"Privado",NA,"Si",NA
"150111","101",6,NA,NA,NA,NA,NA,NA,10000,4,NA,10,"Estatal",NA,"Si",NA
"150111","103",1,50,100,NA,65,168,20,1200,4,NA,6,"Estatal",NA,"Si",NA
"150111","103",2,27,120,NA,117,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150111","103",3,NA,NA,NA,NA,NA,NA,720,4,NA,6,"Privado",NA,"Si",NA
"150111","103",4,NA,NA,NA,NA,NA,NA,1600,4,NA,7,"Privado",NA,"Si",NA
"150111","103",5,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150111","103",6,NA,NA,NA,NA,NA,NA,NA,4,0,1,NA,2,NA,NA
"150111","116",1,78,82,0,10,NA,NA,NA,4,NA,5,"Estatal",NA,"No",NA
"150111","116",2,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Estatal",NA,"No",NA
"150111","118",1,25,0,NA,25,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150112","010",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150112","011",1,23,65,NA,90,NA,NA,1200,1,NA,6,"Estatal",NA,"Si",NA
"150112","011",2,NA,NA,NA,NA,NA,NA,45,1,2,3,"Estatal",1,"Si",NA
"150112","011",3,NA,NA,NA,NA,NA,NA,3000,4,NA,10,"Privado",NA,"Si",NA
"150112","011",4,NA,NA,NA,NA,NA,NA,350,4,NA,6,"Estatal",NA,"Si",NA
"150112","011",5,NA,NA,NA,NA,NA,NA,NA,4,NA,7,"Privado",NA,"Si",NA
"150112","011",6,NA,NA,NA,NA,NA,NA,NA,4,4,3,"Estatal",1,"Si",NA
"150112","011",7,NA,NA,NA,NA,NA,NA,NA,4,0,1,NA,2,NA,NA
"150112","027",1,52,200,30,40,0.08,15,3400,4,NA,6,"Estatal",NA,"Si",NA
"150112","036",1,NA,0,NA,NA,NA,NA,NA,1,0,1,NA,1,"No",NA
"150112","059",1,30,110,NA,NA,NA,NA,1120,4,NA,7,"Privado",NA,"Si",NA
"150112","059",2,NA,NA,NA,NA,NA,NA,315,4,NA,7,"Estatal",NA,"Si",NA
"150112","059",3,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150112","059",4,NA,NA,NA,NA,NA,NA,NA,4,0,1,NA,2,NA,NA
"150112","059",5,NA,NA,NA,NA,NA,NA,NA,4,NA,4,"Estatal",NA,"No",NA
