Año,Mes,Periodo,Infraestructura,Aeropuerto,Tipo Ingreso,Rubro Ingreso,Importe por Servicios
2019,Octubre,201910,LAP,Lima,INGRESO REGULADOS,PUENTE DE EMBARQUE,"1,529,958.25"
2019,Octubre,201910,LAP,Lima,INGRESO REGULADOS,OFICINAS OPERATIVAS,"43,271.18"
2019,Octubre,201910,LAP,Lima,INGRESO REGULADOS,OFICINAS AERA GRIS,"11,232.87"
2019,Octubre,201910,LAP,Lima,INGRESO REGULADOS,MOSTRADORES CHECK IN,"38,521.10"
2019,Octubre,201910,LAP,Lima,INGRESO REGULADOS,EQUIPAJE REZAGADO,"1,206.40"
2019,Octubre,201910,LAP,Lima,INGRESO REGULADOS,ÁREAS DE MANTENIMIENTO,"5,664.82"
2019,Octubre,201910,LAP,Lima,INGRESO REGULADOS,ALQUILER ESPACIO PARA EQUIPOS DE RAMPA,0.00
2019,Octubre,201910,LAP,Lima,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,"2,410,043.17"
2019,Octubre,201910,LAP,Lima,INGRESO REGULADOS,ESTACIONAMIENTO VEHICULAR,"572,415.79"
2019,Octubre,201910,LAP,Lima,INGRESO NO REGULADOS,INGRESOS NO REGULADOS,"8,890,025.39"
2019,Octubre,201910,COR,No precisa,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,"249,201.00"
2019,Octubre,201910,COR,No precisa,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,"3,336.59"
2019,Octubre,201910,COR,No precisa,INGRESO REGULADOS,T U U A NACIONAL,"698,724.97"
2019,Octubre,201910,COR,No precisa,INGRESO REGULADOS,T U U A INTERNACIONAL,"66,720.00"
2019,Octubre,201910,COR,No precisa,INGRESO REGULADOS,SERVICIOS DE RAMPA,"55,687.00"
2019,Octubre,201910,COR,No precisa,INGRESO REGULADOS,USO INSTALACIONES DE CARGA,"1,665.43"
2019,Octubre,201910,COR,No precisa,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,"21,834.79"
2019,Octubre,201910,COR,No precisa,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,"94,388.28"
2019,Octubre,201910,COR,No precisa,INGRESO REGULADOS,ALQUILER COUNTERS,"26,461.76"
2019,Octubre,201910,COR,No precisa,INGRESO REGULADOS,ALQUILER OFICINAS OPERACIONES AEROLÍNEAS,"7,583.78"
2019,Octubre,201910,COR,No precisa,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,0.00
2019,Octubre,201910,COR,No precisa,INGRESO REGULADOS,INSTALACIONES OPERADORES DE RAMPA,"9,382.16"
2019,Octubre,201910,COR,No precisa,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,0.00
2019,Octubre,201910,COR,No precisa,INGRESO REGULADOS,OTROS (ESPECIFICAR),0.00
2019,Octubre,201910,COR,No precisa,INGRESO NO REGULADOS,USO INSTALACIONES DE CARGA,0.00
2019,Octubre,201910,COR,No precisa,INGRESO NO REGULADOS,PLAYA DE ESTACIONAMIENTO VEHICULAR,"35,961.42"
2019,Octubre,201910,COR,No precisa,INGRESO NO REGULADOS,ALQUILER LOCALES COMERCIALES,"137,655.24"
2019,Octubre,201910,COR,No precisa,INGRESO NO REGULADOS,ALQUILER DE ALMACÉN DE CARGA PARA LÍNEAS AÉREAS,0.00
2019,Octubre,201910,COR,No precisa,INGRESO NO REGULADOS,ALQUILERES DE ALMACEN/HANGAR,"9,084.76"
2019,Octubre,201910,COR,No precisa,INGRESO NO REGULADOS,ALQUILER DE ESPACIOS PUBLICITARIOS,"16,878.00"
2019,Octubre,201910,COR,No precisa,INGRESO NO REGULADOS,ALQUILER DE TERRENOS,"2,229.22"
2019,Octubre,201910,COR,No precisa,INGRESO NO REGULADOS,ALQUILERES DIVERSOS,"14,326.56"
2019,Octubre,201910,COR,No precisa,INGRESO NO REGULADOS,CARGO DE ACCESO ESTACIÓN LINEA CIAS AEREAS,"2,762.18"
2019,Octubre,201910,COR,No precisa,INGRESO NO REGULADOS,OPERADOR DE BASE FIJA - FBO,"8,594.42"
2019,Octubre,201910,COR,No precisa,INGRESO NO REGULADOS,SERVICIO DE EMBARQUE Y DESEMBARQUE A TRAVES DE MANGAS,"34,770.00"
2019,Octubre,201910,COR,No precisa,REEMBOLSOS,INGRESOS FINANCIEROS,0.00
2019,Octubre,201910,COR,No precisa,REEMBOLSOS,ALQUILER DE EQUIPOS DE RAMPA,0.00
2019,Octubre,201910,COR,No precisa,REEMBOLSOS,OTROS REEMBOLSOS (ESPECIFICAR),0.00
2019,Octubre,201910,ADP,No precisa,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,"436,593.00"
2019,Octubre,201910,ADP,No precisa,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,"9,065.00"
2019,Octubre,201910,ADP,No precisa,INGRESO REGULADOS,T U U A NACIONAL,"1,321,935.00"
2019,Octubre,201910,ADP,No precisa,INGRESO REGULADOS,T U U A INTERNACIONAL,"8,562.00"
2019,Octubre,201910,ADP,No precisa,INGRESO REGULADOS,SERVICIOS DE RAMPA,"96,800.44"
2019,Octubre,201910,ADP,No precisa,INGRESO REGULADOS,USO INSTALACIONES DE CARGA,"23,120.31"
2019,Octubre,201910,ADP,No precisa,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,"29,012.00"
2019,Octubre,201910,ADP,No precisa,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,"51,773.00"
2019,Octubre,201910,ADP,No precisa,INGRESO REGULADOS,ALQUILER COUNTERS,"12,359.00"
2019,Octubre,201910,ADP,No precisa,INGRESO REGULADOS,ALQUILER OFICINAS OPERACIONES AEROLÍNEAS,"9,485.00"
2019,Octubre,201910,ADP,No precisa,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,0.00
2019,Octubre,201910,ADP,No precisa,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,"8,364.50"
2019,Octubre,201910,ADP,No precisa,INGRESO NO REGULADOS,USO INSTALACIONES DE CARGA,0.00
2019,Octubre,201910,ADP,No precisa,INGRESO NO REGULADOS,PLAYA DE ESTACIONAMIENTO VEHICULAR,"92,060.41"
2019,Octubre,201910,ADP,No precisa,INGRESO NO REGULADOS,ALQUILER LOCALES COMERCIALES,"103,310.14"
2019,Octubre,201910,ADP,No precisa,INGRESO NO REGULADOS,ALQUILER DE ALMACÉN DE CARGA PARA LÍNEAS AÉREAS,0.00
2019,Octubre,201910,ADP,No precisa,INGRESO NO REGULADOS,ALQUILERES DE ALMACEN/HANGAR,"73,859.00"
2019,Octubre,201910,ADP,No precisa,INGRESO NO REGULADOS,ALQUILER DE ESPACIOS PUBLICITARIOS,"64,696.00"
2019,Octubre,201910,ADP,No precisa,INGRESO NO REGULADOS,OPERADOR DE BASE FIJA - FBO,"11,860.08"
2019,Octubre,201910,ADP,No precisa,INGRESO NO REGULADOS,OTROS INGRESOS,"13,189.84"
2019,Octubre,201910,ADP,No precisa,INGRESO NO REGULADOS,OTROS,0.00
2019,Octubre,201910,ADP,No precisa,INGRESO NO REGULADOS,REEMBOLSOS,0.00
2019,Octubre,201910,ADP,No precisa,INGRESO NO REGULADOS,OTROS ALQUILERES,"98,379.00"
2019,Octubre,201910,ADP,No precisa,REEMBOLSOS,INGRESOS FINANCIEROS,"55,567.00"
2019,Octubre,201910,ADP,No precisa,REEMBOLSOS,ALQUILER DE EQUIPOS DE RAMPA,0.00
2019,Octubre,201910,ADP,No precisa,REEMBOLSOS,REEMBOLSOS,"2,005,987.00"
2019,Octubre,201910,AAP,No precisa,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,"193,807.27"
2019,Octubre,201910,AAP,No precisa,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,807.17
2019,Octubre,201910,AAP,No precisa,INGRESO REGULADOS,T U U A NACIONAL,"695,509.85"
2019,Octubre,201910,AAP,No precisa,INGRESO REGULADOS,T U U A INTERNACIONAL,"11,921.28"
2019,Octubre,201910,AAP,No precisa,INGRESO REGULADOS,SERVICIOS DE RAMPA,"44,145.24"
2019,Octubre,201910,AAP,No precisa,INGRESO REGULADOS,USO INSTALACIONES DE CARGA,"5,769.73"
2019,Octubre,201910,AAP,No precisa,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,"5,236.28"
2019,Octubre,201910,AAP,No precisa,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,"27,431.86"
2019,Octubre,201910,AAP,No precisa,INGRESO REGULADOS,ALQUILER COUNTERS,"3,518.04"
2019,Octubre,201910,AAP,No precisa,INGRESO REGULADOS,ALQUILER OFICINAS OPERACIONES AEROLÍNEAS,"2,988.66"
2019,Octubre,201910,AAP,No precisa,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,"2,206.85"
2019,Octubre,201910,AAP,No precisa,INGRESO REGULADOS,INSTALACIONES OPERADORES DE RAMPA,"6,777.18"
2019,Octubre,201910,AAP,No precisa,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,"8,832.64"
2019,Octubre,201910,AAP,No precisa,INGRESO REGULADOS,SERVICIO DE EMBARQUE Y DESEMBARQUE A TRAVES DE MANGAS,"8,195.36"
2019,Octubre,201910,AAP,No precisa,INGRESO NO REGULADOS,USO INSTALACIONES DE CARGA,0.00
2019,Octubre,201910,AAP,No precisa,INGRESO NO REGULADOS,OTROS (ESPECIFICAR),"79,533.29"
2019,Octubre,201910,AAP,No precisa,INGRESO NO REGULADOS,PLAYA DE ESTACIONAMIENTO VEHICULAR,0.00
2019,Octubre,201910,AAP,No precisa,INGRESO NO REGULADOS,ALQUILER LOCALES COMERCIALES,"63,741.86"
2019,Octubre,201910,AAP,No precisa,INGRESO NO REGULADOS,ALQUILER DE ALMACÉN DE CARGA PARA LÍNEAS AÉREAS,"32,931.96"
2019,Octubre,201910,AAP,No precisa,INGRESO NO REGULADOS,ALQUILER DE ESPACIOS PUBLICITARIOS,"79,951.25"
2019,Octubre,201910,AAP,No precisa,INGRESO NO REGULADOS,OPERADOR DE BASE FIJA - FBO,0.00
2019,Octubre,201910,AAP,No precisa,INGRESO NO REGULADOS,OTROS ALQUILERES,"171,896.02"
2019,Octubre,201910,AAP,No precisa,INGRESO NO REGULADOS,PLAYA DE ESTACIONAMIENTO ABONADOS,"29,875.84"
2019,Octubre,201910,AAP,No precisa,INGRESO NO REGULADOS,ALQUILER DE HANGAR,0.00
2019,Octubre,201910,AAP,No precisa,INGRESO NO REGULADOS,PRODUCCIÓN COMERCIAL- PUBLICIDAD,"24,212.60"
2019,Octubre,201910,AAP,No precisa,INGRESO NO REGULADOS,SALAS VIP,"53,443.17"
2019,Octubre,201910,AAP,No precisa,REEMBOLSOS,INGRESOS FINANCIEROS,238.86
2019,Octubre,201910,AAP,No precisa,REEMBOLSOS,ALQUILER DE EQUIPOS DE RAMPA,0.00
2019,Octubre,201910,AAP,No precisa,REEMBOLSOS,REEMBOLSOS,"7,019.73"
2019,Octubre,201910,AAP,No precisa,REEMBOLSOS,INGRESOS EXCEPCIONALES,810.24
2019,Octubre,201910,AAP,No precisa,REEMBOLSOS,OTROS INGRESOS NO OPERATIVOS,0.00
2019,Octubre,201910,AAP,No precisa,REEMBOLSOS,REEMBOLSOS COSTOS,"1,897.36"
2019,Octubre,-,-,-,-,-,0.00
2019,Noviembre,201911,LAP,Lima,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,"3,701,388.45"
2019,Noviembre,201911,LAP,Lima,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,"300,143.11"
2019,Noviembre,201911,LAP,Lima,INGRESO REGULADOS,T U U A NACIONAL,"5,302,353.72"
2019,Noviembre,201911,LAP,Lima,INGRESO REGULADOS,T U U A INTERNACIONAL,"9,160,178.11"
2019,Noviembre,201911,LAP,Lima,INGRESO REGULADOS,SERVICIOS DE RAMPA,"954,213.68"
2019,Noviembre,201911,LAP,Lima,INGRESO REGULADOS,USO INSTALACIONES DE CARGA,"580,620.74"
2019,Noviembre,201911,LAP,Lima,INGRESO REGULADOS,PUENTE DE EMBARQUE,"1,403,070.76"
2019,Noviembre,201911,LAP,Lima,INGRESO REGULADOS,OFICINAS OPERATIVAS,"42,129.37"
2019,Noviembre,201911,LAP,Lima,INGRESO REGULADOS,OFICINAS AERA GRIS,"11,232.87"
2019,Noviembre,201911,LAP,Lima,INGRESO REGULADOS,MOSTRADORES CHECK IN,"40,398.48"
2019,Noviembre,201911,LAP,Lima,INGRESO REGULADOS,EQUIPAJE REZAGADO,"1,206.40"
2019,Noviembre,201911,LAP,Lima,INGRESO REGULADOS,ÁREAS DE MANTENIMIENTO,"5,664.82"
2019,Noviembre,201911,LAP,Lima,INGRESO REGULADOS,ALQUILER ESPACIO PARA EQUIPOS DE RAMPA,0.00
2019,Noviembre,201911,LAP,Lima,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,"2,374,236.98"
2019,Noviembre,201911,LAP,Lima,INGRESO REGULADOS,ESTACIONAMIENTO VEHICULAR,"544,088.93"
2019,Noviembre,201911,LAP,Lima,INGRESO NO REGULADOS,INGRESOS NO REGULADOS,"8,439,222.61"
2019,Noviembre,201911,COR,No precisa,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,"246,148.10"
2019,Noviembre,201911,COR,No precisa,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,"3,061.81"
2019,Noviembre,201911,COR,No precisa,INGRESO REGULADOS,T U U A NACIONAL,"669,887.09"
2019,Noviembre,201911,COR,No precisa,INGRESO REGULADOS,T U U A INTERNACIONAL,"69,100.00"
2019,Noviembre,201911,COR,No precisa,INGRESO REGULADOS,SERVICIOS DE RAMPA,"52,267.00"
2019,Noviembre,201911,COR,No precisa,INGRESO REGULADOS,USO INSTALACIONES DE CARGA,"1,688.23"
2019,Noviembre,201911,COR,No precisa,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,"22,369.31"
2019,Noviembre,201911,COR,No precisa,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,"58,877.19"
2019,Noviembre,201911,COR,No precisa,INGRESO REGULADOS,ALQUILER COUNTERS,"12,627.06"
2019,Noviembre,201911,COR,No precisa,INGRESO REGULADOS,ALQUILER OFICINAS OPERACIONES AEROLÍNEAS,"9,417.76"
2019,Noviembre,201911,COR,No precisa,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,0.00
2019,Noviembre,201911,COR,No precisa,INGRESO REGULADOS,INSTALACIONES OPERADORES DE RAMPA,"9,172.76"
2019,Noviembre,201911,COR,No precisa,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,0.00
2019,Noviembre,201911,COR,No precisa,INGRESO REGULADOS,OTROS (ESPECIFICAR),0.00
2019,Noviembre,201911,COR,No precisa,INGRESO NO REGULADOS,USO INSTALACIONES DE CARGA,0.00
2019,Noviembre,201911,COR,No precisa,INGRESO NO REGULADOS,PLAYA DE ESTACIONAMIENTO VEHICULAR,"36,573.63"
2019,Noviembre,201911,COR,No precisa,INGRESO NO REGULADOS,ALQUILER LOCALES COMERCIALES,"122,264.45"
2019,Noviembre,201911,COR,No precisa,INGRESO NO REGULADOS,ALQUILER DE ALMACÉN DE CARGA PARA LÍNEAS AÉREAS,0.00
2019,Noviembre,201911,COR,No precisa,INGRESO NO REGULADOS,ALQUILERES DE ALMACEN/HANGAR,"9,504.76"
2019,Noviembre,201911,COR,No precisa,INGRESO NO REGULADOS,ALQUILER DE ESPACIOS PUBLICITARIOS,"20,252.36"
2019,Noviembre,201911,COR,No precisa,INGRESO NO REGULADOS,ALQUILER DE TERRENOS,"2,232.69"
2019,Noviembre,201911,COR,No precisa,INGRESO NO REGULADOS,ALQUILERES DIVERSOS,"13,806.25"
2019,Noviembre,201911,COR,No precisa,INGRESO NO REGULADOS,CARGO DE ACCESO ESTACIÓN LINEA CIAS AEREAS,"2,749.02"
2019,Noviembre,201911,COR,No precisa,INGRESO NO REGULADOS,OPERADOR DE BASE FIJA - FBO,"7,801.05"
2019,Noviembre,201911,COR,No precisa,INGRESO NO REGULADOS,SERVICIO DE EMBARQUE Y DESEMBARQUE A TRAVES DE MANGAS,"29,940.00"
2019,Noviembre,201911,COR,No precisa,REEMBOLSOS,INGRESOS FINANCIEROS,0.00
2019,Noviembre,201911,COR,No precisa,REEMBOLSOS,ALQUILER DE EQUIPOS DE RAMPA,0.00
2019,Noviembre,201911,COR,No precisa,REEMBOLSOS,OTROS REEMBOLSOS (ESPECIFICAR),0.00
2019,Noviembre,201911,ADP,No precisa,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,"453,596.00"
2019,Noviembre,201911,ADP,No precisa,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,"7,529.00"
2019,Noviembre,201911,ADP,No precisa,INGRESO REGULADOS,T U U A NACIONAL,"1,303,019.00"
2019,Noviembre,201911,ADP,No precisa,INGRESO REGULADOS,T U U A INTERNACIONAL,"8,347.00"
2019,Noviembre,201911,ADP,No precisa,INGRESO REGULADOS,SERVICIOS DE RAMPA,"96,402.00"
2019,Noviembre,201911,ADP,No precisa,INGRESO REGULADOS,USO INSTALACIONES DE CARGA,"19,795.00"
2019,Noviembre,201911,ADP,No precisa,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,"26,429.68"
2019,Noviembre,201911,ADP,No precisa,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,"54,517.00"
2019,Noviembre,201911,ADP,No precisa,INGRESO REGULADOS,ALQUILER COUNTERS,"11,051.00"
2019,Noviembre,201911,ADP,No precisa,INGRESO REGULADOS,ALQUILER OFICINAS OPERACIONES AEROLÍNEAS,"8,031.00"
2019,Noviembre,201911,ADP,No precisa,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,0.00
2019,Noviembre,201911,ADP,No precisa,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,"8,955.20"
2019,Noviembre,201911,ADP,No precisa,INGRESO NO REGULADOS,USO INSTALACIONES DE CARGA,0.00
2019,Noviembre,201911,ADP,No precisa,INGRESO NO REGULADOS,PLAYA DE ESTACIONAMIENTO VEHICULAR,"85,005.00"
2019,Noviembre,201911,ADP,No precisa,INGRESO NO REGULADOS,ALQUILER LOCALES COMERCIALES,"130,968.00"
2019,Noviembre,201911,ADP,No precisa,INGRESO NO REGULADOS,ALQUILER DE ALMACÉN DE CARGA PARA LÍNEAS AÉREAS,0.00
2019,Noviembre,201911,ADP,No precisa,INGRESO NO REGULADOS,ALQUILERES DE ALMACEN/HANGAR,"75,079.53"
2019,Noviembre,201911,ADP,No precisa,INGRESO NO REGULADOS,ALQUILER DE ESPACIOS PUBLICITARIOS,"63,744.00"
2019,Noviembre,201911,ADP,No precisa,INGRESO NO REGULADOS,OPERADOR DE BASE FIJA - FBO,"13,233.00"
2019,Noviembre,201911,ADP,No precisa,INGRESO NO REGULADOS,OTROS INGRESOS,"10,625.00"
2019,Noviembre,201911,ADP,No precisa,INGRESO NO REGULADOS,OTROS,0.00
2019,Noviembre,201911,ADP,No precisa,INGRESO NO REGULADOS,REEMBOLSOS,0.00
2019,Noviembre,201911,ADP,No precisa,INGRESO NO REGULADOS,OTROS ALQUILERES,"96,702.00"
2019,Noviembre,201911,ADP,No precisa,REEMBOLSOS,INGRESOS FINANCIEROS,"71,248.00"
2019,Noviembre,201911,ADP,No precisa,REEMBOLSOS,ALQUILER DE EQUIPOS DE RAMPA,0.00
2019,Noviembre,201911,ADP,No precisa,REEMBOLSOS,REEMBOLSOS,"2,754,159.00"
2019,Noviembre,201911,AAP,No precisa,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,"195,544.10"
2019,Noviembre,201911,AAP,No precisa,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,"1,068.53"
2019,Noviembre,201911,AAP,No precisa,INGRESO REGULADOS,T U U A NACIONAL,"706,713.12"
2019,Noviembre,201911,AAP,No precisa,INGRESO REGULADOS,T U U A INTERNACIONAL,"17,055.36"
2019,Noviembre,201911,AAP,No precisa,INGRESO REGULADOS,SERVICIOS DE RAMPA,"45,380.16"
2019,Noviembre,201911,AAP,No precisa,INGRESO REGULADOS,USO INSTALACIONES DE CARGA,"5,819.23"
2019,Noviembre,201911,AAP,No precisa,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,"4,016.77"
2019,Noviembre,201911,AAP,No precisa,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,"33,415.34"
2019,Noviembre,201911,AAP,No precisa,INGRESO REGULADOS,ALQUILER COUNTERS,"3,518.04"
2019,Noviembre,201911,AAP,No precisa,INGRESO REGULADOS,ALQUILER OFICINAS OPERACIONES AEROLÍNEAS,"2,988.66"
2019,Noviembre,201911,AAP,No precisa,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,"2,206.85"
2019,Noviembre,201911,AAP,No precisa,INGRESO REGULADOS,INSTALACIONES OPERADORES DE RAMPA,"6,977.61"
2019,Noviembre,201911,AAP,No precisa,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,"8,532.64"
2019,Noviembre,201911,AAP,No precisa,INGRESO REGULADOS,SERVICIO DE EMBARQUE Y DESEMBARQUE A TRAVES DE MANGAS,"8,289.46"
2019,Noviembre,201911,AAP,No precisa,INGRESO NO REGULADOS,USO INSTALACIONES DE CARGA,0.00
2019,Noviembre,201911,AAP,No precisa,INGRESO NO REGULADOS,OTROS (ESPECIFICAR),"65,902.29"
2019,Noviembre,201911,AAP,No precisa,INGRESO NO REGULADOS,PLAYA DE ESTACIONAMIENTO VEHICULAR,0.00
2019,Noviembre,201911,AAP,No precisa,INGRESO NO REGULADOS,ALQUILER LOCALES COMERCIALES,"56,182.26"
2019,Noviembre,201911,AAP,No precisa,INGRESO NO REGULADOS,ALQUILER DE ALMACÉN DE CARGA PARA LÍNEAS AÉREAS,"32,963.14"
2019,Noviembre,201911,AAP,No precisa,INGRESO NO REGULADOS,ALQUILER DE ESPACIOS PUBLICITARIOS,"64,933.81"
2019,Noviembre,201911,AAP,No precisa,INGRESO NO REGULADOS,OPERADOR DE BASE FIJA - FBO,0.00
2019,Noviembre,201911,AAP,No precisa,INGRESO NO REGULADOS,OTROS ALQUILERES,"123,413.66"
2019,Noviembre,201911,AAP,No precisa,INGRESO NO REGULADOS,PLAYA DE ESTACIONAMIENTO ABONADOS,"30,853.26"
2019,Noviembre,201911,AAP,No precisa,INGRESO NO REGULADOS,ALQUILER DE HANGAR,0.00
2019,Noviembre,201911,AAP,No precisa,INGRESO NO REGULADOS,PRODUCCIÓN COMERCIAL- PUBLICIDAD,"26,398.20"
2019,Noviembre,201911,AAP,No precisa,INGRESO NO REGULADOS,SALAS VIP,"55,305.51"
2019,Noviembre,201911,AAP,No precisa,REEMBOLSOS,INGRESOS FINANCIEROS,231.15
2019,Noviembre,201911,AAP,No precisa,REEMBOLSOS,ALQUILER DE EQUIPOS DE RAMPA,0.00
2019,Noviembre,201911,AAP,No precisa,REEMBOLSOS,REEMBOLSOS,"7,498.75"
2019,Noviembre,201911,AAP,No precisa,REEMBOLSOS,INGRESOS EXCEPCIONALES,0.00
2019,Noviembre,201911,AAP,No precisa,REEMBOLSOS,OTROS INGRESOS NO OPERATIVOS,0.00
2019,Noviembre,201911,AAP,No precisa,REEMBOLSOS,REEMBOLSOS COSTOS,"1,897.36"
2019,Noviembre,-,-,-,-,-,0.00
2019,Diciembre,201912,LAP,Lima,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,"3,809,960.02"
2019,Diciembre,201912,LAP,Lima,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,"294,509.91"
2019,Diciembre,201912,LAP,Lima,INGRESO REGULADOS,T U U A NACIONAL,"5,700,412.21"
2019,Diciembre,201912,LAP,Lima,INGRESO REGULADOS,T U U A INTERNACIONAL,"8,729,593.51"
2019,Diciembre,201912,LAP,Lima,INGRESO REGULADOS,SERVICIOS DE RAMPA,"981,200.81"
2019,Diciembre,201912,LAP,Lima,INGRESO REGULADOS,USO INSTALACIONES DE CARGA,"603,383.62"
2019,Diciembre,201912,LAP,Lima,INGRESO REGULADOS,PUENTE DE EMBARQUE,"1,455,644.84"
2019,Diciembre,201912,LAP,Lima,INGRESO REGULADOS,OFICINAS OPERATIVAS,"43,556.36"
2019,Diciembre,201912,LAP,Lima,INGRESO REGULADOS,OFICINAS AERA GRIS,"11,232.87"
2019,Diciembre,201912,LAP,Lima,INGRESO REGULADOS,MOSTRADORES CHECK IN,"37,785.96"
2019,Diciembre,201912,LAP,Lima,INGRESO REGULADOS,EQUIPAJE REZAGADO,"1,206.40"
2019,Diciembre,201912,LAP,Lima,INGRESO REGULADOS,ÁREAS DE MANTENIMIENTO,"5,664.82"
2019,Diciembre,201912,LAP,Lima,INGRESO REGULADOS,ALQUILER ESPACIO PARA EQUIPOS DE RAMPA,0.00
2019,Diciembre,201912,LAP,Lima,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,"2,443,494.10"
2019,Diciembre,201912,LAP,Lima,INGRESO REGULADOS,ESTACIONAMIENTO VEHICULAR,"641,730.98"
2019,Diciembre,201912,LAP,Lima,INGRESO NO REGULADOS,INGRESOS NO REGULADOS,"10,045,068.33"
2019,Diciembre,201912,COR,No precisa,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,"262,150.16"
2019,Diciembre,201912,COR,No precisa,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,"3,573.68"
2019,Diciembre,201912,COR,No precisa,INGRESO REGULADOS,T U U A NACIONAL,"595,091.13"
2019,Diciembre,201912,COR,No precisa,INGRESO REGULADOS,T U U A INTERNACIONAL,"73,200.00"
2019,Diciembre,201912,COR,No precisa,INGRESO REGULADOS,SERVICIOS DE RAMPA,"104,542.01"
2019,Diciembre,201912,COR,No precisa,INGRESO REGULADOS,USO INSTALACIONES DE CARGA,"2,997.77"
2019,Diciembre,201912,COR,No precisa,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,"43,432.85"
2019,Diciembre,201912,COR,No precisa,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,"104,265.03"
2019,Diciembre,201912,COR,No precisa,INGRESO REGULADOS,ALQUILER COUNTERS,"13,736.75"
2019,Diciembre,201912,COR,No precisa,INGRESO REGULADOS,ALQUILER OFICINAS OPERACIONES AEROLÍNEAS,"10,833.94"
2019,Diciembre,201912,COR,No precisa,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,0.00
2019,Diciembre,201912,COR,No precisa,INGRESO REGULADOS,INSTALACIONES OPERADORES DE RAMPA,"10,185.96"
2019,Diciembre,201912,COR,No precisa,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,0.00
2019,Diciembre,201912,COR,No precisa,INGRESO REGULADOS,OTROS (ESPECIFICAR),0.00
2019,Diciembre,201912,COR,No precisa,INGRESO NO REGULADOS,USO INSTALACIONES DE CARGA,0.00
2019,Diciembre,201912,COR,No precisa,INGRESO NO REGULADOS,PLAYA DE ESTACIONAMIENTO VEHICULAR,"67,344.68"
2019,Diciembre,201912,COR,No precisa,INGRESO NO REGULADOS,ALQUILER LOCALES COMERCIALES,"212,142.39"
2019,Diciembre,201912,COR,No precisa,INGRESO NO REGULADOS,ALQUILER DE ALMACÉN DE CARGA PARA LÍNEAS AÉREAS,0.00
2019,Diciembre,201912,COR,No precisa,INGRESO NO REGULADOS,ALQUILERES DE ALMACEN/HANGAR,"9,504.76"
2019,Diciembre,201912,COR,No precisa,INGRESO NO REGULADOS,ALQUILER DE ESPACIOS PUBLICITARIOS,"16,122.00"
