pano,pmes,conglome,submuestra,vivienda,hogar,codperso,dominio,estrato,codpanel,p103,p104,p105,p106,p107,p108,p109a,p109b,p109c,p200n,p200i,p200a,p200b,p200bb,p200c,p200d,p200dd,p200e,p200f,p200g,p201,p202,p203,p204,p2041,p2042,p2043,p2044,p2045,p2046,p2047,p2048,p2049,p20410,p20411,p204a,p205a,p206,P206AA,p207a,p207b,p208b1,p208b2,p208b3,p209a,p209b,p209c,p209d,p209e,p209f,p209g,p209t,p209bb,p209cc,p209h,p209ee,p210,p211a,p211b,p212a,p212b,p212c,p212d,p212e,p213,p214,p215,p216,p217,p218,p219,p220,p222,P223A1,P223A2,P223A3,P223A4,P223A5,P223A6,P223A7,P224,P225,ocu200,i211a,i211b,i212a,i212b,i212c,i212d,ingtot,ingprin,resident,fa_mjj22
2022,05,092306,002,0050,11,01,8,1,22051101,1,1,2, ,2,49,3, ,5,1,1,15,5,2022,21,5,2022,99,99,1973,1, , , , , , , , , , , , , , ,941,9700,6, ,1,1,99,99,2017,0,11,11,11,11,11,11,66,1, ,1,2,4,930,390, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,6,5,1,930,390, , , , ,1320,1320,1,501.399610739267
2022,05,092306,002,0050,11,02,8,1,22051102,3,1,2, ,1,11,3, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,05,092306,002,0051,11,01,8,1,22051101,1,1,2, ,1,21,6,5, ,1,1,15,5,2022,21,5,2022,16,9,2000,1, , , , , , , , , , , , , , ,777,1520,4,5,1,20,99,99,2018,0,11,11,11,11,11,11,66,1, ,2,2,2,450,0, , , , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1,1949,0, , , , ,1949,1949,1,632.185905953387
2022,05,092306,002,0051,11,02,8,1,22051102,2,1,2, ,2,22,6,5, ,2,2,15,5,2022,21,5,2022,25,10,1999,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, , , ,1,6,0,0,0,0,0,0,1,4,4,4, , , , , , , , ,1,667.59496809216
2022,05,092306,002,0051,11,03,8,1,22051103,3,1,2, ,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,05,092306,002,0065,11,01,8,1,22051101,1,1,2, ,1,66,3,3, ,1,1,15,5,2022,21,5,2022,5,1,1956,1, , , , , , , , , , , , , , ,572,4761,2, ,1,1,1,4,2022,8,8,8,8,8,8,8,56,1, ,2,2, , , ,433,0, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1, , ,433,0, , ,433,433,1,557.523524289527
2022,05,092306,002,0065,11,02,8,1,22051102,3,1,2, ,2,36,6,5, ,2,2,15,5,2022,21,5,2022,14,9,1985,1, , , , , , , , , , , , , , ,941,9700,6, ,1,1,99,99,2012,0,8,8,8,8,8,8,48,1, ,1,2,4,1200,494, , , , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1,1200,494, , , , ,1694,1694,1,680.690897050315
2022,05,092306,002,0065,11,03,8,1,22051103,10,1,2, ,1,17,1, , ,3,1,15,5,2022,21,5,2022,29,10,2005,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2, , , , ,2,6,1,0,1,0,0,0,0,6,7,4, , , , , , , , ,1,632.185905953387
2022,05,092307,002,0029,11,01,8,1,22051101,1,1,2, ,1,38,6,5, ,1,1,24,4,2022,30,4,2022,5,7,1983,1, , , , , , , , , , , , , , ,572,4711,2, ,1,2,15,4,2021,12,12,12,12,12,12,12,84,1, ,1,2, , , ,909,152, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,1,4,1, , ,909,152, , ,1061,1061,1,706.493506878417
2022,05,092307,002,0029,11,02,8,1,22051102,11,1,2, ,1,35,8,3, ,2,2,24,4,2022,30,4,2022,26,2,1987,1, , , , , , , , , , , , , , ,885,4922,2, ,1,1,99,99,2018,12,7,7,7,7,7,12,59,1, ,1,2, , , ,1082,0, , ,0, , , , , , , , ,1,0,0,0,0,0,0,1,1,4,1, , ,1082,0, , ,1082,1082,1,706.493506878417
2022,05,092307,002,0046,11,01,8,1,22051101,1,1,2, ,2,36,7,1, ,1,1,24,4,2022,30,4,2022,10,3,1986,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , ,0, ,1,6,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,680.690897050315
2022,05,092307,002,0046,11,02,8,1,22051102,3,1,2, ,1,6,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,05,092307,002,0046,11,03,8,1,22051103,11,1,2, ,2,21,6,5, ,3,3,24,4,2022,30,4,2022,28,7,2000,1, , , , , , , , , , , , , , ,941,9700,6, ,1,2,15,4,2022,0,12,12,12,12,12,12,72,1, ,1,1,3,600,490, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,1,5,1,1200,980, , , , ,2180,2180,1,667.59496809216
2022,05,092307,002,0052,11,01,8,1,22051101,1,1,2, ,2,47,6,5, ,1,1,24,4,2022,30,4,2022,15,5,1974,1, , , , , , , , , , , , , , ,941,9700,6, ,1,2,15,2,2022,11,0,0,0,0,0,0,11,1, ,1,1,2,55,20, , , , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,1,1,1,238,87, , , , ,325,325,1,501.399610739267
2022,05,092307,002,0052,11,02,8,1,22051102,3,1,2, ,1,26,6,5, ,2,1,24,4,2022,30,4,2022,5,7,1995,1, , , , , , , , , , , , , , ,523,5610,3,5,1,4,15,7,2021,0,8,8,0,0,0,8,24,1, ,1,2,2,60,30, , , , ,1, , , , , , , , ,6,0,0,0,0,0,1,0,1,4,1,260,130, , , , ,390,390,1,706.493506878417
2022,05,092307,002,0053,11,01,8,1,22051101,1,1,2, ,2,57,6,5, ,1,1,24,4,2022,30,4,2022,25,11,1964,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , ,0, ,1,6,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,501.399610739267
2022,05,092307,002,0053,11,02,8,1,22051102,2,1,2, ,1,51,4, ,6,2,1,24,4,2022,30,4,2022,27,12,1970,1, , , , , , , , , , , , , , ,777,1520,4,5,1,2,15,1,2022,0,0,8,0,8,0,8,24,1, ,1,2,2,150,0, , , , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1,650,0, , , , ,650,650,1,557.523524289527
2022,05,092307,002,0053,11,03,8,1,22051103,3,1,2, ,1,17,5,4, ,3,3,24,4,2022,30,4,2022,8,7,2004,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,1,1,5,0, ,1,6,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,632.185905953387
2022,05,092328,001,0007,11,01,8,1,21051101,1,1,2, ,2,53,4, ,6,1,1,15,5,2022,21,5,2022,1,11,1968,1, , , , , , , , , , , , , , ,778,3100,4,5,1,3,15,4,2022,0,9,9,9,9,9,6,51,1, ,1,1,2,250,0, , , , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1,1083,0, , , , ,1083,1083,1,601.679532887121
2022,05,092328,001,0007,11,02,8,1,21051102,3,1,2, ,2,32,6,5, ,2,2,15,5,2022,21,5,2022,2,6,1989,1, , , , , , , , , , , , , , ,922,4782,2, ,1,1,15,2,2022,0,6,6,6,6,6,6,36,1, ,1,1, , , ,400,0, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1, , ,400,0, , ,400,400,1,816.829076460378
2022,05,092328,001,0007,11,03,8,1,21051103,10,1,2, ,2,13,4, ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,05,092328,001,0008,11,01,8,1,21051101,1,1,2, ,2,55,3,3, ,1,1,15,5,2022,21,5,2022,25,1,1967,1, , , , , , , , , , , , , , ,912,5610,2, ,1,1,99,99,2012,0,9,9,9,9,9,9,54,1, ,1,2, , , ,779,260, , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1, , ,779,260, , ,1039,1039,1,601.679532887121
2022,05,092328,001,0008,11,02,8,1,21051102,3,1,2, ,1,18,4, ,6,2,2,15,5,2022,21,5,2022,21,4,2004,1, , , , , , , , , , , , , , ,711,729,4,5,2, ,10,4,2021,0,9,9,9,9,9,9,54,1, ,1,1,4,1800,779, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1,1800,779, , , , ,2579,2579,1,758.623087144064
2022,05,092328,001,0008,11,03,8,1,21051103,3,1,2, ,2,17,4, ,6,3,1,15,5,2022,21,5,2022,20,1,2005,1, , , , , , , , , , , , , , ,885,4922,2, ,1,1,99,10,2021,0,10,10,10,10,12,12,64,1, ,2,2, , , ,1039,0, , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1, , ,1039,0, , ,1039,1039,1,801.113961710592
2022,05,092328,001,0009,11,01,8,1,21051101,1,1,2, ,1,30,6,5, ,1,1,15,5,2022,21,5,2022,21,4,1992,1, , , , , , , , , , , , , , ,885,4922,2, ,1,1,99,99,2018,13,13,13,13,0,13,13,78,1, ,1,1, , , ,1120,0, , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,1,4,1, , ,1120,0, , ,1120,1120,1,847.7922082541
2022,05,092328,001,0009,11,02,8,1,21051102,2,1,2, ,2,29,5,4, ,2,2,15,5,2022,21,5,2022,1,11,1992,1, , , , , , , , , , , , , , ,917,4781,2, ,1,1,15,5,2022,8,0,0,0,0,0,8,16,1, ,1,2, , , ,260,52, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1, , ,260,52, , ,312,312,1,816.829076460378
2022,05,092328,001,0009,11,03,8,1,21051103,3,1,2, ,2,8,3, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,05,092328,001,0027,11,01,8,1,21051101,1,1,2, ,2,31,8,3, ,1,1,15,5,2022,21,5,2022,17,5,1991,1, , , , , , , , , , , , , , ,381,6201,3,5,1,25,99,99,2019,0,8,8,8,8,8,4,44,1, ,1,2,4,1600,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,1,4,1,1600,0, , , , ,1600,1600,1,816.829076460378
2022,05,092328,001,0027,11,02,8,1,21051102,2,1,2, ,1,33,3, ,2,2,1,15,5,2022,21,5,2022,20,6,1988,1, , , , , , , , , , , , , , ,766,1073,4,5,1,60,99,99,2013,0,8,8,8,8,8,8,48,1, ,2,2,4,1300,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1300,0, , , , ,1300,1300,1,847.7922082541
2022,05,092328,001,0027,11,03,8,1,21051103,11,1,2, ,1,26,5,3, ,3,3,15,5,2022,21,5,2022,21,2,1996,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,3,1,1,5,0,0,0,0,0,0,1,4,4,2, , , , , , , , ,1,847.7922082541
2022,05,092328,001,0027,11,04,8,1,22051104,11,2, ,2,1,29,6,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022,05,092330,002,0036,11,01,8,1,22051101,1,1,2, ,1,41,7,2, ,1,1,1,5,2022,7,5,2022,24,9,1980,1, , , , , , , , , , , , , , ,983,4100,4,5,1,4,3,5,2022,0,0,9,9,9,9,6,42,1, ,1,1,2,400,0, , , , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1,1732,0, , , , ,1732,1732,1,989.090909629784
2022,05,092330,002,0036,11,02,8,1,22051102,2,1,2, ,2,31,4, ,6,2,2,1,5,2022,7,5,2022,22,12,1990,1, , , , , , , , , , , , , , ,942,8121,2, ,1,1,15,4,2022,0,7,0,7,0,7,0,21,1, ,1,1, , , ,909,0, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1, , ,909,0, , ,909,909,1,952.967255870441
2022,05,092330,002,0036,11,03,8,1,22051103,3,1,2, ,1,13,5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,05,092330,002,0036,11,04,8,1,22051104,3,1,2, ,2,11,3, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,05,092330,002,0036,11,05,8,1,22051105,3,1,2, ,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,05,092330,002,0037,11,01,8,1,22051101,1,1,2, ,1,47,5,2, ,1,2,8,5,2022,14,5,2022,18,8,1974,1, , , , , , , , , , , , , , ,984,2100,4,5,2, ,99,99,2000,0,12,12,12,12,0,0,48,1, ,1,2,2,500,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,1,1,1,2165,0, , , , ,2165,2165,1,780.532934005338
2022,05,092330,002,0037,11,02,8,1,22051102,2,1,2, ,2,42,5,1, ,2,2,8,5,2022,14,5,2022,21,3,1980,1, , , , , , , , , , , , , , ,772,9529,4,5,1,2,99,99,2017,2,11,11,11,11,11,9,66,2,55,1,2,1,90,0, , ,900,0,0, , , , , , , , ,5,0,0,0,0,0,0,1,1,1,1,2250,0, , ,900,0,3150,2250,1,952.967255870441
2022,05,092330,002,0037,11,03,8,1,22051103,3,1,2, ,1,20,7,1, ,3,3,8,5,2022,14,5,2022,26,6,2001,1, , , , , , , , , , , , , , ,885,4922,2, ,1,1,10,1,2022,0,8,8,8,8,8,8,48,1, ,2,2, , , ,1299,0, , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,7,4,1, , ,1299,0, , ,1299,1299,1,885.060268334742
2022,05,092330,002,0037,11,04,8,1,22051104,3,1,2, ,1,10,3, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,05,092330,002,0038,11,01,8,1,22051101,1,1,2, ,1,31,3, ,3,1,1,1,5,2022,7,5,2022,11,2,1991,1, , , , , , , , , , , , , , ,861,4312,2, ,1,1,15,2,2022,0,8,8,8,8,8,0,40,2,24,2,2, , , ,450,0, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,4,4,1, , ,450,0, , ,450,450,1,989.090909629784
2022,05,092330,002,0038,11,02,8,1,22051102,3,1,2, ,2,6,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,05,092330,002,0039,11,01,8,1,22051101,1,1,2, ,2,48,6,5, ,1,1,8,5,2022,14,5,2022,99,12,1973,1, , , , , , , , , , , , , , ,941,9700,6, ,1,1,5,1,2022,10,10,10,0,10,10,10,60,1, ,1,1,4,930,0, , , , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1,930,0, , , , ,930,930,1,701.959455034974
2022,05,092330,002,0039,11,02,8,1,22051102,3,1,2, ,1,15,5,3, ,2,2,8,5,2022,14,5,2022,11,7,2006,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , ,0, ,2,5,0,0,0,0,0,0,1,8,4,4, , , , , , , , ,1,885.060268334742
2022,05,092330,002,0039,11,03,8,1,22051103,3,1,2, ,2,13,5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,05,092331,002,0031,11,01,8,1,22051101,1,1,2, ,1,31,5,2, ,1,1,22,5,2022,28,5,2022,18,2,1991,1, , , , , , , , , , , , , , ,778,3100,4,5,1,6,99,99,2018,0,10,10,11,11,11,9,62,2,48,1,2,2,350,0, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1,1516,0, , , , ,1516,1516,1,565.194805502734
2022,05,092331,002,0032,11,01,8,1,22051101,1,1,2, ,1,39,6,5, ,1,2,8,5,2022,14,5,2022,2,11,1982,2,1, , , , , , , , , , , , , ,877,4752,4,5,2, ,99,99,2017,0,0,0,0,0,0,0,0,2,48,1,2,3,600,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1200,0, , , , ,1200,1200,1,565.194805502734
2022,05,092331,002,0032,11,02,8,1,22051102,2,1,2, ,2,33,6,5, ,2,2,8,5,2022,14,5,2022,6,8,1988,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,9,1,1,9, , ,1,1,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,544.552717640252
2022,05,092331,002,0032,11,03,8,1,22051103,3,1,2, ,2,9,3, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,05,092331,002,0034,11,01,8,1,22051101,1,1,2, ,1,45,5,3, ,1,1,8,5,2022,14,5,2022,17,12,1976,1, , , , , , , , , , , , , , ,885,4922,2, ,1,1,99,99,2016,0,11,11,11,9,9,9,60,2,70,1,2, , , ,650,0,300,0,0, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1, , ,650,0,300,0,950,650,1,446.018819431622
2022,05,092331,002,0034,11,02,8,1,22051102,2,1,2, ,2,35,3, ,3,2,2,8,5,2022,14,5,2022,23,7,1986,1, , , , , , , , , , , , , , ,912,5610,2, ,1,1,10,4,2022,0,0,0,0,0,4,5,9,1, ,1,2, , , ,100,0, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1, , ,100,0, , ,100,100,1,544.552717640252
2022,05,092331,002,0034,11,03,8,1,22051103,3,1,2, ,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,05,092331,002,0034,11,04,8,1,22051104,3,1,2, ,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,05,092352,001,0003,11,01,8,1,21051101,1,1,2, ,2,34,4, ,6,1,1,24,4,2022,30,4,2022,8,8,1987,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,9,2, , ,0, ,1,6,0,0,0,0,0,0,1,1,1,4, , , , , , , , ,1,408.414538230189
2022,05,092352,001,0003,11,02,8,1,21051102,3,1,2, ,1,15,5,3, ,2,2,24,4,2022,30,4,2022,6,12,2006,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,1,1,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,379.311543572032
2022,05,092352,001,0003,11,03,8,1,22051103,3,1,2, ,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,05,092352,001,0005,11,01,8,1,21051101,1,1,2, ,1,49,6,5, ,1,1,24,4,2022,30,4,2022,31,7,1972,1, , , , , , , , , , , , , , ,885,4922,2, ,1,1,99,99,2008,0,8,8,8,6,8,11,49,2,60,1,1, , , ,1200,0,400,0,0, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1, , ,1200,0,400,0,1600,1200,1,334.514114573716
2022,05,092352,001,0014,11,01,8,1,21051101,1,1,2, ,2,45,3, ,3,1,1,24,4,2022,30,4,2022,12,12,1976,1, , , , , , , , , , , , , , ,941,9700,6, ,1,3,1,7,2021,0,12,0,0,12,12,0,36,1, ,1,1,2,150,51, , , , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,5,4,1,650,221, , , , ,871,871,1,300.83976644356
2022,05,092352,001,0014,11,02,8,1,21051102,3,1,2, ,1,20,6,5, ,2,2,24,4,2022,30,4,2022,11,2,2002,1, , , , , , , , , , , , , , ,942,5610,4,5,1,4,5,4,2022,10,10,10,10,10,10,0,60,1, ,2,2,4,800,338, , , , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1,800,338, , , , ,1138,1138,1,379.311543572032
2022,05,092354,002,0033,11,01,8,1,22051101,1,1,2, ,2,29,4, ,6,1,1,15,5,2022,21,5,2022,26,3,1993,1, , , , , , , , , , , , , , ,844,3290,2, ,1,1,99,8,2021,4,4,4,4,4,1,0,21,1, ,2,1, , , ,80,0, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,1,1,1, , ,80,0, , ,80,80,1,680.690897050315
2022,05,092354,002,0033,11,02,8,1,22051102,2,1,2, ,1,27,6,5, ,2,1,15,5,2022,21,5,2022,24,6,1994,1, , , , , , , , , , , , , , ,983,4100,4,5,1,3,24,5,2021,0,8,8,8,8,8,5,45,1, ,1,2,2,400,0, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,1,1,1,1732,0, , , , ,1732,1732,1,706.493506878417
2022,05,092354,002,0033,11,03,8,1,22051103,3,1,2, ,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,05,092354,002,0036,11,01,8,1,22051101,1,1,2, ,1,55,4,5, ,1,1,15,5,2022,21,5,2022,9,3,1967,1, , , , , , , , , , , , , , ,864,4100,4,5,1,2,16,5,2022,0,7,7,7,0,0,0,21,2,35,1,2,2,210,0, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,1,4,1,909,0, , , , ,909,909,1,557.523524289527
2022,05,092354,002,0040,11,01,8,1,22051101,1,1,2, ,2,27,6,5, ,1,1,15,5,2022,21,5,2022,27,3,1995,1, , , , , , , , , , , , , , ,574,4781,3,5,1,4,1,3,2022,8,8,8,8,0,8,8,48,1, ,2,2,2,250,0, , , , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1,1083,0, , , , ,1083,1083,1,680.690897050315
2022,05,092354,002,0040,11,02,8,1,22051102,3,1,2, ,2,10,3, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,05,092354,002,0041,11,01,8,1,22051101,1,1,2, ,1,28,5,3, ,1,1,15,5,2022,21,5,2022,10,1,1994,1, , , , , , , , , , , , , , ,942,5610,5,5,1,2,2,1,2021,15,0,0,0,0,0,0,15,1, ,1,1, , , , , , , , , , , , , , , , ,6,0,0,0,0,0,0,1,1,1,1, , , , , , ,0,0,1,706.493506878417
2022,05,092354,002,0041,11,02,8,1,22051102,2,1,2, ,2,24,6,5, ,2,2,15,5,2022,21,5,2022,2,4,1998,1, , , , , , , , , , , , , , ,912,5610,2, ,1,2,2,1,2021,15,0,0,3,0,0,0,18,1, ,1,2, , , ,120,0,80,0,0, , , , , , , , ,6,0,0,0,0,0,0,1,1,4,1, , ,120,0,80,0,200,120,1,667.59496809216
2022,05,092354,002,0041,11,03,8,1,22051103,3,1,2, ,1,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,05,092354,002,0041,11,04,8,1,22051104,3,1,2, ,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,05,092355,002,0033,11,01,8,1,22051101,1,1,2, ,1,44,5,4, ,1,2,24,4,2022,30,4,2022,16,10,1977,1, , , , , , , , , , , , , , ,931,4921,4,5,1,2,1,7,2021,0,10,10,10,10,10,10,60,1, ,1,2,2,200,60, , , , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1,866,260, , , , ,1126,1126,1,706.493506878417
2022,05,092355,002,0033,11,02,8,1,22051102,2,1,2, ,2,44,4, ,6,2,2,24,4,2022,30,4,2022,22,9,1977,1, , , , , , , , , , , , , , ,941,9700,6, ,1,1,29,5,2021,0,0,0,0,0,8,0,8,1, ,2,1,2,30,11, , , , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,1,4,1,130,48, , , , ,178,178,1,680.690897050315
2022,05,092355,002,0033,11,03,8,1,22051103,3,1,2, ,2,19,6,5, ,3,3,24,4,2022,30,4,2022,10,3,2003,1, , , , , , , , , , , , , , ,945,4721,4,5,1,2,1,3,2022,11,0,0,0,0,0,11,22,1, ,1,1,4,866,0, , , , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,1,4,1,866,0, , , , ,866,866,1,667.59496809216
2022,05,092355,002,0033,11,04,8,1,22051104,3,1,2, ,2,11,3, ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,05,092355,002,0036,11,01,8,1,22051101,1,1,2, ,1,39,5,2, ,1,1,24,4,2022,30,4,2022,1,9,1982,1, , , , , , , , , , , , , , ,945,3811,2, ,1,1,99,99,2012,6,6,9,8,8,8,6,51,1, ,1,1, , , ,300,0,173,0,0, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1, , ,300,0,173,0,473,300,1,706.493506878417
2022,05,092355,002,0039,11,01,8,1,22051101,1,1,2, ,1,33,6,5, ,1,1,24,4,2022,30,4,2022,12,8,1988,1, , , , , , , , , , , , , , ,861,4100,1, ,1,3,99,99,2016,0,8,8,8,8,8,8,48,1, ,1,1, , , ,2500,0, , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1, , ,2500,0, , ,2500,2500,1,706.493506878417
2022,05,092355,002,0052,11,01,8,1,22051101,1,1,2, ,1,32,5,1, ,1,1,24,4,2022,30,4,2022,10,2,1990,1, , , , , , , , , , , , , , ,983,4100,4,5,1,2,1,4,2022,0,8,8,8,8,8,8,48,1, ,1,1,2,300,0, , , , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1,1299,0, , , , ,1299,1299,1,706.493506878417
2022,05,092355,002,0052,11,02,8,1,22051102,2,1,2, ,2,30,6,5, ,2,2,24,4,2022,30,4,2022,12,8,1991,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , ,0, ,1,5,0,0,0,0,0,0,1,4,1,4, , , , , , , , ,1,680.690897050315
