Nombre de la evaluación,Componente ambiental,Matriz,Submatriz,Nombre del punto,Este,Norte,Zona,Datum,Altitud,Descripción de ubicación,Tipo de muestra,Fecha,Acidez,Aceites y grasas,Alcalinidad Total,Aluminio,Aluminio disuelto,Amoniaco,Antimonio,Antimonio disuelto,Arsénico,Arsénico disuelto,Bario,Bario disuelto,Berilio,Berilio disuelto,Bicarbonatos,Bismuto,Bismuto disuelto,Boro,Boro disuelto,Cadmio,Cadmio disuelto,Calcio,Calcio disuelto,Carbonatos,Carbono Orgánico Total,Caudal,Cianuro libre,Cianuro Total,Cianuro Wad,Cerio,Cerio disuelto,Cianuro Total,Cianuro Wad,Clorofila,Cloruros,Cobalto,Cobalto disuelto,Cobre,Cobre disuelto,Conductividad,Cromo,Cromo disuelto,Cromo Hexavalente,Cromo Hexavalente Total,Cromo Total,Demanda Bioquímica de Oxígeno,Demanda Química de Oxígeno (DQO),Estaño,Estaño disuelto,Estroncio,Estroncio disuelto,Fluoruros,Fosfato como P,Fosfatos,Fósforo,Fósforo disuelto,Fósforo Total,Hidrocarburos totales de petróleo (C10-C40),Hidrocarburos totales de petróleo (C6-C10),Hidrocarburos totales de petróleo (C6-C40),Hidrocarburos totales de petroleo (C8-C40),Hidrocarburos totales de petróleo,Hierro,Hierro disuelto,Litio,Litio disuelto,Magnesio,Magnesio disuelto,Manganeso,Manganeso disuelto,Material Particulado PM10,Mercurio,Mercurio disuelto,Mercurio Total,Molibdeno,Molibdeno disuelto,Níquel,Níquel disuelto,Nitratos (NO3-N),Nitratos(como N),Nitratos (NO3-N) + Nitritos (NO2-N),Nitritos (como N),Nitritos (NO2-N),Nitrógeno Amoniacal,Nitrógeno Total,Oxígeno Disuelto,PCB,pH,Plata,Plata disuelto,Plomo,Plomo disuelto,Potasio,Potasio disuelto,Potencial de hidrógeno,Potencial de Neutralización Sobek,Potencial redox,Potencial de óxido reducción (ORP),Selenio,Selenio disuelto,Silicatos,Silicio,Silicio disuelto,Sodio,Sodio disuelto,Sólidos Disueltos Totales (SDT),Sólidos Suspendidos Totales,Sólidos Totales Disueltos,Sulfato Total,Sulfatos,Sulfuro Total,Sulfuros,Talio,Talio disuelto,Temperatura,Titanio,Titanio disuelto,Torio,Torio disuelto,Turbidez,Uranio,Uranio disuelto,Vanadio,Vanadio disuelto,Wolframio disuelto,Wolframio,Zinc,Zinc disuelto,4-4῾DDD,4-4῾DDE,4-4῾DDT,4-4῾DDD2,4-4῾DDE3,4-4῾DDT4,Albicarb (parental),Albicarb sulfona,Albicarb sulfóxido,Aldrín,Alfa-BHC (Hexacloruro de Benceno),Beta-BHC (Hexacloruro de Benceno),Chlordane,Coliformes termotolerantes,Delta-BHC (Hexacloruro de Benceno),Dieldrin,Dimethoate,Disulfoton,Endosulfan I,Endosulfan Ii,Endosulfan Sulfate,Endrin,Endrin Aldehyde,Endrin Ketone,EPN (Ethyl p-nitrophenyl),Famphur (Famophos),Gamma-BHC (Lindano),Heptaclor,Heptaclor Epoxide,Malathion,Methoxychlor,Methyl Parathion,"O,O,O-Triethyphosphoticate",Parathion,Phorate,Sulfotep,Thionazin
Lote 131,Agua,Agua superficial,Agua superficial de ríos y quebradas,QSAleg6,489786,9017113,18 Sur,WGS84,215,"Quebrada Selva Alegre, aproximadamente a 450 m aguas arriba de la trocha de acceso a la quebrada desde el caserío Corazón de Jesús.",Simple,42886,,<1.0 mg/L,,0.137 mg/L,0.008 mg/L,,<0.006 mg/L,<0.006 mg/L,<0.007 mg/L,<0.007 mg/L,0.369 mg/L,0.365 mg/L,<0.0005 mg/L,<0.0005 mg/L,,<0.01 mg/L,<0.01 mg/L,0.016 mg/L,0.011 mg/L,<0.001 mg/L,<0.001 mg/L,82.02 mg/L,67.27 mg/L,,,,,,,,,,,,0.8 mg/L,<0.001 mg/L,<0.001 mg/L,<0.002 mg/L,<0.002 mg/L,445 µs/cm,<0.001 mg/L,<0.001 mg/L,,,,,,<0.003 mg/L,<0.003 mg/L,0.4684 mg/L,0.4105 mg/L,,,,0.14 mg/L,0.13 mg/L,,<0.20 mg/L,<0.04 mg/L,<0.20 mg/L,,,0.185 mg/L,0.025 mg/L,0.011 mg/L,0.01 mg/L,5.017 mg/L,4.185 mg/L,0.031 mg/L,0.028 mg/L,,<0.0001 mg/L,<0.0001 mg/L,,<0.002 mg/L,<0.002 mg/L,<0.002 mg/L,<0.002 mg/L,,,,,,,,7.16 mg/L,,,<0.002 mg/L,<0.002 mg/L,<0.001 mg/L,<0.001 mg/L,2.74 mg/L,2.32 mg/L,7.88 Unidad de pH,,,,<0.006 mg/L,<0.006 mg/L,,11.3 mg/L,9.84 mg/L,20.52 mg/L,16.56 mg/L,,,,,,,,<0.007 mg/L,<0.007 mg/L,25.9 °C,<0.001 mg/L,<0.001 mg/L,,,,,,<0.001 mg/L,<0.001 mg/L,,,<0.004 mg/L,<0.004 mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lote 131,Agua,Agua superficial,Agua superficial de ríos y quebradas,QSAleg7,491094,9015400,18 Sur,WGS84,208,"Quebrada Selva Alegre, aproximadamente a 870 m aguas arriba del cruce de la quebrada con la línea de recolección 1 que une las locaciones SA2X y LA3X, y cuya coordenada se encuentra cercana al punto de evaluación C-AG-3 de CEPSA Peruana S.A.C.",Simple,42893,,<1.0 mg/L,,6.273 mg/L,0.067 mg/L,,<0.006 mg/L,<0.006 mg/L,<0.007 mg/L,<0.007 mg/L,0.342 mg/L,0.195 mg/L,<0.0005 mg/L,<0.0005 mg/L,,<0.01 mg/L,<0.01 mg/L,0.021 mg/L,0.012 mg/L,<0.001 mg/L,<0.001 mg/L,42.72 mg/L,37.31 mg/L,,,,,,,,,,,,2.4 mg/L,0.003 mg/L,<0.001 mg/L,<0.002 mg/L,<0.002 mg/L,302 µs/cm,<0.001 mg/L,<0.001 mg/L,,,,,,<0.003 mg/L,<0.003 mg/L,0.2999 mg/L,0.2492 mg/L,,,,0.39 mg/L,0.15 mg/L,,<0.20 mg/L,<0.04 mg/L,<0.20 mg/L,,,4.875 mg/L,0.039 mg/L,0.012 mg/L,0.007 mg/L,4.737 mg/L,3.014 mg/L,0.414 mg/L,0.009 mg/L,,<0.0001 mg/L,<0.0001 mg/L,,<0.002 mg/L,<0.002 mg/L,0.006 mg/L,<0.002 mg/L,,,,,,,,7.18 mg/L,,,<0.002 mg/L,<0.002 mg/L,<0.001 mg/L,<0.001 mg/L,4.13 mg/L,2.8 mg/L,7.76 Unidad de pH,,,,<0.006 mg/L,<0.006 mg/L,,15.5 mg/L,5.86 mg/L,15.74 mg/L,12.55 mg/L,,,,,,,,<0.007 mg/L,<0.007 mg/L,26.1 °C,0.056 mg/L,<0.001 mg/L,,,,,,<0.001 mg/L,<0.001 mg/L,,,0.03 mg/L,0.012 mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lote 131,Agua,Agua superficial,Agua superficial de ríos y quebradas,QSAleg8,491759,9015566,18 Sur,WGS84,208,"Quebrada Selva Alegre, por donde cruza la línea de recolección 1 que une las locaciones SA2X y LA3X y cuya coordenada se encuentra cercana al punto de evaluación QSAle2 de CEPSA Peruana S.A.C.",Simple,42893,,<1.0 mg/L,,1.676 mg/L,0.03 mg/L,,<0.006 mg/L,<0.006 mg/L,<0.007 mg/L,<0.007 mg/L,0.303 mg/L,0.302 mg/L,<0.0005 mg/L,<0.0005 mg/L,,<0.01 mg/L,<0.01 mg/L,0.02 mg/L,0.018 mg/L,<0.001 mg/L,<0.001 mg/L,66.81 mg/L,59.61 mg/L,,,,,,,,,,,,4.4 mg/L,<0.001 mg/L,<0.001 mg/L,<0.002 mg/L,<0.002 mg/L,435 µs/cm,<0.001 mg/L,<0.001 mg/L,,,,,,<0.003 mg/L,<0.003 mg/L,0.4271 mg/L,0.3889 mg/L,,,,0.18 mg/L,0.14 mg/L,,<0.20 mg/L,<0.04 mg/L,<0.20 mg/L,,,1.353 mg/L,0.023 mg/L,0.014 mg/L,0.013 mg/L,4.948 mg/L,4.791 mg/L,0.125 mg/L,0.045 mg/L,,<0.0001 mg/L,<0.0001 mg/L,,<0.002 mg/L,<0.002 mg/L,<0.002 mg/L,<0.002 mg/L,,,,,,,,7.86 mg/L,,,<0.002 mg/L,<0.002 mg/L,<0.001 mg/L,<0.001 mg/L,2.96 mg/L,2.89 mg/L,8.03 Unidad de pH,,,,<0.006 mg/L,<0.006 mg/L,,9.99 mg/L,8.54 mg/L,25.76 mg/L,21.86 mg/L,,,,,,,,<0.007 mg/L,<0.007 mg/L,27.3 °C,0.02 mg/L,<0.001 mg/L,,,,,,<0.001 mg/L,<0.001 mg/L,,,0.013 mg/L,0.0098 mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lote 131,Agua,Agua superficial,Agua superficial de ríos y quebradas,QSAleg9,491878,9015586,18 Sur,WGS84,197,"Quebrada Selva Alegre, aproximadamente a 200 m aguas abajo del cruce de la quebrada con la línea de recolección 1 que une las locaciones SA2X y LA3X.",Simple,42893,,<1.0 mg/L,,2.65 mg/L,0.03 mg/L,,<0.006 mg/L,<0.006 mg/L,<0.007 mg/L,<0.007 mg/L,0.315 mg/L,0.308 mg/L,<0.0005 mg/L,<0.0005 mg/L,,<0.01 mg/L,<0.01 mg/L,0.023 mg/L,0.021 mg/L,<0.001 mg/L,<0.001 mg/L,70.39 mg/L,61.33 mg/L,,,,,,,,,,,,5 mg/L,<0.001 mg/L,<0.001 mg/L,<0.002 mg/L,<0.002 mg/L,417 µs/cm,<0.001 mg/L,<0.001 mg/L,,,,,,<0.003 mg/L,<0.003 mg/L,0.4258 mg/L,0.3724 mg/L,,,,0.21 mg/L,0.12 mg/L,,<0.20 mg/L,<0.04 mg/L,<0.20 mg/L,,,2.092 mg/L,0.019 mg/L,0.012 mg/L,0.0098 mg/L,4.554 mg/L,4.49 mg/L,0.157 mg/L,0.01 mg/L,,<0.0001 mg/L,<0.0001 mg/L,,<0.002 mg/L,<0.002 mg/L,<0.002 mg/L,<0.002 mg/L,,,,,,,,7.7 mg/L,,,<0.002 mg/L,<0.002 mg/L,<0.001 mg/L,<0.001 mg/L,3.07 mg/L,3.07 mg/L,8.04 Unidad de pH,,,,<0.006 mg/L,<0.006 mg/L,,11.8 mg/L,8.65 mg/L,25.37 mg/L,21.04 mg/L,,,,,,,,<0.007 mg/L,<0.007 mg/L,26.9 °C,0.03 mg/L,<0.001 mg/L,,,,,,<0.001 mg/L,<0.001 mg/L,,,0.015 mg/L,0.006 mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lote 131,Agua,Agua superficial,Agua superficial de ríos y quebradas,QTahu1,493230,9020845,18 Sur,WGS84,213,"Quebrada Tahuayo, en el ámbito del Caserío Primavera, aproximadamente a 1,4 km. al oeste de la carretera Fernando Belaunde Terry.",Simple,42887,,<1.0 mg/L,,0.051 mg/L,0.0099 mg/L,,<0.006 mg/L,<0.006 mg/L,<0.007 mg/L,<0.007 mg/L,0.283 mg/L,0.251 mg/L,<0.0005 mg/L,<0.0005 mg/L,,<0.01 mg/L,<0.01 mg/L,<0.008 mg/L,<0.008 mg/L,<0.001 mg/L,<0.001 mg/L,99.77 mg/L,82.3 mg/L,,,,,,,,,,,,0.6 mg/L,<0.001 mg/L,<0.001 mg/L,<0.002 mg/L,<0.002 mg/L,528 µs/cm,<0.001 mg/L,<0.001 mg/L,,,,,,<0.003 mg/L,<0.003 mg/L,0.3829 mg/L,0.3365 mg/L,,,,0.06 mg/L,0.05 mg/L,,<0.20 mg/L,<0.04 mg/L,<0.20 mg/L,,,0.08 mg/L,0.021 mg/L,0.007 mg/L,0.006 mg/L,9.67 mg/L,8.057 mg/L,0.019 mg/L,0.015 mg/L,,<0.0001 mg/L,<0.0001 mg/L,,<0.002 mg/L,<0.002 mg/L,<0.002 mg/L,<0.002 mg/L,,,,,,,,6.73 mg/L,,,<0.002 mg/L,<0.002 mg/L,<0.001 mg/L,<0.001 mg/L,2.96 mg/L,2.27 mg/L,8.07 Unidad de pH,,,,<0.006 mg/L,<0.006 mg/L,,12.6 mg/L,10.9 mg/L,21.71 mg/L,16.82 mg/L,,,,,,,,<0.007 mg/L,<0.007 mg/L,24.9 °C,<0.001 mg/L,<0.001 mg/L,,,,,,<0.001 mg/L,<0.001 mg/L,,,0.012 mg/L,0.006 mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lote 131,Agua,Agua superficial,Agua superficial de ríos y quebradas,QTahu2,493734,9024518,18 Sur,WGS84,211,"Quebrada Tahuayo, debajo del puente Tahuayo por donde cruza la carretera Federico Basadre, ámbito del distrito de Alexander von Humboldt.",Simple,42887,,<1.0 mg/L,,0.076 mg/L,0.008 mg/L,,<0.006 mg/L,<0.006 mg/L,<0.007 mg/L,<0.007 mg/L,0.191 mg/L,0.186 mg/L,<0.0005 mg/L,<0.0005 mg/L,,<0.01 mg/L,<0.01 mg/L,<0.008 mg/L,0.008 mg/L,<0.001 mg/L,<0.001 mg/L,82.98 mg/L,66.45 mg/L,,,,,,,,,,,,0.6 mg/L,<0.001 mg/L,<0.001 mg/L,<0.002 mg/L,<0.002 mg/L,436 µs/cm,<0.001 mg/L,<0.001 mg/L,,,,,,<0.003 mg/L,<0.003 mg/L,0.2577 mg/L,0.2208 mg/L,,,,0.08 mg/L,0.08 mg/L,,<0.20 mg/L,<0.04 mg/L,<0.20 mg/L,,,0.227 mg/L,0.032 mg/L,0.006 mg/L,0.005 mg/L,7.887 mg/L,6.41 mg/L,0.041 mg/L,0.037 mg/L,,<0.0001 mg/L,<0.0001 mg/L,,<0.002 mg/L,<0.002 mg/L,<0.002 mg/L,<0.002 mg/L,,,,,,,,7.01 mg/L,,,<0.002 mg/L,<0.002 mg/L,<0.001 mg/L,<0.001 mg/L,3.47 mg/L,2.6 mg/L,7.96 Unidad de pH,,,,<0.006 mg/L,<0.006 mg/L,,12.4 mg/L,10.6 mg/L,13.72 mg/L,10.84 mg/L,,,,,,,,<0.007 mg/L,<0.007 mg/L,26.1 °C,0.001 mg/L,<0.001 mg/L,,,,,,<0.001 mg/L,<0.001 mg/L,,,0.007 mg/L,0.004 mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lote 131,Agua,Agua superficial,Agua superficial de ríos y quebradas,RMacu1,492022,9012584,18 Sur,WGS84,199,"Río Macuya, aproximadamente a 40 m aguas debajo de su naciente (confluencia de la quebrada Selva Alegre y quebrada Caracol-A).",Simple,42895,,<1.0 mg/L,,1.487 mg/L,0.047 mg/L,,<0.006 mg/L,<0.006 mg/L,<0.007 mg/L,<0.007 mg/L,0.293 mg/L,0.216 mg/L,<0.0005 mg/L,<0.0005 mg/L,,<0.01 mg/L,<0.01 mg/L,0.013 mg/L,0.01 mg/L,<0.001 mg/L,<0.001 mg/L,64.26 mg/L,58.36 mg/L,,,,,,,,,,,,7.3 mg/L,<0.001 mg/L,<0.001 mg/L,<0.002 mg/L,<0.002 mg/L,427 µs/cm,<0.001 mg/L,<0.001 mg/L,,,,,,<0.003 mg/L,<0.003 mg/L,0.4206 mg/L,0.3874 mg/L,,,,0.26 mg/L,0.22 mg/L,,<0.20 mg/L,<0.04 mg/L,<0.20 mg/L,,,1.58 mg/L,0.065 mg/L,0.011 mg/L,0.009 mg/L,6.44 mg/L,4.998 mg/L,0.082 mg/L,0.012 mg/L,,<0.0001 mg/L,<0.0001 mg/L,,<0.002 mg/L,<0.002 mg/L,<0.002 mg/L,<0.002 mg/L,,,,,,,,7.69 mg/L,,,<0.002 mg/L,<0.002 mg/L,<0.001 mg/L,<0.001 mg/L,4.69 mg/L,3.56 mg/L,8.11 Unidad de pH,,,,<0.006 mg/L,<0.006 mg/L,,10.3 mg/L,8.07 mg/L,22.77 mg/L,21.21 mg/L,,,,,,,,<0.007 mg/L,<0.007 mg/L,27.2 °C,0.016 mg/L,0.005 mg/L,,,,,,<0.001 mg/L,<0.001 mg/L,,,0.011 mg/L,0.01 mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lote 131,Agua,Agua superficial,Agua superficial de ríos y quebradas,RMacu2,492817,9012115,18 Sur,WGS84,182,"Río Macuya, aproximadamente a 700 m aguas abajo de la afluencia de la quebrada Caracol y cuya coordenada se encuentra cercana al punto de muestreo C-AG-1 de CEPSA Peruana S.A.C.",Simple,42895,,<1.0 mg/L,,1.465 mg/L,0.023 mg/L,,<0.006 mg/L,<0.006 mg/L,<0.007 mg/L,<0.007 mg/L,0.304 mg/L,0.164 mg/L,<0.0005 mg/L,<0.0005 mg/L,,<0.01 mg/L,<0.01 mg/L,0.014 mg/L,0.013 mg/L,<0.001 mg/L,<0.001 mg/L,68.12 mg/L,60.64 mg/L,,,,,,,,,,,,2.4 mg/L,<0.001 mg/L,<0.001 mg/L,<0.002 mg/L,<0.002 mg/L,412 µs/cm,<0.001 mg/L,<0.001 mg/L,,,,,,<0.003 mg/L,<0.003 mg/L,0.4019 mg/L,0.4013 mg/L,,,,0.24 mg/L,0.21 mg/L,,<0.20 mg/L,<0.04 mg/L,<0.20 mg/L,,,1.489 mg/L,0.021 mg/L,0.012 mg/L,0.011 mg/L,6.147 mg/L,5.73 mg/L,0.095 mg/L,0.008 mg/L,,<0.0001 mg/L,<0.0001 mg/L,,<0.002 mg/L,<0.002 mg/L,<0.002 mg/L,<0.002 mg/L,,,,,,,,7.53 mg/L,,,<0.002 mg/L,<0.002 mg/L,<0.001 mg/L,<0.001 mg/L,4.5 mg/L,4.15 mg/L,8.07 Unidad de pH,,,,<0.006 mg/L,<0.006 mg/L,,10 mg/L,9.47 mg/L,21.01 mg/L,17.9 mg/L,,,,,,,,<0.007 mg/L,<0.007 mg/L,27.4 °C,0.017 mg/L,0.001 mg/L,,,,,,<0.001 mg/L,<0.001 mg/L,,,0.011 mg/L,0.004 mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lote 131,Agua,Agua superficial,Agua superficial de ríos y quebradas,RMacu3,494949,9011641,18 Sur,WGS84,178,"Río Macuya, aproximadamente a 950 m aguas arriba del Puente Macuya por donde pasa la carretera Fernando Belaunde Terry.",Simple,42892,,<1.0 mg/L,,0.191 mg/L,0.019 mg/L,,<0.006 mg/L,<0.006 mg/L,<0.007 mg/L,<0.007 mg/L,0.355 mg/L,0.325 mg/L,<0.0005 mg/L,<0.0005 mg/L,,<0.01 mg/L,<0.01 mg/L,0.019 mg/L,0.014 mg/L,<0.001 mg/L,<0.001 mg/L,76.45 mg/L,68 mg/L,,,,,,,,,,,,10.9 mg/L,<0.001 mg/L,<0.001 mg/L,<0.002 mg/L,<0.002 mg/L,455 µs/cm,<0.001 mg/L,<0.001 mg/L,,,,,,<0.003 mg/L,<0.003 mg/L,0.4653 mg/L,0.4199 mg/L,,,,0.15 mg/L,0.14 mg/L,,<0.20 mg/L,<0.04 mg/L,<0.20 mg/L,,,0.339 mg/L,0.064 mg/L,0.013 mg/L,0.012 mg/L,5.662 mg/L,5.096 mg/L,0.036 mg/L,0.014 mg/L,,<0.0001 mg/L,<0.0001 mg/L,,<0.002 mg/L,<0.002 mg/L,<0.002 mg/L,<0.002 mg/L,,,,,,,,7.75 mg/L,,,<0.002 mg/L,<0.002 mg/L,<0.001 mg/L,<0.001 mg/L,3.15 mg/L,2.84 mg/L,8.12 Unidad de pH,,,,<0.006 mg/L,<0.006 mg/L,,9.61 mg/L,8.54 mg/L,30.18 mg/L,25.89 mg/L,,,,,,,,<0.007 mg/L,<0.007 mg/L,26.2 °C,0.002 mg/L,0.001 mg/L,,,,,,<0.001 mg/L,<0.001 mg/L,,,0.019 mg/L,0.012 mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lote 131,Agua,Agua superficial,Agua superficial de ríos y quebradas,RMacu4,495755,9011799,18 Sur,WGS84,181,"Río Macuya, aproximadamente a 20 m aguas abajo del puente Macuya de la carretera Alexander von Humboldt – Puerto Sungaro.",Simple,42892,,<1.0 mg/L,,0.162 mg/L,0.035 mg/L,,<0.006 mg/L,<0.006 mg/L,<0.007 mg/L,<0.007 mg/L,0.358 mg/L,0.292 mg/L,<0.0005 mg/L,<0.0005 mg/L,,<0.01 mg/L,<0.01 mg/L,0.016 mg/L,0.015 mg/L,<0.001 mg/L,<0.001 mg/L,77.71 mg/L,60.89 mg/L,,,,,,,,,,,,10.7 mg/L,<0.001 mg/L,<0.001 mg/L,<0.002 mg/L,<0.002 mg/L,454 µs/cm,<0.001 mg/L,<0.001 mg/L,,,,,,<0.003 mg/L,<0.003 mg/L,0.4726 mg/L,0.368 mg/L,,,,0.15 mg/L,0.13 mg/L,,<0.20 mg/L,<0.04 mg/L,<0.20 mg/L,,,0.213 mg/L,0.029 mg/L,0.012 mg/L,0.007 mg/L,5.795 mg/L,4.531 mg/L,0.034 mg/L,0.011 mg/L,,<0.0001 mg/L,<0.0001 mg/L,,<0.002 mg/L,<0.002 mg/L,<0.002 mg/L,<0.002 mg/L,,,,,,,,7.76 mg/L,,,<0.002 mg/L,<0.002 mg/L,<0.001 mg/L,<0.001 mg/L,3.26 mg/L,2.49 mg/L,8.04 Unidad de pH,,,,<0.006 mg/L,<0.006 mg/L,,9.77 mg/L,7.59 mg/L,30.19 mg/L,22.87 mg/L,,,,,,,,<0.007 mg/L,<0.007 mg/L,24.6 °C,0.002 mg/L,0.001 mg/L,,,,,,<0.001 mg/L,<0.001 mg/L,,,0.006 mg/L,0.005 mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michiquillay,Agua,Agua subterránea,Agua subterránea de afloramiento,AFLRSub1,798173,9223414,17M,WGS 84,3809,Afloramiento Subllaquero I ubicado en la  parte alta del sector Michiquillay,Simple,43411,,-,,0.098 mg/L,0.063 mg/L,,<0.00004 mg/L,<0.00004 mg/L,<0.00003 mg/L,<0.00003 mg/L,0.0112 mg/L,0.009 mg/L,<0.00002 mg/L,<0.00002 mg/L,2 mg HCO3-/L,<0.00002 mg/L,<0.00002 mg/L,<0.002 mg/L,<0.002 mg/L,<0.00001 mg/L,<0.00001 mg/L,2.35 mg/L,2.35 mg/L,-,-,1.61 L/s,,,,-,-,,,,<0.061 mg/L,0.0006 mg/L,0.0005 mg/L,0.00136 mg/L,0.00136 mg/L,28 µS/cm,,<0.0001 mg/L,,,<0.0001 mg/L,-,-,<0.00003 mg/L,<0.00003 mg/L,0.0181 mg/L,0.0176 mg/L,,-,-,0.046 mg/L,0.015 mg/L,,,,,,,0.2105 mg/L,0.1172 mg/L,<0.0001 mg/L,<0.0001 mg/L,0.453 mg/L,0.425 mg/L,0.14284 mg/L,0.11975 mg/L,,<0.00003 mg/L,<0.00003 mg/L,,<0.00002 mg/L,<0.00002 mg/L,0.0012 mg/L,0.0011 mg/L,0.061 mg NO3-/L,0.014 mg NO3¯-N/L,,,,-,-,5.43 mg/L,,,<0.000003 mg/L,<0.000003 mg/L,0.0009 mg/L,0.0007 mg/L,0.17 mg/L,0.13 mg/L,5.68 Unidad de pH,,,178.2 mV,<0.0004 mg/L,<0.0004 mg/L,-,2 mg/L,1.8 mg/L,0.405 mg/L,0.405 mg/L,,-,-,,6173 mg/L,,,<0.00002 mg/L,<0.00002 mg/L,13.2 °C,<0.0002 mg/L,<0.0002 mg/L,-,-,-,<0.000003 mg/L,<0.000003 mg/L,<0.0001 mg/L,<0.0001 mg/L,-,-,0.0637 mg/L,0.0624 mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michiquillay,Agua,Agua subterránea,Agua subterránea de afloramiento,AFLRSub2,798442,9223082,17M,WGS 84,3765,Afloramiento Subllaquero II ubicado en la  parte alta del sector Michiquillay,Simple,43411,,-,,0.082 mg/L,0.065 mg/L,,<0.00004 mg/L,<0.00004 mg/L,<0.00003 mg/L,<0.00003 mg/L,0.0016 mg/L,0.0016 mg/L,<0.00002 mg/L,<0.00002 mg/L,11.3 mg HCO3-/L,<0.00002 mg/L,<0.00002 mg/L,<0.002 mg/L,<0.002 mg/L,<0.00001 mg/L,<0.00001 mg/L,2.46 mg/L,2.18 mg/L,-,-,1433 L/s,,,,-,-,,,,<0.061 mg/L,<0.00001 mg/L,<0.00001 mg/L,<0.00003 mg/L,<0.00003 mg/L,15.97 µS/cm,,<0.0001 mg/L,,,<0.0001 mg/L,-,-,<0.00003 mg/L,<0.00003 mg/L,0.0316 mg/L,0.0296 mg/L,,-,-,0.042 mg/L,0.015 mg/L,,,,,,,0.0632 mg/L,0.0473 mg/L,<0.0001 mg/L,<0.0001 mg/L,0.24 mg/L,0.239 mg/L,0.00547 mg/L,0.00547 mg/L,,<0.00003 mg/L,<0.00003 mg/L,,<0.00002 mg/L,<0.00002 mg/L,<0.0002 mg/L,<0.0002 mg/L,<0.009 mg NO3-/L,<0.002 mg NO3¯-N/L,,,,-,-,6.3 mg/L,,,<0.000003 mg/L,<0.000003 mg/L,<0.0002 mg/L,<0.0002 mg/L,0.12 mg/L,0.06 mg/L,6.88 Unidad de pH,,,135.9 mV,<0.0004 mg/L,<0.0004 mg/L,-,6.4 mg/L,6.3 mg/L,1582 mg/L,1552 mg/L,,-,-,,1063 mg/L,,,<0.00002 mg/L,<0.00002 mg/L,13.9 °C,<0.0002 mg/L,<0.0002 mg/L,-,-,-,<0.000003 mg/L,<0.000003 mg/L,<0.0001 mg/L,<0.0001 mg/L,-,-,<0.01 mg/L,<0.01 mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michiquillay,Agua,Agua subterránea,Agua subterránea de afloramiento,AFLRSub3,798742,9222830,17M,WGS 84,3768,Afloramiento Subllaquero III ubicado en la  parte alta del sector Michiquillay,Simple,43411,,-,,0.099 mg/L,0.083 mg/L,,<0.00004 mg/L,<0.00004 mg/L,<0.00003 mg/L,<0.00003 mg/L,0.0032 mg/L,0.003 mg/L,<0.00002 mg/L,<0.00002 mg/L,10.4 mg HCO3-/L,<0.00002 mg/L,<0.00002 mg/L,<0.002 mg/L,<0.002 mg/L,<0.00001 mg/L,<0.00001 mg/L,2.95 mg/L,2.95 mg/L,-,-,-,,,,-,-,,,,<0.061 mg/L,<0.00001 mg/L,<0.00001 mg/L,<0.00003 mg/L,<0.00003 mg/L,26 µS/cm,,<0.0001 mg/L,,,<0.0001 mg/L,-,-,<0.00003 mg/L,<0.00003 mg/L,0.0387 mg/L,0.0385 mg/L,,-,-,0.056 mg/L,0.015 mg/L,,,,,,,0.1251 mg/L,0.1201 mg/L,<0.0001 mg/L,<0.0001 mg/L,0.296 mg/L,0.296 mg/L,0.00997 mg/L,0.00997 mg/L,,<0.00003 mg/L,<0.00003 mg/L,,<0.00002 mg/L,<0.00002 mg/L,<0.0002 mg/L,<0.0002 mg/L,<0.009 mg NO3-/L,<0.002 mg NO3¯-N/L,,,,-,-,5.54 mg/L,,,<0.000003 mg/L,<0.000003 mg/L,<0.0002 mg/L,<0.0002 mg/L,0.33 mg/L,0.31 mg/L,6.57 Unidad de pH,,,149.4 mV,<0.0004 mg/L,<0.0004 mg/L,-,4.8 mg/L,4.2 mg/L,1569 mg/L,1564 mg/L,,-,-,,2435 mg/L,,,<0.00002 mg/L,<0.00002 mg/L,15.8 °C,<0.0002 mg/L,<0.0002 mg/L,-,-,-,<0.000003 mg/L,<0.000003 mg/L,<0.0001 mg/L,<0.0001 mg/L,-,-,<0.01 mg/L,<0.01 mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
