FECHA,REGION,MODALIDAD,FALLECIDOS,HERIDOS
20210218,LAMBAYEQUE,CHOQUE,0,1
20210218,LIMA,CHOQUE,0,0
20210218,LIMA,CHOQUE,0,1
20210218,LIMA,CHOQUE,0,1
20210218,PUNO,DESPISTE,0,0
20210218,PUNO,DESPISTE,0,1
20210218,ICA,DESPISTE,1,2
20210218,ICA,DESPISTE,0,1
20210218,ANCASH,DESPISTE,0,1
20210218,ANCASH,CHOQUE,0,1
20210218,ANCASH,DESPISTE,0,0
20210218,LIMA,ATROPELLO,0,1
20210218,AREQUIPA,DESPISTE,0,0
20210218,AREQUIPA,DESPISTE,0,1
20210219,JUNIN,CHOQUE,0,2
20210219,JUNIN,CHOQUE,0,1
20210219,JUNIN,CHOQUE,0,1
20210219,ICA,CHOQUE,0,1
20210219,ANCASH,DESPISTE,0,1
20210219,ANCASH,DESPISTE,0,1
20210219,ANCASH,DESPISTE,0,1
20210219,ANCASH,DESPISTE,0,1
20210219,AREQUIPA,DESPISTE,0,1
20210219,PIURA,DESPISTE,0,0
20210220,PIURA,ATROPELLO,0,1
20210220,LAMBAYEQUE,DESPISTE,0,1
20210220,LAMBAYEQUE,DESPISTE,0,1
20210220,LIMA,DESPISTE,0,1
20210220,LIMA,DESPISTE,0,1
20210220,LAMBAYEQUE,CHOQUE,0,2
20210220,LAMBAYEQUE,CHOQUE,0,1
20210220,LIMA,CHOQUE,0,1
20210220,ANCASH,DESPISTE,0,0
20210220,ANCASH,VOLCADURA,0,0
20210220,AREQUIPA,DESPISTE,0,0
20210221,ANCASH,DESPISTE,0,0
20210221,LIMA,DESPISTE,0,0
20210221,LIMA,DESPISTE,0,1
20210221,PIURA,CHOQUE,0,1
20210221,JUNIN,DESPISTE,0,1
20210221,ANCASH,DESPISTE,0,1
20210221,ICA,CHOQUE,0,3
20210221,ICA,CHOQUE,0,1
20210221,AREQUIPA,DESPISTE,0,1
20210221,AREQUIPA,DESPISTE,0,0
20210221,LA LIBERTAD,CHOQUE,3,3
20210221,LA LIBERTAD,CHOQUE,0,1
20210221,LAMBAYEQUE,CHOQUE,0,0
20210221,LAMBAYEQUE,CHOQUE,0,1
20210222,PUNO,CHOQUE,0,1
20210222,LIMA,CHOQUE,0,1
20210222,LIMA,CHOQUE,0,1
20210222,ICA,DESPISTE,0,1
20210222,LIMA,CHOQUE,0,2
20210222,LIMA,CHOQUE,0,1
20210222,JUNIN,DESPISTE,0,0
20210222,ICA,DESPISTE,0,1
20210222,ICA,DESPISTE,0,1
20210222,ANCASH,DESPISTE,0,1
20210223,JUNIN,CHOQUE,0,1
20210223,LA LIBERTAD,CHOQUE,1,1
20210223,LA LIBERTAD,CHOQUE,0,1
20210223,LIMA,DESPISTE,0,1
20210223,JUNIN,CHOQUE,0,1
20210223,LIMA,DESPISTE,0,0
20210223,LIMA,DESPISTE,0,1
20210223,LIMA,DESPISTE,0,0
20210223,LIMA,DESPISTE,0,1
20210223,LIMA,DESPISTE,0,1
20210223,ICA,DESPISTE,0,1
20210223,ICA,DESPISTE,0,0
20210223,ICA,DESPISTE,0,1
20210223,LAMBAYEQUE,DESPISTE,0,0
20210223,LAMBAYEQUE,DESPISTE,0,1
20210223,PUNO,CHOQUE,0,1
20210224,LA LIBERTAD,CHOQUE,1,1
20210224,LA LIBERTAD,CHOQUE,0,1
20210224,MOQUEGUA,CHOQUE,0,1
20210224,PUNO,ATROPELLO,0,1
20210224,LIMA,DESPISTE,0,1
20210224,LIMA,CHOQUE,0,2
20210224,LIMA,CHOQUE,0,1
20210224,MOQUEGUA,DESPISTE,0,1
20210224,JUNIN,CHOQUE,0,1
20210224,AREQUIPA,CHOQUE,1,0
20210224,LIMA,DESPISTE,0,1
20210224,PUNO,CHOQUE,1,0
20210224,PUNO,CHOQUE,0,1
20210224,LAMBAYEQUE,CHOQUE,0,1
20210224,PIURA,CHOQUE,0,0
20210225,JUNIN,DESPISTE,0,1
20210225,JUNIN,VOLCADURA,0,1
20210225,LIMA,DESPISTE,0,0
20210225,LIMA,DESPISTE,0,1
20210225,LIMA,CHOQUE,0,1
20210225,ICA,CHOQUE,0,1
20210225,JUNIN,CHOQUE,0,1
20210225,JUNIN,CHOQUE,0,1
20210225,LIMA,DESPISTE,0,1
20210225,LIMA,DESPISTE,0,1
20210225,LIMA,DESPISTE,0,1
20210225,JUNIN,DESPISTE,0,1
20210225,JUNIN,DESPISTE,0,1
20210225,LAMBAYEQUE,DESPISTE,0,1
20210225,ANCASH,CHOQUE,0,1
20210225,ANCASH,CHOQUE,0,1
20210225,AREQUIPA,CHOQUE,0,1
20210225,PUNO,DESPISTE,0,0
20210225,PUNO,DESPISTE,0,1
20210226,LIMA,CHOQUE,0,0
20210226,LIMA,VOLCADURA,0,1
20210226,LIMA,DESPISTE,0,0
20210226,LIMA,CHOQUE,0,1
20210226,JUNIN,DESPISTE,0,1
20210226,LIMA,DESPISTE,0,1
20210226,LIMA,DESPISTE,0,0
20210226,LIMA,DESPISTE,0,1
20210226,JUNIN,VOLCADURA,0,1
20210226,LIMA,DESPISTE,0,1
20210226,ICA,CHOQUE,0,1
20210226,PUNO,DESPISTE,1,1
20210226,LIMA,DESPISTE,0,1
20210226,LAMBAYEQUE,DESPISTE,0,1
20210226,LAMBAYEQUE,DESPISTE,0,1
20210226,MOQUEGUA,CHOQUE,0,2
20210227,PUNO,CHOQUE,1,3
20210227,PUNO,CHOQUE,0,1
20210227,ICA,DESPISTE,0,1
20210227,JUNIN,CHOQUE,1,0
20210227,JUNIN,CHOQUE,0,1
20210227,LIMA,DESPISTE,0,1
20210227,LIMA,DESPISTE,0,1
20210227,ICA,DESPISTE,0,1
20210227,ICA,CHOQUE,1,0
20210227,LA LIBERTAD,CHOQUE,0,1
20210227,LAMBAYEQUE,CHOQUE,0,1
20210227,AREQUIPA,CHOQUE,0,0
20210227,AREQUIPA,CHOQUE,0,1
20210228,JUNIN,ESPECIAL,0,1
20210228,AREQUIPA,DESPISTE,1,2
20210228,LA LIBERTAD,CHOQUE,0,1
20210228,LIMA,DESPISTE,0,0
20210228,LAMBAYEQUE,CHOQUE,0,0
20210228,LAMBAYEQUE,CHOQUE,0,1
20210228,LIMA,DESPISTE,0,0
20210228,LIMA,DESPISTE,0,1
20210228,LA LIBERTAD,DESPISTE,0,1
20210228,ICA,CHOQUE,0,0
20210228,LA LIBERTAD,ATROPELLO,1,1
20210228,AREQUIPA,DESPISTE,0,0
20210301,LAMBAYEQUE,CHOQUE,0,4
20210301,ANCASH,DESPISTE,0,0
20210301,AREQUIPA,DESPISTE,0,0
20210301,LIMA,DESPISTE,0,0
20210301,LIMA,CHOQUE,1,0
20210301,LIMA,DESPISTE,0,1
20210301,LIMA,CHOQUE,0,3
20210301,AREQUIPA,CHOQUE,0,3
20210301,LAMBAYEQUE,CHOQUE,0,0
20210301,PIURA,DESPISTE,0,1
20210301,MOQUEGUA,CHOQUE,0,0
20210302,ANCASH,DESPISTE,0,1
20210302,JUNIN,DESPISTE,0,2
20210302,LIMA,DESPISTE,0,1
20210302,ANCASH,CHOQUE,0,0
20210302,LA LIBERTAD,CHOQUE,1,0
20210302,PUNO,DESPISTE,0,1
20210302,ICA,DESPISTE,1,0
20210302,PUNO,DESPISTE,0,1
20210302,PUNO,CHOQUE,0,2
20210302,ANCASH,CHOQUE,0,1
20210302,ANCASH,CHOQUE,0,5
20210303,LIMA,CHOQUE,0,1
20210303,AREQUIPA,DESPISTE,0,0
20210303,LIMA,CHOQUE,0,1
20210303,ANCASH,CHOQUE,1,4
20210303,ICA,CHOQUE,0,0
20210303,ICA,DESPISTE,0,0
20210303,ANCASH,DESPISTE,0,0
20210303,LAMBAYEQUE,ATROPELLO,0,1
20210304,PIURA,CHOQUE,0,0
20210304,LIMA,ATROPELLO,0,3
20210304,LA LIBERTAD,CHOQUE,0,3
20210304,LIMA,DESPISTE,0,0
20210304,LIMA,CHOQUE,0,2
20210304,LIMA,CHOQUE,1,1
20210304,ANCASH,CHOQUE,0,1
20210304,ANCASH,CHOQUE,0,2
20210304,LA LIBERTAD,CHOQUE,0,1
20210304,LA LIBERTAD,CHOQUE,0,2
20210304,LA LIBERTAD,CHOQUE,0,1
20210304,LA LIBERTAD,DESPISTE,0,0
20210304,AREQUIPA,DESPISTE,0,4
20210304,LAMBAYEQUE,CHOQUE,0,1
20210305,ANCASH,DESPISTE,0,2
20210305,AREQUIPA,DESPISTE,0,2
20210305,LAMBAYEQUE,CHOQUE,0,2
20210305,LIMA,CHOQUE,0,0
20210305,ANCASH,CHOQUE,0,0
20210305,ICA,CHOQUE,0,0
20210305,LA LIBERTAD,CHOQUE,0,1
20210305,PIURA,CHOQUE,2,0
20210306,AREQUIPA,CHOQUE,0,0
20210306,ICA,DESPISTE,0,3
20210306,LIMA,DESPISTE,0,2
20210306,LIMA,DESPISTE,0,0
20210306,JUNIN,CHOQUE,0,0
20210306,LIMA,DESPISTE,0,1
20210306,ICA,CHOQUE,0,1
20210306,LAMBAYEQUE,ATROPELLO,0,0
20210306,MOQUEGUA,ATROPELLO,0,0
20210307,JUNIN,CHOQUE,0,2
20210307,LIMA,CHOQUE,1,0
20210307,LIMA,DESPISTE,0,0
20210307,LIMA,DESPISTE,1,0
20210307,LIMA,CHOQUE,0,1
20210307,AREQUIPA,DESPISTE,0,2
20210307,ANCASH,DESPISTE,0,0
20210308,PIURA,CHOQUE,1,2
20210308,LIMA,DESPISTE,0,1
20210308,LAMBAYEQUE,CHOQUE,1,0
20210308,JUNIN,DESPISTE,0,2
20210308,LIMA,CHOQUE,0,4
20210308,AREQUIPA,DESPISTE,1,0
20210308,LIMA,CHOQUE,0,0
20210308,LAMBAYEQUE,CHOQUE,0,2
20210308,LIMA,CHOQUE,0,2
20210308,MOQUEGUA,VOLCADURA,0,1
20210308,PUNO,DESPISTE,0,0
20210308,ICA,CHOQUE,0,1
20210308,ANCASH,DESPISTE,0,0
20210308,LA LIBERTAD,CHOQUE,1,0
20210308,AREQUIPA,DESPISTE,0,0
20210308,PIURA,CHOQUE,1,0
20210309,JUNIN,DESPISTE,0,0
20210309,LIMA,CHOQUE,0,6
20210309,LA LIBERTAD,CHOQUE,0,2
20210309,JUNIN,CHOQUE,0,3
20210309,LA LIBERTAD,DESPISTE,0,0
20210309,LIMA,DESPISTE,0,0
20210309,LIMA,DESPISTE,0,1
20210309,LIMA,CHOQUE,0,0
20210309,PIURA,CHOQUE,0,0
20210309,LA LIBERTAD,DESPISTE,0,0
20210310,PUNO,DESPISTE,3,12
20210310,AREQUIPA,CHOQUE,0,1
20210310,JUNIN,CHOQUE,0,2
20210310,PIURA,CHOQUE,1,0
20210310,LAMBAYEQUE,DESPISTE,0,3
20210310,MOQUEGUA,CHOQUE,0,1
20210310,MOQUEGUA,DESPISTE,0,0
20210310,LIMA,CHOQUE,0,0
20210310,AREQUIPA,CHOQUE,0,0
20210310,LIMA,DESPISTE,0,0
20210310,LIMA,VOLCADURA,0,2
20210310,LIMA,DESPISTE,0,0
20210310,LIMA,DESPISTE,0,0
20210310,LIMA,CHOQUE,0,1
20210310,LAMBAYEQUE,CHOQUE,0,1
20210311,JUNIN,DESPISTE,0,1
20210311,JUNIN,DESPISTE,0,0
20210311,JUNIN,DESPISTE,0,0
20210311,PUNO,DESPISTE,0,3
20210311,ICA,CHOQUE,0,2
20210311,PUNO,CHOQUE,0,1
20210312,LA LIBERTAD,CHOQUE,1,0
20210312,AREQUIPA,CHOQUE,1,0
20210312,JUNIN,CHOQUE,1,0
20210312,AREQUIPA,DESPISTE,0,0
20210312,ANCASH,DESPISTE,0,2
20210312,ICA,DESPISTE,0,1
20210312,LA LIBERTAD,CHOQUE,0,1
20210312,AREQUIPA,CHOQUE,0,0
20210312,MOQUEGUA,DESPISTE,0,0
20210313,LIMA,CHOQUE,0,1
20210313,LIMA,CHOQUE,0,0
20210313,JUNIN,DESPISTE,1,0
20210313,LIMA,DESPISTE,2,0
20210313,JUNIN,DESPISTE,0,2
20210313,PUNO,DESPISTE,0,2
20210313,PUNO,CHOQUE,0,2
20210313,PUNO,CHOQUE,0,2
20210313,ANCASH,CHOQUE,0,1
20210313,MOQUEGUA,VOLCADURA,0,0
20210314,AREQUIPA,DESPISTE,1,4
20210314,JUNIN,CHOQUE,0,1
20210314,PIURA,DESPISTE,0,1
20210314,LIMA,CHOQUE,0,2
20210314,AREQUIPA,DESPISTE,0,1
20210314,ANCASH,CHOQUE,0,2
20210314,ICA,DESPISTE,0,1
20210314,LA LIBERTAD,CHOQUE,0,3
20210315,LIMA,DESPISTE,0,1
20210315,LIMA,CHOQUE,0,0
20210315,PIURA,DESPISTE,2,1
20210315,PIURA,CHOQUE,0,0
20210315,PUNO,ATROPELLO,1,0
20210315,LAMBAYEQUE,CHOQUE,0,1
20210315,LIMA,DESPISTE,0,0
20210315,JUNIN,DESPISTE,0,1
20210315,LIMA,ATROPELLO,1,0
20210315,LIMA,CHOQUE,0,2
20210315,AREQUIPA,CHOQUE,0,3
20210315,AREQUIPA,DESPISTE,0,0
20210315,PUNO,DESPISTE,0,0
20210315,ICA,DESPISTE,0,1
20210315,LA LIBERTAD,DESPISTE,0,0
20210315,LAMBAYEQUE,CHOQUE,0,2
20210316,LIMA,DESPISTE,0,0
20210316,ANCASH,DESPISTE,0,0
20210316,JUNIN,DESPISTE,0,0
20210316,PUNO,DESPISTE,0,0
20210317,ANCASH,DESPISTE,0,1
20210317,LIMA,CHOQUE,0,1
20210317,LAMBAYEQUE,CHOQUE,0,1
20210318,LIMA,CHOQUE,0,1
20210318,LIMA,CHOQUE,0,1
20210318,PUNO,DESPISTE,0,3
20210318,ICA,DESPISTE,1,1
20210319,LIMA,CHOQUE,0,2
20210319,LIMA,CHOQUE,2,2
20210319,ANCASH,DESPISTE,0,0
20210319,AREQUIPA,CHOQUE,0,2
20210319,PIURA,DESPISTE,0,1
20210320,LIMA,CHOQUE,1,0
20210320,PUNO,CHOQUE,0,2
20210320,AREQUIPA,CHOQUE,0,0
20210320,JUNIN,DESPISTE,0,1
20210320,AREQUIPA,CHOQUE,1,2
20210320,LIMA,CHOQUE,0,3
20210320,LIMA,CHOQUE,2,2
20210320,LA LIBERTAD,DESPISTE,1,0
20210320,AREQUIPA,DESPISTE,0,1
20210320,LA LIBERTAD,CHOQUE,1,0
20210320,LAMBAYEQUE,CHOQUE,1,4
20210320,AREQUIPA,DESPISTE,0,0
20210321,JUNIN,DESPISTE,0,1
20210321,LAMBAYEQUE,DESPISTE,0,2
20210321,JUNIN,ESPECIAL,1,0
20210321,JUNIN,DESPISTE,0,1
20210322,LIMA,DESPISTE,0,1
20210322,JUNIN,CHOQUE,0,2
20210322,LIMA,CHOQUE,0,1
20210322,AREQUIPA,DESPISTE,0,2
20210322,LIMA,CHOQUE,0,0
20210322,LIMA,DESPISTE,0,0
20210322,ANCASH,CHOQUE,0,6
20210322,LA LIBERTAD,CHOQUE,1,0
20210322,AREQUIPA,DESPISTE,0,0
20210323,LIMA,DESPISTE,0,23
20210323,LIMA,CHOQUE,0,2
20210323,PIURA,CHOQUE,0,1
20210323,JUNIN,DESPISTE,0,3
20210323,LIMA,DESPISTE,0,1
20210323,LIMA,DESPISTE,0,2
20210323,LIMA,DESPISTE,0,1
20210323,JUNIN,CHOQUE,0,0
20210323,LAMBAYEQUE,CHOQUE,2,19
20210323,LAMBAYEQUE,CHOQUE,0,0
20210323,AREQUIPA,CHOQUE,0,2
20210323,AREQUIPA,DESPISTE,0,2
20210324,JUNIN,CHOQUE,1,0
20210324,MOQUEGUA,CHOQUE,0,0
20210324,JUNIN,DESPISTE,0,1
20210324,LIMA,DESPISTE,0,0
20210324,ICA,DESPISTE,0,2
20210324,ICA,DESPISTE,0,0
20210324,ANCASH,DESPISTE,0,0
20210324,AREQUIPA,CHOQUE,0,0
20210324,LAMBAYEQUE,DESPISTE,0,1
20210325,AREQUIPA,CHOQUE,0,0
20210325,LA LIBERTAD,CHOQUE,1,0
20210325,LIMA,DESPISTE,0,0
20210325,LIMA,CHOQUE,0,0
20210325,LIMA,CHOQUE,0,0
20210325,ANCASH,CHOQUE,1,0
20210325,PUNO,DESPISTE,0,0
20210325,PUNO,ATROPELLO,1,1
20210326,LAMBAYEQUE,CHOQUE,0,1
20210326,PIURA,CHOQUE,0,3
20210326,JUNIN,DESPISTE,0,6
20210326,AREQUIPA,CHOQUE,1,3
20210326,LIMA,CHOQUE,0,0
20210326,AREQUIPA,DESPISTE,0,9
20210326,LIMA,DESPISTE,0,1
20210326,PIURA,DESPISTE,1,1
20210326,LA LIBERTAD,DESPISTE,0,0
20210326,AREQUIPA,CHOQUE,0,0
20210327,LAMBAYEQUE,ATROPELLO,0,2
20210327,PIURA,CHOQUE,0,1
20210327,ICA,CHOQUE,1,1
20210327,LIMA,CHOQUE,0,0
20210327,JUNIN,DESPISTE,0,0
20210327,LIMA,CHOQUE,0,0
20210327,JUNIN,CHOQUE,0,2
20210327,LIMA,ESPECIAL,1,0
20210327,PUNO,DESPISTE,0,0
20210327,AREQUIPA,CHOQUE,0,0
20210328,AREQUIPA,DESPISTE,0,1
20210328,PUNO,DESPISTE,0,1
20210328,JUNIN,CHOQUE,0,0
20210328,ICA,DESPISTE,0,2
20210328,PUNO,DESPISTE,0,0
20210329,AREQUIPA,CHOQUE,0,0
20210329,MOQUEGUA,DESPISTE,0,1
20210329,LAMBAYEQUE,CHOQUE,0,1
20210329,JUNIN,DESPISTE,0,1
20210329,AREQUIPA,CHOQUE,0,0
20210329,AREQUIPA,DESPISTE,0,0
20210329,ANCASH,DESPISTE,0,0
20210329,LIMA,CHOQUE,0,0
20210329,LIMA,CHOQUE,0,1
20210329,ANCASH,CHOQUE,0,0
20210329,LIMA,DESPISTE,0,1
20210329,PUNO,DESPISTE,0,4
20210329,PUNO,DESPISTE,0,3
20210329,ANCASH,CHOQUE,0,2
20210329,MOQUEGUA,CHOQUE,0,1
20210330,AREQUIPA,DESPISTE,0,3
20210330,AREQUIPA,CHOQUE,0,0
20210330,JUNIN,DESPISTE,0,0
20210330,JUNIN,CHOQUE,0,0
20210330,JUNIN,DESPISTE,0,0
20210330,LIMA,CHOQUE,0,1
20210330,LIMA,ATROPELLO,1,0
20210330,LIMA,CHOQUE,0,1
20210330,PUNO,DESPISTE,0,3
20210330,ICA,CHOQUE,2,0
20210330,AREQUIPA,DESPISTE,0,0
20210331,PIURA,CHOQUE,1,0
20210331,JUNIN,DESPISTE,0,2
20210331,LAMBAYEQUE,CHOQUE,2,0
20210331,MOQUEGUA,CHOQUE,0,3
20210331,LIMA,DESPISTE,0,1
20210331,MOQUEGUA,CHOQUE,0,2
20210331,LIMA,CHOQUE,0,0
20210331,LIMA,DESPISTE,0,0
20210331,LIMA,VOLCADURA,0,1
20210331,PUNO,CHOQUE,0,2
20210331,AREQUIPA,DESPISTE,0,1
20210331,PUNO,DESPISTE,0,1
20210331,ICA,DESPISTE,0,2
20210331,LA LIBERTAD,CHOQUE,1,0
20210331,PIURA,CHOQUE,0,1
20210401,LIMA,CHOQUE,0,1
20210401,LIMA,DESPISTE,0,1
20210401,ICA,ESPECIAL,0,0
20210401,ANCASH,DESPISTE,0,0
20210401,ANCASH,DESPISTE,0,0
20210401,ANCASH,CHOQUE,2,0
20210403,JUNIN,DESPISTE,0,0
20210403,LAMBAYEQUE,CHOQUE,0,1
20210403,AREQUIPA,DESPISTE,0,0
20210403,LIMA,CHOQUE,0,4
20210403,ANCASH,CHOQUE,0,1
20210404,LAMBAYEQUE,CHOQUE,0,1
20210404,JUNIN,DESPISTE,0,3
20210404,LIMA,ESPECIAL,1,0
20210404,LIMA,ESPECIAL,1,0
20210404,JUNIN,DESPISTE,0,3
20210404,JUNIN,DESPISTE,0,0
20210404,LIMA,DESPISTE,0,5
20210404,LIMA,DESPISTE,0,0
20210404,AREQUIPA,CHOQUE,0,0
20210404,PUNO,CHOQUE,0,0
20210404,PUNO,CHOQUE,0,1
20210404,LA LIBERTAD,VOLCADURA,0,1
20210405,LAMBAYEQUE,CHOQUE,0,3
20210405,JUNIN,DESPISTE,0,0
20210405,LIMA,CHOQUE,0,0
20210405,ICA,CHOQUE,0,1
20210405,ANCASH,CHOQUE,0,1
20210405,ANCASH,VOLCADURA,0,3
20210405,LAMBAYEQUE,DESPISTE,0,1
20210406,AREQUIPA,CHOQUE,0,0
20210406,ANCASH,DESPISTE,0,4
20210406,LIMA,CHOQUE,0,0
20210406,LIMA,CHOQUE,0,1
20210406,LIMA,DESPISTE,1,3
20210406,PUNO,DESPISTE,0,0
20210406,LA LIBERTAD,ATROPELLO,0,2
20210407,AREQUIPA,CHOQUE,0,0
20210407,ANCASH,DESPISTE,0,0
20210407,JUNIN,DESPISTE,0,2
20210407,AREQUIPA,CHOQUE,0,0
20210407,LIMA,ATROPELLO,1,0
20210407,LIMA,CHOQUE,0,1
20210407,PUNO,CHOQUE,0,2
20210407,LIMA,CHOQUE,0,0
20210407,ANCASH,CHOQUE,1,0
20210407,AREQUIPA,CHOQUE,0,2
20210407,LA LIBERTAD,DESPISTE,0,0
20210407,LA LIBERTAD,DESPISTE,0,0
20210407,AREQUIPA,CHOQUE,0,0
20210407,PIURA,DESPISTE,0,0
20210407,AREQUIPA,CHOQUE,0,0
20210407,AREQUIPA,CHOQUE,0,0
20210407,MOQUEGUA,DESPISTE,0,1
20210408,AREQUIPA,DESPISTE,0,3
20210408,MOQUEGUA,CHOQUE,0,0
20210408,LIMA,DESPISTE,0,3
20210408,LIMA,DESPISTE,1,2
20210408,LIMA,CHOQUE,0,0
20210408,LIMA,CHOQUE,0,0
20210408,PIURA,CHOQUE,0,2
20210408,ANCASH,DESPISTE,0,0
20210408,LIMA,CHOQUE,0,1
20210408,MOQUEGUA,DESPISTE,0,1
20210408,PUNO,CHOQUE,0,2
20210409,PIURA,DESPISTE,0,2
20210409,ICA,DESPISTE,0,0
20210409,LAMBAYEQUE,CHOQUE,0,1
20210409,MOQUEGUA,DESPISTE,0,0
20210409,LIMA,CHOQUE,0,1
20210409,AREQUIPA,CHOQUE,1,1
20210409,PUNO,DESPISTE,0,2
20210409,ANCASH,DESPISTE,0,0
20210409,AREQUIPA,DESPISTE,0,0
20210410,LAMBAYEQUE,CHOQUE,0,1
20210410,LIMA,CHOQUE,1,0
20210410,LIMA,DESPISTE,0,0
20210410,JUNIN,CHOQUE,1,2
20210410,JUNIN,DESPISTE,0,1
20210410,LIMA,DESPISTE,0,1
20210410,JUNIN,DESPISTE,0,0
20210410,LIMA,DESPISTE,0,0
20210410,AREQUIPA,DESPISTE,0,1
20210410,ANCASH,DESPISTE,0,1
20210410,LA LIBERTAD,DESPISTE,0,2
20210410,LAMBAYEQUE,CHOQUE,0,0
20210410,LAMBAYEQUE,DESPISTE,0,5
20210411,JUNIN,DESPISTE,0,2
20210411,JUNIN,CHOQUE,0,2
20210411,LIMA,CHOQUE,1,0
20210411,PUNO,DESPISTE,0,0
20210411,ICA,ATROPELLO,0,1
20210411,LA LIBERTAD,CHOQUE,0,1
20210412,LIMA,CHOQUE,0,1
20210412,ANCASH,DESPISTE,20,17
20210412,LIMA,ESPECIAL,0,0
20210412,ANCASH,DESPISTE,0,0
20210412,LIMA,DESPISTE,0,0
20210412,JUNIN,CHOQUE,0,1
20210412,PUNO,DESPISTE,0,0
20210412,ANCASH,CHOQUE,1,0
20210412,AREQUIPA,DESPISTE,0,0
20210412,AREQUIPA,DESPISTE,0,0
20210412,LAMBAYEQUE,DESPISTE,0,0
20210412,PUNO,DESPISTE,0,3
20210412,PUNO,CHOQUE,1,1
20210413,LA LIBERTAD,CHOQUE,0,0
20210413,ANCASH,DESPISTE,0,1
20210413,LIMA,DESPISTE,0,2
20210413,LAMBAYEQUE,CHOQUE,0,1
20210413,LIMA,DESPISTE,0,0
20210413,ICA,CHOQUE,0,1
20210413,ANCASH,CHOQUE,0,1
20210413,LA LIBERTAD,DESPISTE,0,2
20210413,AREQUIPA,CHOQUE,0,1
20210413,PIURA,DESPISTE,0,2
20210414,JUNIN,VOLCADURA,0,1
20210414,LAMBAYEQUE,DESPISTE,0,1
20210414,LIMA,DESPISTE,0,0
20210414,LIMA,CHOQUE,0,6
20210414,AREQUIPA,DESPISTE,0,1
20210414,PUNO,DESPISTE,0,0
20210414,LA LIBERTAD,CHOQUE,0,0
20210414,AREQUIPA,CHOQUE,0,0
20210414,AREQUIPA,DESPISTE,0,0
20210415,ANCASH,VOLCADURA,0,0
20210415,LIMA,CHOQUE,0,1
20210415,JUNIN,CHOQUE,0,0
20210415,AREQUIPA,CHOQUE,0,1
20210415,JUNIN,DESPISTE,0,0
20210415,JUNIN,DESPISTE,1,0
20210415,MOQUEGUA,DESPISTE,0,0
20210415,LIMA,CHOQUE,0,0
20210415,ANCASH,DESPISTE,0,0
20210415,ICA,DESPISTE,0,2
20210415,ICA,DESPISTE,0,0
20210415,ANCASH,CHOQUE,0,0
20210415,MOQUEGUA,DESPISTE,0,1
20210416,JUNIN,DESPISTE,1,1
20210416,LIMA,DESPISTE,0,0
20210416,JUNIN,DESPISTE,0,1
20210416,JUNIN,DESPISTE,0,0
20210416,LIMA,CHOQUE,0,1
20210416,LA LIBERTAD,CHOQUE,0,0
20210416,LAMBAYEQUE,DESPISTE,0,7
20210416,AREQUIPA,CHOQUE,0,0
20210416,ANCASH,DESPISTE,0,0
20210416,ICA,CHOQUE,0,0
20210416,ICA,ATROPELLO,0,0
20210416,LA LIBERTAD,CHOQUE,0,0
20210416,AREQUIPA,CHOQUE,0,0
20210416,AREQUIPA,CHOQUE,0,0
20210416,PUNO,CHOQUE,1,0
20210417,JUNIN,CHOQUE,0,4
20210417,JUNIN,CHOQUE,1,2
20210417,AREQUIPA,CHOQUE,0,0
20210417,AREQUIPA,DESPISTE,0,1
20210417,JUNIN,CHOQUE,0,3
20210417,LIMA,CHOQUE,0,0
20210417,LIMA,DESPISTE,0,5
20210417,JUNIN,CHOQUE,0,0
20210417,LIMA,DESPISTE,0,0
20210417,PUNO,CHOQUE,0,1
20210417,ANCASH,CHOQUE,0,1
20210417,ICA,CHOQUE,2,2
20210417,LA LIBERTAD,CHOQUE,0,7
20210417,LA LIBERTAD,DESPISTE,0,0
20210417,LAMBAYEQUE,DESPISTE,0,4
20210417,AREQUIPA,CHOQUE,0,1
20210418,AREQUIPA,CHOQUE,0,0
20210418,AREQUIPA,DESPISTE,0,0
20210418,LIMA,CHOQUE,0,0
20210418,JUNIN,DESPISTE,0,0
20210418,LIMA,CHOQUE,0,0
20210418,LIMA,DESPISTE,0,0
20210418,LIMA,CHOQUE,0,1
20210418,AREQUIPA,DESPISTE,0,1
20210418,JUNIN,DESPISTE,3,0
20210418,ICA,CHOQUE,1,1
20210418,LA LIBERTAD,DESPISTE,0,1
20210419,AREQUIPA,DESPISTE,0,0
20210419,LIMA,DESPISTE,0,2
20210419,LAMBAYEQUE,VOLCADURA,0,0
20210419,JUNIN,DESPISTE,0,0
20210419,JUNIN,CHOQUE,0,2
20210419,LIMA,CHOQUE,0,4
20210419,LIMA,DESPISTE,0,0
20210419,ICA,DESPISTE,0,0
20210419,LA LIBERTAD,CHOQUE,0,3
20210420,PUNO,CHOQUE,0,0
20210420,LA LIBERTAD,CHOQUE,0,3
20210420,LIMA,CHOQUE,0,0
20210420,LA LIBERTAD,CHOQUE,0,2
20210420,LAMBAYEQUE,CHOQUE,0,4
20210420,PUNO,CHOQUE,0,1
20210421,JUNIN,DESPISTE,0,1
20210421,JUNIN,CHOQUE,0,2
20210421,LIMA,CHOQUE,0,0
20210421,PIURA,DESPISTE,0,2
20210421,ICA,CHOQUE,0,1
20210421,LIMA,DESPISTE,0,0
20210421,PUNO,DESPISTE,0,2
20210421,ICA,CHOQUE,0,0
