FECHA,REGION,LIMITE_VELOCIDAD,VELOCIDAD_DETECTADA
20201112,LIMA,40,57
20201112,LIMA,40,100
20201112,LIMA,40,91
20201112,LIMA,60,71
20201112,LIMA,60,91
20201112,LIMA,40,49
20201112,LIMA,40,91
20201112,LIMA,40,73
20201112,LIMA,40,51
20201112,LIMA,40,49
20201112,LIMA,40,82
20201112,LIMA,60,105
20201112,LIMA,60,98
20201112,LIMA,40,77
20201112,LIMA,40,78
20201112,LIMA,40,75
20201112,LIMA,40,72
20201112,LIMA,40,93
20201112,LIMA,60,79
20201112,LIMA,40,59
20201112,LIMA,40,75
20201112,LIMA,40,96
20201112,LIMA,40,62
20201112,LIMA,40,87
20201112,LIMA,40,73
20201112,LIMA,40,62
20201112,LIMA,60,75
20201112,LIMA,40,95
20201112,LIMA,60,78
20201112,LIMA,40,90
20201112,LIMA,40,111
20201112,LIMA,40,84
20201112,LIMA,60,85
20201112,LIMA,40,57
20201112,LIMA,40,48
20201112,LIMA,40,93
20201112,LIMA,40,85
20201112,LIMA,40,53
20201112,LIMA,40,81
20201112,LIMA,40,54
20201112,LIMA,40,77
20201112,LIMA,40,76
20201112,LIMA,40,101
20201112,LIMA,40,77
20201112,LIMA,60,89
20201112,LIMA,40,79
20201112,LIMA,40,50
20201112,LIMA,40,63
20201112,LIMA,40,51
20201112,LIMA,40,48
20201112,LIMA,40,88
20201112,LIMA,40,67
20201112,LIMA,40,80
20201112,LIMA,60,69
20201112,LIMA,40,96
20201112,LIMA,40,67
20201112,LIMA,40,94
20201112,LIMA,60,117
20201112,LIMA,60,86
20201112,LIMA,60,101
20201112,LIMA,40,62
20201112,LIMA,40,58
20201112,LIMA,40,82
20201112,LIMA,40,47
20201112,LIMA,60,91
20201112,LIMA,60,95
20201112,LIMA,40,88
20201112,LIMA,40,82
20201112,LIMA,40,68
20201112,LIMA,40,93
20201112,LIMA,60,103
20201112,LIMA,60,73
20201112,LIMA,60,67
20201112,LIMA,40,86
20201112,LIMA,40,104
20201112,LIMA,40,62
20201112,LIMA,40,77
20201112,LIMA,40,46
20201112,LIMA,60,86
20201112,LIMA,60,111
20201112,LIMA,40,90
20201112,LIMA,60,72
20201112,LIMA,40,71
20201112,LIMA,60,113
20201112,LIMA,40,94
20201112,LIMA,40,60
20201112,LIMA,40,49
20201112,LIMA,60,110
20201112,LIMA,40,57
20201112,LIMA,40,51
20201112,LIMA,40,59
20201112,LIMA,40,69
20201112,LIMA,40,80
20201112,LIMA,60,89
20201112,LIMA,40,49
20201112,LIMA,60,79
20201112,LIMA,40,81
20201112,LIMA,40,105
20201112,LIMA,40,70
20201112,LIMA,40,60
20201112,LIMA,40,51
20201112,LIMA,40,72
20201112,LIMA,60,71
20201112,LIMA,60,74
20201112,LIMA,40,57
20201112,LIMA,40,49
20201112,LIMA,60,77
20201112,LIMA,60,75
20201112,LIMA,40,66
20201112,LIMA,40,51
20201112,LIMA,60,103
20201112,LIMA,40,80
20201112,LIMA,40,77
20201112,LIMA,60,112
20201112,LIMA,60,92
20201112,LIMA,40,102
20201112,LIMA,40,92
20201112,LIMA,40,60
20201112,LIMA,60,76
20201112,LIMA,60,86
20201112,LIMA,60,88
20201112,LIMA,40,57
20201112,LIMA,60,95
20201112,LIMA,40,55
20201112,LIMA,40,65
20201112,LIMA,60,100
20201112,LIMA,40,60
20201112,LIMA,40,89
20201112,LIMA,60,70
20201112,LIMA,40,79
20201112,LIMA,40,72
20201112,LIMA,40,66
20201112,LIMA,60,80
20201112,LIMA,60,69
20201112,LIMA,40,75
20201112,LIMA,40,87
20201112,LIMA,40,122
20201112,LIMA,60,73
20201112,LIMA,40,47
20201112,LIMA,60,110
20201112,LIMA,40,51
20201112,LIMA,60,71
20201112,LIMA,60,103
20201112,LIMA,60,82
20201112,LIMA,40,54
20201112,LIMA,60,70
20201112,LIMA,40,55
20201112,LIMA,60,87
20201112,LIMA,60,76
20201112,LIMA,40,89
20201112,LIMA,60,78
20201112,LIMA,60,67
20201112,LIMA,40,64
20201112,LIMA,40,52
20201112,LIMA,40,91
20201112,LIMA,40,92
20201112,LIMA,60,95
20201112,LIMA,60,69
20201112,LIMA,40,68
20201112,LIMA,60,70
20201112,LIMA,60,70
20201112,LIMA,40,69
20201112,LIMA,60,102
20201112,LIMA,40,63
20201112,LIMA,40,108
20201112,LIMA,40,93
20201112,LIMA,40,52
20201112,LIMA,60,77
20201112,LIMA,40,78
20201112,LIMA,40,49
20201112,LIMA,40,63
20201112,LIMA,60,71
20201112,LIMA,40,59
20201112,LIMA,40,70
20201112,LIMA,40,75
20201112,LIMA,40,48
20201112,LIMA,40,99
20201112,LIMA,40,97
20201112,LIMA,40,52
20201112,LIMA,60,81
20201112,LIMA,60,84
20201112,LIMA,40,55
20201112,LIMA,40,52
20201112,LIMA,40,65
20201112,LIMA,40,72
20201112,LIMA,40,73
20201112,LIMA,40,59
20201112,LIMA,40,61
20201112,LIMA,60,85
20201112,LIMA,40,91
20201112,LIMA,40,72
20201112,LIMA,40,75
20201112,LIMA,60,81
20201112,LIMA,40,68
20201112,LIMA,40,66
20201112,LIMA,40,57
20201112,LIMA,40,66
20201112,LIMA,40,96
20201112,LIMA,60,71
20201112,LIMA,40,73
20201112,LIMA,40,63
20201112,LIMA,40,68
20201112,LIMA,40,67
20201112,LIMA,40,79
20201112,LIMA,40,72
20201112,LIMA,40,72
20201112,LIMA,40,98
20201112,LIMA,40,56
20201112,LIMA,40,61
20201112,LIMA,40,76
20201112,LIMA,40,78
20201112,LIMA,40,59
20201112,LIMA,40,67
20201112,LIMA,40,46
20201112,LIMA,40,95
20201112,LIMA,40,97
20201112,LIMA,40,101
20201112,LIMA,40,96
20201112,LIMA,40,78
20201112,LIMA,40,72
20201112,LIMA,40,61
20201112,LIMA,40,70
20201112,LIMA,40,66
20201112,LIMA,40,102
20201112,LIMA,40,70
20201112,LIMA,40,88
20201112,LIMA,40,51
20201112,LIMA,40,79
20201112,LIMA,40,70
20201112,LIMA,40,86
20201112,LIMA,40,61
20201112,LIMA,40,79
20201112,LIMA,40,89
20201112,LIMA,40,63
20201112,LIMA,40,78
20201112,LIMA,40,75
20201112,LIMA,40,100
20201112,LIMA,60,75
20201112,LIMA,60,98
20201112,LIMA,40,47
20201112,LIMA,40,103
20201112,LIMA,60,77
20201112,LIMA,40,67
20201112,LIMA,60,107
20201112,LIMA,60,126
20201112,LIMA,40,85
20201112,LIMA,40,48
20201112,LIMA,60,69
20201112,LIMA,40,68
20201112,LIMA,60,68
20201112,LIMA,40,72
20201112,LIMA,60,81
20201112,LIMA,60,77
20201112,LIMA,60,85
20201112,LIMA,60,70
20201112,LIMA,60,80
20201112,LIMA,60,95
20201112,LIMA,60,92
20201112,LIMA,60,79
20201112,LIMA,60,68
20201112,LIMA,60,71
20201112,LIMA,60,97
20201112,LIMA,60,83
20201112,LIMA,60,115
20201112,LIMA,60,76
20201112,LIMA,60,91
20201112,LIMA,60,99
20201112,LIMA,60,114
20201112,LIMA,60,80
20201112,LIMA,60,79
20201112,LIMA,60,95
20201112,LIMA,60,94
20201112,LIMA,60,79
20201112,LIMA,60,78
20201112,LIMA,60,68
20201112,LIMA,60,78
20201112,LIMA,60,68
20201112,LIMA,60,95
20201112,LIMA,60,67
20201112,LIMA,60,76
20201112,LIMA,60,68
20201112,LIMA,60,67
20201112,LIMA,60,78
20201112,LIMA,60,80
20201112,LIMA,60,76
20201112,LIMA,60,94
20201112,LIMA,60,75
20201112,LIMA,60,69
20201112,LIMA,60,96
20201112,LIMA,60,80
20201112,LIMA,60,84
20201112,LIMA,60,68
20201112,LIMA,60,116
20201112,LIMA,60,71
20201113,JUNIN,35,64
20201113,LIMA,60,123
20201113,JUNIN,35,80
20201113,JUNIN,35,63
20201113,JUNIN,35,58
20201113,JUNIN,35,51
20201113,LIMA,60,66
20201113,JUNIN,35,59
20201113,LIMA,60,82
20201113,LIMA,60,108
20201113,LIMA,60,72
20201113,JUNIN,35,59
20201113,LIMA,60,108
20201113,LIMA,60,85
20201113,LIMA,60,116
20201113,LIMA,60,99
20201113,JUNIN,35,66
20201113,JUNIN,35,46
20201113,JUNIN,35,43
20201113,LIMA,60,75
20201113,JUNIN,35,72
20201113,LIMA,60,69
20201113,JUNIN,35,69
20201113,LIMA,60,86
20201113,LIMA,60,71
20201113,LIMA,60,85
20201113,LIMA,60,66
20201113,LIMA,60,86
20201113,JUNIN,35,52
20201113,LIMA,60,73
20201113,JUNIN,35,74
20201113,JUNIN,35,67
20201113,LIMA,60,69
20201113,LIMA,35,51
20201113,LIMA,60,82
20201113,JUNIN,35,71
20201113,JUNIN,35,75
20201113,JUNIN,35,89
20201113,LIMA,60,96
20201113,JUNIN,35,103
20201113,LIMA,35,44
20201113,LIMA,60,91
20201113,JUNIN,35,85
20201113,LIMA,35,72
20201113,LIMA,60,76
20201113,LIMA,35,69
20201113,JUNIN,35,69
20201113,JUNIN,35,64
20201113,LIMA,35,82
20201113,LIMA,35,76
20201113,JUNIN,35,69
20201113,LIMA,35,51
20201113,JUNIN,35,72
20201113,JUNIN,35,68
20201113,JUNIN,35,81
20201113,LIMA,60,76
20201113,JUNIN,35,78
20201113,JUNIN,35,46
20201113,LIMA,60,70
20201113,LIMA,40,52
20201113,JUNIN,35,72
20201113,LIMA,60,99
20201113,LIMA,40,89
20201113,JUNIN,35,57
20201113,LIMA,60,73
20201113,LIMA,40,60
20201113,LIMA,60,88
20201113,LIMA,60,89
20201113,LIMA,40,65
20201113,LIMA,60,84
20201113,JUNIN,35,77
20201113,LIMA,40,86
20201113,LIMA,60,67
20201113,LIMA,60,91
20201113,JUNIN,35,49
20201113,LIMA,40,98
20201113,LIMA,40,66
20201113,LIMA,60,79
20201113,LIMA,60,95
20201113,LIMA,40,95
20201113,LIMA,40,63
20201113,LIMA,60,84
20201113,LIMA,40,49
20201113,JUNIN,35,65
20201113,LIMA,40,69
20201113,LIMA,40,71
20201113,JUNIN,35,55
20201113,LIMA,40,105
20201113,LIMA,60,116
20201113,LIMA,60,76
20201113,LIMA,40,74
20201113,JUNIN,35,80
20201113,LIMA,60,98
20201113,LIMA,60,92
20201113,LIMA,60,81
20201113,LIMA,40,99
20201113,LIMA,60,66
20201113,LIMA,60,97
20201113,LIMA,40,71
20201113,LIMA,60,73
20201113,JUNIN,35,77
20201113,LIMA,60,66
20201113,LIMA,40,59
20201113,LIMA,60,102
20201113,JUNIN,35,66
20201113,LIMA,60,81
20201113,LIMA,40,94
20201113,LIMA,60,75
20201113,JUNIN,35,66
20201113,LIMA,60,91
20201113,LIMA,40,69
20201113,JUNIN,35,56
20201113,JUNIN,35,64
20201113,LIMA,60,102
20201113,JUNIN,35,63
20201113,LIMA,60,91
20201113,LIMA,60,76
20201113,LIMA,60,98
20201113,LIMA,60,88
20201113,LIMA,60,72
20201113,JUNIN,35,57
20201113,LIMA,60,75
20201113,LIMA,60,104
20201113,LIMA,60,82
20201113,JUNIN,35,56
20201113,LIMA,60,84
20201113,LIMA,40,70
20201113,JUNIN,35,57
20201113,LIMA,60,84
20201113,LIMA,40,75
20201113,LIMA,60,83
20201113,LIMA,40,49
20201113,LIMA,60,67
20201113,JUNIN,35,75
20201113,LIMA,40,50
20201113,JUNIN,35,61
20201113,LIMA,60,69
20201113,LIMA,40,57
20201113,LIMA,60,85
20201113,JUNIN,35,56
20201113,LIMA,40,90
20201113,LIMA,60,73
20201113,LIMA,60,89
20201113,LIMA,60,102
20201113,LIMA,60,82
20201113,LIMA,40,97
20201113,JUNIN,35,91
20201113,JUNIN,35,61
20201113,LIMA,60,85
20201113,LIMA,40,91
20201113,LIMA,60,79
20201113,JUNIN,35,73
20201113,JUNIN,35,71
20201113,LIMA,60,71
20201113,LIMA,40,75
20201113,JUNIN,35,63
20201113,LIMA,60,86
20201113,LIMA,60,96
20201113,LIMA,40,63
20201113,JUNIN,35,57
20201113,JUNIN,35,73
20201113,LIMA,40,66
20201113,LIMA,40,57
20201113,JUNIN,35,49
20201113,LIMA,40,85
20201113,LIMA,40,78
20201113,LIMA,40,85
20201113,LIMA,40,91
20201113,JUNIN,35,72
20201113,LIMA,40,51
20201113,LIMA,40,94
20201113,LIMA,40,73
20201113,LIMA,40,67
20201113,JUNIN,35,88
20201113,LIMA,40,99
20201113,JUNIN,35,67
20201113,LIMA,40,72
20201113,LIMA,40,60
20201113,LIMA,40,89
20201113,LIMA,40,69
20201113,JUNIN,35,58
20201113,LIMA,40,82
20201113,JUNIN,35,63
20201113,JUNIN,35,69
20201113,LIMA,40,52
20201113,JUNIN,35,62
20201113,LIMA,40,79
20201113,LIMA,40,63
20201113,JUNIN,35,48
20201113,LIMA,40,53
20201113,JUNIN,35,80
20201113,LIMA,40,60
20201113,JUNIN,35,89
20201113,LIMA,40,81
20201113,JUNIN,35,92
20201113,LIMA,40,67
20201113,JUNIN,35,89
20201113,LIMA,40,52
20201113,JUNIN,35,69
20201113,LIMA,40,70
20201113,JUNIN,35,58
20201113,LIMA,40,73
20201113,LIMA,60,96
20201113,LIMA,40,64
20201113,LIMA,60,114
20201113,LIMA,40,68
20201113,JUNIN,35,48
20201113,LIMA,40,46
20201113,JUNIN,35,55
20201113,LIMA,40,70
20201113,JUNIN,35,59
20201113,JUNIN,35,57
20201113,LIMA,40,82
20201113,LIMA,40,59
20201113,LIMA,40,85
20201113,LIMA,40,98
20201113,LIMA,40,48
20201113,LIMA,40,48
20201113,LIMA,40,66
20201113,LIMA,40,87
20201113,LIMA,40,54
20201113,LIMA,40,92
20201113,LIMA,40,103
20201113,LIMA,40,67
20201113,LIMA,40,94
20201113,LIMA,40,76
20201113,LIMA,40,84
20201113,LIMA,40,82
20201113,LIMA,40,66
20201113,LIMA,40,75
20201113,LIMA,40,82
20201113,LIMA,40,91
20201113,LIMA,40,61
20201113,LIMA,40,46
20201113,LIMA,40,65
20201113,LIMA,40,93
20201113,LIMA,40,96
20201113,LIMA,40,55
20201113,LIMA,40,67
20201113,LIMA,40,72
20201113,LIMA,40,49
20201113,LIMA,40,53
20201113,LIMA,40,88
20201113,LIMA,40,86
20201113,LIMA,40,59
20201113,LIMA,40,77
20201113,LIMA,40,82
20201113,LIMA,40,47
20201113,JUNIN,35,61
20201113,JUNIN,35,56
20201113,JUNIN,35,80
20201113,JUNIN,35,55
20201113,JUNIN,35,90
20201113,JUNIN,35,60
20201113,JUNIN,35,68
20201113,JUNIN,35,61
20201113,LIMA,40,71
20201113,LIMA,40,70
20201113,LIMA,40,73
20201113,LIMA,40,64
20201113,LIMA,40,79
20201113,LIMA,40,72
20201113,LIMA,40,79
20201113,LIMA,40,72
20201113,LIMA,40,92
20201113,LIMA,40,78
20201113,LIMA,40,113
20201113,LIMA,40,71
20201113,LIMA,40,47
20201113,LIMA,40,51
20201113,LIMA,40,55
20201113,LIMA,40,89
20201113,LIMA,40,101
20201113,LIMA,60,90
20201113,LIMA,60,81
20201113,LIMA,60,96
20201113,LIMA,60,90
20201113,LIMA,60,88
20201113,LIMA,60,139
20201113,LIMA,60,95
20201113,LIMA,60,69
20201113,LIMA,60,73
20201113,LIMA,60,77
20201113,LIMA,60,69
20201113,LIMA,60,86
20201113,LIMA,60,68
20201113,LIMA,60,87
20201113,LIMA,60,67
20201113,LIMA,60,67
20201113,LIMA,60,76
20201113,LIMA,60,90
20201113,LIMA,60,91
20201113,LIMA,60,68
20201113,LIMA,60,111
20201113,LIMA,60,81
20201113,LIMA,60,81
20201113,LIMA,60,125
20201113,LIMA,60,105
20201113,LIMA,60,99
20201113,LIMA,60,102
20201113,LIMA,60,73
20201113,LIMA,60,90
20201113,LIMA,60,88
20201113,LIMA,60,74
20201113,LIMA,60,94
20201113,LIMA,60,94
20201113,LIMA,60,85
20201113,LIMA,60,98
20201113,LIMA,60,110
20201113,LIMA,60,97
20201113,LIMA,60,68
20201113,LIMA,60,86
20201113,LIMA,60,67
20201113,LIMA,60,95
20201113,LIMA,60,81
20201113,LIMA,60,122
20201113,LIMA,60,66
20201113,LIMA,60,81
20201113,LIMA,60,78
20201113,LIMA,60,86
20201113,LIMA,60,82
20201113,LIMA,60,68
20201113,LIMA,60,84
20201113,LIMA,60,87
20201113,LIMA,60,93
20201113,LIMA,60,103
20201113,LIMA,60,75
20201113,LIMA,60,72
20201113,LIMA,60,80
20201113,LIMA,60,101
20201113,LIMA,60,94
20201113,LIMA,60,94
20201113,LIMA,60,104
20201113,LIMA,60,69
20201113,LIMA,60,66
20201113,LIMA,60,93
20201113,LIMA,60,71
20201113,LIMA,60,67
20201113,LIMA,60,80
20201113,LIMA,60,103
20201113,LIMA,60,77
20201113,LIMA,60,109
20201113,LIMA,60,99
20201113,LIMA,60,90
20201113,LIMA,60,69
20201113,LIMA,60,97
20201113,LIMA,60,85
20201113,LIMA,60,114
20201113,LIMA,60,93
20201113,LIMA,60,86
20201113,LIMA,60,86
20201113,LIMA,60,85
20201113,LIMA,60,103
20201113,LIMA,60,66
20201113,LIMA,60,90
20201113,LIMA,60,81
20201113,LIMA,60,70
20201113,LIMA,60,66
20201113,LIMA,60,78
20201113,LIMA,60,69
20201113,LIMA,60,95
20201113,LIMA,60,76
20201113,LIMA,60,73
20201113,LIMA,60,86
20201113,LIMA,60,79
20201113,LIMA,60,72
20201113,LIMA,60,94
20201113,LIMA,60,69
20201113,LIMA,60,91
20201113,LIMA,60,90
20201113,LIMA,60,76
20201113,LIMA,60,75
20201113,LIMA,60,66
20201113,LIMA,60,92
20201113,LIMA,60,105
20201113,LIMA,60,87
20201113,LIMA,60,119
20201113,LIMA,60,67
20201113,LIMA,60,83
20201113,LIMA,60,106
20201113,LIMA,60,85
20201113,LIMA,60,72
20201113,LIMA,60,91
20201113,LIMA,60,92
20201113,LIMA,60,77
20201113,LIMA,60,100
20201113,LIMA,60,95
20201113,LIMA,60,90
20201113,LIMA,60,78
20201113,LIMA,60,82
20201113,LIMA,60,84
20201113,LIMA,60,100
20201113,LIMA,60,80
20201113,LIMA,60,108
20201113,LIMA,60,77
20201113,LIMA,60,72
20201113,LIMA,60,94
20201113,LIMA,60,69
20201113,LIMA,60,87
20201113,LIMA,60,72
20201113,LIMA,60,75
20201113,LIMA,60,88
20201114,LA LIBERTAD,80,98
20201114,LA LIBERTAD,80,89
20201114,LA LIBERTAD,80,91
20201114,LA LIBERTAD,80,119
20201114,LA LIBERTAD,80,99
20201114,LA LIBERTAD,80,101
20201114,LA LIBERTAD,80,91
20201114,LA LIBERTAD,80,96
20201114,LA LIBERTAD,80,162
20201114,LA LIBERTAD,80,103
20201114,LA LIBERTAD,80,143
20201114,LA LIBERTAD,80,107
20201114,LA LIBERTAD,80,159
20201114,LA LIBERTAD,80,134
20201114,LA LIBERTAD,80,120
20201114,LA LIBERTAD,80,104
20201114,LA LIBERTAD,80,130
20201114,LA LIBERTAD,80,106
20201114,LA LIBERTAD,80,100
20201114,LA LIBERTAD,80,105
20201114,LA LIBERTAD,80,128
20201114,LA LIBERTAD,80,86
20201114,LA LIBERTAD,80,115
20201114,LA LIBERTAD,80,86
20201114,LA LIBERTAD,80,102
20201114,LA LIBERTAD,80,89
20201114,LA LIBERTAD,80,126
20201114,LA LIBERTAD,80,103
20201114,LA LIBERTAD,80,105
20201114,LA LIBERTAD,80,115
20201114,LA LIBERTAD,80,103
20201114,LIMA,35,49
20201114,LIMA,35,41
20201114,LIMA,35,45
20201114,LIMA,35,46
20201114,LA LIBERTAD,80,174
20201114,LA LIBERTAD,80,97
20201114,LA LIBERTAD,80,119
20201114,LA LIBERTAD,80,86
20201114,LA LIBERTAD,80,113
20201114,LA LIBERTAD,80,164
20201114,LIMA,35,48
20201114,LA LIBERTAD,80,104
20201114,LA LIBERTAD,80,107
20201114,LIMA,35,46
20201114,LA LIBERTAD,80,95
20201114,LA LIBERTAD,80,94
20201114,LA LIBERTAD,80,101
20201114,LIMA,35,56
20201114,LA LIBERTAD,80,98
20201114,LA LIBERTAD,80,158
20201114,LIMA,35,44
20201114,LIMA,35,46
20201114,LA LIBERTAD,80,115
20201114,LA LIBERTAD,80,121
20201114,LA LIBERTAD,80,96
20201114,LIMA,35,64
20201114,LA LIBERTAD,80,126
20201114,LIMA,35,76
20201114,LA LIBERTAD,80,89
20201114,LA LIBERTAD,80,119
20201114,LIMA,35,62
20201114,LA LIBERTAD,80,122
20201114,LA LIBERTAD,80,88
20201114,LIMA,35,62
20201114,LIMA,35,61
20201114,LA LIBERTAD,80,106
20201114,LA LIBERTAD,80,127
20201114,LA LIBERTAD,80,90
20201114,LIMA,35,44
20201114,LA LIBERTAD,80,124
20201114,LA LIBERTAD,80,103
20201114,LA LIBERTAD,80,102
20201114,LIMA,35,57
20201114,LA LIBERTAD,80,130
20201114,LA LIBERTAD,80,120
20201114,LIMA,35,63
20201114,LA LIBERTAD,80,97
20201114,LA LIBERTAD,80,93
20201114,LIMA,35,49
20201114,LA LIBERTAD,80,114
20201114,LIMA,35,42
20201114,LA LIBERTAD,80,94
20201114,LA LIBERTAD,80,97
20201114,LA LIBERTAD,80,123
20201114,LIMA,35,46
20201114,LA LIBERTAD,80,116
20201114,LIMA,60,118
20201114,LIMA,60,116
20201114,LIMA,60,66
20201114,LIMA,60,102
20201114,LIMA,35,48
20201114,LIMA,35,42
20201114,LIMA,60,119
20201114,LIMA,35,42
20201114,LIMA,90,112
20201114,LIMA,35,45
20201114,LIMA,90,103
20201114,LIMA,35,41
20201114,LIMA,60,145
20201114,LIMA,90,103
20201114,LIMA,35,55
20201114,LIMA,90,120
20201114,LIMA,35,57
20201114,LIMA,35,54
20201114,LIMA,90,119
20201114,LIMA,60,70
20201114,LIMA,35,60
20201114,LIMA,90,113
20201114,LIMA,60,105
20201114,LIMA,35,45
20201114,LIMA,90,120
20201114,LIMA,60,117
20201114,LIMA,35,47
20201114,LIMA,60,71
20201114,LIMA,90,99
20201114,LIMA,35,53
20201114,LIMA,60,86
20201114,LIMA,35,51
20201114,LA LIBERTAD,80,108
20201114,LIMA,35,43
20201114,LA LIBERTAD,80,114
20201114,LIMA,35,56
20201114,LA LIBERTAD,80,90
20201114,LIMA,60,85
20201114,LIMA,35,57
20201114,LA LIBERTAD,80,98
20201114,LIMA,35,54
20201114,LIMA,60,85
20201114,LIMA,35,49
20201114,LIMA,60,95
20201114,LA LIBERTAD,80,122
20201114,LIMA,90,123
20201114,LIMA,60,80
20201114,LIMA,35,51
20201114,LA LIBERTAD,80,111
20201114,LIMA,60,112
20201114,LIMA,90,112
20201114,LIMA,35,44
20201114,LA LIBERTAD,80,101
20201114,LIMA,60,125
20201114,LIMA,90,98
20201114,LIMA,60,94
20201114,LIMA,90,98
20201114,LIMA,35,55
20201114,LIMA,90,114
20201114,LIMA,60,67
20201114,LIMA,90,135
20201114,LIMA,35,47
20201114,LIMA,90,132
20201114,LIMA,35,49
20201114,LIMA,60,92
20201114,LIMA,60,118
20201114,LIMA,35,43
20201114,LIMA,60,111
20201114,LIMA,35,48
20201114,LIMA,60,95
20201114,LIMA,90,104
20201114,LIMA,35,49
20201114,LIMA,35,65
20201114,LIMA,60,106
20201114,LIMA,90,102
20201114,LIMA,90,100
20201114,LIMA,60,74
20201114,LA LIBERTAD,80,106
20201114,LIMA,90,107
20201114,LIMA,60,71
20201114,LA LIBERTAD,80,131
20201114,LIMA,90,115
20201114,LA LIBERTAD,80,128
20201114,LA LIBERTAD,80,101
20201114,LIMA,60,84
20201114,LIMA,90,107
20201114,LIMA,60,73
20201114,LA LIBERTAD,80,111
20201114,LIMA,60,106
20201114,LIMA,90,101
20201114,LA LIBERTAD,80,93
20201114,LIMA,60,133
20201114,LIMA,90,107
20201114,LIMA,60,139
20201114,LIMA,90,102
20201114,LIMA,60,73
20201114,LIMA,90,106
20201114,LIMA,60,91
20201114,LIMA,60,118
20201114,LIMA,60,108
20201114,LIMA,60,101
20201114,LIMA,60,88
20201114,LIMA,60,102
20201114,LIMA,90,110
20201114,LIMA,60,71
20201114,LIMA,60,67
20201114,LIMA,90,99
20201114,LIMA,60,89
20201114,LIMA,60,111
20201114,LIMA,60,69
20201114,LIMA,60,89
20201114,LIMA,60,99
20201114,LIMA,60,86
20201114,LIMA,60,90
20201114,LIMA,60,70
20201114,LIMA,60,75
20201114,LIMA,90,101
20201114,LIMA,60,99
20201114,LIMA,60,117
20201114,LIMA,60,138
20201114,LIMA,60,126
20201114,LIMA,60,95
20201114,LIMA,60,99
20201114,LIMA,60,102
20201114,LIMA,60,112
20201114,LIMA,60,79
20201114,LIMA,60,99
20201114,LIMA,60,71
20201114,LIMA,60,81
20201114,LIMA,60,97
20201114,LIMA,60,149
20201114,LIMA,60,70
20201114,LIMA,90,113
20201114,LIMA,60,99
20201114,LIMA,90,112
20201114,LIMA,90,108
20201114,LIMA,90,128
20201114,LIMA,90,103
20201114,LIMA,90,112
20201114,LIMA,60,103
20201114,LIMA,90,101
20201114,LIMA,60,70
20201114,LA LIBERTAD,80,142
20201114,LIMA,90,109
20201114,LA LIBERTAD,80,118
20201114,LIMA,60,74
20201114,LIMA,60,114
20201114,LIMA,60,109
20201114,LA LIBERTAD,80,103
20201114,LIMA,60,82
20201114,LIMA,90,97
20201114,LIMA,60,86
20201114,LIMA,90,103
20201114,LA LIBERTAD,80,108
20201114,LIMA,60,128
20201114,LIMA,90,106
20201114,LA LIBERTAD,80,99
20201114,LA LIBERTAD,80,101
20201114,LA LIBERTAD,80,86
20201114,LIMA,90,103
20201114,LA LIBERTAD,80,113
20201114,LIMA,60,117
20201114,LIMA,90,106
20201114,LA LIBERTAD,80,175
20201114,LA LIBERTAD,80,86
20201114,LA LIBERTAD,80,107
20201114,LIMA,90,98
20201114,LIMA,60,68
20201114,LIMA,90,148
20201114,LIMA,60,109
20201114,LA LIBERTAD,80,158
20201114,LIMA,60,107
20201114,LIMA,60,163
20201114,LIMA,90,102
20201114,LA LIBERTAD,80,132
20201114,LIMA,90,103
20201114,JUNIN,35,72
20201114,LA LIBERTAD,80,127
20201114,LIMA,60,117
20201114,LIMA,90,96
20201114,JUNIN,35,61
20201114,LIMA,90,112
20201114,LIMA,60,82
20201114,LA LIBERTAD,80,93
20201114,LIMA,60,73
20201114,LIMA,90,102
20201114,LA LIBERTAD,80,90
20201114,LIMA,90,111
20201114,JUNIN,35,61
20201114,LIMA,90,104
20201114,LA LIBERTAD,80,135
20201114,LIMA,60,124
20201114,JUNIN,35,66
20201114,LIMA,60,99
20201114,LIMA,60,126
20201114,LIMA,60,130
20201114,LA LIBERTAD,80,114
20201114,LIMA,60,132
20201114,JUNIN,35,55
20201114,LA LIBERTAD,80,120
20201114,JUNIN,35,68
20201114,LIMA,90,121
20201114,LA LIBERTAD,80,87
20201114,LIMA,60,131
20201114,JUNIN,35,74
20201114,LA LIBERTAD,80,131
20201114,LIMA,60,94
20201114,LIMA,90,118
20201114,JUNIN,35,52
20201114,LIMA,60,131
20201114,LA LIBERTAD,80,132
20201114,LIMA,90,114
20201114,LIMA,60,72
20201114,JUNIN,35,46
20201114,LA LIBERTAD,80,101
20201114,LIMA,60,71
20201114,JUNIN,35,43
20201114,LIMA,90,98
20201114,JUNIN,35,56
20201114,LIMA,60,121
20201114,LIMA,90,108
20201114,LA LIBERTAD,80,131
20201114,JUNIN,35,82
20201114,LIMA,60,75
20201114,LIMA,90,100
20201114,JUNIN,35,60
20201114,LIMA,60,67
20201114,LIMA,90,105
20201114,LA LIBERTAD,80,128
20201114,LIMA,60,142
20201114,JUNIN,35,56
20201114,LIMA,60,110
20201114,JUNIN,35,71
20201114,LIMA,90,120
20201114,JUNIN,35,67
20201114,LIMA,60,125
20201114,LIMA,90,137
20201114,LIMA,60,122
20201114,JUNIN,35,52
20201114,LIMA,60,72
20201114,JUNIN,35,60
20201114,LIMA,90,100
