pmes,p107,p108,p109a,p206,p208b3,p209a,p209b,p209c,p209d,p209e,p209f,p209g,p209t,p209bb,p209cc,p209h,p209ee,P223A1,P223A2,P223A3,P223A4,P223A5,P223A6,P223A7,fa_efm21,IMTdep,IMTindep,IMTOSec,ITotal,p204
03,2,53,6,3,0,0,12,12,12,12,12,12,72,1,NA,1,2,2,2,2,2,2,2,2,296.463782111781,930,0,0,930,0
03,1,41,4,4,10,0,8,8,8,8,8,8,48,1,NA,1,2,2,2,2,2,2,2,2,971.712936522717,2598,0,0,2598,0
03,1,16,5,4,1,0,9,9,9,9,9,5,50,1,NA,1,2,2,2,2,2,2,2,2,959.71224372847,736,0,0,736,0
03,1,37,5,4,5,0,8,8,8,8,8,6,46,1,NA,2,2,2,2,2,2,2,2,2,971.712936522717,3000,0,0,3000,0
03,2,41,3,6,0,0,3,0,3,0,0,0,6,1,NA,2,2,2,2,2,2,2,2,2,962.77768532193,260,0,0,260,0
03,1,28,5,4,0,0,9,9,9,9,9,5,50,1,NA,2,2,2,2,2,2,2,2,2,971.712936522717,2165,0,0,2165,0
03,1,48,6,2,4,0,0,0,10,10,10,10,40,2,70,1,1,2,2,2,2,2,2,2,154.463800370744,0,1212,0,1212,0
03,1,52,6,2,1,0,8,8,8,8,8,8,48,1,NA,2,2,2,2,2,2,2,2,2,617.855201482977,0,1000,0,1000,0
03,1,38,10,3,4,0,8,8,8,8,8,0,40,1,NA,1,2,2,2,2,2,2,2,2,971.712936522717,4000,0,0,4000,0
03,2,33,10,3,13,0,6,6,6,6,6,6,36,1,NA,1,2,2,2,2,2,2,2,2,962.77768532193,3000,0,0,3000,0
03,1,40,10,3,4,0,10,10,10,10,10,0,50,1,NA,2,1,2,2,2,2,2,2,2,971.712936522717,5000,0,0,5000,0
03,2,45,8,3,0,0,4,4,4,4,4,0,20,1,NA,2,2,2,2,2,2,2,2,2,592.927564223561,2000,0,0,2000,0
03,1,20,6,3,1,0,10,10,10,10,10,10,60,1,NA,1,2,2,2,2,2,2,2,2,959.71224372847,1039,0,0,1039,0
03,1,43,6,5,7,0,11,11,11,11,11,11,66,1,NA,1,2,2,2,2,2,2,2,2,971.712936522717,0,0,0,0,0
03,2,17,6,5,7,0,8,8,8,8,8,8,48,1,NA,2,1,2,2,2,2,2,2,2,1020.91710943028,0,0,0,0,0
03,1,47,6,3,15,0,8,8,8,8,8,0,40,1,NA,2,2,2,2,2,2,2,2,2,617.855201482977,930,0,0,930,0
03,2,53,6,3,0,0,8,8,8,8,8,8,48,1,NA,1,2,2,2,2,2,2,2,2,592.927564223561,930,0,0,930,0
03,1,25,9,3,0,0,4,4,4,4,4,4,24,1,NA,2,2,2,2,2,2,2,2,2,971.712936522717,450,0,0,450,0
03,1,52,9,3,1,0,8,8,8,8,8,0,40,1,NA,1,2,2,2,2,2,2,2,2,617.855201482977,930,0,0,930,0
03,2,42,10,3,8,0,8,8,8,8,8,0,40,1,NA,1,2,2,2,2,2,2,2,2,962.77768532193,2000,0,0,2000,0
03,2,54,10,3,36,0,8,8,8,8,8,8,48,1,NA,2,2,2,2,2,2,2,2,2,592.927564223561,2000,0,0,2000,0
03,2,20,6,3,1,0,12,12,12,12,12,12,72,1,NA,2,2,2,2,2,2,2,2,2,1020.91710943028,1000,0,0,1000,0
03,1,46,6,2,11,0,11,11,11,11,11,11,66,1,NA,1,2,2,2,2,2,2,2,2,463.391401112233,0,1040,0,1040,0
03,2,50,6,6,3,0,0,0,0,8,0,0,8,2,24,1,2,2,2,2,2,2,2,2,592.927564223561,346,0,0,346,0
03,1,21,7,3,1,0,3,3,3,3,3,3,18,1,NA,1,2,2,2,2,2,2,2,2,959.71224372847,550,0,0,550,0
03,1,19,6,3,1,0,0,0,8,8,8,0,24,1,NA,1,2,2,2,2,2,2,2,2,959.71224372847,450,0,0,450,0
03,1,42,7,5,1,8,8,8,8,8,8,8,56,1,NA,1,2,2,2,2,2,2,2,2,971.712936522717,0,0,0,0,0
03,1,19,6,3,0,0,12,12,12,12,12,12,72,1,NA,2,2,2,2,2,2,2,2,2,959.71224372847,1126,0,0,1126,0
03,1,27,9,4,1,0,12,0,0,0,12,6,30,2,50,1,2,2,2,2,2,2,2,2,971.712936522717,650,0,0,650,0
03,2,61,8,3,31,0,8,8,8,8,8,0,40,1,NA,1,2,2,2,2,2,2,2,2,592.927564223561,1800,0,0,1800,0
03,1,29,6,4,11,0,12,12,12,12,12,12,72,1,NA,2,2,2,2,2,2,2,2,2,971.712936522717,1400,0,0,1400,0
03,2,42,6,5,5,0,6,6,6,6,6,6,36,1,NA,2,2,1,2,2,2,2,2,1,962.77768532193,0,0,0,0,0
03,1,36,8,3,2,0,10,10,10,10,10,0,50,1,NA,1,2,2,2,2,2,2,2,2,971.712936522717,3504,0,0,3504,0
03,1,42,9,3,5,0,8,8,8,8,8,8,48,1,NA,1,2,2,2,2,2,2,2,2,971.712936522717,2200,0,0,2200,0
03,2,43,6,3,11,0,8,8,8,8,8,8,48,1,NA,1,2,2,2,2,2,2,2,2,962.77768532193,1000,0,0,1000,0
03,1,36,6,4,9,0,8,8,8,8,8,8,48,1,NA,1,2,2,2,2,2,2,2,2,971.712936522717,2815,0,0,2815,0
03,2,44,6,4,11,0,8,8,8,8,8,8,48,1,NA,1,2,2,2,2,2,2,2,2,481.388842660965,900,0,0,900,0
03,1,29,6,2,7,0,8,8,8,9,9,10,52,2,50,1,2,2,2,2,2,2,2,2,485.856468261359,0,1200,0,1200,0
03,1,37,5,4,9,0,8,8,8,8,8,8,48,1,NA,2,2,2,2,2,2,2,2,2,485.856468261359,1300,0,0,1300,0
03,1,25,8,4,2,0,12,12,12,12,12,6,66,1,NA,2,2,2,2,2,2,2,2,2,485.856468261359,1500,0,0,1500,0
03,2,56,6,5,2,0,8,8,8,8,8,8,48,2,40,1,2,2,2,2,2,2,2,2,296.463782111781,0,0,0,0,0
03,2,23,7,3,1,0,3,3,3,3,3,0,15,1,NA,1,2,2,2,2,2,2,2,2,510.45855471514,400,0,0,400,0
03,1,50,6,2,17,0,10,10,10,10,10,0,50,2,60,1,2,2,2,2,2,2,2,2,617.855201482977,0,600,0,600,0
03,1,25,6,4,5,0,8,8,8,8,8,8,48,1,NA,1,2,2,2,2,2,2,2,2,971.712936522717,1560,0,0,1560,0
03,1,31,6,3,1,0,8,8,8,8,8,8,48,1,NA,1,2,2,2,2,2,2,2,2,971.712936522717,1074,0,0,1074,0
03,2,40,4,2,3,0,7,7,7,7,7,0,35,1,NA,1,1,2,2,2,2,2,2,2,962.77768532193,0,670,0,670,0
03,1,21,4,3,1,0,8,8,8,8,8,8,48,1,NA,1,1,2,2,2,2,2,2,2,959.71224372847,650,0,0,650,0
03,1,18,6,3,0,8,0,0,0,0,8,8,24,1,NA,1,1,2,2,2,2,2,2,2,959.71224372847,217,0,0,217,0
03,1,18,6,4,1,0,6,6,0,6,0,0,18,1,NA,1,1,2,2,2,2,2,2,2,959.71224372847,390,0,0,390,0
03,1,55,7,2,26,0,8,8,8,8,8,8,48,1,NA,1,1,2,2,2,2,2,2,2,617.855201482977,0,1040,0,1040,0
03,1,31,10,3,2,0,8,8,8,8,8,8,48,1,NA,1,2,2,2,2,2,2,2,2,971.712936522717,3600,0,0,3600,0
03,2,29,9,3,2,0,9,9,9,9,9,9,54,1,NA,1,2,2,2,2,2,2,2,2,962.77768532193,1265,0,0,1265,0
03,1,59,4,2,26,0,10,10,10,10,10,10,60,1,NA,1,1,2,2,2,2,2,2,2,617.855201482977,0,950,0,950,0
03,1,61,6,4,16,0,8,8,8,8,8,6,46,1,NA,1,2,2,2,2,2,2,2,2,617.855201482977,1732,0,0,1732,0
03,1,50,8,2,1,0,6,6,6,0,6,6,30,2,40,1,2,2,2,2,2,2,2,2,617.855201482977,0,1500,0,1500,0
03,1,43,8,2,5,0,8,0,8,0,8,0,24,2,40,1,2,2,2,2,2,2,2,2,971.712936522717,0,1000,0,1000,0
03,1,34,6,2,6,0,9,9,9,9,9,9,54,1,NA,1,2,2,2,2,2,2,2,2,971.712936522717,0,1200,0,1200,0
03,2,36,8,3,2,0,6,6,6,6,6,0,30,1,NA,1,2,2,2,2,2,2,2,2,962.77768532193,1000,0,0,1000,0
03,1,48,6,4,7,12,0,0,0,0,0,12,24,2,60,1,2,2,2,2,2,2,2,2,617.855201482977,866,0,0,866,0
03,2,58,4,2,3,8,8,8,8,8,8,8,56,1,NA,1,1,2,2,2,2,2,2,2,592.927564223561,0,485,0,485,0
03,2,25,9,3,0,0,8,8,8,8,8,8,48,1,NA,1,2,2,2,2,2,2,2,2,962.77768532193,930,0,0,930,0
03,1,35,8,3,1,0,12,12,12,12,12,12,72,1,NA,1,2,2,2,2,2,2,2,2,971.712936522717,1200,0,0,1200,0
03,1,28,8,3,0,0,8,8,8,8,8,8,48,1,NA,1,2,2,2,2,2,2,2,2,971.712936522717,2500,0,0,2500,0
03,1,34,8,3,10,8,8,8,8,8,8,8,56,1,NA,1,2,2,2,2,2,2,2,2,728.784702392038,2708,0,0,2708,0
03,2,49,4,2,2,0,4,2,4,3,2,0,15,2,30,1,1,2,2,2,2,2,2,2,444.695673167671,0,400,0,400,0
03,1,51,6,4,1,0,8,8,8,8,8,8,48,1,NA,1,2,2,2,2,2,2,2,2,463.391401112233,1299,0,0,1299,0
03,2,48,8,2,11,0,10,10,10,10,10,10,60,1,NA,1,2,2,2,2,2,2,2,2,444.695673167671,0,1509,0,1509,0
03,1,33,8,3,2,0,0,0,0,0,0,0,0,2,48,2,2,2,2,2,2,2,2,2,971.712936522717,2500,0,0,2500,0
03,2,33,10,3,6,0,9,9,9,9,9,0,45,1,NA,1,2,2,2,2,2,2,2,2,962.77768532193,2500,0,0,2500,0
03,1,49,6,2,0,0,6,0,6,0,6,0,18,2,33,1,2,2,2,2,2,2,2,2,463.391401112233,0,600,0,600,0
03,2,43,10,3,0,0,7,7,7,7,7,0,35,1,NA,1,2,2,2,2,2,2,2,2,722.083263991448,930,0,0,930,0
03,1,54,8,3,6,0,12,12,12,12,12,12,72,1,NA,1,1,2,2,2,2,2,2,2,617.855201482977,1600,0,0,1600,0
03,2,41,8,3,11,0,6,6,6,6,6,6,36,1,NA,2,2,2,2,2,2,2,2,2,962.77768532193,1800,0,0,1800,0
03,2,22,9,3,1,0,12,12,12,12,12,0,60,1,NA,1,1,2,2,2,2,2,2,2,1020.91710943028,1200,0,0,1200,0
03,1,48,8,4,1,0,4,4,4,4,0,0,16,2,40,1,2,2,2,2,2,2,2,2,617.855201482977,1299,0,0,1299,0
03,1,33,6,4,8,0,9,9,9,9,9,9,54,1,NA,1,2,2,2,2,2,2,2,2,971.712936522717,1200,0,0,1200,0
03,1,42,6,1,4,7,7,7,7,7,7,7,49,1,NA,1,2,2,2,2,2,2,2,2,971.712936522717,0,3000,0,3000,0
03,1,46,7,2,0,0,6,0,6,0,6,0,18,2,30,1,2,2,2,2,2,2,2,2,617.855201482977,0,1200,0,1200,0
03,2,44,10,3,4,0,8,0,8,0,8,8,32,1,NA,1,2,2,2,2,2,2,2,2,962.77768532193,3500,0,0,3500,0
03,2,42,8,3,7,0,6,6,6,6,6,6,36,1,NA,1,2,2,2,2,2,2,2,2,722.083263991448,1100,0,0,1100,0
03,2,23,9,3,4,0,8,8,8,8,8,8,48,1,NA,1,2,2,2,2,2,2,2,2,1020.91710943028,2800,0,0,2800,0
03,2,49,7,4,21,6,0,6,6,6,6,6,36,1,NA,1,2,1,2,2,2,2,2,1,592.927564223561,1291,0,0,1291,0
03,2,60,10,3,41,0,6,6,6,6,6,6,36,1,NA,1,2,2,2,2,2,2,2,2,592.927564223561,2400,0,0,2400,0
03,1,37,10,4,0,0,8,0,8,8,0,8,32,2,40,1,2,2,2,2,2,2,2,2,971.712936522717,953,0,0,953,0
03,1,36,1,2,3,0,8,8,8,8,8,8,48,1,NA,1,2,2,2,2,2,2,2,2,971.712936522717,0,909,0,909,0
03,2,49,6,6,0,0,8,8,8,8,8,8,48,1,NA,1,1,2,2,2,2,2,2,2,592.927564223561,2261,0,0,2261,0
03,1,47,8,3,2,0,6,6,6,6,6,6,36,1,NA,1,2,2,2,2,2,2,2,2,617.855201482977,2700,0,0,2700,0
03,2,44,8,3,11,0,6,6,6,6,6,6,36,1,NA,1,2,2,2,2,2,2,2,2,962.77768532193,1800,0,0,1800,0
03,1,64,6,3,23,0,8,8,8,8,8,0,40,1,NA,1,2,2,2,2,2,2,2,2,617.855201482977,1000,0,0,1000,0
03,1,50,6,1,26,0,10,10,10,10,10,10,60,1,NA,1,2,2,2,2,2,2,2,2,617.855201482977,0,1516,0,1516,0
03,1,30,8,4,11,0,9,9,9,9,9,9,54,1,NA,1,2,2,2,2,2,2,2,2,971.712936522717,779,0,0,779,0
03,2,29,8,3,1,0,0,12,0,12,12,0,36,1,NA,1,2,2,2,2,2,2,2,2,962.77768532193,930,0,0,930,0
03,1,66,3,2,5,7,11,11,11,11,11,11,73,1,NA,1,2,2,2,2,2,2,2,2,308.927600741489,0,606,0,606,0
03,1,54,5,2,17,0,11,11,11,11,11,11,66,1,NA,2,2,2,2,2,2,2,2,2,308.927600741489,0,1559,0,1559,0
03,2,53,6,5,0,0,3,3,3,3,3,3,18,1,NA,1,2,2,2,2,2,2,2,2,296.463782111781,0,0,0,0,0
03,1,51,4,4,0,0,8,8,8,8,8,6,46,1,NA,1,2,2,2,2,2,2,2,2,617.855201482977,2165,0,0,2165,0
03,1,30,8,4,1,0,8,8,8,8,8,6,46,1,NA,1,2,2,2,2,2,2,2,2,971.712936522717,1200,0,0,1200,0
03,1,23,8,3,0,0,8,8,8,8,8,5,45,1,NA,1,1,2,2,2,2,2,2,2,959.71224372847,1299,0,0,1299,0
03,2,68,4,2,0,8,8,8,8,8,8,8,56,1,NA,1,2,2,2,2,2,2,2,2,592.927564223561,0,150,0,150,0
03,1,33,3,2,3,4,6,6,6,6,6,6,40,1,NA,1,2,2,2,2,2,2,2,2,971.712936522717,0,200,0,200,0
03,2,30,6,2,12,0,9,9,9,9,9,9,54,1,NA,1,1,2,2,2,2,2,2,2,962.77768532193,0,909,0,909,0
03,1,29,6,2,2,0,10,10,10,10,10,10,60,1,NA,1,1,2,2,2,2,2,2,2,971.712936522717,0,980,0,980,0
03,1,37,6,2,20,0,10,10,10,10,10,10,60,1,NA,1,1,2,2,2,2,2,2,2,971.712936522717,0,1000,0,1000,0
03,2,42,10,3,18,0,8,8,8,8,8,0,40,1,NA,1,2,2,2,2,2,2,2,2,481.388842660965,5000,0,0,5000,0
03,1,35,6,1,4,0,10,10,10,10,10,10,60,1,NA,1,2,2,2,2,2,2,2,2,728.784702392038,0,2165,0,2165,0
03,2,35,6,2,3,0,8,8,8,8,8,0,40,1,NA,1,2,2,2,2,2,2,2,2,722.083263991448,0,700,0,700,0
03,1,32,5,4,1,0,11,11,11,11,11,11,66,1,NA,1,2,2,2,2,2,2,2,2,728.784702392038,1256,0,0,1256,0
03,1,40,6,4,3,0,9,0,9,0,9,0,27,1,NA,1,2,2,2,2,2,2,2,2,728.784702392038,450,0,0,450,0
03,1,50,10,4,0,0,0,0,8,0,0,0,8,2,40,1,1,2,2,2,2,2,2,2,617.855201482977,346,0,0,346,0
03,2,45,10,3,14,0,6,6,6,6,6,0,30,1,NA,2,2,2,2,2,2,2,2,2,592.927564223561,2500,0,0,2500,0
03,1,43,6,2,11,0,12,12,12,12,12,12,72,1,NA,1,2,2,2,2,2,2,2,2,971.712936522717,0,1299,0,1299,0
03,2,50,6,2,0,0,2,2,2,2,2,2,12,1,NA,1,2,2,2,2,2,2,2,2,592.927564223561,0,216,0,216,0
03,2,40,6,2,1,0,0,0,0,2,0,0,2,2,4,1,2,2,2,2,2,2,2,2,962.77768532193,0,200,0,200,0
03,1,40,6,2,1,0,10,10,10,10,10,10,60,1,NA,1,1,2,2,2,2,2,2,2,971.712936522717,0,650,0,650,0
03,1,48,6,4,6,0,10,10,10,10,10,10,60,1,NA,2,2,2,2,2,2,2,2,2,463.391401112233,2500,0,0,2500,0
03,2,51,6,2,0,0,6,6,6,6,6,6,36,1,NA,1,2,2,2,2,2,2,2,2,592.927564223561,0,1182,0,1182,0
03,2,22,6,5,0,0,5,5,5,5,5,5,30,1,NA,1,2,2,2,2,2,2,2,2,1020.91710943028,0,0,0,0,0
03,1,27,6,4,0,0,0,0,8,0,0,0,8,2,24,1,1,2,2,2,2,2,2,2,971.712936522717,217,0,0,217,0
03,1,53,6,4,0,0,8,8,8,8,8,8,48,1,NA,1,1,2,2,2,2,2,2,2,617.855201482977,1949,0,0,1949,0
03,2,35,4,5,0,0,4,4,4,4,4,4,24,1,NA,2,2,2,2,2,2,2,2,2,962.77768532193,0,0,0,0,0
03,2,54,8,3,11,0,6,6,6,6,6,6,36,1,NA,1,2,2,2,2,2,2,2,2,592.927564223561,2000,0,0,2000,0
03,2,29,5,4,1,0,0,0,0,0,0,9,9,2,27,1,2,2,2,2,2,2,2,2,962.77768532193,208,0,0,208,0
03,2,63,1,2,21,8,8,8,8,8,8,8,56,1,NA,1,1,2,2,2,2,2,2,2,592.927564223561,0,303,0,303,0
03,2,57,8,2,2,3,3,3,3,3,3,3,21,1,NA,1,2,2,2,2,2,2,2,2,592.927564223561,0,150,0,150,0
03,2,57,4,6,2,0,8,8,8,8,8,8,48,1,NA,2,2,2,2,2,2,2,2,2,592.927564223561,1190,0,0,1190,0
03,1,20,6,3,1,8,8,8,8,8,8,8,56,1,NA,1,2,2,2,2,1,2,2,1,959.71224372847,606,0,0,606,0
03,1,22,5,4,1,12,12,12,0,12,12,12,72,1,NA,2,2,2,2,2,2,2,2,2,959.71224372847,1299,0,0,1299,0
03,2,65,8,3,21,0,8,8,8,8,8,0,40,1,NA,2,2,2,2,2,2,2,2,2,444.695673167671,2200,0,0,2200,0
03,1,32,6,2,3,0,8,8,8,8,8,8,48,1,NA,2,1,2,2,2,2,2,2,2,971.712936522717,0,2700,0,2700,0
03,1,32,10,3,9,0,8,8,8,8,8,0,40,1,NA,1,1,2,2,2,2,2,2,2,971.712936522717,5000,0,0,5000,0
03,1,61,9,3,3,0,8,8,8,8,8,8,48,1,NA,1,2,2,2,2,2,2,2,2,617.855201482977,2000,0,0,2000,0
03,2,55,8,3,25,0,6,6,6,6,6,0,30,1,NA,1,2,2,2,2,2,2,2,2,592.927564223561,3200,0,0,3200,0
03,1,28,8,3,2,0,8,8,8,8,8,0,40,1,NA,1,2,2,2,2,2,2,2,2,971.712936522717,2500,0,0,2500,0
03,1,56,8,2,25,0,8,0,0,8,8,0,24,1,NA,1,1,2,2,2,2,2,2,2,463.391401112233,0,450,0,450,0
03,2,52,10,2,1,0,0,0,8,8,8,0,24,2,36,1,1,2,2,2,2,2,2,2,444.695673167671,0,587,0,587,0
03,1,23,9,4,0,0,0,0,0,8,8,8,24,2,48,1,2,2,2,2,2,2,2,2,719.784182796352,1299,0,0,1299,0
03,2,16,5,5,1,0,3,3,3,3,3,3,18,1,NA,1,2,2,2,2,2,2,2,2,765.68783207271,0,0,0,0,0
03,1,28,10,3,1,0,8,8,8,8,8,8,48,1,NA,2,2,2,2,2,2,2,2,2,728.784702392038,2500,0,0,2500,0
03,1,35,7,3,3,0,8,8,8,0,8,8,40,1,NA,2,1,2,2,2,2,2,2,2,242.928234130679,2165,0,0,2165,0
03,2,43,10,1,11,0,8,8,8,8,8,8,48,1,NA,1,2,2,2,2,2,2,2,2,240.694421330483,0,8000,0,8000,0
03,2,34,5,2,9,0,8,8,8,8,8,8,48,1,NA,2,2,2,2,2,2,2,2,2,722.083263991448,0,1819,0,1819,0
03,1,23,6,2,1,0,5,0,5,0,5,0,15,1,NA,1,2,2,2,2,2,2,2,2,719.784182796352,0,520,0,520,0
03,2,20,7,5,4,0,3,3,3,3,3,3,18,1,NA,1,1,2,2,2,2,2,2,2,765.68783207271,0,0,0,0,0
03,1,58,4,2,1,8,8,8,8,8,8,8,56,1,NA,2,2,2,2,2,2,2,2,2,308.927600741489,0,1212,0,1212,0
03,2,35,4,2,1,0,8,0,0,0,8,0,16,2,40,1,1,2,2,2,2,2,2,2,481.388842660965,0,400,0,400,0
03,2,50,6,2,1,0,0,0,8,8,8,0,24,1,NA,1,1,2,2,2,2,2,2,2,296.463782111781,0,795,0,795,0
03,1,52,6,4,0,0,10,10,10,10,10,10,60,1,NA,2,1,2,2,2,2,2,2,2,617.855201482977,2252,0,0,2252,0
03,1,24,9,4,2,0,8,8,8,8,8,0,40,2,25,1,2,2,2,2,2,2,2,2,959.71224372847,850,0,0,850,0
03,1,22,6,4,1,0,8,8,8,8,8,6,46,1,NA,1,2,2,2,2,2,2,2,2,959.71224372847,1083,0,0,1083,0
03,1,76,3,5,6,0,5,5,5,5,5,5,30,1,NA,2,2,1,2,2,1,2,2,1,617.855201482977,0,0,0,0,0
03,2,76,1,2,6,0,5,5,5,5,5,5,30,1,NA,2,2,2,2,2,2,2,2,2,592.927564223561,0,20,0,20,0
03,2,29,7,3,1,0,8,8,8,8,8,8,48,1,NA,2,2,2,2,2,2,2,2,2,962.77768532193,1300,0,0,1300,0
03,1,21,5,4,0,0,8,8,0,0,8,8,32,2,40,1,2,2,2,2,2,2,2,2,959.71224372847,693,0,0,693,0
03,1,38,6,4,0,0,8,8,8,8,8,8,48,1,NA,2,2,2,2,2,2,2,2,2,971.712936522717,1516,0,0,1516,0
03,2,16,6,5,3,3,3,3,3,3,3,3,21,1,NA,2,2,2,2,2,2,2,2,2,1020.91710943028,0,0,0,0,0
03,2,14,5,5,1,2,2,2,2,2,2,2,14,1,NA,2,2,2,2,2,2,2,2,2,1020.91710943028,0,0,0,0,0
03,1,50,8,4,11,0,8,8,8,8,8,8,48,1,NA,2,2,2,2,2,2,2,2,2,617.855201482977,2500,0,0,2500,0
03,2,30,6,4,0,0,0,12,12,12,0,0,36,1,NA,2,2,2,2,2,2,2,2,2,481.388842660965,650,0,0,650,0
03,1,51,6,2,21,0,12,12,12,12,12,12,72,1,NA,1,2,2,2,2,2,2,2,2,308.927600741489,0,2078,0,2078,0
03,1,47,8,3,24,5,5,5,5,5,5,5,35,2,48,2,2,2,2,2,2,2,2,2,617.855201482977,3500,0,0,3500,0
03,1,17,6,5,3,0,3,0,3,0,3,3,12,1,NA,2,2,2,2,2,2,2,2,2,959.71224372847,0,0,0,0,1
03,2,20,9,5,3,1,1,1,1,1,1,1,7,1,NA,2,2,2,2,2,2,2,2,2,1020.91710943028,0,0,0,0,0
03,1,55,6,4,13,10,10,10,10,10,10,10,70,1,NA,2,2,2,2,2,2,2,2,2,617.855201482977,2250,0,0,2250,0
03,2,54,10,3,26,0,12,0,12,0,12,0,36,1,NA,1,1,2,2,2,2,2,2,2,592.927564223561,3500,0,0,3500,0
03,1,56,8,3,25,0,8,8,8,8,8,8,48,1,NA,2,2,2,2,2,2,2,2,2,617.855201482977,2500,0,0,2500,0
03,1,21,9,3,1,0,8,8,8,8,8,8,48,1,NA,2,2,2,2,2,2,2,2,2,959.71224372847,1500,0,0,1500,0
03,1,43,10,3,1,0,8,8,8,8,8,8,48,1,NA,2,2,2,2,2,2,2,2,2,971.712936522717,2500,0,0,2500,0
03,1,19,6,3,0,0,4,4,4,0,0,0,12,1,NA,2,2,2,2,2,2,2,2,2,959.71224372847,650,0,0,650,0
03,1,33,6,4,1,0,10,10,10,10,10,10,60,1,NA,1,2,2,2,2,2,2,2,2,971.712936522717,1500,0,0,1500,0
03,2,47,6,4,1,8,8,8,8,8,8,0,48,1,NA,2,2,2,2,2,2,2,2,2,592.927564223561,930,0,0,930,0
03,2,22,7,3,1,0,0,0,0,0,0,10,10,2,20,1,1,2,2,2,2,2,2,2,1020.91710943028,182,0,0,182,0
03,1,41,6,4,0,0,10,10,10,10,10,10,60,1,NA,2,2,2,2,2,2,2,2,2,971.712936522717,1000,0,0,1000,0
03,2,35,5,2,1,8,0,0,0,0,0,10,18,1,NA,2,2,2,2,2,2,2,2,2,962.77768532193,0,1386,0,1386,0
03,1,18,5,2,1,0,8,8,8,8,8,8,48,1,NA,1,1,2,2,2,2,2,2,2,959.71224372847,0,779,50,829,0
03,2,39,5,5,16,0,5,5,5,5,5,5,30,1,NA,2,2,2,2,2,2,2,2,2,962.77768532193,0,0,0,0,0
03,1,36,6,4,1,0,8,8,8,8,8,8,48,1,NA,2,2,2,2,2,2,2,2,2,971.712936522717,2500,0,0,2500,0
03,1,27,5,4,0,0,8,8,8,8,8,8,48,1,NA,2,2,2,2,2,2,2,2,2,971.712936522717,1516,0,0,1516,0
03,1,33,6,2,1,0,8,8,8,8,8,8,48,1,NA,2,2,2,2,2,2,2,2,2,971.712936522717,0,1039,0,1039,0
03,1,16,5,4,0,0,0,8,8,0,0,0,16,1,NA,1,1,2,2,2,2,2,2,2,959.71224372847,346,0,0,346,0
03,1,47,7,2,5,0,8,8,8,8,8,5,45,1,NA,1,2,2,2,2,2,2,2,2,308.927600741489,0,1559,0,1559,0
03,2,44,7,3,8,0,8,8,8,8,8,5,45,1,NA,1,2,2,2,2,2,2,2,2,481.388842660965,930,0,0,930,0
03,1,55,6,4,3,0,8,8,8,8,8,5,45,1,NA,1,2,2,2,2,2,2,2,2,308.927600741489,1169,0,0,1169,0
03,1,31,6,4,3,0,8,8,8,8,8,5,45,1,NA,2,1,2,2,2,2,2,2,2,971.712936522717,1299,0,0,1299,0
03,2,54,5,3,33,12,12,12,12,12,12,12,84,1,NA,1,2,2,2,2,2,2,2,2,592.927564223561,1083,0,0,1083,0
03,1,29,10,3,3,0,0,0,0,0,0,5,5,2,24,1,1,2,2,2,2,2,2,2,971.712936522717,400,0,0,400,0
03,1,31,8,3,7,0,8,8,8,8,8,8,48,1,NA,1,2,2,2,2,2,2,2,2,971.712936522717,1200,0,0,1200,0
03,2,39,6,2,1,6,8,8,8,8,8,8,54,1,NA,1,2,2,2,2,2,2,2,2,962.77768532193,0,500,0,500,0
03,2,23,9,3,1,0,4,5,4,5,4,5,27,1,NA,1,2,2,2,2,2,2,2,2,1020.91710943028,600,0,0,600,0
03,1,31,6,2,10,0,10,10,10,10,10,10,60,1,NA,1,2,2,2,2,2,2,2,2,485.856468261359,0,1299,0,1299,0
03,2,73,6,7,6,0,4,4,4,4,4,4,24,1,NA,2,2,2,2,2,2,2,2,2,444.695673167671,0,0,0,0,0
03,2,22,9,3,0,0,8,8,8,8,8,0,40,1,NA,2,2,2,2,2,2,2,2,2,765.68783207271,1200,0,0,1200,0
03,1,15,5,5,1,0,5,5,5,5,5,5,30,1,NA,1,2,2,2,2,2,2,2,2,719.784182796352,0,0,0,0,0
03,1,49,10,3,9,0,8,8,8,8,8,8,48,1,NA,1,2,2,2,2,2,2,2,2,308.927600741489,1516,0,0,1516,0
03,2,45,10,2,11,0,6,6,6,6,6,6,36,1,NA,1,2,2,2,2,2,2,2,2,296.463782111781,0,1500,0,1500,0
03,1,24,10,3,1,0,9,10,9,10,9,0,47,1,NA,1,2,2,2,2,2,2,2,2,479.856121864235,2500,0,0,2500,0
03,2,69,6,4,36,0,0,0,0,0,0,4,4,2,48,2,1,2,2,2,2,2,2,2,296.463782111781,700,0,120,820,0
03,1,54,6,3,3,0,12,12,12,12,12,12,72,1,NA,1,2,2,2,2,2,2,2,2,617.855201482977,1700,0,0,1700,0
03,1,30,1,3,9,0,6,6,6,6,6,6,36,1,NA,1,1,2,2,2,2,2,2,2,971.712936522717,442,0,0,442,0
03,1,39,6,2,20,0,10,10,10,10,10,10,60,1,NA,1,1,2,2,2,2,2,2,2,971.712936522717,0,1500,0,1500,0
03,2,37,6,2,1,7,7,7,7,7,7,7,49,1,NA,1,2,2,2,2,2,2,2,2,962.77768532193,0,315,0,315,0
