AÑO,FECHA ENVIO,DEPARTAMENTO,PROVINCIA,DISTRITO,NOMBRE CENTRO ATENCION,CASOS ATENDIDOS-TOTAL--,CASOS ATENDIDOS - HOMBRES - TOTAL,CASOS ATENDIDOS - MUJERES - TOTAL,CASOS ATENDIDOS - VIOLENCIA PSICOLOGICA,CASOS ATENDIDOS - VIOLENCIA FISICA,CASOS ATENDIDOS - VIOLENCIA SEXUAL,CASOS ATENDIDOS - 0_5 - TOTAL,CASOS ATENDIDOS - 0_5 - HOMBRES,CASOS ATENDIDOS - 0_5 - MUJERES,CASOS ATENDIDOS - 6_11 - TOTAL,CASOS ATENDIDOS - 6_11 - HOMBRES,CASOS ATENDIDOS - 6_11 - MUJERES,CASOS ATENDIDOS - 12_17 - TOTAL,CASOS ATENDIDOS - 12_17 - HOMBRES,CASOS ATENDIDOS - 12_17 - MUJERES,CASOS ATENDIDOS - 18_29 - TOTAL,CASOS ATENDIDOS - 18_29 - HOMBRES,CASOS ATENDIDOS - 18_29 - MUJERES,CASOS ATENDIDOS - 30_59 - TOTAL,CASOS ATENDIDOS - 30_59 - HOMBRES,CASOS ATENDIDOS - 30_59 - MUJERES,CASOS ATENDIDOS - 60_MAS - TOTAL,CASOS ATENDIDOS - 60_MAS - HOMBRES,CASOS ATENDIDOS - 60_MAS - MUJERES
2021,17/01/2021,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,CEM COMISARÍA SANTA ANA - HUANCAVELICA,602,45,557,239,298,65,10,6,4,31,12,19,70,12,58,197,4,193,272,7,265,22,4,18
2021,17/01/2021,LIMA,LIMA,PUEBLO LIBRE,CEM COMISARÍA PUEBLO LIBRE,267,35,232,165,54,48,9,3,6,28,8,20,35,8,27,51,2,49,113,7,106,31,7,24
2021,17/01/2021,LA LIBertAD,PACASMAYO,SAN JOSÉ,CEM COMISARÍA SAN JOSÉ,389,55,334,159,172,58,24,12,12,55,19,36,74,7,67,87,2,85,129,6,123,20,9,11
2021,17/01/2021,LIMA,LIMA,LURÍN,CEM COMISARÍA LURÍN,763,53,710,279,354,130,22,10,12,73,25,48,114,11,103,232,2,230,304,1,303,18,4,14
2021,17/01/2021,LIMA,LIMA,SAN BORJA,CEM COMISARÍA SAN BORJA,414,51,363,268,95,51,13,5,8,39,12,27,43,11,32,61,1,60,203,10,193,55,12,43
2021,17/01/2021,HUÁNUCO,HUÁNUCO,AMARILIS,CEM COMISARÍA AMARILIS,1602,165,1437,724,723,155,44,22,22,82,36,46,184,33,151,467,15,452,718,36,682,107,23,84
2021,17/01/2021,LIMA,HUARAL,CHANCAY,CEM COMISARÍA CHANCAY,599,58,541,264,217,118,14,4,10,68,21,47,108,21,87,170,2,168,210,2,208,29,8,21
2021,17/01/2021,ICA,ICA,ICA,CEM COMISARÍA ICA,796,74,722,358,269,169,9,0,9,61,11,50,118,20,98,201,6,195,354,23,331,53,14,39
2021,17/01/2021,SAN MARTÍN,RIOJA,PARDO MIGUEL,CEM COMISARÍA NARANJOS,366,28,338,136,146,84,15,5,10,37,7,30,76,10,66,109,3,106,118,1,117,11,2,9
2021,17/01/2021,APURÍMAC,ANDAHUAYLAS,TALAVERA,CEM COMISARÍA TALAVERA,594,44,550,259,299,36,8,1,7,28,11,17,55,19,36,163,4,159,313,6,307,27,3,24
2021,17/01/2021,LIMA,LIMA,ATE,CEM COMISARÍA VITARTE,641,91,550,247,252,142,62,33,29,87,30,57,114,17,97,153,4,149,206,4,202,19,3,16
2021,17/01/2021,AREQUIPA,AREQUIPA,PAUCARPATA,CEM COMISARÍA CAMPO MARTE,1126,178,948,656,364,106,66,21,45,133,51,82,132,36,96,200,13,187,464,20,444,131,37,94
2021,17/01/2021,ICA,CHINCHA,CHINCHA ALTA,CEM COMISARÍA CHINCHA,690,70,620,266,341,83,18,4,14,47,14,33,83,9,74,209,13,196,291,12,279,42,18,24
2021,17/01/2021,LIMA,LIMA,SAN MARTIN DE PORRES,CEM COMISARÍA CONDEVILLA,556,69,487,309,183,64,22,8,14,66,27,39,62,13,49,122,1,121,222,3,219,62,17,45
2021,17/01/2021,LIMA,HUAURA,HUACHO,CEM COMISARÍA HUACHO,759,87,672,366,318,75,30,9,21,73,29,44,104,26,78,219,3,216,297,12,285,36,8,28
2021,17/01/2021,LIMA,HUAROCHIRI,SAN ANTONIO,CEM COMISARÍA JICAMARCA,637,71,566,258,250,129,30,15,15,90,33,57,112,16,96,155,3,152,236,0,236,14,4,10
2021,17/01/2021,PASCO,OXAPAMPA,PUERTO BERMUDEZ,CEM COMISARÍA PUERTO BERMUDEZ,152,19,133,48,82,22,6,3,3,19,6,13,21,5,16,54,0,54,50,4,46,2,1,1
2021,17/01/2021,LIMA,LIMA,ATE,CEM COMISARÍA SANTA CLARA,794,86,708,328,337,129,29,13,16,63,15,48,116,16,100,212,5,207,341,24,317,33,13,20
2021,17/01/2021,AREQUIPA,AREQUIPA,JACOBO HUNTER,CEM COMISARÍA ANDRES AVELINO CACERES,1031,217,814,637,307,87,95,34,61,148,66,82,150,44,106,157,11,146,359,33,326,122,29,93
2021,17/01/2021,LIMA,BARRANCA,BARRANCA,CEM COMISARÍA BARRANCA,659,112,547,283,331,45,23,13,10,50,17,33,80,22,58,185,14,171,266,30,236,55,16,39
2021,17/01/2021,AREQUIPA,CAYLLOMA,CHIVAY,CEM COMISARÍA CHIVAY,467,78,389,241,184,42,25,16,9,34,14,20,59,11,48,79,0,79,212,14,198,58,23,35
2021,17/01/2021,LIMA,LIMA,SAN JUAN DE LURIGANCHO,CEM COMISARÍA DE FAMILIA CANTO REY,508,66,442,196,196,116,23,8,15,44,21,23,90,13,77,129,2,127,195,12,183,27,10,17
2021,17/01/2021,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,CEM COMISARÍA SAN ANTONIO,381,32,349,169,163,49,7,3,4,27,9,18,50,9,41,101,1,100,178,4,174,18,6,12
2021,17/01/2021,CUSCO,CUSCO,SANTIAGO,CEM COMISARÍA SANTIAGO,615,96,519,332,263,20,31,10,21,70,35,35,91,32,59,144,5,139,234,6,228,45,8,37
2021,17/01/2021,CALLAO,CALLAO,CALLAO,CEM COMISARÍA SAN JUAN INGUNZA VALDIVIA,340,48,292,181,98,61,13,7,6,32,13,19,45,5,40,84,6,78,126,5,121,40,12,28
2021,17/01/2021,LIMA,LIMA,LA MOLINA,CEM COMISARÍA LA MOLINA,303,42,261,139,122,42,16,5,11,36,12,24,36,5,31,66,5,61,103,6,97,46,9,37
2021,17/01/2021,LIMA,LIMA,LA VICTORIA,CEM COMISARÍA APOLO,715,108,607,365,247,103,28,12,16,86,32,54,100,23,77,144,6,138,294,18,276,63,17,46
2021,17/01/2021,ÁNCAsh,CASMA,CASMA,CEM COMISARÍA CASMA,863,140,723,356,360,147,49,21,28,130,47,83,179,25,154,199,6,193,248,12,236,58,29,29
2021,17/01/2021,JUNÍN,YAULI,LA OROYA,CEM COMISARÍA LA OROYA,278,69,209,144,113,21,18,15,3,44,21,23,44,21,23,64,2,62,98,7,91,10,3,7
2021,17/01/2021,ICA,ICA,LA TINGUIÑA,CEM COMISARÍA LA TINGUIÑA,369,21,348,154,160,55,6,1,5,35,6,29,44,4,40,92,1,91,178,4,174,14,5,9
2021,17/01/2021,LIMA,LIMA,PUENTE PIEDRA,CEM COMISARÍA PUENTE PIEDRA,950,127,823,483,307,160,47,15,32,111,52,59,155,30,125,238,6,232,358,11,347,41,13,28
2021,17/01/2021,CUSCO,CUSCO,CUSCO,CEM COMISARÍA TAHUANTINSUYO,493,104,389,285,196,12,46,23,23,59,32,27,59,21,38,99,9,90,194,11,183,36,8,28
2021,17/01/2021,SAN MARTÍN,MOYOBAMBA,MOYOBAMBA,CEM COMISARÍA UCHUGLLA,677,50,627,300,324,53,15,5,10,21,6,15,81,10,71,227,6,221,304,14,290,29,9,20
2021,17/01/2021,AREQUIPA,AREQUIPA,CAYMA,CEM COMISARÍA ACEQUIA ALTA,1174,245,929,680,388,106,101,59,42,190,89,101,186,55,131,195,7,188,439,22,417,63,13,50
2021,17/01/2021,HUANCAVELICA,HUANCAVELICA,HUACHOCOLPA,CEM COMISARÍA HUACHOCOLPA,78,4,74,62,14,2,0,0,0,4,3,1,4,0,4,38,0,38,30,1,29,2,0,2
2021,17/01/2021,CALLAO,CALLAO,CALLAO,CEM COMISARÍA PLAYA RIMAC,404,71,333,221,136,47,26,12,14,60,15,45,60,16,44,75,3,72,129,15,114,54,10,44
2021,17/01/2021,LIMA,LIMA,SAN ISIDRO,CEM COMISARÍA SAN ISIDRO,327,62,265,172,99,56,24,14,10,40,14,26,33,8,25,74,5,69,112,7,105,44,14,30
2021,17/01/2021,JUNÍN,HUANCAYO,SAPALLANGA,CEM COMISARÍA SAPALLANGA,552,120,432,280,217,55,70,39,31,84,41,43,108,35,73,110,0,110,156,1,155,24,4,20
2021,17/01/2021,ÁNCAsh,SANTA,NUEVO CHIMBOTE,CEM COMISARÍA SECTORIAL BUENOS AIRES,921,112,809,532,290,99,26,9,17,82,31,51,107,25,82,249,9,240,423,24,399,34,14,20
2021,17/01/2021,LAMBAYEQUE,CHICLAYO,SAÑA,CEM COMISARÍA ZAÑA,223,24,199,95,99,29,6,4,2,26,8,18,23,2,21,62,2,60,92,5,87,14,3,11
2021,17/01/2021,JUNÍN,JAUJA,JAUJA,CEM COMISARÍA JAUJA,586,94,492,262,260,64,41,20,21,61,27,34,84,17,67,127,6,121,224,14,210,49,10,39
2021,17/01/2021,PUNO,AZANGARO,AZANGARO,CEM COMISARÍA AZANGARO,469,32,437,166,259,44,6,4,2,19,5,14,55,7,48,104,3,101,251,11,240,34,2,32
2021,17/01/2021,PASCO,PASCO,YANACANCHA,CEM COMISARÍA DE FAMILIA YANACANCHA,331,55,276,165,140,26,27,16,11,43,21,22,58,18,40,81,0,81,115,0,115,7,0,7
2021,17/01/2021,PASCO,PASCO,SIMON BOLIVAR,CEM COMISARÍA LA ESPERANZA,158,28,130,80,73,5,3,1,2,20,10,10,23,7,16,46,6,40,63,4,59,3,0,3
2021,17/01/2021,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,CEM COMISARÍA LAMBAYEQUE,475,50,425,192,221,62,10,4,6,30,15,15,65,11,54,154,3,151,182,4,178,34,13,21
2021,17/01/2021,LIMA,lima,BARRANCO,CEM COMISARÍA BARRANCO,366,86,280,268,69,29,38,19,19,56,21,35,38,18,20,36,4,32,131,8,123,67,16,51
2021,17/01/2021,APURÍMAC,ABANCAY,ABANCAY,CEM COMISARÍA BELLAVISTA,583,58,525,287,274,22,14,7,7,24,11,13,54,10,44,149,13,136,321,10,311,21,7,14
2021,17/01/2021,APURÍMAC,ABANCAY,CURAHUASI,CEM COMISARÍA CURAHUASI,374,34,340,106,240,28,6,3,3,17,8,9,44,9,35,85,2,83,198,9,189,24,3,21
2021,17/01/2021,LA LIBertAD,TRUJILLO,FLORENCIA DE MORA,CEM COMISARÍA FLORENCIA DE LA MORA,301,33,268,104,164,33,19,8,11,34,12,22,29,6,23,86,1,85,113,3,110,20,3,17
2021,17/01/2021,LIMA,LIMA,LINCE,CEM COMISARÍA LINCE,252,41,211,136,70,46,10,4,6,28,11,17,32,11,21,61,3,58,92,7,85,29,5,24
2021,17/01/2021,LIMA,CAÑETE,SAN ANTONIO,CEM COMISARÍA SAN ANTONIO - CAÑETE,599,70,529,262,254,83,25,13,12,59,16,43,103,20,83,145,5,140,254,12,242,13,4,9
2021,17/01/2021,ICA,PISCO,SAN CLEMENTE,CEM COMISARÍA SAN MIGUEL - PISCO,593,37,556,283,242,68,7,4,3,22,7,15,84,4,80,191,8,183,270,10,260,19,4,15
2021,17/01/2021,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,CEM COMISARÍA SAN VICENTE DE CAÑETE,631,63,568,206,354,71,21,11,10,54,23,31,82,12,70,207,4,203,242,9,233,25,4,21
2021,17/01/2021,HUÁNUCO,PUERTO INCA,TOURNAVISTA,CEM COMISARÍA TOURNAVISTA,204,21,183,88,65,51,7,4,3,31,6,25,54,6,48,46,0,46,59,3,56,7,2,5
2021,17/01/2021,CUSCO,CUSCO,SAN JERONIMO,CEM COMISARÍA SAN JERONIMO,725,128,597,374,316,35,60,35,25,99,45,54,92,29,63,188,0,188,257,8,249,29,11,18
2021,17/01/2021,HUÁNUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,CEM COMISARÍA AUCAYACU,441,34,407,128,207,106,5,4,1,35,12,23,97,12,85,140,0,140,149,3,146,15,3,12
2021,17/01/2021,PIURA,PIURA,PIURA,CEM COMISARÍA DE FAMILIA PIURA,833,72,761,511,261,61,15,6,9,69,25,44,93,23,70,226,7,219,399,9,390,31,2,29
2021,17/01/2021,AREQUIPA,AREQUIPA,LA JOYA,CEM COMISARÍA EL TRIUNFO,564,77,487,299,212,53,47,16,31,58,29,29,67,15,52,128,4,124,243,7,236,21,6,15
2021,17/01/2021,SAN MARTÍN,MARISCAL CACERES,JUANJUI,CEM COMISARÍA JUANJUI,452,53,399,174,217,61,13,6,7,47,9,38,71,18,53,135,8,127,172,9,163,14,3,11
2021,17/01/2021,LIMA,LIMA,SAN LUIS,CEM COMISARÍA SAN LUIS,490,109,381,242,192,56,42,17,25,77,48,29,73,17,56,77,2,75,136,4,132,85,21,64
2021,17/01/2021,LORETO,ALTO AMAZONAS,YURIMAGUAS,CEM COMISARÍA YURIMAGUAS,410,24,386,158,213,39,2,1,1,25,11,14,45,10,35,128,0,128,200,0,200,10,2,8
2021,17/01/2021,LIMA,LIMA,LIMA,CEM COMISARÍA ALFONSO UGARTE,509,97,412,229,172,108,49,24,25,72,31,41,86,19,67,117,2,115,139,4,135,46,17,29
2021,17/01/2021,AMAZONAS,BAGUA,BAGUA,CEM COMISARÍA BAGUA,263,15,248,82,134,47,6,3,3,12,5,7,40,3,37,76,0,76,117,4,113,12,0,12
2021,17/01/2021,MADRE DE DIOS,MANU,MANU,CEM COMISARÍA SALVACION,135,22,113,51,80,4,5,3,2,13,7,6,19,4,15,31,1,30,63,7,56,4,0,4
2021,17/01/2021,PUNO,CHUCUITO,DESAGUADERO,CEM COMISARÍA DESAGUADERO,280,21,259,83,179,18,3,0,3,21,8,13,26,4,22,69,0,69,131,2,129,30,7,23
2021,17/01/2021,CUSCO,CUSCO,SAN SEBASTIAN,CEM COMISARÍA SAN SEBASTIAN,821,174,647,418,325,78,104,58,46,133,65,68,112,26,86,149,3,146,279,13,266,44,9,35
2021,17/01/2021,PIURA,SULLANA,SULLANA,CEM COMISARÍA EL OBRERO,436,17,419,134,257,45,7,3,4,20,4,16,70,7,63,158,1,157,169,0,169,12,2,10
2021,17/01/2021,LIMA,HUAURA,SAYAN,CEM COMISARÍA SAYAN,215,23,192,53,128,34,8,7,1,23,6,17,33,2,31,76,1,75,69,6,63,6,1,5
2021,17/01/2021,LIMA,LIMA,SAN JUAN DE LURIGANCHO,CEM COMISARÍA SANTA ELIZABETH,1003,182,821,454,391,158,54,27,27,140,63,77,174,34,140,192,11,181,353,22,331,90,25,65
2021,17/01/2021,LIMA,LIMA,LOS OLIVOS,CEM COMISARÍA SOL DE ORO,1404,195,1209,742,486,176,57,24,33,148,48,100,181,42,139,328,9,319,549,31,518,141,41,100
2021,17/01/2021,LA LIBertAD,TRUJILLO,LAREDO,CEM COMISARÍA LAREDO,335,45,290,141,133,61,10,5,5,41,16,25,53,8,45,94,5,89,118,4,114,19,7,12
2021,17/01/2021,ÁNCAsh,SANTA,CHIMBOTE,CEM COMISARÍA ALTO PERU,586,101,485,287,253,46,19,8,11,52,18,34,68,18,50,123,6,117,262,31,231,62,20,42
2021,17/01/2021,ICA,CHINCHA,CHINCHA BAJA,CEM COMISARÍA CHINCHA BAJA,172,14,158,93,67,12,2,0,2,14,10,4,11,1,10,60,1,59,82,2,80,3,0,3
2021,17/01/2021,LIMA,LIMA,SAN JUAN DE LURIGANCHO,CEM COMISARÍA CAJA DE AGUA,572,85,487,315,172,85,55,17,38,77,30,47,85,17,68,119,2,117,177,5,172,59,14,45
2021,17/01/2021,LIMA,LIMA,ATE,CEM COMISARÍA HUAYCAN,641,78,563,265,226,150,36,17,19,77,24,53,141,24,117,130,4,126,227,4,223,30,5,25
2021,17/01/2021,LIMA,LIMA,LURIN,CEM COMISARÍA VILLA ALEJANDRO,672,112,560,288,281,103,39,17,22,123,48,75,124,27,97,142,7,135,207,7,200,37,6,31
2021,17/01/2021,LAMBAYEQUE,CHICLAYO,CHICLAYO,CEM COMISARÍA DE FAMILIA CHICLAYO,715,105,610,284,297,134,41,13,28,81,35,46,134,25,109,183,4,179,221,5,216,55,23,32
2021,17/01/2021,LIMA,LIMA,ANCON,CEM COMISARÍA ANCON,574,74,500,236,247,91,24,10,14,62,26,36,76,11,65,158,6,152,224,14,210,30,7,23
2021,17/01/2021,CUSCO,CUSCO,SANTIAGO,CEM COMISARÍA FAMILIA SANTIAGO,1130,220,910,600,473,57,73,34,39,158,74,84,158,57,101,229,8,221,453,26,427,59,21,38
2021,17/01/2021,PUNO,YUNGUYO,YUNGUYO,CEM COMISARÍA YUNGUYO,320,36,284,94,201,25,4,1,3,26,17,9,41,7,34,65,2,63,144,2,142,40,7,33
2021,17/01/2021,LIMA,LIMA,SAN JUAN DE MIRAFLORES,CEM COMISARÍA PAMPLONA II,389,49,340,133,172,84,22,7,15,50,20,30,60,8,52,81,2,79,166,7,159,10,5,5
2021,17/01/2021,CALLAO,CALLAO,CALLAO,CEM COMISARÍA RAMON CASTILLA,461,118,343,265,143,53,25,17,8,66,36,30,70,18,52,93,8,85,152,27,125,55,12,43
2021,17/01/2021,PIURA,AYABACA,AYABACA,CEM COMISARÍA SECTORIAL AYABACA,205,15,190,62,90,53,11,4,7,22,7,15,40,3,37,52,1,51,72,0,72,8,0,8
2021,17/01/2021,APURÍMAC,ABANCAY,TAMBURCO,CEM COMISARÍA TAMBURCO,306,41,265,140,151,15,4,2,2,12,7,5,23,5,18,83,4,79,156,15,141,28,8,20
2021,17/01/2021,LIMA,LIMA,LIMA,CEM COMISARÍA PALOMINO,250,52,198,102,95,53,17,9,8,32,15,17,42,8,34,60,4,56,74,10,64,25,6,19
2021,17/01/2021,LIMA,LIMA,LA MOLINA,CEM COMISARÍA LAS PRADERAS,209,35,174,120,58,31,10,4,6,24,17,7,27,5,22,41,0,41,89,3,86,18,6,12
2021,17/01/2021,ÁNCAsh,SANTA,NUEVO CHIMBOTE,CEM COMISARÍA VILLA MARIA,419,60,359,187,192,40,11,4,7,46,17,29,41,10,31,120,6,114,172,11,161,29,12,17
2021,17/01/2021,TACNA,TACNA,ALTO DE LA ALIANZA,CEM COMISARÍA ALTO DE LA ALIANZA,324,34,290,137,139,48,6,4,2,17,7,10,29,4,25,92,0,92,161,14,147,19,5,14
2021,17/01/2021,LA LIBertAD,ASCOPE,SANTIAGO DE CAO,CEM COMISARÍA CARTAVIO,177,26,151,84,64,29,21,7,14,28,12,16,24,1,23,37,1,36,60,4,56,7,1,6
2021,17/01/2021,SAN MARTÍN,TOCACHE,TOCACHE,CEM COMISARÍA SECTORIAL TOCACHE,451,39,412,144,187,120,9,5,4,44,12,32,78,6,72,128,6,122,185,8,177,7,2,5
2021,17/01/2021,LA LIBertAD,SANCHEZ CARRION,HUAMACHUCO,CEM COMISARÍA HUAMACHUCO,559,36,523,138,298,123,3,0,3,21,8,13,113,6,107,205,11,194,201,8,193,16,3,13
2021,17/01/2021,LAMBAYEQUE,LAMBAYEQUE,OLMOS,CEM COMISARÍA SECTORIAL OLMOS,397,13,384,148,187,62,2,1,1,29,4,25,65,1,64,161,2,159,129,3,126,11,2,9
2021,17/01/2021,SAN MARTÍN,LAMAS,TABALOSOS,CEM COMISARÍA TABALOSOS,222,37,185,100,74,48,12,5,7,36,15,21,56,6,50,42,3,39,67,4,63,9,4,5
2021,17/01/2021,LIMA,LIMA,SAN JUAN DE LURIGANCHO,CEM COMISARÍA BAYOVAR,505,95,410,194,245,66,51,25,26,76,25,51,100,25,75,100,3,97,146,12,134,32,5,27
2021,17/01/2021,LA LIBertAD,VIRU,CHAO,CEM COMISARÍA CHAO,542,50,492,131,298,113,23,11,12,56,19,37,97,9,88,215,4,211,147,7,140,4,0,4
2021,17/01/2021,AREQUIPA,AREQUIPA,MIRAFLORES,CEM COMISARÍA EL PORVENIR,594,108,486,326,205,63,36,14,22,80,36,44,97,32,65,104,4,100,233,8,225,44,14,30
2021,17/01/2021,LA LIBertAD,PACASMAYO,PACASMAYO,CEM COMISARÍA PACASMAYO,391,34,357,163,174,54,16,5,11,44,11,33,53,10,43,92,1,91,166,3,163,20,4,16
2021,17/01/2021,AYACUCHO,HUAMANGA,AYACUCHO,CEM COMISARÍA DE FAMILIA AYACUCHO,1331,102,1229,500,676,155,27,15,12,62,20,42,164,16,148,434,10,424,569,16,553,75,25,50
2021,17/01/2021,LIMA,HUAROCHIRI,SAN ANTONIO,CEM COMISARÍA JICAMARCA II,424,37,387,184,155,85,14,4,10,60,16,44,79,7,72,71,2,69,191,6,185,9,2,7
2021,17/01/2021,LIMA,BARRANCA,PARAMONGA,CEM COMISARÍA PARAMONGA,312,48,264,132,143,37,19,5,14,35,13,22,53,17,36,73,3,70,111,8,103,21,2,19
2021,17/01/2021,PIURA,PIURA,LA UNION,CEM COMISARÍA LA UNION,392,35,357,153,208,31,5,1,4,20,11,9,50,11,39,135,5,130,171,5,166,11,2,9
2021,17/01/2021,ICA,ICA,SAN JUAN BAUTISTA,CEM COMISARÍA SAN JUAN BAUTISTA,350,42,308,166,140,44,9,4,5,29,13,16,50,9,41,85,3,82,156,9,147,21,4,17
2021,17/01/2021,PIURA,PAITA,LA HUACA,CEM COMISARÍA LA HUACA,162,12,150,64,71,27,3,1,2,10,5,5,28,3,25,63,0,63,56,2,54,2,1,1
2021,17/01/2021,ÁNCAsh,HUARAZ,HUARAZ,CEM COMISARÍA HUARAZ,664,67,597,279,295,90,19,12,7,41,18,23,82,12,70,178,4,174,295,11,284,49,10,39
2021,17/01/2021,AREQUIPA,AREQUIPA,SACHACA,CEM COMISARÍA PAMPA DE CAMARONES,813,176,637,505,241,67,79,45,34,115,50,65,137,39,98,136,8,128,308,25,283,38,9,29
2021,17/01/2021,ica,CHINCHA,EL CARMEN,CEM COMISARÍA EL CARMEN,156,22,134,64,64,28,5,4,1,17,5,12,23,5,18,35,1,34,72,7,65,4,0,4
2021,17/01/2021,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,CEM COMISARÍA SAN MARTIN DE PORRES - LAMBAYE,425,43,382,193,200,32,7,5,2,45,22,23,48,5,43,127,2,125,188,7,181,10,2,8
2021,17/01/2021,ÁNCAsh,YUNGAY,YUNGAY,CEM COMISARÍA YUNGAY,240,35,205,90,127,23,16,7,9,35,10,25,32,7,25,64,1,63,81,5,76,12,5,7
2021,17/01/2021,LAMBAYEQUE,CHICLAYO,CHICLAYO,CEM COMISARÍA CAMPODONICO,325,33,292,119,169,37,5,2,3,26,11,15,42,11,31,106,5,101,134,0,134,12,4,8
2021,17/01/2021,SAN MARTIN,PICOTA,PICOTA,CEM COMISARÍA PICOTA,269,46,223,129,105,35,14,12,2,53,18,35,37,8,29,58,2,56,93,2,91,14,4,10
2021,17/01/2021,ICA,ICA,SANTIAGO,CEM COMISARÍA SANTIAGO - ICA,276,29,247,101,135,40,8,0,8,39,19,20,35,3,32,86,0,86,93,1,92,15,6,9
2021,17/01/2021,LIMA,LIMA,RIMAC,CEM COMISARÍA CIUDAD Y CAMPO,485,115,370,203,179,103,45,27,18,95,38,57,111,33,78,83,4,79,118,4,114,33,9,24
2021,17/01/2021,UCAYALI,PADRE ABAD,IRAZOLA,CEM COMISARÍA RURAL VON HUMBOLT,241,15,226,66,138,37,8,2,6,21,5,16,48,2,46,79,1,78,82,5,77,3,0,3
2021,17/01/2021,AREQUIPA,AREQUIPA,PAUCARPATA,CEM COMISARÍA MIGUEL GRAU,941,199,742,565,270,106,98,42,56,127,65,62,141,31,110,147,11,136,344,22,322,84,28,56
2021,17/01/2021,TUMBES,TUMBES,PAMPAS DE HOSPITAL,CEM COMISARÍA PAMPAS DE HOSPITAL,227,53,174,148,67,12,36,17,19,48,23,25,39,10,29,38,0,38,61,2,59,5,1,4
2021,17/01/2021,CAJAMARCA,JAEN,COLASAY,CEM COMISARÍA RURAL COLASAY,221,22,199,89,103,29,3,1,2,15,3,12,24,2,22,74,2,72,90,7,83,15,7,8
2021,17/01/2021,PIURA,PIURA,TAMBO GRANDE,CEM COMISARÍA RURAL TAMBO GRANDE,564,49,515,329,205,30,3,0,3,9,3,6,29,6,23,211,12,199,284,22,262,28,6,22
2021,17/01/2021,AREQUIPA,CAMANA,CAMANA,CEM COMISARÍA SECTORIAL RURAL CAMANA,533,75,458,261,219,53,8,2,6,60,22,38,80,25,55,106,4,102,244,10,234,35,12,23
2021,17/01/2021,LIMA,LIMA,SAN MIGUEL,CEM COMISARÍA MARANGA,390,67,323,222,105,63,26,8,18,57,23,34,52,12,40,73,5,68,141,10,131,41,9,32
2021,17/01/2021,LIMA,LIMA,INDEPENDENCIA,CEM COMISARÍA INDEPENDENCIA,848,164,684,402,341,105,76,37,39,103,49,54,112,24,88,151,3,148,314,29,285,92,22,70
2021,17/01/2021,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,CEM COMISARÍA FERREÑAFE,377,44,333,197,145,35,9,2,7,37,10,27,55,14,41,113,2,111,141,7,134,22,9,13
2021,17/01/2021,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,CEM COMISARÍA JOSE LEONARDO ORTIZ,440,62,378,200,188,52,22,12,10,46,19,27,46,10,36,122,4,118,169,11,158,35,6,29
2021,17/01/2021,LIMA,LIMA,SAN JUAN DE LURIGANCHO,CEM COMISARÍA HUACHIPA,370,43,327,119,195,56,7,2,5,38,14,24,55,11,44,106,3,103,149,10,139,15,3,12
2021,17/01/2021,TACNA,TACNA,TACNA,CEM COMISARÍA AUGUSTO B. LEGUIA,313,49,264,125,127,61,12,5,7,45,21,24,42,9,33,93,3,90,102,4,98,19,7,12
2021,17/01/2021,PIURA,PIURA,PIURA,CEM COMISARÍA PIURA,923,133,790,494,367,62,18,9,9,66,22,44,78,23,55,245,24,221,447,36,411,69,19,50
2021,17/01/2021,MOQUEGUA,ILO,ILO,CEM COMISARÍA ILO,307,43,264,133,157,17,4,2,2,14,7,7,23,6,17,75,2,73,142,17,125,49,9,40
2021,17/01/2021,PIURA,PAITA,PAITA,CEM COMISARÍA SECTORIAL PAITA,283,15,268,85,151,47,0,0,0,17,6,11,40,4,36,92,0,92,127,3,124,7,2,5
2021,17/01/2021,CUSCO,CALCA,CALCA,CEM COMISARÍA SECTORIAL CALCA,279,17,262,115,138,26,4,2,2,16,3,13,41,6,35,65,3,62,146,2,144,7,1,6
2021,17/01/2021,ICA,CHINCHA,SUNAMPE,CEM COMISARÍA SUNAMPE,389,46,343,184,150,55,17,8,9,35,18,17,54,11,43,122,4,118,149,3,146,12,2,10
2021,17/01/2021,APURIMAC,AYMARAES,CHALHUANCA,CEM COMISARÍA CHALHUANCA,165,17,148,48,95,22,8,0,8,9,4,5,25,5,20,26,1,25,83,6,77,14,1,13
2021,17/01/2021,TUMBES,TUMBES,LA CRUZ,CEM COMISARÍA LA CRUZ,147,11,136,66,64,17,9,2,7,18,5,13,19,2,17,30,1,29,69,1,68,2,0,2
2021,17/01/2021,AREQUIPA,ISLAY,ISLAY,CEM COMISARÍA MATARANI,434,76,358,241,145,48,16,11,5,74,26,48,60,24,36,87,4,83,177,9,168,20,2,18
