Año,Marca,Modelo,Condicion,Precio,Rating,Reseñas,TipoVendedor,NombreVendedor,RatingVendedor,ReseñasVendedor,NombreCalle,Estado,Zip,Trato,Comodidad,DiseñoInterior,Performance,Valor,Exterior,Fiabilidad,ColorExt,ColorInt,Conduccion,MinMPG,MaxMPG,Combustible,Transmision,Motor,VIN,Stock,Millas
2020,Toyota,Corolla LE,Used,17000,4.7,233,Dealer,Auto Boutique,4.8,1047,10100 Atlantic BLVD Jacksonville,FL,32225,Great,4.7,4.7,4.7,4.7,4.8,4.8,White,–,Front-wheel Drive,30,38,Gasoline,Automatic CVT,1.8L I4 16V MPFI DOHC,JTDEPRAE3LJ081624,08555,69785
2021,BMW,X7 xDrive40i,Used,76000,5,10,Dealer,BMW of Sterling,4.5,1031,21710 Auto World Cir Sterling,VA,20166,Good,5,5,4.9,4.9,5,5,Phytonic Blue Metallic,Cognac,All-wheel Drive,19,24,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXCW2C01M9F35246,M9F35246C,16320
2020,Lexus,RX 350 Base,Used,44888,4.8,76,Dealer,Lexus of North Miami,4.7,2357,14100 Biscayne Blvd North Miami,FL,33181,Great,4.9,4.8,4.8,4.7,4.8,4.9,Caviar,Parchment,Front-wheel Drive,20,27,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,2T2HZMAA9LC173237,22329901,24579
2021,BMW,330 i xDrive,Certified,43320,4.9,11,Dealer,BMW of Wyoming Valley,4.7,91,1470 PA-315 Wilkes-Barre,PA,18702,Good,4.8,4.8,4.9,4.8,4.9,4.7,Phytonic Blue Metallic,Black,All-wheel Drive,25,34,Gasoline,8-Speed Automatic Sport,4 Cylinder Engine,3MW5R7J01M8B58455,BPSU58455,12406
2020,Mercedes-Benz,GLE 350 Base 4MATIC,Certified,60997,4.3,75,Dealer,Mercedes-Benz of North Haven,4.8,1231,620 Washington Ave North Haven,CT,6473,Fair,4.6,4.6,4,3.9,4.6,4.1,Selenite Gray Metallic,Black,All-wheel Drive,19,26,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,4JGFB4KBXLA245585,14806M,36755
2020,Chevrolet,Malibu 1LS,Used,26579,4.8,53,Dealer,Cutter Ford,4.7,864,98-15 Kamehameha Hwy Aiea,HI,96701,Good,4.8,4.8,4.8,4.7,4.9,4.9,Silver Ice Metallic,Jet Black,Front-wheel Drive,29,36,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1G1ZB5ST9LF081161,210604B,11501
2020,BMW,X5 xDrive40i,Certified,57784,4.7,53,Dealer,BMW of Stratham,4.8,709,71 Portsmouth Ave Stratham,NH,3885,Good,4.8,4.8,4.8,4.4,4.7,4.7,Alpine White,Canberra Beige,All-wheel Drive,20,26,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXCR6C06L9B63044,L9B63044,36916
2021,Chevrolet,Tahoe LT,Used,64491,4.5,37,Dealer,Valencia BMW,4.6,1268,23435 Valencia Blvd Valencia,CA,91355,Great,4.6,4.7,4.4,4.3,4.7,4.3,Black,–,Rear-wheel Drive,16,20,Gasoline,10-Speed Automatic,5.3L V8 16V GDI OHV,1GNSCNKD4MR116226,MR116226,11129
2021,BMW,X7 xDrive40i,Used,76950,5,10,Dealer,eCarOne,4.9,1826,555 North East Loop 820 Hurst,TX,76053,Good,5,5,4.9,4.9,5,5,Alpine White,Black,All-wheel Drive,19,24,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXCW2C05M9E03011,PM9E03011,14643
2021,Mercedes-Benz,GLC 300 Base 4MATIC,Used,50950,4.7,16,Dealer,eCarOne,4.9,1826,555 North East Loop 820 Hurst,TX,76053,Good,4.9,4.8,4.7,4.6,4.8,4.5,Selenite Gray Metallic,Black,All-wheel Drive,21,28,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,W1N0G8EB7MF879075,PMF879075,13347
2020,Jeep,Wrangler Unlimited Sahara,Used,45989,4.8,77,Dealer,EchoPark Automotive Austin Delivery Center,4.9,68,Online Only Austin,TX,78717,Great,4.8,4.8,4.8,4.5,4.9,4.8,Sting Gray Clearcoat,Black,Four-wheel Drive,17,23,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1C4HJXEN8LW311335,YLW311335,24668
2021,Mercedes-Benz,GLE 350 Base 4MATIC,Used,60991,4.8,17,Dealer,Mercedes-Benz of Houston Greenway,4.7,2060,3900 Southwest Fwy Houston,TX,77027,Good,4.9,4.8,4.6,4.6,4.8,4.9,Gray,–,All-wheel Drive,19,26,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,4JGFB4KB0MA496715,MA496715,13776
2020,BMW,X7 xDrive40i,Used,72800,4.9,22,Dealer,BMW MINI of Clear Lake,4.4,338,15943 Gulf Fwy Webster,TX,77598,Great,5,5,5,4.7,4.9,4.9,Black,Black,All-wheel Drive,20,25,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXCW2C01L9C68723,L9C68723,16060
2020,Ford,Edge SEL,Certified,27995,4.9,141,Dealer,Luther North Country Ford Lincoln,4.8,3947,10401 Woodcrest Dr NW Minneapolis,MN,55433,Great,4.9,4.9,4.9,4.8,4.9,4.9,Agate Black,Ebony,All-wheel Drive,21,28,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,2FMPK4J98LBA45893,L19049,63261
2020,Chevrolet,Trax LS,Used,20946,4.5,100,Dealer,Green Chevrolet,4.5,227,8017 N Knoxville Ave Peoria,IL,61615,Great,4.5,4.5,4.4,4.4,4.6,4.6,Satin Steel Metallic,Black,Front-wheel Drive,26,31,Gasoline,6-Speed Automatic,1.4L I4 16V MPFI DOHC Turbo,3GNCJKSB2LL170265,47124H,13900
2021,Audi,RS 5 2.9T,Used,84844,4.9,2,Dealer,Fletcher Jones Audi,4.7,1104,1523 W North Ave Chicago,IL,60642,Good,5,5,5,4,5,5,Glacier White Metallic,Black / Crescendo Red,All-wheel Drive,18,25,Gasoline,8-Speed Automatic,2.9L V6 24V GDI DOHC Twin Turbo,WUAAWCF55MA902637,AR902637,19052
2020,Chevrolet,Blazer 2LT,Used,34500,4.7,67,Dealer,White Allen Chevrolet,4.8,504,442 N Main St Dayton,OH,45405,Good,4.8,4.7,4.8,4.5,4.9,4.8,Red,Jet Black,Front-wheel Drive,21,28,Gasoline,9-Speed Automatic,3.6L V6 24V GDI DOHC,3GNKBCRS3LS601190,48584P,14941
2020,BMW,X5 xDrive40i,Used,53988,4.7,53,Dealer,BMW of Gwinnett Place,4.7,846,3264 Commerce Ave Duluth,GA,30096,Fair,4.8,4.8,4.8,4.4,4.7,4.7,Black Sapphire Metallic,Black,All-wheel Drive,20,26,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXCR6C06L9B19075,100103A,53021
2020,Jeep,Grand Cherokee Limited,Used,37899,4.8,150,Dealer,Ricart Used Car Factory,4.7,6018,4255 S Hamilton Rd Groveport,OH,43125,Good,4.9,4.8,4.8,4.7,4.9,4.8,Granite Crystal Clearcoat Metallic,Black,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBGXLC169107,PRT43657,37389
2020,Honda,Civic LX,Used,25396,4.9,169,Dealer,Lindsay Acura,4.3,281,5880 Scarborough Blvd Columbus,OH,43232,Good,4.8,4.8,4.9,4.8,4.9,4.9,Modern Steel Metallic,Black,Front-wheel Drive,30,38,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,19XFC2F67LE030844,222-540C,17659
2020,Toyota,RAV4 LE,Certified,27995,4.7,166,Dealer,AutoNation Toyota Pinellas Park,4.6,2266,8501 US Hwy 19 N Pinellas Park,FL,33781,Good,4.8,4.8,4.7,4.6,4.8,4.8,Super White,–,Front-wheel Drive,27,35,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,2T3H1RFV6LC078761,LC078761,38753
2020,BMW,X3 xDrive30i,Used,45898,4.9,51,Dealer,Ted Britt Ford - We Will Buy Your Car,4.6,304,11165 Fairfax Blvd Fairfax,VA,22030,Good,5,4.9,4.9,4.7,4.9,4.9,Blue Metallic,Mocha,All-wheel Drive,24,29,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,5UXTY5C03L9B08306,20649A,11967
2020,Chevrolet,Traverse LT Leather,Used,35589,4.9,112,Dealer,Ourisman Hyundai Genesis of Bowie -Curbside Pick Up and Home Delivery Available,1.3,30,2404 Crain Hwy Bowie,MD,20716,Good,4.8,4.9,4.9,4.7,4.9,4.8,Graphite Metallic,Jet Black,Front-wheel Drive,18,27,Gasoline,9-Speed Automatic,3.6L V6 24V GDI DOHC,1GNERHKW7LJ177758,P2661,67820
2020,Mercedes-Benz,GLE 350 Base 4MATIC,Used,51880,4.3,75,Dealer,DARCARS Lexus of Englewood,4.8,2791,53-59 Engle St Englewood,NJ,7631,Good,4.6,4.6,4,3.9,4.6,4.1,Black,Black,All-wheel Drive,19,26,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,4JGFB4KB5LA055726,218558A,36811
2020,Mercedes-Benz,C-Class C 300,Certified,51665,4.5,13,Dealer,Mercedes-Benz of Arcadia,4.8,1107,101 N Santa Anita Ave Arcadia,CA,91006,Good,4.8,4.8,4.8,4.2,4.7,4.1,Black,Cranberry Red,Rear-wheel Drive,21,29,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WDDWK8DB8LF960267,35T00825,15455
2020,BMW,X5 xDrive40i,Used,58950,4.7,53,Dealer,BMW Encinitas,4.4,1140,1302 Encinitas Blvd Encinitas,CA,92024,Good,4.8,4.8,4.8,4.4,4.7,4.7,Black Sapphire Metallic,–,All-wheel Drive,20,26,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXCR6C06LLL66385,LLL66385,19885
2021,Toyota,Tundra SR5,Certified,44891,4.9,32,Dealer,North Park Toyota of San Antonio,4.8,1808,10703 SW Loop 410 San Antonio,TX,78211,Good,4.9,4.8,4.8,4.8,4.9,4.9,39525,Graphite,Rear-wheel Drive,13,17,Gasoline,6-Speed Automatic,5.7L V8 32V MPFI DOHC,5TFEY5F15MX275436,UX275436,39525
2020,BMW,X5 sDrive40i,Used,54238,4.7,53,Dealer,Hurst Autoplex Mitsubishi,4.9,367,240 Northeast Loop 820 Hurst,TX,76053,Good,4.8,4.8,4.8,4.4,4.7,4.7,Dark Graphite Metallic,Black,Rear-wheel Drive,21,26,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXCR4C02L9B45399,7628C,31603
2020,Mercedes-Benz,GLC 300 Base 4MATIC,Used,46650,4.8,35,Dealer,eCarOne,4.9,1826,555 North East Loop 820 Hurst,TX,76053,Good,4.9,4.9,4.7,4.7,4.9,4.7,Black,Silk Beige / Black,All-wheel Drive,21,28,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WDC0G8EB1LF745114,PLF745114,16682
2021,Honda,CR-V EX-L,Used,37674,4.9,109,Dealer,Honda Leander,4.9,57,9550 183A Leander,TX,78641,Good,5,4.9,4.8,4.8,4.9,4.9,Gray,Gray,Front-wheel Drive,28,34,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRW1H89MH412545,LP412545,16993
2020,Toyota,Camry SE,Used,29399,4.8,142,Dealer,EchoPark Automotive Austin Delivery Center,4.9,68,Online Only Austin,TX,78717,Great,4.7,4.7,4.7,4.7,4.8,4.8,Galactic Aqua,Black,Front-wheel Drive,28,39,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,4T1M11AK5LU993301,YLU993301,19054
2021,Toyota,Camry XSE V6,Used,41998,4.8,69,Dealer,CarMax North Houston - Now offering Curbside Pickup and Home Delivery,3.2,2,16110 North Fwy Houston,TX,77090,Fair,4.8,4.8,4.8,4.8,4.9,4.9,White,Red,Front-wheel Drive,22,32,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,4T1KZ1AK2MU049571,22775016,27980
2021,Toyota,RAV4 XLE,Used,33000,4.8,102,Dealer,"Nyhus Family Sales, Inc.",4.9,467,456 3rd Ave SE Perham,MN,56573,Great,4.8,4.8,4.8,4.7,4.9,4.9,Silver,Black,All-wheel Drive,27,33,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,2T3P1RFV0MW166278,166278,48705
2020,Lexus,GX 460 Base,Used,57399,4.9,22,Dealer,Lexus of Wayzata,4.8,1855,16100 Wayzata Blvd Wayzata,MN,55391,Good,5,4.9,4.9,4.8,5,5,Claret Mica,Black,Four-wheel Drive,15,19,Gasoline,6-Speed Automatic,4.6L V8 32V MPFI DOHC,JTJAM7BX6L5262556,RSL67,18715
2021,Lexus,RX 350 Base,Used,53988,4.8,56,Dealer,McGrath Lexus of Westmont,4.8,1919,500 E. Ogden Ave. Westmont,IL,60559,Good,4.8,4.8,4.8,4.6,4.7,4.8,Nightfall Mica,Parchment,All-wheel Drive,19,26,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,2T2HZMDA2MC274911,A1814A,11240
2020,Mercedes-Benz,GLC 300 Base 4MATIC,Used,49255,4.8,35,Dealer,Mercedes-Benz of Louisville,4.8,988,2520 Terra Crossing Boulevard Louisville,KY,40245,Fair,4.9,4.9,4.7,4.7,4.9,4.7,Selenite Gray Metallic,Black,All-wheel Drive,21,28,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WDC0G8EB4LF721552,37T281,18159
2021,Chevrolet,Suburban RST,Used,74383,4.5,12,Dealer,Ricart Chevrolet Buick GMC,2,1,2589 Billingsley Road Columbus,OH,43235,Good,4.9,4.9,4.2,4.3,4.8,4.2,Midnight Blue Metallic,Jet Black/Victory Red,Four-wheel Drive,15,19,Gasoline,10-Speed Automatic with Overdrive,8 Cylinder Engine,1GNSKEKD7MR284493,CTN1451A,18676
2020,Mercedes-Benz,GLB 250 Base,Used,37071,4.1,32,Dealer,Mercedes-Benz Of Tampa,4.7,3485,4400 N Dale Mabry Hwy Tampa,FL,33614,Good,4.6,4.7,4.1,4,4.5,3.3,Digital White,Black,Front-wheel Drive,23,30,Gasoline,8-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,W1N4M4GB7LW020728,020728,54237
2020,Lexus,IS 300 Base,Used,38985,4.8,3,Dealer,AutoNation Chevrolet Doral,4.7,724,1201 NW 89 Court Miami,FL,33172,Good,5,4.7,4.7,4.7,5,5,Obsidian Black,–,Rear-wheel Drive,21,30,Gasoline,8-Speed Automatic,2.0L I4 16V PDI DOHC Turbo,JTHAA1D2XL5108330,L5108330,12345
2021,Audi,Q7 45 Premium,Used,59500,4.7,12,Dealer,Audi North Miami,4.7,163,1995 NE 142nd St North Miami,FL,33181,Good,4.9,4.7,4.6,4.3,4.9,4.3,Florett Silver Metallic,Black,All-wheel Drive,19,23,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WA1LJAF76MD022212,MD022212R,14457
2021,Audi,Q3 45 S line Premium,Used,40253,5,8,Dealer,Hoffman Audi of New London,4.9,564,490 Broad St New London,CT,6320,Great,5,5,5,4.9,4.9,4.9,Glacier White Metallic,Okapi Brown,All-wheel Drive,20,28,Gasoline,7-Speed Automatic,I4,WA1EECF33M1125370,VW125370,15304
2021,BMW,X1 xDrive28i,Used,40995,5,3,Dealer,BMW of Warwick,4.7,715,1515 Bald Hill Rd Warwick,RI,2886,Good,5,5,5,4.7,5,5,Black Sapphire Metallic,Black,All-wheel Drive,23,31,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WBXJG9C03M5T82889,60361S,10670
2020,Toyota,RAV4 XLE,Certified,32777,4.7,166,Dealer,Dolan Toyota,4.6,1288,2100 Kietzke Ln Reno,NV,89502,Good,4.8,4.8,4.7,4.6,4.8,4.8,Ice,Black,All-wheel Drive,27,33,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,2T3P1RFV0LC099259,TBCE191,65743
2021,BMW,X3 M40i,Certified,59935,4.7,29,Dealer,Schomp BMW,4.7,1804,1190 Plum Valley Ln Highlands Ranch,CO,80129,Good,4.8,4.7,4.8,4.5,4.8,4.6,Alpine White,Canberra Beige,All-wheel Drive,21,27,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXTY9C06M9F16436,BL210537,10652
2020,Chevrolet,Silverado 1500 LT,Used,39000,4.6,137,Dealer,Five Star Ford,4.9,7919,6618 NE Loop 820 North Richland Hills,TX,76180,Good,4.7,4.6,4.6,4.5,4.8,4.5,Black,Jet Black,Rear-wheel Drive,20,23,Gasoline,8-Speed Automatic,2.7L I4 16V GDI DOHC Turbo,3GCPWCEK5LG125553,BP83610A,31049
2021,Lexus,RX 350 Base,Used,57500,4.8,56,Dealer,Toyota of Irving,4.2,256,1999 W Airport Fwy Irving,TX,75062,Great,4.8,4.8,4.8,4.6,4.7,4.8,Black,Circuit Red,All-wheel Drive,19,26,Gasoline,8-SPEED A/T,V6 Cylinder Engine,2T2SZMDAXMC284222,P29853,21431
2021,Honda,Pilot EX-L,Used,41995,4.8,63,Dealer,Buerkle Hyundai,4.8,1072,3360 Highway 61 N Saint Paul,MN,55110,Great,4.9,4.7,4.8,4.7,4.7,4.8,–,–,All-wheel Drive,19,26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H56MB010544,P291823A,18936
2021,Mercedes-Benz,GLB 250 4MATIC,Certified,43880,4.4,10,Dealer,Bobby Rahal Motorcar Company,4.5,104,10701 Perry Hwy Wexford,PA,15090,Good,4.5,4.9,4.7,3.9,4.5,4.2,Black,–,All-wheel Drive,23,30,Gasoline,8-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,W1N4M4HB2MW089827,P9926,17248
2020,Mercedes-Benz,GLE 450 AWD 4MATIC,Certified,62550,4.2,27,Dealer,Mercedes-Benz of Wesley Chapel,4.5,602,2383 Willow Oak Dr Wesley Chapel,FL,33544,Great,4.7,4.7,4.3,3.4,4.6,3.5,Emerald Green Metallic,–,All-wheel Drive,19,24,Gasoline,9-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,4JGFB5KB4LA080588,LA080588,24900
2021,Honda,Passport EX-L,Used,34824,4.8,19,Dealer,Brandon Honda,4.9,12775,9209 E Adamo Dr Tampa,FL,33619,Good,4.9,4.7,4.9,4.7,4.8,4.8,Modern Steel Metallic,Gray,Front-wheel Drive,20,25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF7H51MB007606,B029121A,22224
2020,BMW,X7 xDrive40i,Used,77999,4.9,22,Dealer,CarVault,5,9,2825 Crain Highway Waldorf,MD,20601,Fair,5,5,5,4.7,4.9,4.9,Alpine White,Black,All-wheel Drive,20,25,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXCW2C00L9A01010,CV10230,22859
2021,Mercedes-Benz,GLE 350 Base,Used,63995,4.8,17,Dealer,AutoNation Chevrolet Doral,4.7,724,1201 NW 89 Court Miami,FL,33172,Good,4.9,4.8,4.6,4.6,4.8,4.9,Black,–,Rear-wheel Drive,19,26,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,4JGFB4JB1MA560679,MA560679,10573
2020,Honda,Civic LX,Used,24249,4.9,169,Dealer,Miami Car Credit,4.7,1337,19390 NW 2nd Ave Miami,FL,33169,Great,4.8,4.8,4.9,4.8,4.9,4.9,Modern Steel Metallic,Black,Front-wheel Drive,30,38,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,19XFC2F62LE026832,026832T01,10119
2020,Jeep,Grand Cherokee Limited,Used,37526,4.8,150,Dealer,Southern Chrysler Dodge Jeep Ram Greenbrier,4.6,2094,1414 S Military Hwy Chesapeake,VA,23320,Good,4.9,4.8,4.8,4.7,4.9,4.8,Slate Blue Pearlcoat,Black,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG3LC196553,AP2696,15093
2021,Audi,Q8 55 Premium,Used,78995,5,3,Dealer,North Bay Imports,4.5,136,81 South Main St. East Windsor,CT,6088,Good,5,5,5,4.7,5,5,Daytona Gray Pearl Effect,Black,All-wheel Drive,18,23,Gasoline,8-Speed Automatic,3.0L V6 24V GDI DOHC Turbo,WA1FVAF19MD025554,XA1124,17055
2021,Subaru,Outback Limited XT,Certified,37495,4.8,81,Dealer,AutoFair Subaru,4.6,817,503 North Broadway Haverhill,MA,1832,Great,4.9,4.8,4.7,4.7,4.8,4.8,Crystal White Pearl,Black,All-wheel Drive,23,30,Gasoline,Automatic CVT,2.4L H4 16V GDI DOHC Turbo,4S4BTGND2M3199850,SH05169L,10105
2021,Honda,Pilot EX-L,Used,41491,4.8,63,Dealer,Woburn Toyota,4.5,2464,394 Washington St Woburn,MA,1801,Great,4.9,4.7,4.8,4.7,4.7,4.8,Crystal Black Pearl,Black,All-wheel Drive,19,26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H50MB052143,P15208A,16715
2020,Honda,Civic LX,Certified,24965,4.9,169,Dealer,Honda North,4.7,1915,382 Newbury St Danvers,MA,1923,Good,4.8,4.8,4.9,4.8,4.9,4.9,Blue,–,Front-wheel Drive,30,38,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,2HGFC2F62LH514684,70199A,19613
2021,Chevrolet,Tahoe LT,Used,69976,4.5,37,Dealer,Peltier Kia Tyler,3.7,6,4818 Troup Hwy Tyler,TX,75703,Good,4.6,4.7,4.4,4.3,4.7,4.3,Black,Black,Four-wheel Drive,16,20,Gasoline,10-Speed Automatic,5.3L V8 16V GDI OHV,1GNSKNKD0MR393748,PT2754,24883
2020,Honda,Pilot EX-L,Used,43000,4.3,151,Dealer,Jay Wolfe Honda,4.8,234,220 W 103rd St KCMO,MO,64114,Good,4.6,4.6,4.3,4.1,4.5,4.1,Modern Steel Metallic,Black,All-wheel Drive,18,26,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H58LB024329,N08231,17451
2020,Mercedes-Benz,GLB 250 Base,Used,41391,4.1,32,Dealer,Mercedes-Benz of Houston North,4.5,1343,17510 I-45 North Freeway Houston,TX,77090,Good,4.6,4.7,4.1,4,4.5,3.3,Iridium Silver Metallic,–,Front-wheel Drive,23,30,Gasoline,8-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,W1N4M4GB6LW031994,LW031994,16826
2020,Mercedes-Benz,C-Class C 300 4MATIC,Used,41491,4.5,13,Dealer,Mercedes-Benz of Naperville,4.7,649,1569 W. Ogden Ave. Naperville,IL,60540,Good,4.8,4.8,4.8,4.2,4.7,4.1,Black,–,All-wheel Drive,23,33,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,W1KWF8EB3LR574003,LR574003,16149
2020,Honda,CR-V Touring,Used,34742,4.8,269,Dealer,Penske Honda,4.7,686,4140 E 96th St Indianapolis,IN,46240,Good,4.9,4.8,4.8,4.8,4.9,4.9,Modern Steel Metallic,–,All-wheel Drive,27,32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRW2H99LH603511,H603511,34691
2020,Jeep,Grand Cherokee Limited,Certified,36400,4.8,150,Dealer,LaFontaine Chrysler Dodge Jeep Ram of Walled Lake,4.9,6307,1111 South Commerce Road Walled Lake,MI,48390,Great,4.9,4.8,4.8,4.7,4.9,4.8,Diamond Black,Black,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG3LC160202,2MS768P,34302
2021,Audi,Q5 45 Premium,Used,48405,4.6,16,Dealer,Suburban Imports and Mazda of Farmington Hills,4.7,1739,37911 Grand River Farmington Hills,MI,48335,Good,4.6,4.4,4.7,4.2,4.5,4.7,Manhattan Gray Metallic,Okapi Brown,All-wheel Drive,23,28,Gasoline,7-Speed Automatic,2.0L,WA1BAAFY2M2091561,HP8250,18564
2020,Chevrolet,Blazer 2LT,Used,22995,4.7,67,Dealer,BrokersAndSellers.com,4.4,30,20221 Van Born Rd Taylor,MI,48180,NA,4.8,4.7,4.8,4.5,4.9,4.8,Gray,Black,All-wheel Drive,21,27,Gasoline,9-Speed Automatic,3.6L V6 24V GDI DOHC,3GNKBHRS1LS631785,631785,26000
2021,Audi,Q7 55 Premium,Used,77995,4.7,12,Dealer,Steve White Volkswagen Audi - Greenville,4.8,934,100 Duvall Drive Greenville,SC,29607,Fair,4.9,4.7,4.6,4.3,4.9,4.3,Samurai Gray Metallic,Saiga Beige,All-wheel Drive,18,23,Gasoline,8-Speed Automatic,3.0L V6 24V GDI DOHC Turbo,WA1VXAF73MD032168,A53732A,14095
2020,Ford,Fusion SEL,Used,22084,4.8,70,Dealer,Vaden Chevrolet Brunswick,4.3,140,121 Altama Connector Brunswick,GA,31525,Great,4.8,4.8,4.7,4.7,4.9,4.8,Silver,Ebony,Front-wheel Drive,23,34,Gasoline,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,3FA6P0CD9LR206450,LR206450,46889
2021,Lexus,RX 350 Base,Used,48750,4.8,56,Dealer,Heritage Volkswagen Parkville,4.8,1596,9215 Harford Road Baltimore,MD,21234,Great,4.8,4.8,4.8,4.6,4.7,4.8,Obsidian Black,Parchment,All-wheel Drive,19,26,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,2T2HZMDA8MC300766,OU300766,15173
2020,Chevrolet,Trax LS,Used,18490,4.5,100,Dealer,Bomnin Chevrolet Dadeland,4.8,5038,8455 South Dixie Hwy. Miami,FL,33143,Great,4.5,4.5,4.4,4.4,4.6,4.6,Summit White,Jet Black,Front-wheel Drive,26,31,Gasoline,6-Speed Automatic,1.4L I4 16V MPFI DOHC Turbo,KL7CJKSB6LB086487,J102793A,10180
2020,Honda,Civic LX,Certified,23900,4.9,169,Dealer,Brickell Honda,4.5,2748,690 SW 8th St Miami,FL,33130,Good,4.8,4.8,4.9,4.8,4.9,4.9,Modern Steel Metallic,Black,Front-wheel Drive,30,38,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,19XFC2F69LE014645,H7905A,25589
2020,Ford,Edge Titanium,Used,31800,4.9,141,Dealer,Banister Nissan of Chesapeake,4.7,154,930 N Battlefield Blvd Chesapeake,VA,23320,Fair,4.9,4.9,4.9,4.8,4.9,4.9,Magnetic Metallic,Ebony,All-wheel Drive,21,28,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,2FMPK4K92LBA56306,P7837,67479
2020,Lexus,NX 300 Base,Used,37811,4.8,38,Dealer,Honda Leander,4.9,57,9550 183A Leander,TX,78641,Good,4.8,4.8,4.8,4.7,4.8,4.9,Black,Red,Front-wheel Drive,22,28,Gasoline,6-Speed Automatic,2.0L I4 16V PDI DOHC Turbo,JTJAARBZ8L5004142,LP004142,35219
2020,Chevrolet,Equinox Premier w/1LZ,Certified,27994,4.7,276,Dealer,Vandergriff Chevrolet,4.8,839,1200 W Interstate 20 P.O. Box 180189 Arlington,TX,76017,Great,4.8,4.7,4.7,4.6,4.8,4.7,Summit White,Jet Black,Front-wheel Drive,26,31,Gasoline,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,2GNAXNEV7L6232230,L6232230,30477
