"LATITUD","LONGITUD","PROFUNDIDAD","MAGNITUD","AÑO_UTC","MES_UTC","DIA_UTC","HORA_UTC","MINUTO_UTC","SEGUNDO_UTC"
-15.798,-69.516,272,4.5,1979,"08","08","13","36","39"
-11.608,-74.545,104,5.2,1979,"08","10","08","19","17"
-9.482,-75.55,33,5,1979,"08","13","08","25","59"
-15.986,-74.35,65,5.3,1979,"08","21","12","16","13"
-14.451,-75.852,49,5.1,1979,"08","24","10","48","55"
-9.315,-79.975,33,5,1979,"08","24","11","06","28"
-6.868,-80.583,13,5.3,1979,"08","26","12","18","59"
-14.331,-75.829,61,5.1,1979,"09","08","01","13","08"
-11.115,-74.689,80,5.3,1979,"09","12","18","45","07"
-5.39,-77.458,40,5.3,1979,"09","13","04","41","01"
-15.7,-69.529,231,5.8,1979,"09","15","10","02","16"
-3.597,-76.196,118,5.8,1979,"10","05","16","43","18"
-6.434,-76.259,120,5.3,1979,"10","09","16","57","07"
-16.822,-73.572,68,5.3,1979,"10","11","08","30","47"
-5.488,-77.212,18,5.3,1979,"10","11","17","47","32"
-5.411,-77.026,7,5.5,1979,"10","11","17","48","35"
-13.333,-76.685,58,5.3,1979,"10","15","16","34","11"
-16.489,-75.351,33,5.1,1979,"10","28","05","13","18"
-9.663,-76.127,146,4.7,1979,"11","02","15","14","16"
-16.828,-69.51,181,5,1979,"11","04","13","58","15"
-2.378,-76.696,140,5.1,1979,"11","13","06","22","04"
-16.273,-74.816,23,5.7,1979,"11","15","13","36","33"
-6.277,-74.339,33,5.3,1979,"11","18","13","50","45"
-3.215,-80.706,64,5.4,1979,"11","26","21","05","51"
-13.203,-76.518,72,5.1,1979,"12","07","09","36","58"
-14.594,-71.616,124,5.5,1979,"12","19","06","40","25"
-16.169,-71.231,141,5.2,1979,"12","26","02","02","55"
-14.669,-74.526,109,5.3,1979,"12","27","07","50","08"
-15.151,-70.927,203,5,1979,"12","27","11","53","44"
-7.981,-80.401,33,4.7,1979,"12","31","05","28","05"
-10.983,-79.235,25,5.5,1980,"01","02","22","27","13"
-10.832,-79.007,48,5.6,1980,"01","02","22","30","30"
-10.996,-79.135,29,5.4,1980,"01","02","23","08","28"
-10.947,-78.896,46,5.6,1980,"01","03","21","06","44"
-11.014,-79.181,45,5.4,1980,"01","04","07","32","53"
-11.222,-79.217,33,5.3,1980,"01","05","05","13","30"
-10.255,-74.038,30,5.1,1980,"01","11","08","52","26"
-9.908,-78.927,64,5.6,1980,"01","13","12","02","19"
-14.557,-73.376,95,6.2,1980,"01","16","15","49","17"
-9.903,-80.122,15,5.2,1980,"01","19","04","34","56"
-14.528,-76.291,44,5.2,1980,"01","20","07","12","59"
-9.723,-79.754,46,5.3,1980,"01","20","07","49","29"
-4.382,-77.264,161,4.9,1980,"01","22","01","08","09"
-7.687,-74.543,175,5.2,1980,"01","31","00","24","36"
-6.385,-82.601,33,5.1,1980,"02","19","15","09","18"
-4.825,-77.142,151,5,1980,"02","24","11","00","51"
-9.825,-79.285,67,5.4,1980,"03","02","10","03","29"
-6.081,-70.994,15,5.3,1980,"03","06","09","46","14"
-16.549,-73.629,92,5.3,1980,"03","06","12","29","50"
-9.184,-71.231,629,5.1,1980,"03","06","15","13","58"
-13.808,-75.363,90,5,1980,"03","07","04","31","02"
-16.724,-72.842,43,6.1,1980,"03","07","08","25","09"
-17.855,-73.242,33,4.9,1980,"03","07","09","11","09"
-8.474,-74.197,157,5.2,1980,"03","08","02","50","06"
-16.949,-72.899,26,5.2,1980,"03","10","06","11","01"
-15.267,-75.757,50,5.3,1980,"03","12","04","27","38"
-11.606,-73.453,28,5.3,1980,"03","16","00","19","25"
-16.92,-72.945,69,5.3,1980,"03","16","18","53","50"
-4.997,-80.725,76,5.2,1980,"03","20","14","32","38"
-17.385,-70.128,145,5,1980,"03","27","06","16","49"
-9.194,-71.443,506,5.1,1980,"03","28","06","16","56"
-7.836,-74.442,151,5.1,1980,"03","29","11","56","31"
-8.676,-74.8,140,5,1980,"04","02","23","14","35"
-7.97,-74.469,153,5.3,1980,"04","04","06","25","27"
-9.878,-75.093,122,5.2,1980,"04","09","10","00","20"
-11.618,-77.464,67,5.3,1980,"04","10","00","46","04"
-9.96,-78.44,33,5,1980,"04","12","09","14","44"
-14.927,-71.363,143,5.4,1980,"04","18","19","33","39"
-5.661,-79.156,79,5,1980,"05","04","23","28","56"
-17.134,-72.882,38,5.3,1980,"05","14","14","44","20"
-7.988,-73.723,188,5.6,1980,"05","16","04","52","55"
-16.33,-71.997,106,4.9,1980,"05","18","13","42","30"
-17.242,-69.561,179,4.9,1980,"05","29","23","21","11"
-13.355,-72.487,19,5.3,1980,"06","03","19","17","40"
-14.881,-76.991,0,5.2,1980,"06","11","00","46","19"
-15.59,-75.199,38,5.7,1980,"06","15","23","47","18"
-16.29,-76.216,33,5.2,1980,"06","16","00","00","18"
-15.896,-75.665,19,5.1,1980,"06","16","10","40","47"
-8.766,-74.748,152,5.3,1980,"06","16","21","47","33"
-15.895,-74.212,45,5.3,1980,"06","23","18","35","23"
-15.526,-74.272,86,5.2,1980,"06","29","20","12","51"
-18.577,-69.682,151,4.3,1980,"07","10","04","25","41"
-5.663,-81.116,33,4.9,1980,"07","15","04","01","52"
-9.664,-74.961,119,5.5,1980,"07","20","13","54","26"
-8.039,-74.53,156,5,1980,"07","25","00","11","44"
-10.399,-74.916,37,5.3,1980,"07","28","08","56","03"
-5.523,-79.112,33,4.9,1980,"08","05","10","21","50"
-15.564,-75.19,26,5.4,1980,"08","11","19","41","07"
-13.018,-74.383,31,5.4,1980,"08","16","19","22","35"
-11.786,-75.117,44,5.1,1980,"08","16","23","52","49"
-15.393,-75.751,53,5.3,1980,"08","22","03","37","57"
-9.981,-79.793,13,5,1980,"08","22","08","53","45"
-6.251,-80.892,25,5.5,1980,"08","31","17","03","24"
-5.64,-79.365,76,4.8,1980,"09","03","11","18","00"
-4.295,-80.886,33,4.9,1980,"09","15","01","14","04"
-7.11,-75.708,15,5.3,1980,"09","16","22","08","21"
-6.727,-76.994,133,4.9,1980,"09","17","15","39","06"
-18.045,-69.89,133,5.1,1980,"09","23","00","18","20"
-17.541,-70.002,125,5.3,1980,"09","29","00","31","55"
-8.494,-74.663,140,5.1,1980,"10","10","19","10","04"
-14.421,-76.047,33,4.9,1980,"10","17","17","41","10"
-16.636,-73.582,62,5.1,1980,"10","28","20","20","27"
-4.61,-79.422,94,5.3,1980,"11","02","18","21","17"
-17.063,-72.649,77,5.1,1980,"11","02","22","40","41"
-15.899,-72.419,106,5.2,1980,"11","05","19","24","24"
-16.924,-72.756,53,5.4,1980,"11","09","14","11","10"
-13.14,-74.466,37,5.4,1980,"11","10","22","21","15"
-13.072,-74.434,49,5.3,1980,"11","12","06","58","13"
-13.245,-74.459,44,5.3,1980,"11","12","11","15","34"
-9.085,-75.616,153,4.7,1980,"11","16","08","45","25"
-8.684,-75.928,33,4.9,1980,"11","21","13","20","33"
-9.29,-74.123,171,4.9,1980,"11","24","11","03","15"
-14.889,-76.288,33,5.4,1980,"11","24","20","34","19"
-11.021,-74.189,170,5,1980,"12","14","22","57","50"
-17.072,-69.976,25,5.3,1980,"12","16","00","35","13"
-13.185,-74.512,32,5.5,1980,"12","17","08","45","20"
-14.849,-72.393,99,5.2,1980,"12","17","09","44","14"
-17.11,-69.674,9,5.3,1980,"12","22","11","05","24"
-9.671,-75.538,41,5,1980,"12","22","14","10","00"
-11.646,-73.155,41,4.9,1980,"12","23","09","44","25"
-4.003,-81.162,38,5.4,1980,"12","25","00","51","08"
-12.825,-77.034,62,4.9,1980,"12","26","08","19","41"
-12.702,-71.486,87,5.2,1980,"12","29","01","19","26"
-5.456,-80.268,109,4.5,1980,"12","30","06","44","13"
-11.08,-79.364,33,4.7,1981,"01","06","08","40","57"
-18.213,-71.689,60,5.3,1981,"01","13","12","46","57"
-10.587,-74.155,124,5.5,1981,"01","21","19","12","59"
-14.619,-70.641,47,5.6,1981,"01","23","01","08","56"
-13.244,-74.47,53,5,1981,"01","24","09","02","03"
-10.239,-75.537,129,5.5,1981,"01","25","17","22","23"
-10.249,-75.598,12,5.1,1981,"01","28","04","37","54"
-17.303,-71.625,71,5.1,1981,"02","02","07","20","34"
-11.101,-75.512,118,5.2,1981,"02","03","08","38","41"
-15.67,-74.479,62,5.8,1981,"02","13","19","58","53"
-15.59,-70.253,220,5.2,1981,"02","14","04","28","11"
-13.162,-74.464,46,5.3,1981,"02","16","13","59","33"
-10.463,-74.885,57,5,1981,"02","18","04","11","41"
-15.975,-75.813,16,5.1,1981,"02","27","09","15","10"
-6.47,-81.389,39,6.4,1981,"02","28","21","56","16"
-14.826,-70.262,232,5.3,1981,"03","13","18","18","20"
-9.912,-74.978,135,5.3,1981,"03","17","07","44","11"
-9.78,-78.379,104,5,1981,"03","18","03","39","47"
-14.655,-73.474,91,5.3,1981,"03","21","11","45","27"
-10.68,-75.018,33,5.3,1981,"03","21","20","47","43"
-10.218,-74.863,61,5.3,1981,"04","02","07","59","44"
-5.478,-77.4,20,5.3,1981,"04","11","10","22","09"
-4.275,-80.991,56,5.1,1981,"04","13","14","03","04"
-8.855,-72.956,24,5.3,1981,"04","13","21","32","52"
-13.13,-74.34,38,5.6,1981,"04","18","00","32","42"
-14.758,-73.946,93,5,1981,"04","20","14","30","43"
-14.864,-70.843,194,5.3,1981,"04","23","15","39","14"
-15.692,-74.994,33,4.9,1981,"04","23","21","57","40"
-17.934,-69.652,144,5.1,1981,"04","25","02","48","01"
-8.817,-74.486,169,5.4,1981,"04","25","10","42","43"
-3.578,-76.742,112,5.3,1981,"04","25","14","35","50"
-9.918,-75.624,43,4.9,1981,"04","27","09","23","23"
-4.47,-76.947,119,5.2,1981,"04","27","16","22","34"
-10.392,-74.435,144,4.9,1981,"05","02","02","35","33"
-17.812,-71.762,15,5.4,1981,"05","02","19","16","32"
-18.098,-69.638,156,4.5,1981,"05","07","21","45","49"
-7.11,-75.637,133,4.8,1981,"05","09","19","48","26"
-8.445,-82.039,33,4.9,1981,"05","10","13","49","17"
-10.354,-78.476,60,5.5,1981,"05","18","07","17","16"
-16.239,-71.563,125,5.3,1981,"05","22","03","08","14"
-5.576,-78.756,33,4.7,1981,"05","24","08","51","06"
-13.364,-73.52,33,4.6,1981,"05","27","07","51","46"
-11.398,-73.746,109,5.6,1981,"06","05","07","09","07"
-3.956,-80.722,40,5.6,1981,"06","05","23","34","56"
-10.094,-79.169,34,5.2,1981,"06","06","15","01","32"
-16.852,-72.226,67,4.8,1981,"06","08","11","44","44"
-8.47,-79.619,37,5,1981,"06","14","16","30","59"
-4.821,-76.861,102,5.4,1981,"06","21","23","59","02"
-13.217,-74.481,14,5.5,1981,"06","22","17","53","22"
-13.055,-74.496,29,5.1,1981,"06","22","18","40","17"
-13.231,-74.637,16,5.2,1981,"06","23","02","28","25"
-4.97,-81.11,33,4.9,1981,"06","24","07","54","22"
-3.064,-80.279,53,5.4,1981,"06","27","21","54","17"
-7.816,-74.299,132,5.2,1981,"06","28","12","56","20"
-16.297,-69.954,203,5.3,1981,"06","28","18","30","13"
-13.255,-74.532,11,5,1981,"06","30","04","30","07"
-11.106,-78.469,32,5.2,1981,"07","04","15","14","22"
-13.106,-74.44,41,5.1,1981,"07","04","22","39","59"
-16.036,-70.472,97,4.9,1981,"07","06","08","16","15"
-14.137,-76.753,32,5.3,1981,"07","08","01","16","03"
-6.768,-76.577,65,5.3,1981,"07","13","19","47","39"
-3.631,-81.322,33,4.9,1981,"07","13","22","53","55"
-10.306,-77.869,33,5,1981,"07","16","05","27","59"
-13.858,-76.729,29,4.9,1981,"07","17","13","59","52"
-17.277,-73.907,41,5,1981,"07","18","18","14","34"
-8.411,-80.158,33,4.9,1981,"07","21","13","11","30"
-12.257,-78.703,53,5,1981,"07","22","02","44","28"
-11.142,-78.19,39,5.3,1981,"07","22","07","40","56"
-11.243,-74.956,116,4.6,1981,"07","25","21","30","05"
-2.098,-76.137,25,4.8,1981,"07","29","22","43","48"
-5.432,-77.958,108,5.3,1981,"08","03","13","37","50"
-17.007,-73.457,33,5.1,1981,"08","06","07","14","06"
-16.707,-72.624,84,5.3,1981,"08","11","23","47","14"
-8.649,-74.6,145,5.3,1981,"08","16","21","46","55"
-8.672,-74.483,146,5.2,1981,"08","16","23","11","23"
-3.82,-80.892,32,5.5,1981,"08","19","14","29","46"
-16.675,-73.643,63,4.9,1981,"08","21","09","36","08"
-14.095,-72.596,101,4.9,1981,"08","26","09","56","30"
-8.616,-77.106,100,4.7,1981,"09","10","19","42","00"
-10.601,-74.58,33,5.1,1981,"09","15","15","08","12"
-8.328,-74.327,156,5.1,1981,"09","20","02","54","05"
-14.407,-76.131,33,5.2,1981,"10","04","22","45","54"
-17.833,-71.558,78,4.9,1981,"10","07","08","03","26"
-2.478,-77.209,136,4.8,1981,"10","07","20","03","48"
-7.201,-82.001,33,5,1981,"10","08","00","12","31"
-17.562,-70.346,105,5.3,1981,"10","08","22","25","48"
-17.22,-72.053,76,5,1981,"10","12","12","24","15"
-14.981,-71.801,121,5.3,1981,"10","15","18","45","30"
-15.443,-71.305,93,4.9,1981,"10","17","11","53","42"
-15.755,-74.68,22,5.1,1981,"10","24","17","01","36"
-11.57,-74.189,33,4.9,1981,"10","27","11","01","56"
-14.086,-75.47,103,4.8,1981,"10","28","23","34","13"
-11.598,-74.172,47,4.9,1981,"10","29","17","58","16"
-10.065,-79.716,33,5.6,1981,"10","31","10","14","04"
-10.223,-79.765,33,4.9,1981,"11","04","01","10","23"
-8.929,-72.958,60,5.1,1981,"11","11","07","52","46"
-17.882,-73.52,33,5.3,1981,"11","15","08","43","35"
-12.003,-74.683,114,5.3,1981,"11","22","23","15","09"
-8.471,-74.228,155,5.3,1981,"11","25","17","43","34"
-17.492,-69.683,144,5.1,1981,"11","27","17","46","02"
-5.15,-77.654,89,4.9,1981,"11","30","07","48","39"
-17.368,-69.976,129,5.7,1981,"11","30","15","42","28"
-8.72,-73.598,111,5.3,1981,"12","08","16","15","26"
-15.184,-75.327,60,5.2,1981,"12","19","19","24","26"
-17.719,-69.969,126,5.1,1981,"12","20","06","12","13"
-3.535,-78.287,97,5.1,1981,"12","25","18","54","24"
-8.35,-80.079,28,5.6,1981,"12","27","21","23","15"
-18.516,-70.1,110,4.2,1982,"01","02","06","45","34"
-5.372,-81.311,33,5.1,1982,"01","03","02","05","21"
-7.131,-74.371,160,5.4,1982,"01","27","17","14","29"
-5.028,-77.508,28,5.6,1982,"02","04","18","57","45"
-8.116,-74.404,161,5.3,1982,"02","05","05","14","36"
-10.836,-78.735,33,5.2,1982,"02","13","09","01","02"
-8.95,-74.592,100,4.7,1982,"02","24","09","57","49"
-7.6,-76.7,146,5.1,1982,"03","01","01","34","13"
-6.827,-76.097,121,5.1,1982,"03","03","20","54","02"
-17.626,-69.499,158,5.3,1982,"03","09","17","12","16"
-17.134,-71.919,12,5.4,1982,"03","11","20","13","07"
-6.955,-81.866,23,4.9,1982,"03","16","04","14","21"
-17.393,-69.672,171,5.1,1982,"03","23","01","58","40"
-12.338,-77.604,58,5.4,1982,"03","23","05","10","10"
-6.012,-81.756,10,5.1,1982,"03","27","11","13","32"
-4.44,-81.26,33,4.9,1982,"03","28","01","29","28"
-12.773,-75.976,88,6.2,1982,"03","28","23","24","51"
-18.493,-71.358,40,5.5,1982,"04","01","16","11","56"
-17.078,-73.065,44,5.3,1982,"04","16","18","05","12"
-5.624,-77.54,61,5,1982,"04","18","14","15","57"
-11.787,-76.049,133,4.9,1982,"04","18","18","43","08"
-14.964,-73.686,110,4.9,1982,"04","19","04","38","44"
-9.524,-78.804,65,5.5,1982,"04","21","02","12","21"
-11.167,-78.57,33,5.3,1982,"04","25","14","39","14"
-13.525,-76.121,66,5.7,1982,"05","03","03","27","19"
-15.996,-75.445,33,4.8,1982,"05","08","05","12","20"
-5.472,-77.721,15,5.3,1982,"05","25","05","19","04"
-16.66,-73.861,36,5.2,1982,"06","02","17","33","07"
-14.066,-76.426,40,5.3,1982,"06","02","22","47","45"
-15.971,-72.078,120,4.9,1982,"06","09","22","38","46"
-15.49,-73.31,106,4.9,1982,"06","12","12","57","28"
-15.2,-76.5,33,5.2,1982,"06","26","01","30","52"
-14.835,-76.351,33,4.9,1982,"06","27","20","50","22"
-4.56,-80.3,100,4.9,1982,"07","01","00","33","00"
-16.751,-73.182,27,5.6,1982,"07","11","02","13","37"
-17.2,-73.3,52,5.4,1982,"07","12","15","05","27"
-12.752,-78.223,33,4.9,1982,"07","13","01","56","12"
-13.25,-75.056,97,5.4,1982,"07","21","22","11","05"
-3.316,-80.513,33,5.1,1982,"07","25","19","22","37"
-13.47,-70.51,33,4.8,1982,"08","02","09","59","13"
-15.93,-71.32,78,5.3,1982,"08","03","00","49","52"
-15.23,-71.04,164,5.2,1982,"08","09","04","50","39"
-5.35,-77.37,33,5.8,1982,"08","10","04","51","49"
-10.06,-76.35,106,5.8,1982,"08","15","06","11","16"
-14.95,-73.94,45,4.9,1982,"08","23","08","38","43"
-15.9,-71.52,151,5.2,1982,"08","28","11","58","51"
-8.73,-80.2,33,5.1,1982,"09","03","05","55","25"
-7.58,-75.56,40,5.2,1982,"09","11","08","01","41"
-12.04,-77.07,20,4.9,1982,"09","11","18","52","27"
-6.98,-80.31,33,5.1,1982,"09","12","16","57","56"
-14.49,-70.79,128,6.4,1982,"09","15","20","22","55"
-3.09,-75.69,136,5.1,1982,"09","26","14","35","13"
-17.03,-74.68,33,5,1982,"10","05","02","01","40"
-13.1,-77.02,25,4.9,1982,"10","08","13","17","02"
-13.43,-74.35,26,4.9,1982,"10","15","07","54","57"
-14.16,-73,87,5.3,1982,"10","16","00","12","45"
-16.2,-73.78,34,5.3,1982,"10","16","11","12","16"
-15.67,-73.04,114,5.5,1982,"10","17","08","35","25"
-15.49,-70.4,214,4.8,1982,"10","23","05","56","41"
-15.02,-70.86,33,5.5,1982,"10","26","15","58","02"
-4.23,-80.65,35,5.6,1982,"10","29","15","33","40"
-11.03,-76.08,30,5,1982,"11","13","17","17","07"
-15.11,-71.79,138,5,1982,"11","14","12","55","30"
-10.6,-74.7,14,6.6,1982,"11","19","04","27","14"
-10.41,-74.9,33,5.1,1982,"11","19","05","07","49"
-10.08,-74.08,65,4.9,1982,"11","19","06","02","16"
-10.73,-74.78,33,5.4,1982,"11","19","12","34","18"
-10.36,-74.92,33,4.9,1982,"11","19","14","04","03"
-10.67,-74.53,33,4.7,1982,"11","20","14","43","38"
-16.47,-73.52,33,5.3,1982,"11","22","04","20","31"
-10.43,-74.93,36,5.3,1982,"11","23","08","19","21"
-10.74,-74.45,33,4.9,1982,"11","27","15","02","55"
-18.32,-69.56,115,5.6,1982,"11","29","15","39","07"
-13.1,-77.05,33,5.3,1982,"11","29","22","55","24"
-8.37,-74.3,162,5.4,1982,"11","30","22","11","43"
-10.84,-74.57,54,5.3,1982,"12","02","08","41","06"
-12,-77.04,25,4.9,1982,"12","03","00","08","06"
-10.5,-74.89,33,5.2,1982,"12","11","04","44","00"
-15.56,-70.68,212,5.3,1982,"12","12","10","42","50"
-14.38,-70.54,175,5.5,1982,"12","16","14","07","36"
-10.74,-74.77,33,5,1982,"12","18","05","24","14"
-6.39,-75.69,33,5.7,1982,"12","18","10","15","06"
-16.3,-73.51,86,5,1982,"12","20","07","28","13"
-8.21,-74.18,158,5,1982,"12","21","04","45","03"
-11.42,-74.16,133,4.9,1982,"12","21","11","30","52"
-15.39,-73.65,99,5.3,1982,"12","25","00","02","28"
-10.74,-78.96,28,5.3,1982,"12","31","02","46","51"
-16.94,-69.11,172,6.3,1983,"01","01","05","31","56"
-10.77,-74.63,33,5.3,1983,"01","12","03","06","55"
-14.7,-76,25,5.2,1983,"01","16","14","10","09"
-15.59,-75.51,33,5.1,1983,"01","24","20","58","54"
-8.42,-74.22,115,5.2,1983,"01","31","12","27","20"
-8.7,-79.5,30,4.9,1983,"02","01","03","22","29"
-9.7,-74.43,136,5.3,1983,"02","10","14","29","37"
-14.7,-76.5,25,5.2,1983,"02","13","01","37","52"
-4.97,-80.33,33,4.9,1983,"02","13","14","01","36"
-12.36,-78.07,11,5.3,1983,"02","16","13","57","24"
-13.93,-76.44,33,5.4,1983,"02","18","23","24","10"
-15.14,-76.2,33,5.6,1983,"02","21","00","53","31"
-18.27,-69.44,146,6.1,1983,"02","25","22","49","55"
-4.01,-76.4,126,4.7,1983,"02","27","01","20","26"
-13.45,-76.79,25,5.8,1983,"02","27","05","05","17"
-7.34,-76.4,33,5.4,1983,"02","28","13","54","50"
-11.53,-77.8,57,5.8,1983,"03","02","07","07","41"
-16.16,-70.48,195,4.8,1983,"03","11","08","07","08"
-16.89,-75.15,33,4.9,1983,"03","13","14","08","04"
-8.35,-74.35,152,5.2,1983,"03","13","19","12","15"
-8.17,-80,33,5.8,1983,"03","15","11","27","43"
-10.5,-74.87,9,5.7,1983,"03","20","01","56","37"
-3.81,-77.94,65,5,1983,"03","21","01","02","52"
-11.4,-77.3,35,5,1983,"03","25","02","02","01"
-5.58,-78.78,52,5.1,1983,"04","04","02","01","10"
-10.82,-78.29,33,5.2,1983,"04","08","07","19","04"
-17.34,-70.66,122,4.9,1983,"04","10","11","29","52"
-4.84,-78.1,104,6.7,1983,"04","12","12","07","55"
-10.71,-75.27,33,5.1,1983,"04","13","00","14","53"
-4.47,-81.98,33,5.3,1983,"04","13","15","00","34"
-5.98,-75.66,118,5.8,1983,"04","15","10","08","21"
-3.71,-78.67,120,5.2,1983,"04","15","13","25","36"
-16.5,-73.47,62,5.4,1983,"04","21","03","27","55"
-9.17,-75.36,107,4.9,1983,"04","21","19","40","55"
-16.17,-74.16,67,5.5,1983,"04","28","05","13","06"
-18.67,-69.8,102,5.3,1983,"05","06","11","50","17"
-18.66,-70.85,50,4.7,1983,"05","15","14","11","38"
-16.01,-73.21,82,5.3,1983,"05","15","14","50","00"
-10.59,-74.8,15,5.6,1983,"05","21","19","27","57"
-10.6,-74.79,18,5.4,1983,"05","21","20","05","15"
-10.56,-74.88,18,5.2,1983,"05","21","20","21","15"
-9.51,-71.25,598,6.3,1983,"06","02","20","12","51"
-18.25,-69.7,132,5.2,1983,"06","03","04","49","44"
-3.8,-80.84,57,4.9,1983,"06","12","15","24","26"
-15.78,-72.48,131,5.2,1983,"06","18","01","21","01"
-13.25,-76.54,78,5.2,1983,"06","20","23","45","08"
-8.58,-74.34,149,5.5,1983,"06","21","09","23","56"
-5.665,-80.611,55,5.3,1983,"06","21","09","58","43"
-15.17,-72.74,33,5.3,1983,"06","22","08","08","13"
-8.68,-80,26,5.4,1983,"06","25","19","00","30"
-17.71,-69.87,137,5.2,1983,"06","26","05","39","41"
-17.57,-71.36,94,5.3,1983,"07","15","20","16","57"
-8.56,-74.66,154,5.1,1983,"07","21","02","33","29"
-8.72,-80.84,33,5,1983,"07","22","07","16","04"
-11.4,-78.8,90,5.1,1983,"07","23","03","01","51"
-13.07,-75.17,83,5.4,1983,"07","30","09","47","39"
-4.02,-76.58,99,5.3,1983,"08","04","07","44","25"
-5.69,-80.02,33,5.1,1983,"08","06","14","20","44"
-8.35,-79.83,33,5.5,1983,"08","09","19","19","58"
-16.42,-73.62,33,4.7,1983,"08","17","22","15","41"
-14.93,-75.08,64,5.5,1983,"08","18","20","15","46"
-17.06,-72.53,64,4.9,1983,"08","19","09","23","22"
-4.98,-76.01,129,5,1983,"08","21","15","47","17"
-18.17,-70.37,90,4.6,1983,"08","22","08","50","00"
-8.78,-79.65,33,5.1,1983,"09","01","19","24","22"
-17.33,-69.93,105,6.2,1983,"09","01","20","01","47"
-18.05,-69.58,137,5.3,1983,"09","10","09","12","59"
-8.03,-76.62,132,4.9,1983,"09","20","02","13","57"
-8.35,-74.17,157,5.1,1983,"09","24","00","43","39"
-14.13,-72.72,112,5,1983,"09","24","06","05","10"
-10.93,-74.78,23,4.9,1983,"10","16","00","07","45"
-3.76,-77.59,105,5.2,1983,"10","17","12","54","00"
-12.47,-73,162,4.8,1983,"10","20","11","35","18"
-12.85,-76.66,48,5.8,1983,"10","24","00","36","07"
-9.3,-78.7,33,5.1,1983,"10","25","22","55","57"
-11.32,-77.99,81,5.3,1983,"11","01","09","54","32"
-15.73,-74.11,71,5.6,1983,"11","12","13","53","33"
-5.59,-77.06,29,5.3,1983,"11","13","22","38","46"
-5.01,-78.11,25,5.5,1983,"11","22","15","15","15"
-15.09,-75.55,54,5.4,1983,"11","23","08","12","15"
-3.77,-76.31,114,5.8,1983,"11","25","22","56","26"
-4.89,-76.16,111,5.2,1983,"11","27","17","48","04"
-17.49,-70.35,129,5.1,1983,"11","29","11","45","11"
-17.28,-69.79,157,4.9,1983,"12","10","04","51","43"
-13.47,-76.09,104,4.9,1983,"12","10","12","46","04"
-13.84,-77.19,33,5.3,1983,"12","11","16","12","00"
-10.17,-74.99,37,5.3,1983,"12","16","09","11","51"
-15.4,-74.54,63,5.7,1983,"12","19","06","26","03"
-14.85,-76.95,95,5.1,1983,"12","20","01","07","06"
-14.38,-73.67,94,5.1,1983,"12","20","11","37","16"
-11.63,-78.56,85,5,1983,"12","25","00","24","50"
-5.09,-73.36,33,5.7,1983,"12","25","05","32","40"
-16.88,-72.71,58,5,1983,"12","30","15","48","19"
-10.4,-77.16,116,4.7,1984,"01","01","08","43","34"
-10.49,-74.64,68,4.8,1984,"01","02","22","18","26"
