"PANO,C,4","PMES,C,2","CONGLOME,C,6","SUBMUESTRA,C,3","VIVIENDA,C,4","HOGAR,C,2","CODPERSO,C,2","DOMINIO,N,1,0","ESTRATO,N,1,0","CODPANEL,C,8","P103,N,1,0","P104,N,1,0","P105,N,1,0","P106,N,1,0","P107,N,1,0","P108,N,2,0","P109A,N,2,0","P109B,N,2,0","P109C,N,1,0","P200N,N,2,0","P200I,N,2,0","P200A,N,2,0","P200B,N,2,0","P200BB,N,4,0","P200C,N,2,0","P200D,N,2,0","P200DD,N,4,0","P200E,N,2,0","P200F,N,2,0","P200G,N,4,0","P201,N,1,0","P202,N,1,0","P203,N,1,0","P204,N,1,0","P2041,N,1,0","P2042,N,1,0","P2043,N,1,0","P2044,N,1,0","P2045,N,1,0","P2046,N,1,0","P2047,N,1,0","P2048,N,1,0","P2049,N,1,0","P20410,N,1,0","P204A,N,3,0","P205A,N,4,0","P206,N,1,0","P206AA,N,1,0","P207A,N,1,0","P207B,N,4,0","P208B1,N,2,0","P208B2,N,2,0","P208B3,N,4,0","P209A,N,2,0","P209B,N,2,0","P209C,N,2,0","P209D,N,2,0","P209E,N,2,0","P209F,N,2,0","P209G,N,2,0","P209T,N,3,0","P209BB,N,1,0","P209CC,N,3,0","P209H,N,1,0","P209EE,N,1,0","P210,N,1,0","P211A,N,6,0","P211B,N,6,0","P212A,N,6,0","P212B,N,6,0","P212C,N,6,0","P212D,N,6,0","P212E,N,1,0","P213,N,1,0","P214,N,2,0","P215,N,1,0","P216,N,1,0","P217,N,2,0","P218,N,1,0","P219,N,3,0","P220,N,1,0","P222,N,1,0","P223A1,N,1,0","P223A2,N,1,0","P223A3,N,1,0","P223A4,N,1,0","P223A5,N,1,0","P223A6,N,1,0","P223A7,N,1,0","P224,N,1,0","P225,N,1,0","OCU200,N,1,0","I211A,N,6,0","I211B,N,6,0","I212A,N,6,0","I212B,N,6,0","I212C,N,6,0","I212D,N,6,0","INGTOT,N,8,0","INGPRIN,N,8,0","RESIDENT,N,1,0","FA_MAM20,N,8,2"
2020,03,018097,002,0034,11,04,0,3,20031104,6,1,2,0,2,24,6,5,0,4,4,15,3,2020,21,3,2020,2,4,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,451,9321,3,5,2,0,99,99,2018,10,0,0,0,0,0,0,10,2,20,1,2,4,930,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,4,1,930,0,0,0,0,0,930,930,1,631.43
2020,03,018103,002,0039,11,01,0,3,19031101,1,1,2,0,1,44,6,5,0,1,1,15,3,2020,21,3,2020,2,8,1975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,885,8620,3,5,1,80,1,8,2019,0,8,8,8,8,8,8,48,1,0,1,2,4,1400,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,4,1,1400,0,0,0,0,0,1400,1400,1,1004.39
2020,03,018103,002,0040,11,01,0,3,19031101,1,1,2,0,2,56,10,5,0,1,1,15,3,2020,21,3,2020,14,6,1963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,242,8521,3,2,2,0,99,99,1985,0,8,8,8,8,8,0,40,1,0,2,2,4,2300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,1,2300,0,0,0,0,0,2300,2300,1,611.51
2020,03,018103,002,0040,11,02,0,3,19031102,3,1,2,0,2,28,10,5,0,2,2,15,3,2020,21,3,2020,3,8,1991,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,0,1,5,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,893.45
2020,03,018132,002,0047,11,01,0,1,19031101,1,1,2,0,1,78,10,5,0,1,1,1,3,2020,7,3,2020,3,4,1941,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,0,0,0,0,1,1,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,297.21
2020,03,018132,002,0047,11,02,0,1,19031102,2,1,2,0,2,70,9,4,0,2,0,8,3,2020,14,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,03,018132,002,0047,11,03,0,1,19031103,3,1,2,0,1,48,9,3,0,3,0,8,3,2020,14,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,03,018132,002,0047,11,04,0,1,19031104,0,1,2,0,1,10,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,03,018132,002,0049,11,01,0,1,19031101,1,1,2,0,2,62,6,5,0,1,1,1,3,2020,7,3,2020,8,7,1957,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,0,1,1,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,305.76
2020,03,018132,002,0049,11,02,0,1,19031102,2,1,2,0,1,62,10,5,0,2,2,8,3,2020,14,3,2020,17,1,1958,1,0,0,0,0,0,0,0,0,0,0,0,0,0,238,4772,3,5,1,15,99,99,2015,0,8,8,8,8,8,0,40,1,0,1,2,4,3000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,4,1,3000,0,0,0,0,0,3000,3000,1,297.21
2020,03,018132,002,0049,11,03,0,1,19031103,3,1,2,0,1,32,10,5,0,3,3,1,3,2020,7,3,2020,6,3,1988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,236,8620,2,0,1,1,99,99,2012,10,10,10,10,10,10,10,70,1,0,2,2,0,0,0,2500,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,6,4,1,0,0,2500,0,0,0,2500,2500,1,502.19
2020,03,018132,002,0049,11,04,0,1,19031104,3,1,2,0,2,29,10,5,0,4,4,1,3,2020,7,3,2020,8,10,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,241,8530,3,5,2,0,15,6,2018,0,5,5,5,5,5,0,25,1,0,1,2,4,2000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,6,4,1,2000,0,0,0,0,0,2000,2000,1,446.73
2020,03,018132,002,0050,11,01,0,1,19031101,1,1,2,0,1,70,8,3,0,1,1,8,3,2020,14,3,2020,18,6,1949,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,0,0,0,0,1,4,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,297.21
2020,03,018132,002,0050,11,02,0,1,19031102,2,1,2,0,2,72,8,3,0,2,2,8,3,2020,14,3,2020,2,7,1947,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,0,0,0,0,1,1,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,305.76
2020,03,018132,002,0050,11,03,0,1,19031103,3,1,2,0,1,27,10,6,0,3,2,8,3,2020,14,3,2020,14,8,1992,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,5,0,0,0,0,0,0,1,6,4,2,0,0,0,0,0,0,0,0,1,502.19
2020,03,018132,002,0050,11,04,0,1,19031104,3,1,2,0,2,41,10,5,0,4,4,8,3,2020,14,3,2020,10,4,1978,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,0,1,5,0,0,0,0,0,0,1,5,4,4,0,0,0,0,0,0,0,0,1,446.73
2020,03,018132,002,0050,11,05,0,1,19031105,4,1,2,0,1,49,10,5,0,5,4,8,3,2020,14,3,2020,26,1,1971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,885,4922,2,0,1,1,99,99,2016,11,11,11,11,11,11,11,77,1,0,1,2,0,0,0,2122,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,5,4,1,0,0,2122,0,0,0,2122,2122,1,297.21
2020,03,018132,002,0050,11,06,0,1,19031106,0,1,2,0,1,11,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,03,018132,002,0050,11,07,0,1,19031107,0,1,2,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,03,018132,002,0051,11,01,0,1,19031101,1,1,2,0,1,55,10,5,0,1,1,8,3,2020,14,3,2020,11,10,1964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4100,3,5,2,0,99,99,2005,0,8,8,8,8,8,0,40,1,0,1,1,4,1200,800,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,6,4,1,1200,800,0,0,0,0,2000,2000,1,297.21
2020,03,018132,002,0051,11,02,0,1,19031102,2,1,2,0,2,39,10,5,0,2,2,1,3,2020,7,3,2020,31,1,1981,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2,0,0,0,1,3,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,446.73
2020,03,018132,002,0051,11,03,0,1,19031103,3,1,2,0,2,16,5,4,0,3,3,1,3,2020,7,3,2020,30,9,2003,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2,0,0,0,1,3,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,473.57
2020,03,018132,002,0051,11,04,0,1,19031104,3,1,2,0,1,12,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,03,018132,002,0051,11,05,0,1,19031105,3,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,03,018214,002,0042,11,01,0,0,20031101,1,1,2,0,2,74,9,3,0,1,1,23,2,2020,29,2,2020,22,6,1945,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,0,0,0,0,1,1,0,0,0,0,0,0,1,5,4,4,0,0,0,0,0,0,0,0,1,407.68
2020,03,018214,002,0042,11,02,0,0,20031102,3,1,2,0,1,51,6,5,0,2,3,23,2,2020,29,2,2020,8,11,1968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,572,4530,3,5,1,20,99,99,2013,0,8,8,8,8,8,5,45,1,0,1,2,4,1500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,4,1,1500,0,0,0,0,0,1500,1500,1,396.28
2020,03,018214,002,0042,11,03,0,0,20031103,4,1,2,0,2,53,10,5,0,3,3,23,2,2020,29,2,2020,29,6,1966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,243,8521,3,5,1,30,15,2,2020,0,8,8,8,8,8,0,40,1,0,2,2,4,2000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,4,1,2000,0,0,0,0,0,2000,2000,1,407.68
2020,03,018214,002,0042,11,04,0,0,20031104,0,1,2,0,2,22,9,3,0,4,3,23,2,2020,29,2,2020,17,9,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,322,5813,3,5,2,0,1,1,2020,0,8,8,8,8,8,0,40,1,0,2,2,4,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,5,4,1,1000,0,0,0,0,0,1000,1000,1,631.43
2020,03,018214,002,0042,11,05,0,0,20031105,0,1,2,0,2,78,6,5,0,5,1,23,2,2020,29,2,2020,4,4,1941,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,0,1,1,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,407.68
2020,03,018214,002,0043,11,01,0,0,20031101,1,1,2,0,1,22,7,2,0,1,1,16,2,2020,22,2,2020,12,6,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,391,7410,2,0,1,1,15,2,2019,6,6,6,6,6,6,6,42,1,0,1,2,0,0,0,2000,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,6,4,1,0,0,2000,0,0,0,2000,2000,1,589.02
2020,03,018214,002,0043,11,02,0,0,20031102,9,1,2,0,1,20,6,5,0,2,2,16,2,2020,22,2,2020,27,7,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,942,8121,4,4,2,0,2,3,2019,0,12,12,12,12,12,12,72,1,0,1,2,4,1100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,4,1,1100,0,0,0,0,0,1100,1100,1,589.02
2020,03,018214,002,0044,13,01,0,0,20031301,1,1,2,0,2,45,6,5,0,1,1,16,2,2020,22,2,2020,19,3,1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,941,9700,6,0,1,1,10,6,2019,0,12,12,12,12,12,12,72,1,0,1,2,2,250,48,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,6,4,1,1083,208,0,0,0,0,1291,1291,1,407.68
2020,03,018214,002,0044,13,02,0,0,20031302,3,1,2,0,1,16,5,4,0,2,2,16,2,2020,22,2,2020,8,5,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,552,9609,2,0,1,1,16,1,2020,2,0,0,0,0,0,0,2,2,4,2,2,0,0,0,80,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,5,4,1,0,0,80,0,0,0,80,80,1,589.02
2020,03,018214,002,0044,13,03,0,0,20031303,3,1,2,0,2,20,6,5,0,3,3,16,2,2020,22,2,2020,28,12,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,945,9601,3,5,1,2,2,1,2020,12,12,12,0,12,12,12,72,1,0,1,2,2,230,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,5,4,1,996,0,0,0,0,0,996,996,1,631.43
2020,03,018214,002,0044,13,04,0,0,20031304,4,1,2,0,1,20,6,5,0,4,4,16,2,2020,22,2,2020,15,1,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,931,4921,4,5,1,1,15,1,2020,0,0,9,9,5,0,0,23,2,36,1,1,2,150,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,5,4,1,650,0,0,0,0,0,650,650,1,589.02
2020,03,018214,002,0044,13,05,0,0,20031305,9,1,2,0,2,35,10,5,0,5,5,16,2,2020,22,2,2020,22,1,1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,777,1520,4,5,1,7,14,6,2019,0,10,10,10,10,10,5,55,1,0,1,2,3,450,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,6,4,1,900,0,0,0,0,0,900,900,1,595.64
2020,03,018214,002,0044,23,01,0,0,20032301,1,1,2,0,1,57,6,5,0,1,1,16,2,2020,22,2,2020,2,4,1962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,781,2593,2,0,1,1,99,99,2015,9,9,9,9,9,9,9,63,1,0,1,1,0,0,0,909,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,6,4,1,0,0,909,0,0,0,909,909,1,396.28
2020,03,018214,002,0044,33,01,0,0,20033301,1,1,2,0,2,27,9,2,0,1,1,16,2,2020,22,2,2020,20,2,1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,456,9329,3,5,2,0,1,5,2019,12,0,12,12,12,0,12,60,1,0,2,2,4,2000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,4,1,2000,0,0,0,0,0,2000,2000,1,595.64
2020,03,018227,002,0051,11,01,0,0,19031101,1,1,2,0,1,55,6,5,0,1,2,23,2,2020,29,2,2020,25,2,1965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,885,4922,2,0,1,1,99,99,2000,0,10,10,10,10,10,10,60,1,0,1,2,0,0,0,1516,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,4,1,0,0,1516,0,0,0,1516,1516,1,297.21
2020,03,018227,002,0051,11,02,0,0,19031102,2,1,2,0,2,52,6,5,0,2,2,23,2,2020,29,2,2020,1,10,1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,942,8530,4,2,2,0,99,99,2017,0,6,6,6,8,6,6,38,1,0,1,2,4,1050,0,0,0,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,4,1,1050,0,0,0,65,0,1115,1050,1,305.76
2020,03,018227,002,0051,11,03,0,0,19031103,3,1,2,0,2,25,6,5,0,3,3,23,2,2020,29,2,2020,26,5,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,941,9700,6,0,1,1,15,11,2019,0,6,6,6,6,6,0,30,1,0,2,2,4,200,43,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,6,4,1,200,43,0,0,0,0,243,243,1,446.73
2020,03,018227,002,0051,11,04,0,0,20031104,4,1,2,0,1,24,6,5,0,4,4,23,2,2020,29,2,2020,11,8,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,781,2511,4,5,1,15,30,11,2019,0,8,8,8,8,8,4,44,1,0,1,2,4,950,152,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,4,1,950,152,0,0,0,0,1102,1102,1,441.77
2020,03,018227,002,0051,11,05,0,0,19031104,0,1,2,0,1,10,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,03,018227,002,0052,11,01,0,0,19031101,1,1,2,0,1,57,6,5,0,1,1,16,2,2020,22,2,2020,11,9,1962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,922,4782,2,0,1,1,99,99,1999,0,8,8,8,8,8,8,48,1,0,1,1,0,0,0,1212,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,6,4,1,0,0,1212,0,0,0,1212,1212,1,297.21
2020,03,018227,002,0052,11,02,0,0,19031102,0,1,2,0,1,55,6,5,0,2,2,16,2,2020,22,2,2020,15,4,1964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,922,4782,2,0,1,1,99,99,1990,0,10,10,10,10,10,10,60,1,0,1,2,0,0,0,1299,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,6,4,1,0,0,1299,0,0,0,1299,1299,1,297.21
2020,03,018227,002,0053,11,01,0,0,19031101,1,1,2,0,2,77,8,3,0,1,1,23,2,2020,29,2,2020,26,8,1942,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,0,0,0,0,1,1,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,305.76
2020,03,018227,002,0053,11,02,0,0,19031102,0,1,2,0,2,71,10,5,0,2,2,23,2,2020,29,2,2020,24,2,1949,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,0,0,0,0,1,1,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,305.76
2020,03,018227,002,0053,11,03,0,0,19031103,0,1,2,0,1,52,8,3,0,3,1,23,2,2020,29,2,2020,12,3,1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,512,7911,3,5,1,10,99,99,2018,0,0,0,8,8,0,0,16,2,32,2,2,4,1800,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,4,1,1800,0,0,0,0,0,1800,1800,1,297.21
2020,03,018227,002,0054,11,01,0,0,19031101,1,1,2,0,1,35,8,3,0,1,1,16,2,2020,22,2,2020,16,4,1984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,877,5229,4,5,2,0,1,9,2019,0,11,11,11,11,11,8,63,1,0,1,2,2,400,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,4,1,1732,0,0,0,0,0,1732,1732,1,502.19
2020,03,018227,002,0054,11,02,0,0,19031102,2,1,1,0,2,33,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2020,03,018227,002,0054,11,03,0,0,19031103,3,1,1,0,1,10,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2020,03,018227,002,0054,11,04,0,0,19031104,3,1,1,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2020,03,018232,002,0051,11,01,0,0,19031101,1,1,2,0,1,66,6,5,0,1,1,23,2,2020,29,2,2020,25,12,1953,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,2,0,0,0,1,1,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,1,396.28
2020,03,018232,002,0051,11,02,0,0,19031102,2,1,2,0,2,61,3,2,0,2,2,23,2,2020,29,2,2020,22,1,1959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,912,5610,2,0,1,1,99,99,1990,6,6,6,6,6,6,6,42,1,0,1,2,0,0,0,1819,152,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1819,152,0,0,1971,1971,1,407.68
2020,03,018232,002,0051,11,03,0,0,19031103,3,1,2,0,2,41,8,3,0,3,1,23,2,2020,29,2,2020,17,4,1978,1,0,0,0,0,0,0,0,0,0,0,0,0,0,423,4100,3,5,1,17,26,2,2020,0,0,0,8,0,0,0,8,2,16,1,1,4,520,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,6,4,1,520,0,0,0,0,0,520,520,1,595.64
2020,03,018232,002,0051,11,04,0,0,19031104,0,1,2,0,1,11,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,03,018232,002,0053,11,01,0,0,19031101,1,1,2,0,2,44,6,5,0,1,1,23,2,2020,29,2,2020,16,5,1975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,522,7830,4,4,1,15,99,99,2009,0,10,10,10,10,10,0,50,1,0,2,2,2,300,70,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,6,4,1,1299,303,0,0,0,0,1602,1602,1,595.64
2020,03,018232,002,0053,11,02,0,0,19031102,3,1,2,0,1,14,5,3,0,2,2,1,3,2020,7,3,2020,6,5,2005,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,1,5,0,0,2,6,0,0,0,0,0,0,1,4,4,4,0,0,0,0,0,0,0,0,1,589.02
2020,03,018232,002,0053,11,03,0,0,19031103,3,1,2,0,1,23,6,5,0,3,1,23,2,2020,29,2,2020,1,2,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,931,4921,4,5,1,2,99,99,2018,7,7,7,7,7,7,7,49,1,0,1,2,1,50,8,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,6,4,1,1250,200,0,0,0,0,1450,1450,1,589.02
