Player ID,Name,Total Earning,Team
Paragon,"Choi, Hyun Il","$16,453.36",Incredible Miracle
Avenger,"Park, Jin Hyung","$15,500.00",Incredible Miracle
Shotky,"Shin, Jong Mun","$15,500.00",Incredible Miracle
Haiakan,"Park, Yong Woo","$14,606.49",Incredible Miracle
Fenix,Jian Carlo Alejo,"$11,457.26",Incredible Miracle
Ruin,"Hong, Deok","$9,151.58",Incredible Miracle
Adouken,"Park, Chang Kyu","$9,000.00",Incredible Miracle
Ring,"Jeong, Yoon Seong","$8,761.39",Incredible Miracle
RagnaroK,"Shin, Hee Bum","$7,801.86",Incredible Miracle
Smeb,"Song, Kyung Ho","$7,217.43",Incredible Miracle
Livy,"Cha, No A","$6,894.16",Incredible Miracle
Nooker,"Ok, Seung Min","$6,500.00",Incredible Miracle
dreamertt,"Kim, Ji Hoon","$5,352.13",Incredible Miracle
dark,"Song, Runxi","$243,781.44",Keen Gaming
一,"Zhai, Jingkai","$235,192.84",Keen Gaming
oldchicken,"Zhiyong, Wang","$212,278.06",Keen Gaming
eLeVeN,Ren Yangwei,"$203,689.46",Keen Gaming
KaKa,"Hu, Liangzhi","$203,689.46",Keen Gaming
一方通行,Jiang An,"$40,091.98",Keen Gaming
HepburN,"Liu, Xiankun","$23,588.60",Keen Gaming
Eve,"Guo, Yuhang","$18,131.81",Keen Gaming
xiaofu,"Zhuang, Yongfu","$13,251.74",Keen Gaming
flyfly,"Jin, Zhiyi","$12,000.00",Keen Gaming
Rong,"Chen, Jingwu","$12,000.00",Keen Gaming
MS,"Yang, Yongjie","$10,279.69",Keen Gaming
Erica,"Yang, Shaohan","$8,077.19",Keen Gaming
Blood,"Xu, Ziliang","$5,968.77",Keen Gaming
Fantasy,"Yu, Yajun","$5,910.35",Keen Gaming
Kamma,Liu Chang,"$3,631.34",Keen Gaming
Yds.,"Zhao, Jiayi","$3,513.69",Keen Gaming
maomao,"Yang, Shihao","$3,238.19",Keen Gaming
66,"-, -","$2,307.20",Keen Gaming
鲤鱼王,"Wang, Ziyang","$2,108.42",Keen Gaming
Protoss,"Tan, Erjie","$1,691.09",Keen Gaming
XuAn,Jiang Yixin,"$1,691.09",Keen Gaming
r29,"-, -","$1,669.16",Keen Gaming
yyangkkk,"Zhang, Hong Yu","$1,669.16",Keen Gaming
DoDo,"Wang, Xu","$1,543.21",Keen Gaming
Clix,Cody Conrod,"$178,200.00",Misfits
Hans,Steven Liv,"$62,318.28",Misfits
Alphari,Barney Morris,"$61,760.78",Misfits
IgNar,"Lee, Dong Guen","$57,865.88",Misfits
PowerOfEvil,Tristan Schrage,"$55,873.77",Misfits
Endretta,Endre Byre,"$55,650.00",Misfits
Maxlore,Nubar Sarafian,"$55,430.25",Misfits
Sceptic,Griffin Spikoski,"$54,000.00",Misfits
Larry,Larry Holland,"$33,477.33",Misfits
Amanek,Francois Delaunay,"$31,500.00",Misfits
Zebbosai,Sebastian Olsson,"$28,747.35",Misfits
SicK,Hunter Mims,"$27,750.00",Misfits
ShahZaM,Shahzeb Khan,"$27,100.00",Misfits
Nevix,Andreas Karlsson,"$26,247.35",Misfits
devoduvek,David Dobrosavljevic,"$25,050.00",Misfits
seangares,Sean Gares,"$24,600.00",Misfits
SoOn,Terence Tarlier,"$24,482.29",Misfits
Hidan,Mikaël Da Silva,"$22,191.67",Misfits
Kryw,Jonathan Nobre,"$19,482.29",Misfits
ryb,Ruben Ljungdahl,"$16,666.67",Misfits
Agresivoo,Tobiasz Ciba,"$15,248.59",Misfits
StanCifka,Stanislav Cifka,"$14,031.90",Misfits
Dan,Danny Le Comte,"$12,972.29",Misfits
La,Ryan Coker-Welch,"$12,741.99",Misfits
LIDER,Adam Ilyasov,"$11,806.77",Misfits
