ID,Nombre,Ano_de_publicacion,Min_jugadores,Max_jugadores,Min_tiempo_de_juego,Max_tiempo_de_juego,Min_edad,Min_comunidad,Max_comunidad,Dependencia_lenguaje,Nota,Complejidad,Cnt_partidas_jugadas,Premios,Categorias
106753,Ouga Bouga,2011,3,6,10,10,7,5,N/A,1,5.98151,1.0263,1552,1,"['Card Game', 'Humor', 'Memory', 'Party Game', 'Prehistoric']"
2919,Search for the Emperor's Treasure,1981,2,10,60,60,10,3,6,3,6.88995,1.7619,132,0,"['Adventure', 'Economic', 'Exploration', 'Fantasy', 'Fighting']"
131332,Berserk  War of the Realms,2013,2,4,40,60,13,2,2,3,6.37935,2.75,410,0,"['Card Game', 'Fantasy', 'Fighting']"
256876,Football Highlights 2052,2019,1,4,45,60,9,2,4,0,7.49781,2,652,0,"['Card Game', 'Science Fiction', 'Sports']"
180204,1857,2015,3,6,120,240,0,5,6,0,7.56139,3.2,340,1,"['Economic', 'Trains', 'Transportation']"
160853,Stuff and Nonsense,2015,2,6,60,60,12,3,4,1,6.48923,1.4286,504,0,"['Adventure', 'Card Game', 'Exploration']"
2780,Tarock,1425,2,5,30,30,0,4,4,1,7.24261,3.5333,716,0,['Card Game']
33172,Monastery,2008,2,4,60,60,14,4,4,1,6.28594,2.8393,570,0,"['Medieval', 'Religious']"
205164,Old School Tactical  Volume 2 \u2013 West Front 1944-45,2017,2,3,45,180,12,2,2,0,8.49316,2.6667,72,0,"['Wargame', 'World War II']"
258437,Bukiet,2018,1,5,20,40,8,2,5,1,6.81517,1.5,1072,0,"['Dice', 'Puzzle']"
221372,Rick and Morty  Close Rick-Counters of the Rick Kind Deck-Building Game,2017,2,5,30,70,15,3,4,0,6.60681,2,560,0,"['Humor', 'Movies / TV / Radio theme']"
229543,Sakura,2017,2,6,20,45,10,2,5,1,6.26293,1.5,857,1,['Card Game']
145424,Caf\u00e9 Melange,2013,2,4,45,45,10,3,4,1,6.72595,2.2667,320,0,['Deduction']
147104,Wooolf!!,2013,4,8,30,30,8,7,8,1,6.64375,1.9524,516,0,"['Animals', 'Bluffing', 'Card Game', 'Deduction', 'Party Game']"
140279,Clacks  A Discworld Board Game,2015,1,4,45,30,8,2,4,2,6.30138,2.5556,599,0,"['Abstract Strategy', 'Novel-based']"
135508,The Mushroom Eaters,2013,2,5,90,90,18,N/A,4,1,7.01656,2.5,192,0,"['Adventure', 'Ancient', 'Exploration']"
262818,The Cousins' War (second edition),2018,2,2,30,30,12,N/A,N/A,0,7.33024,2,274,0,"['Card Game', 'Dice', 'Medieval', 'Renaissance']"
4532,Thud,2002,2,2,60,60,8,2,2,1,6.21126,2.625,363,0,"['Abstract Strategy', 'Fantasy', 'Novel-based']"
9386,IceTowers,1999,2,5,10,10,10,3,N/A,1,6.42596,1.875,1012,0,"['Abstract Strategy', 'Real-time']"
15274,La Bataille de la Moskowa,1975,2,2,360,1000,16,N/A,N/A,0,7.82658,3.8571,32,2,"['Napoleonic', 'Wargame']"
160606,Day of Days  The Invasion of Normandy 1944,2015,2,8,240,2160,12,8,N/A,3,7.47128,2.7143,180,0,"['Wargame', 'World War II']"
155802,Korrigans,2014,2,5,45,45,8,4,5,1,6.37008,1.5333,703,0,['Fantasy']
135,Kontor,1999,2,4,60,60,12,2,4,1,5.95861,2.2078,801,2,"['City Building', 'Nautical', 'Renaissance']"
840,Corsairs,2000,2,4,60,60,10,4,4,1,6.07058,1.6818,646,0,"['Card Game', 'Fighting', 'Nautical', 'Pirates']"
202443,Barker's Row,2018,2,4,25,50,12,3,3,0,6.56294,1.75,490,0,['Card Game']
11733,Briscola,1800,2,6,30,30,8,N/A,4,1,6.30645,1.625,1481,0,['Card Game']
7844,Operation Typhoon,1978,2,2,1500,1500,12,2,N/A,0,7.2993,3.6957,87,0,"['Wargame', 'World War II']"
147206,Copper Country,2015,2,4,60,60,14,N/A,4,2,6.85628,2.7083,328,0,"['Economic', 'Industry / Manufacturing']"
249552,Ascension  Delirium,2018,1,4,30,30,13,2,4,3,7.96931,2,782,0,"['Card Game', 'Fantasy']"
220700,Cobra Paw,2017,2,6,5,15,5,N/A,N/A,0,6.34978,1,2654,0,"['Action / Dexterity', 'Childrens Game', 'Real-time']"
2422,Bismarck,1962,2,2,120,120,12,2,2,2,6.38111,2.9138,199,0,"['Miniatures', 'Nautical', 'Wargame', 'World War II']"
155636,Level 7 [Invasion],2014,3,5,120,240,14,5,5,3,6.84659,3.4615,211,0,['Science Fiction']
162378,Holiday Fluxx,2014,2,5,20,20,8,4,5,2,6.26861,1.1333,1453,0,['Card Game']
99808,Pizza Theory,2012,2,3,10,15,6,3,3,1,6.14977,1.6,1427,2,['Abstract Strategy']
17030,Anno Domini  Lifestyle,1998,2,8,30,30,10,5,8,5,6.825,1.5294,206,0,"['Bluffing', 'Card Game', 'Party Game', 'Trivia']"
1380,Jockey,1973,2,6,45,45,12,4,6,1,6.31502,1.4839,393,0,"['Animals', 'Racing', 'Sports']"
144607,Bitter Woods  Designer Edition,2014,0,2,480,480,0,2,N/A,1,8.23529,2.7778,44,0,"['Wargame', 'World War II']"
181807,Dragon Rampant  Fantasy Wargaming Rules,2015,2,0,60,60,0,N/A,N/A,2,8.08817,1.8571,190,0,"['Book', 'Fantasy', 'Miniatures', 'Wargame']"
6752,Attack!,2003,2,6,180,180,10,4,6,2,5.84835,2.5524,931,1,"['Economic', 'Miniatures', 'Negotiation', 'Wargame', 'World War II']"
5394,Kolin  Frederick's First Defeat \u2013 June 18,1994,1,2,360,360,12,2,N/A,0,7.77269,3.8889,30,2,"['Age of Reason', 'Wargame']"
4862,Outburst!,1986,4,20,60,60,18,6,12,5,5.80879,1.1746,2045,0,"['Party Game', 'Real-time', 'Trivia']"
223726,Destination X,2017,2,10,20,40,10,2,5,4,6.56411,1.1667,797,0,"['Deduction', 'Spies/Secret Agents']"
255034,Papua,2018,2,4,75,75,10,3,4,2,6.94099,2.875,386,0,['Exploration']
793,Yahtzee Deluxe Poker,1994,2,6,20,20,12,4,N/A,1,6.04954,1.3214,1016,0,['Dice']
223619,Shadow War  Armageddon,2017,2,4,30,120,0,2,2,0,7.52664,3.3333,356,0,"['Miniatures', 'Science Fiction', 'Wargame']"
3110,Dragon Rage,1982,2,2,120,120,12,2,2,2,6.94699,2.7083,121,0,"['Fantasy', 'Wargame']"
29411,Castle Knights,2007,2,4,10,15,5,4,4,1,6.41195,1.0476,773,7,"['Action / Dexterity', 'Childrens Game', 'Medieval']"
20228,Big Kini,2005,2,4,60,60,10,4,4,1,6.35211,2.6042,314,0,"['Civilization', 'Territory Building']"
158742,Yardmaster Express,2014,2,5,5,10,6,3,5,1,5.82754,1.0685,6339,1,"['Card Game', 'Trains', 'Transportation']"
1713,Maharaja,1994,3,5,240,240,8,3,4,0,6.13749,2.8039,184,0,"['Ancient', 'Wargame']"
207919,Hounded,2016,2,2,15,25,13,2,2,0,6.70154,1.75,570,0,"['Abstract Strategy', 'Animals']"
23263,Clue DVD Game,2005,3,5,60,60,10,4,5,3,6.2727,1.8788,353,1,"['Deduction', 'Murder/Mystery']"
182218,Hoax (second edition),2016,3,6,10,20,14,5,6,2,6.03344,1.7273,1342,0,"['Bluffing', 'Deduction', 'Murder/Mystery', 'Party Game']"
79068,\u0391\u03bb\u03c7\u03b7\u03bc\u03b5\u03af\u03b5\u03c2,2012,2,4,30,30,8,3,4,1,6.09567,1.6316,998,0,"['Abstract Strategy', 'Card Game', 'Humor']"
224149,Deadball,2017,1,2,15,30,8,N/A,2,2,8.46008,2.0833,289,0,"['Dice', 'Print & Play', 'Sports']"
112381,Abaddon,2012,2,4,45,45,14,2,4,3,6.62896,2.1667,425,0,"['Miniatures', 'Science Fiction', 'Wargame']"
6861,Red Badge of Courage,2001,2,6,360,360,12,2,4,0,7.39603,3.8,79,1,"['American Civil War', 'Civil War', 'Wargame']"
245389,Word Slam Family,2018,3,99,45,45,10,6,6,0,7.19319,2,491,0,"['Party Game', 'Word Game']"
40941,Nicht zu fassen,2009,2,8,20,20,4,5,8,1,6.4688,1.12,1513,7,"['Action / Dexterity', 'Animals', 'Childrens Game']"
26138,Dungeon Twister Collectors Box,2006,2,2,45,45,11,2,2,1,7.67921,3.1,48,0,"['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Maze', 'Miniatures']"
120265,Supply Lines of the American Revolution  The Northern Theater,2017,2,2,150,180,0,2,2,2,7.54775,2.7143,215,1,"['Age of Reason', 'American Revolutionary War', 'Wargame']"
131261,Risk  StarCraft Collector's Edition,2012,2,6,60,120,10,3,6,3,6.39613,2.1429,206,0,"['Science Fiction', 'Territory Building', 'Video Game Theme', 'Wargame']"
209671,Zona  The Secret of Chernobyl,2019,1,4,120,180,18,3,4,3,7.22484,2.8182,179,0,"['Adventure', 'Science Fiction', 'Video Game Theme']"
78,WestFront,1992,2,2,240,240,12,2,2,0,6.8293,3.5,37,0,"['Wargame', 'World War II']"
199908,Spires,2017,1,4,20,30,10,4,4,0,6.85748,1.6667,514,0,['Card Game']
33911,Bacchus' Banquet,2008,3,5,30,30,8,5,N/A,2,5.99479,1.6364,1449,0,"['Ancient', 'Bluffing', 'Card Game', 'Political']"
143680,Nightfall  Eastern Skies,2013,2,5,45,45,12,N/A,N/A,0,7.64141,2.6667,65,0,"['Bluffing', 'Card Game']"
210152,Bushido,2018,2,2,20,30,8,2,2,0,7.5837,2,399,0,"['Dice', 'Fantasy', 'Fighting']"
7634,Western Desert,1982,2,2,180,180,0,2,2,3,7.36822,3.8235,26,0,"['Wargame', 'World War II']"
176963,Dadaocheng,2015,1,4,45,45,10,N/A,4,1,6.7616,2.6,342,0,"['Dice', 'Economic', 'Puzzle']"
129010,Jungle Ascent,2013,2,4,30,30,8,4,4,3,6.45624,1.5909,590,0,"['Adventure', 'Exploration', 'Racing']"
7719,Arena Maximus,2003,2,5,45,60,10,4,5,1,5.88572,1.8235,1267,0,"['Fantasy', 'Racing']"
207242,Pentaquark,2016,1,1,15,30,12,1,1,1,6.89662,2.8,1261,0,"['Card Game', 'Puzzle', 'Science Fiction']"
4485,Hotel Life,1989,3,4,120,120,10,4,4,4,7.21211,2.5,126,0,"['Economic', 'Humor']"
232403,Haunt the House,2018,2,5,30,40,8,4,5,2,7.05949,2,408,0,"['Boom Boom Games', 'Kids Table BG']"
4831,NFL Strategy,1970,2,2,150,150,10,2,2,2,6.81513,2.25,138,0,['Sports']
6495,Iron Tide  Panzers in the Ardennes,2003,2,4,360,360,12,2,3,0,7.71937,3.1613,127,0,"['Wargame', 'World War II']"
152846,The Convicted,2014,1,4,45,900,12,2,4,4,7.29645,3.8519,243,0,"['City Building', 'Civilization', 'Fantasy', 'Fighting']"
13016,White Death  Velikiye Luki,1979,2,2,240,240,12,2,N/A,0,7.66121,3.1667,50,0,"['Wargame', 'World War II']"
188343,Brides & Bribes,2017,2,5,60,90,12,N/A,5,1,7.14363,3,236,0,"['Medieval', 'Renaissance']"
151251,Castle Crush!,2013,1,4,15,15,8,4,4,1,6.60225,1.4706,638,0,['Action / Dexterity']
119464,Tier auf Tier  Jetzt geht's rund!,2012,2,4,15,15,5,4,4,0,6.56123,1.2,766,0,"['Action / Dexterity', 'Animals', 'Childrens Game']"
191073,Vampire Queen,2016,3,12,30,30,8,N/A,8,1,6.44548,1.25,920,0,['Card Game']
253608,18Chesapeake,2020,2,6,180,180,13,5,6,0,8.14791,4.1429,305,0,"['Economic', 'Trains', 'Transportation']"
240822,Troika,2017,2,5,20,20,7,3,5,0,6.3492,1.1429,917,0,['Oink Games']
137744,Tessen Classic,2013,2,2,15,15,0,2,2,1,6.59607,1.1875,695,0,"['Animals', 'Card Game', 'Real-time']"
68199,Ketchup,2010,2,2,13,13,10,2,2,1,7.62294,2.5,2715,0,"['Abstract Strategy', 'Print & Play']"
206715,Ultimate Werewolf Legacy,2018,8,16,60,60,13,12,16,0,7.20281,2.4,1364,0,['Bluffing']
158816,Longstreet Attacks  The Second Day at Gettysburg,2018,1,4,90,720,12,1,4,0,8.63155,3.4444,138,0,"['American Civil War', 'Wargame']"
3341,Burn Rate,2002,2,4,45,45,13,3,4,3,6.0495,1.5893,1067,0,"['Card Game', 'Economic']"
22948,Munchkin Impossible,2006,3,6,60,120,10,4,6,4,5.97188,1.8286,649,1,"['Card Game', 'Fighting', 'Humor', 'Spies/Secret Agents']"
238090,Speakeasy Blues,2018,2,4,45,60,0,4,4,0,7.09524,2.8,269,0,['Dice']
7755,Victory in Normandy,1992,1,2,300,300,14,2,2,5,7.07361,2.4074,78,1,"['Wargame', 'World War II']"
227466,TAGIRON,2017,2,4,15,15,10,2,4,3,7.17533,1.6,644,0,"['Deduction', 'Puzzle']"
188181,Avignon  A Clash of Popes,2016,2,2,10,20,8,2,2,0,6.47023,1.3333,1021,0,"['Abstract Strategy', 'Card Game', 'Medieval', 'Political', 'Religious']"
86415,Cornerstone Essential,2010,2,4,45,45,8,4,4,1,6.62525,1.6667,733,0,"['Abstract Strategy', 'Action / Dexterity']"
42105,Mixmo,2009,2,6,15,15,8,4,5,5,6.34575,1.4737,1741,0,"['Party Game', 'Word Game']"
113567,Mediterranean Empires,2015,2,8,60,240,10,4,8,3,7.16985,2.75,252,0,"['Ancient', 'Civilization', 'Wargame']"
5476,A Gleam of Bayonets  The Battle of Antietam,1983,2,6,420,4200,12,N/A,N/A,0,7.17884,3.7083,42,0,"['American Civil War', 'Wargame']"
198087,Arquebus  Men of Iron Volume IV,2017,1,2,60,300,0,2,2,0,7.44932,3,156,0,"['Renaissance', 'Wargame']"
2574,Classic Warlord,2012,2,7,360,360,12,5,7,1,7.12511,2.2619,265,0,"['Modern Warfare', 'Wargame']"
265285,Queenz  To bee or not to bee,2019,2,4,30,30,8,2,3,1,7.27585,2.3333,534,0,"['Animals', 'Farming']"
10679,A Fearful Slaughter  The Battle of Shiloh,2004,1,2,300,300,12,N/A,2,1,7.66509,3.9583,100,1,"['American Civil War', 'Wargame']"
156976,Planes,2014,2,4,30,30,14,2,4,3,5.96582,1.9643,1420,0,"['Aviation / Flight', 'Transportation']"
217471,Teenage Mutant Ninja Turtles Dice Masters  Heroes in a Half Shell,2017,2,4,60,60,14,2,2,0,7.45214,2,183,0,"['Comic Book / Strip', 'Dice', 'Fighting', 'Movies / TV / Radio theme']"
285905,Marvel  Crisis Protocol,2019,2,2,45,45,14,2,2,5,8.30987,3,179,0,"['Comic Book / Strip', 'Fighting', 'Miniatures', 'Wargame']"
275969,Flotilla,2019,3,5,90,150,14,3,5,2,7.34902,3.8333,280,0,"['Economic', 'Exploration', 'Nautical']"
119804,Empire Express,2012,2,4,90,90,10,3,N/A,2,6.71746,2,548,0,"['Economic', 'Trains', 'Transportation']"
7215,To the Green Fields Beyond,1978,2,2,240,240,12,2,2,0,7.27386,3.6897,31,2,"['Fighting', 'Wargame', 'World War I']"
2211,Proteus,2001,2,2,30,30,8,2,2,1,6.59291,3.2143,158,0,"['Abstract Strategy', 'Dice']"
174926,Wizards of the Wild  Deluxe Edition,2015,2,4,30,45,10,3,4,3,6.99057,2.1,344,0,"['Card Game', 'Dice', 'Fantasy']"
242324,Stew,2018,2,4,10,20,10,2,3,2,6.935,1.3333,667,0,"['Deduction', 'Farming']"
76203,RRR,2010,2,2,15,15,10,2,2,1,6.75341,1.875,631,0,"['Abstract Strategy', 'Fantasy']"
70532,Tonkin  The First Indochina War (second edition),2012,2,2,240,1800,0,2,2,2,7.78983,3.375,82,0,"['Vietnam War', 'Wargame']"
23935,Oshi,2006,2,2,20,20,8,2,2,1,6.12551,2.14,1166,0,"['Abstract Strategy', 'Mythology']"
235982,RWBY  Combat Ready,2018,2,5,45,75,14,4,5,3,7.16988,2.3333,311,0,['Fighting']
162591,Heroes,2015,2,4,20,30,12,2,2,3,6.22529,2.2727,560,0,"['Card Game', 'Dice', 'Fantasy', 'Fighting', 'Real-time']"
153498,Kamisado Max,2014,2,2,20,20,10,2,2,1,7.41266,2,473,0,['Abstract Strategy']
61269,Drakon (second edition),2002,2,6,40,40,10,4,6,1,6.19809,1.8148,736,1,"['Fantasy', 'Maze']"
192508,The Goonies  Adventure Card Game,2016,1,4,30,45,14,N/A,4,3,6.42866,1.5556,812,0,"['Movies / TV / Radio theme', 'Pirates']"
66665,Recicle  Tempos de Crise,2010,2,4,120,120,14,4,4,2,7.40282,3.0417,141,2,"['Economic', 'Environmental', 'Industry / Manufacturing']"
29456,Infernal Contraption,2007,2,4,60,60,10,2,4,4,5.85674,1.8036,1528,0,"['Card Game', 'Fantasy', 'Humor']"
2853,Liftoff!,1989,1,4,180,180,12,3,4,3,6.90272,2.9268,189,0,['Space Exploration']
37739,Sutter's Mill,2008,2,4,60,60,10,4,4,1,6.14326,2.4878,550,0,['American West']
137141,Batman Miniature Game,2012,2,2,60,60,12,2,N/A,3,7.90534,3.7778,335,0,"['Comic Book / Strip', 'Dice', 'Fighting', 'Miniatures', 'Movies / TV / Radio theme', 'Video Game Theme']"
3242,Clash of the Gladiators,2002,2,5,45,45,10,N/A,5,1,5.88877,1.53,1221,1,"['Ancient', 'Fighting']"
210008,Off the Rails,2018,1,4,30,60,12,4,4,1,7.20629,1.8571,429,0,"['Fantasy', 'Maze', 'Puzzle', 'Racing', 'Transportation']"
212551,Qwixx  Das Duell,2016,2,2,15,15,12,2,2,0,6.74429,1.25,1459,0,['Dice']
165959,Jolly Roger  The Game of Piracy & Mutiny,2015,4,10,30,30,12,7,10,3,6.33446,1.7778,389,0,"['Card Game', 'Humor', 'Negotiation', 'Party Game', 'Pirates']"
58886,The Great Pyramid,2011,2,5,90,90,12,N/A,4,1,6.12371,3.0571,580,0,"['Ancient', 'City Building', 'Civilization', 'Dice', 'Economic']"
269789,Caravan,2019,2,4,45,45,12,4,4,0,7.00541,1.6667,437,0,['Arabian']
1711,Richthofen's War,1972,1,6,60,60,12,2,6,2,5.97934,2.4255,495,0,"['Aviation / Flight', 'Wargame', 'World War I']"
12141,This Terrible Sound,2000,2,4,120,120,12,2,4,2,7.74792,3.9286,40,2,"['American Civil War', 'Wargame']"
138105,Hordes  High Command,2013,2,4,60,90,12,2,N/A,3,6.40556,2.6111,349,0,['Card Game']
2610,Kardinal & K\u00f6nig  Das Kartenspiel,2001,3,5,45,45,11,3,5,1,6.8219,2.5714,143,0,"['Card Game', 'Print & Play']"
138338,Continental Divide,2013,3,6,120,120,12,5,5,1,6.72905,3.5,333,0,"['Economic', 'Trains', 'Transportation']"
127981,Dungeon Heroes,2013,1,2,30,30,13,2,2,2,6.38915,1.95,1078,0,"['Bluffing', 'Exploration', 'Fantasy', 'Medieval', 'Memory']"
4613,1854,2002,3,6,300,300,12,4,6,1,7.40777,4.2,237,0,"['Economic', 'Trains', 'Transportation']"
192827,RUM,2017,2,4,10,20,10,3,4,1,6.42688,1.5,791,0,"['Card Game', 'Pirates']"
87120,Vintage,2011,2,4,60,120,10,4,4,1,6.54565,2.9545,271,0,"['Educational', 'Farming']"
140524,The Daedalus Sentence,2016,1,4,45,60,10,4,N/A,1,6.68894,2,378,0,"['Adventure', 'Science Fiction']"
128218,Helvetia Cup,2012,2,2,45,45,10,2,2,1,6.76604,2.6923,296,0,"['Fantasy', 'Sports']"
3411,Drive on Paris,2000,2,2,300,300,12,2,2,0,7.00645,2.7368,107,3,"['Wargame', 'World War I']"
1475,Careers,1955,2,6,60,60,8,4,6,3,5.80621,1.5024,2704,0,['Economic']
2938,Zatre,1990,2,6,45,45,8,2,4,1,6.40602,2.0455,859,1,['Abstract Strategy']
7453,Hube's Pocket,1995,2,2,360,360,12,3,N/A,0,7.57673,3.6667,60,1,"['Wargame', 'World War II']"
136245,Kaboom,2013,2,5,30,30,6,3,4,1,6.25214,1.0588,938,0,"['Action / Dexterity', 'Childrens Game', 'Real-time']"
266445,Sherlock  Propagaci\u00f3n,2018,1,8,60,60,8,N/A,4,0,7.06907,2,220,0,"['Card Game', 'Deduction', 'Murder/Mystery']"
226256,Password Express,2017,2,10,15,20,10,2,N/A,3,6.86022,1.1667,406,0,"['Party Game', 'Word Game']"
28037,Wool Rules,2007,2,6,30,30,10,4,5,1,6.02544,1.4925,1131,2,"['Animals', 'Dice']"
156719,Dino Race,2014,2,4,30,30,8,4,N/A,1,6.13861,1.4583,1926,3,"['Card Game', 'Racing']"
18115,Four Lost Battles,2005,1,2,240,240,12,N/A,N/A,4,7.3937,3.1304,104,1,"['Napoleonic', 'Wargame']"
20266,Bitter End  Attack to Budapest,2005,1,2,240,240,12,2,N/A,5,7.38974,3,46,0,"['Wargame', 'World War II']"
4201,GD '40,1993,2,2,360,360,12,2,N/A,2,7.13061,3.5,32,1,"['Wargame', 'World War II']"
136284,Uluru  Neuer Tumult am Ayers Rock,2013,1,5,20,20,8,N/A,5,1,6.44112,1.6667,505,0,"['Puzzle', 'Real-time']"
1358,Field Command,1991,2,2,180,180,10,2,2,1,7.08957,2.3846,125,0,['Wargame']
181236,Bastion,2015,1,4,45,90,10,3,4,2,6.78076,2.5,733,0,['Fantasy']
230751,Carcassonne f\u00fcr 2,2017,2,2,25,25,7,2,2,1,7.1549,1.6667,493,0,"['City Building', 'Medieval', 'Territory Building']"
194019,Guilds,2017,2,4,60,90,10,3,4,3,6.66109,2.4286,340,0,"['City Building', 'Fantasy', 'Medieval']"
867,Morisi,2000,2,4,45,45,10,N/A,4,1,6.50422,2.1,204,2,['Transportation']
1329,Hyle,1979,2,2,45,45,10,2,2,1,6.79514,2.8571,386,0,['Abstract Strategy']
169366,Waterloo 200,2015,1,3,60,120,14,2,3,1,7.94474,2.7692,130,0,"['Napoleonic', 'Wargame']"
178153,100 Swords  The Red Dragon's Dungeon,2016,1,2,25,25,13,2,2,3,6.67361,1.2857,551,0,"['Card Game', 'Fantasy']"
205774,Steel Arena  Friday Night Robot Fight,2016,2,4,30,60,12,4,4,1,7.02041,2.2857,431,0,"['Fighting', 'Science Fiction']"
152851,Tales & Games  The Grasshopper & the Ant,2015,2,4,30,30,8,N/A,4,1,6.30068,1.5,695,0,"['Animals', 'Bluffing', 'Novel-based']"
710,Tom Wham's Snits!,1977,2,2,20,20,8,2,2,1,6.23338,1.4348,323,0,['Fighting']
67361,Rails of New England,2011,2,5,180,180,13,N/A,5,3,6.52958,3.3226,593,0,"['Economic', 'Industry / Manufacturing', 'Trains']"
156457,Gloobz,2014,2,6,20,20,6,4,6,1,6.19845,1.0769,969,1,"['Action / Dexterity', 'Card Game', 'Childrens Game']"
183150,Morocco,2016,2,5,45,45,13,N/A,4,1,6.66617,2.3333,370,0,"['Arabian', 'Territory Building']"
138026,Critical Mass  Raijin vs Archon,2018,2,2,30,30,14,N/A,N/A,0,6.99493,2,182,0,"['Card Game', 'Fighting', 'Science Fiction']"
7338,Epaminondas,1975,2,2,60,60,10,2,2,1,7.20312,2.85,212,1,['Abstract Strategy']
2090,Stalingrad Pocket (first edition),1992,2,2,120,120,15,2,2,2,6.79528,2.7727,52,2,"['Wargame', 'World War II']"
57759,Filipino Fruit Market,2009,3,5,30,30,10,4,5,1,6.42513,1.8947,461,0,['Card Game']
9132,18C2C  Manifest Destiny,2003,2,6,600,600,14,6,N/A,0,7.50728,4.1818,214,0,"['Economic', 'Print & Play', 'Trains']"
227171,The Masters' Trials  Wrath of Magmaroth,2017,1,4,60,90,14,2,4,3,6.74648,3,499,0,"['Dice', 'Fantasy']"
154939,MERCS  Recon \u2013 Counter Threat,2015,1,5,90,90,12,1,3,3,6.70465,3.2857,324,0,"['Fighting', 'Miniatures', 'Modern Warfare', 'Science Fiction']"
91010,Phantom Fury,2011,1,1,240,240,12,1,1,2,7.40708,2.9545,112,1,"['Modern Warfare', 'Wargame']"
6627,Scream Machine,2003,3,6,45,45,7,N/A,4,1,6.01139,1.5352,1008,0,['Card Game']
266938,Smash Up  World Tour \u2013 International Incident,2019,2,2,45,45,14,N/A,N/A,4,7.66712,2.6667,37,0,['Card Game']
231309,Magic  The Gathering \u2013 Explorers of Ixalan,2017,2,4,30,30,13,4,4,0,7.20271,3,214,0,"['Card Game', 'Exploration', 'Fantasy', 'Territory Building']"
236245,Sen,2017,2,4,30,60,10,3,N/A,1,6.78955,1.2857,955,0,"['Animals', 'Childrens Game']"
988,Zapp Zerapp,2000,2,4,30,30,7,N/A,N/A,1,6.08728,1.3103,514,4,"['Action / Dexterity', 'Childrens Game', 'Racing', 'Real-time']"
127188,Tweeeet,2012,2,6,30,30,7,4,6,1,6.24982,1.7407,781,0,['Animals']
41033,Case Yellow,2011,2,2,180,180,0,2,2,3,7.07713,3.2105,120,0,"['Wargame', 'World War II']"
165292,The Dark Sands,2018,1,2,90,1500,14,2,2,0,7.72589,3.0714,146,0,"['Wargame', 'World War II']"
34098,Guelphs and Ghibellines,2009,2,2,240,240,0,2,2,2,7.81505,2.6842,90,0,"['Medieval', 'Wargame']"
1965,Mertwig's Maze,1988,2,6,100,100,10,4,5,2,6.45019,1.9286,118,0,"['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Maze']"
2794,Spinball,2001,2,2,20,20,0,2,2,0,6.89756,1.1875,556,0,['Action / Dexterity']
18747,Onward,2006,1,7,300,300,12,7,7,5,6.51856,3.5741,173,1,"['Medieval', 'Wargame']"
42448,We Didn't Playtest This Either,2009,2,10,1,10,12,4,6,3,5.97138,1.2143,2168,0,"['Card Game', 'Humor', 'Party Game']"
102681,21 Mutinies  Arrr! Edition,2013,3,5,45,45,10,4,5,1,6.63171,2.375,312,0,"['Economic', 'Pirates']"
128537,Gentlemen Thieves,2012,2,5,45,45,10,N/A,5,1,6.23801,1.8095,599,0,['Card Game']
275840,Dungeon Academy,2019,1,6,20,20,10,N/A,N/A,0,6.82461,1,718,0,"['Dice', 'Fantasy']"
193083,Kribbeln,2016,2,5,20,20,8,4,5,0,6.40391,1.1111,1569,0,['Dice']
82272,Railroad Barons,2010,2,2,45,45,12,2,2,2,6.24553,3.0294,420,0,"['Card Game', 'Economic', 'Trains']"
265489,Gettysburg,2018,1,2,60,90,0,2,2,0,7.29232,2.25,244,2,"['American Civil War', 'Wargame']"
236709,The Tea Dragon Society Card Game,2018,2,4,30,60,10,4,4,3,6.26051,1.4615,1004,1,"['Animals', 'Card Game', 'Novel-based']"
284291,Bloom Town,2019,1,4,30,40,8,2,4,1,6.83176,1.8333,550,0,['City Building']
102835,Lost Temple,2011,2,8,40,40,10,5,7,2,5.88614,1.7333,1811,0,"['Adventure', 'Exploration', 'Racing']"
144632,City Council,2013,2,5,60,60,12,5,5,2,6.15109,3,586,0,"['City Building', 'Negotiation', 'Political']"
241106,Masque of the Red Death,2018,4,7,60,90,14,5,7,0,6.82066,2.6,384,0,"['Deduction', 'Novel-based']"
210295,Lightseekers,2017,2,99,10,20,8,2,5,4,7.40438,2.5,1642,0,"['Card Game', 'Collectible Components', 'Fantasy', 'Fighting']"
271064,Ascension  Skulls & Sails,2019,2,4,30,30,13,2,3,0,8.00843,2,322,0,"['Card Game', 'Pirates']"
3637,Triplanetary  The Classic Game of Space Combat,1973,2,3,45,45,12,2,N/A,1,6.99782,2.3,131,0,"['Science Fiction', 'Wargame']"
188991,Alienation,2016,2,4,15,30,8,4,4,2,7.43265,1.1667,230,0,"['Card Game', 'Science Fiction']"
243994,Swordcrafters,2018,1,5,20,30,6,N/A,4,1,6.65539,1.3333,753,0,"['Abstract Strategy', 'Fantasy', 'Puzzle']"
183264,Spookies,2015,2,5,30,30,8,N/A,4,1,6.1842,1.2308,1263,0,['Dice']
275973,Curios,2019,2,5,15,20,14,N/A,4,1,6.66532,1.1667,912,0,"['Bluffing', 'Deduction']"
131121,Equinox,2012,2,2,25,25,13,2,2,3,6.51532,2,469,0,['Abstract Strategy']
