FECHA,HORA,REGION,MODALIDAD,FALLECIDOS,HERIDOS
20200930,18:00,PIURA,CHOQUE,0,0
20200930,18:45,LAMBAYEQUE,DESPISTE,0,1
20200930,19:20,ANCASH,DESPISTE,0,2
20200930,22:05,LAMBAYEQUE,CHOQUE,0,0
20201001,06:30,PIURA,DESPISTE,0,2
20201001,13:20,JUNIN,DESPISTE,0,1
20201001,19:30,LIMA,CHOQUE,0,2
20201001,09:20,PUNO,DESPISTE,0,0
20201001,18:00,LA LIBERTAD,CHOQUE,0,2
20201002,08:20,LAMBAYEQUE,CHOQUE,1,0
20201002,16:30,LIMA,CHOQUE,0,2
20201002,07:35,AREQUIPA,CHOQUE,0,0
20201002,13:00,ANCASH,DESPISTE,0,0
20201002,11:45,LA LIBERTAD,CHOQUE,0,2
20201002,10:30,ANCASH,CHOQUE,0,1
20201003,18:40,LAMBAYEQUE,DESPISTE,0,3
20201003,14:30,LIMA,DESPISTE,0,1
20201003,02:00,LIMA,CHOQUE,0,2
20201003,11:28,ICA,CHOQUE,0,6
20201003,22:30,LA LIBERTAD,CHOQUE,1,2
20201003,03:00,AREQUIPA,DESPISTE,0,0
20201003,16:30,AREQUIPA,DESPISTE,0,3
20201003,02:30,AREQUIPA,CHOQUE,0,0
20201003,09:20,LAMBAYEQUE,CHOQUE,1,0
20201004,05:30,LIMA,ATROPELLO,1,0
20201004,22:50,ANCASH,DESPISTE,0,1
20201004,06:50,LIMA,DESPISTE,0,1
20201004,22:20,LIMA,ATROPELLO,1,0
20201004,10:45,JUNIN,DESPISTE,0,0
20201004,05:00,LIMA,DESPISTE,0,0
20201005,05:55,LIMA,DESPISTE,0,0
20201005,19:00,PUNO,CHOQUE,0,0
20201005,07:30,LIMA,CHOQUE,0,2
20201005,13:50,LA LIBERTAD,DESPISTE,0,0
20201005,09:20,JUNIN,CHOQUE,0,2
20201005,03:50,JUNIN,DESPISTE,0,0
20201005,07:50,JUNIN,CHOQUE,0,0
20201005,15:10,LIMA,DESPISTE,0,3
20201006,09:20,JUNIN,DESPISTE,0,2
20201006,07:50,JUNIN,CHOQUE,0,0
20201006,22:20,LIMA,ATROPELLO,1,0
20201006,03:50,LIMA,CHOQUE,1,1
20201006,09:15,ANCASH,CHOQUE,0,2
20201006,06:00,LA LIBERTAD,ATROPELLO,0,1
20201006,20:00,PIURA,CHOQUE,0,3
20201007,17:45,JUNIN,DESPISTE,0,0
20201007,21:00,PIURA,CHOQUE,0,2
20201007,05:15,AREQUIPA,ESPECIAL,0,0
20201007,15:00,AREQUIPA,DESPISTE,1,0
20201008,00:00,JUNIN,DESPISTE,0,1
20201008,22:35,LIMA,ATROPELLO,1,0
20201008,10:00,JUNIN,CHOQUE,0,1
20201008,22:50,LIMA,CHOQUE,0,2
20201008,06:00,LIMA,CHOQUE,0,0
20201008,21:50,JUNIN,CHOQUE,1,0
20201008,03:00,LIMA,CHOQUE,0,0
20201008,08:45,PUNO,DESPISTE,0,0
20201008,10:00,PUNO,DESPISTE,0,0
20201008,06:30,LIMA,DESPISTE,0,4
20201008,11:00,ANCASH,CHOQUE,0,1
20201009,08:35,LIMA,ATROPELLO,1,0
20201009,10:00,JUNIN,CHOQUE,1,0
20201009,10:25,LIMA,DESPISTE,0,0
20201009,21:52,ICA,CHOQUE,0,1
20201009,17:20,LAMBAYEQUE,CHOQUE,1,0
20201009,13:50,PIURA,CHOQUE,0,3
20201010,19:00,ANCASH,CHOQUE,0,1
20201010,16:30,PUNO,CHOQUE,0,0
20201010,23:15,LIMA,ESPECIAL,0,0
20201010,16:30,ANCASH,CHOQUE,0,0
20201010,13:42,PUNO,DESPISTE,0,1
20201010,06:20,LIMA,DESPISTE,0,1
20201010,21:40,LIMA,CHOQUE,0,5
20201010,16:35,LIMA,CHOQUE,0,1
20201010,16:40,LIMA,CHOQUE,0,1
20201010,22:17,LIMA,CHOQUE,0,0
20201010,12:30,JUNIN,DESPISTE,0,0
20201010,17:50,PUNO,CHOQUE,0,1
20201011,02:30,LIMA,CHOQUE,0,0
20201011,11:00,LA LIBERTAD,CHOQUE,0,2
20201011,01:15,LIMA,DESPISTE,0,3
20201011,10:00,ICA,CHOQUE,0,4
20201011,14:40,PUNO,DESPISTE,0,0
20201011,04:00,PUNO,DESPISTE,0,2
20201011,10:50,PUNO,DESPISTE,0,0
20201011,18:20,PUNO,DESPISTE,0,1
20201011,02:30,LA LIBERTAD,CHOQUE,1,0
20201011,10:15,MOQUEGUA,CHOQUE,0,1
20201012,06:30,ANCASH,DESPISTE,0,0
20201012,16:30,LAMBAYEQUE,CHOQUE,1,1
20201012,21:40,LAMBAYEQUE,DESPISTE,0,2
20201012,19:40,JUNIN,DESPISTE,0,5
20201012,13:45,ICA,DESPISTE,0,1
20201012,10:40,LIMA,DESPISTE,0,0
20201012,16:20,LIMA,DESPISTE,0,1
20201012,11:10,PUNO,DESPISTE,0,3
20201012,14:20,PUNO,DESPISTE,0,1
20201013,16:30,ANCASH,CHOQUE,0,2
20201013,12:30,JUNIN,DESPISTE,0,1
20201013,14:50,JUNIN,DESPISTE,0,0
20201013,10:50,ANCASH,ATROPELLO,0,0
20201014,07:15,JUNIN,CHOQUE,0,1
20201014,05:15,PUNO,DESPISTE,0,1
20201014,18:50,PIURA,CHOQUE,0,2
20201014,03:00,PIURA,DESPISTE,0,1
20201014,20:55,JUNIN,DESPISTE,0,5
20201014,09:50,JUNIN,DESPISTE,0,3
20201014,02:30,LA LIBERTAD,DESPISTE,0,1
20201014,07:30,ANCASH,DESPISTE,0,4
20201014,14:50,ICA,CHOQUE,0,2
20201014,05:15,LA LIBERTAD,DESPISTE,0,0
20201014,10:30,LA LIBERTAD,CHOQUE,0,2
20201015,09:30,AREQUIPA,DESPISTE,0,0
20201015,05:40,JUNIN,DESPISTE,0,0
20201015,12:50,JUNIN,DESPISTE,0,2
20201015,08:00,LA LIBERTAD,DESPISTE,0,1
20201015,17:15,LIMA,CHOQUE,0,1
20201015,12:00,ICA,DESPISTE,0,0
20201015,05:50,MOQUEGUA,DESPISTE,0,0
20201016,04:35,JUNIN,CHOQUE,0,4
20201016,21:40,JUNIN,DESPISTE,2,4
20201016,12:00,LIMA,DESPISTE,0,1
20201016,06:30,PIURA,DESPISTE,0,0
20201016,05:48,JUNIN,DESPISTE,0,3
20201016,21:55,LIMA,CHOQUE,0,0
20201016,12:30,JUNIN,DESPISTE,0,1
20201016,04:00,ICA,DESPISTE,0,0
20201016,17:50,AREQUIPA,CHOQUE,0,2
20201016,17:50,AREQUIPA,CHOQUE,0,1
20201016,08:00,PUNO,ATROPELLO,1,0
20201017,15:15,JUNIN,DESPISTE,1,1
20201017,05:00,LAMBAYEQUE,ATROPELLO,0,1
20201017,22:00,PIURA,CHOQUE,0,0
20201017,16:00,AREQUIPA,VOLCADURA,0,0
20201017,13:50,ANCASH,CHOQUE,0,2
20201017,06:00,AREQUIPA,CHOQUE,0,0
20201017,16:00,AREQUIPA,DESPISTE,0,4
20201017,06:00,ICA,DESPISTE,0,2
20201017,06:30,AREQUIPA,CHOQUE,0,0
20201017,16:00,AREQUIPA,DESPISTE,0,0
20201017,23:00,MOQUEGUA,CHOQUE,0,1
20201017,06:45,LIMA,DESPISTE,0,0
20201017,15:00,PIURA,CHOQUE,1,0
20201018,20:00,LIMA,DESPISTE,0,2
20201018,08:45,LIMA,DESPISTE,1,1
20201018,18:00,ANCASH,DESPISTE,0,0
20201018,18:30,JUNIN,CHOQUE,0,0
20201018,06:00,LIMA,DESPISTE,0,0
20201018,17:10,ICA,ATROPELLO,0,2
20201018,08:15,ICA,DESPISTE,0,4
20201018,04:45,PUNO,CHOQUE,0,2
20201018,16:00,MOQUEGUA,VOLCADURA,0,0
20201019,06:30,JUNIN,ATROPELLO,0,1
20201019,23:50,LIMA,CHOQUE,1,3
20201019,13:30,LAMBAYEQUE,CHOQUE,0,1
20201019,19:00,PIURA,CHOQUE,0,1
20201019,22:40,PIURA,CHOQUE,0,2
20201019,23:20,PUNO,CHOQUE,0,0
20201019,12:50,ICA,CHOQUE,0,1
20201019,17:45,LA LIBERTAD,DESPISTE,0,0
20201019,11:00,PUNO,CHOQUE,0,1
20201020,13:30,PIURA,CHOQUE,0,0
20201020,19:50,LIMA,CHOQUE,0,2
20201020,23:00,JUNIN,DESPISTE,0,0
20201020,01:30,PUNO,CHOQUE,0,1
20201021,19:00,ICA,CHOQUE,1,0
20201021,18:30,PIURA,CHOQUE,0,2
20201021,05:20,JUNIN,CHOQUE,0,3
20201021,14:20,LIMA,DESPISTE,0,0
20201021,12:45,ICA,CHOQUE,0,1
20201021,18:30,LIMA,DESPISTE,0,0
20201021,23:30,JUNIN,DESPISTE,0,0
20201021,06:30,ICA,DESPISTE,0,0
20201021,18:00,PUNO,DESPISTE,0,0
20201021,04:30,LA LIBERTAD,CHOQUE,0,2
20201021,05:30,ANCASH,DESPISTE,0,2
20201021,17:40,LAMBAYEQUE,CHOQUE,0,2
20201021,18:10,PIURA,CHOQUE,1,1
20201021,17:20,PUNO,DESPISTE,0,0
20201021,10:25,PUNO,VOLCADURA,0,0
20201022,08:40,PIURA,CHOQUE,0,1
20201022,10:10,AREQUIPA,VOLCADURA,0,0
20201022,09:50,LIMA,CHOQUE,0,0
20201022,17:50,LIMA,DESPISTE,0,2
20201022,12:30,LA LIBERTAD,DESPISTE,0,1
20201022,12:30,ANCASH,DESPISTE,0,0
20201022,06:30,LA LIBERTAD,DESPISTE,0,0
20201022,01:00,LA LIBERTAD,CHOQUE,0,0
20201022,11:15,AREQUIPA,ESPECIAL,0,0
20201022,21:20,AREQUIPA,CHOQUE,0,0
20201022,21:40,AREQUIPA,DESPISTE,0,0
20201022,22:35,PUNO,CHOQUE,0,1
20201023,12:25,PUNO,CHOQUE,0,3
20201023,23:45,AREQUIPA,VOLCADURA,1,0
20201023,18:30,ANCASH,CHOQUE,0,3
20201023,16:20,ANCASH,CHOQUE,0,0
20201023,16:30,JUNIN,CHOQUE,0,3
20201023,07:30,ICA,DESPISTE,0,0
20201023,21:00,LA LIBERTAD,CHOQUE,1,0
20201023,13:50,LA LIBERTAD,CHOQUE,0,1
20201023,06:02,AREQUIPA,DESPISTE,0,1
20201023,17:30,LAMBAYEQUE,DESPISTE,0,0
20201024,06:55,JUNIN,DESPISTE,0,0
20201024,14:00,ANCASH,DESPISTE,0,0
20201024,10:10,PIURA,CHOQUE,1,0
20201024,07:30,JUNIN,CHOQUE,0,0
20201024,12:10,LIMA,DESPISTE,0,0
20201024,07:30,LAMBAYEQUE,DESPISTE,0,0
20201024,20:30,LIMA,CHOQUE,0,2
20201024,09:50,PIURA,CHOQUE,0,0
20201024,10:15,ICA,DESPISTE,0,0
20201025,05:30,LIMA,DESPISTE,0,0
20201025,21:00,JUNIN,VOLCADURA,0,0
20201025,07:00,ICA,DESPISTE,0,1
20201025,17:30,ANCASH,DESPISTE,0,0
20201025,18:30,AREQUIPA,DESPISTE,0,0
20201025,15:30,AREQUIPA,ESPECIAL,0,0
20201026,07:30,JUNIN,DESPISTE,0,0
20201026,16:35,PUNO,DESPISTE,0,0
20201026,19:00,JUNIN,CHOQUE,0,0
20201026,19:50,LIMA,DESPISTE,0,1
20201026,16:25,LIMA,DESPISTE,0,1
20201026,07:40,ANCASH,DESPISTE,0,0
20201026,06:45,ANCASH,DESPISTE,0,2
20201026,08:50,PUNO,DESPISTE,1,1
20201026,17:30,MOQUEGUA,ESPECIAL,0,0
20201027,04:30,JUNIN,CHOQUE,0,0
20201027,18:55,JUNIN,DESPISTE,0,0
20201027,06:00,LIMA,CHOQUE,0,2
20201027,16:00,LIMA,CHOQUE,0,2
20201027,22:00,LIMA,CHOQUE,0,3
20201027,05:40,ICA,CHOQUE,0,2
20201027,06:30,PUNO,CHOQUE,0,2
20201027,21:45,LA LIBERTAD,DESPISTE,0,5
20201027,14:00,PIURA,CHOQUE,0,1
20201027,10:30,PUNO,DESPISTE,0,2
20201027,13:00,ICA,CHOQUE,0,1
20201028,16:05,JUNIN,DESPISTE,0,2
20201028,19:30,PIURA,CHOQUE,0,0
20201028,19:00,JUNIN,CHOQUE,1,0
20201028,11:20,ANCASH,DESPISTE,0,0
20201028,05:00,ANCASH,CHOQUE,0,1
20201029,18:05,PIURA,DESPISTE,1,4
20201029,11:20,LIMA,DESPISTE,0,1
20201029,17:40,LIMA,CHOQUE,0,2
20201029,10:30,AREQUIPA,DESPISTE,0,0
20201029,05:00,PUNO,DESPISTE,0,2
20201029,17:25,LIMA,DESPISTE,0,2
20201029,12:30,LIMA,DESPISTE,0,1
20201029,18:30,LAMBAYEQUE,CHOQUE,0,1
20201029,22:20,PIURA,DESPISTE,0,3
20201030,03:00,LIMA,DESPISTE,0,0
20201030,18:30,JUNIN,CHOQUE,1,0
20201030,07:00,LIMA,DESPISTE,0,0
20201030,17:40,LIMA,DESPISTE,0,1
20201030,11:06,JUNIN,DESPISTE,0,0
20201030,16:00,LIMA,CHOQUE,0,2
20201030,12:45,ANCASH,DESPISTE,0,1
20201031,12:27,JUNIN,CHOQUE,0,0
20201031,21:20,ICA,CHOQUE,5,6
20201031,01:15,ICA,CHOQUE,0,1
20201031,07:40,LA LIBERTAD,CHOQUE,0,2
20201101,21:35,LIMA,DESPISTE,0,0
20201101,13:30,ANCASH,DESPISTE,0,0
20201101,22:00,LAMBAYEQUE,CHOQUE,0,0
20201101,20:46,LIMA,DESPISTE,0,0
20201101,13:40,LA LIBERTAD,DESPISTE,0,0
20201101,16:00,AREQUIPA,DESPISTE,0,0
20201101,10:15,MOQUEGUA,DESPISTE,0,5
20201101,09:45,PUNO,DESPISTE,1,2
20201102,11:00,PUNO,CHOQUE,0,1
20201102,06:40,LIMA,CHOQUE,0,0
20201102,20:30,LIMA,CHOQUE,0,0
20201102,07:50,JUNIN,CHOQUE,0,1
20201102,07:00,AREQUIPA,VOLCADURA,0,0
20201102,07:45,MOQUEGUA,DESPISTE,0,0
20201102,13:20,PUNO,DESPISTE,0,1
20201102,19:20,PIURA,CHOQUE,0,2
20201102,22:00,PUNO,DESPISTE,0,0
20201102,08:10,PUNO,CHOQUE,0,2
20201103,10:30,JUNIN,CHOQUE,0,3
20201103,04:30,JUNIN,DESPISTE,0,3
20201103,20:40,LIMA,DESPISTE,0,3
20201103,17:55,LIMA,CHOQUE,0,0
20201103,10:23,LIMA,DESPISTE,1,0
20201103,06:25,LIMA,DESPISTE,0,0
20201103,04:50,LIMA,DESPISTE,0,0
20201103,23:40,LIMA,DESPISTE,0,0
20201103,13:00,ICA,DESPISTE,0,0
20201103,21:15,ANCASH,DESPISTE,0,1
20201103,05:30,LAMBAYEQUE,DESPISTE,0,0
20201103,23:40,AREQUIPA,CHOQUE,1,0
20201104,20:00,LAMBAYEQUE,DESPISTE,0,1
20201104,05:35,LIMA,ATROPELLO,0,1
20201104,09:15,LIMA,CHOQUE,0,0
20201104,11:10,LIMA,CHOQUE,0,3
20201104,14:50,LIMA,DESPISTE,0,1
20201104,14:40,ANCASH,DESPISTE,1,4
20201104,15:15,ICA,CHOQUE,0,0
20201104,15:30,ANCASH,DESPISTE,0,1
20201104,15:00,AREQUIPA,DESPISTE,0,0
20201104,10:15,LA LIBERTAD,CHOQUE,0,0
20201104,15:40,AREQUIPA,DESPISTE,0,0
20201104,15:20,AREQUIPA,DESPISTE,0,0
20201104,13:30,LA LIBERTAD,ATROPELLO,0,0
20201104,06:20,PIURA,DESPISTE,0,0
20201104,23:15,PIURA,CHOQUE,0,0
20201105,13:20,LIMA,CHOQUE,0,1
20201105,17:30,LIMA,CHOQUE,0,1
20201105,10:50,LIMA,DESPISTE,0,0
20201105,14:50,JUNIN,ATROPELLO,0,0
20201105,07:00,LIMA,CHOQUE,0,0
20201105,22:00,ANCASH,DESPISTE,0,0
20201105,02:50,LIMA,DESPISTE,0,0
20201105,15:00,JUNIN,DESPISTE,0,0
20201105,07:00,ICA,DESPISTE,0,1
20201105,11:30,PIURA,ATROPELLO,0,1
20201105,08:00,LIMA,DESPISTE,0,0
20201105,06:20,LIMA,VOLCADURA,0,0
20201105,13:30,PUNO,DESPISTE,0,0
20201106,20:35,ICA,CHOQUE,0,0
20201106,18:50,LIMA,DESPISTE,0,1
20201106,23:50,LIMA,DESPISTE,0,1
20201106,19:05,LIMA,CHOQUE,0,2
20201106,21:30,PUNO,DESPISTE,0,0
20201106,21:05,ANCASH,CHOQUE,0,3
20201106,21:15,PIURA,CHOQUE,0,0
20201106,07:40,PUNO,ATROPELLO,1,0
20201107,23:30,LAMBAYEQUE,CHOQUE,0,0
20201107,07:30,PUNO,DESPISTE,1,4
20201107,13:20,AREQUIPA,VOLCADURA,0,0
20201107,07:45,LIMA,DESPISTE,0,1
20201107,22:13,LIMA,CHOQUE,0,1
20201107,11:10,JUNIN,VOLCADURA,0,0
20201107,21:40,LIMA,CHOQUE,0,1
20201107,13:05,LIMA,CHOQUE,0,0
20201107,01:55,JUNIN,DESPISTE,1,3
20201107,03:00,LA LIBERTAD,CHOQUE,0,0
20201108,16:00,LAMBAYEQUE,DESPISTE,0,1
20201108,05:10,LAMBAYEQUE,DESPISTE,0,1
20201108,13:00,LAMBAYEQUE,DESPISTE,0,1
20201108,20:30,LIMA,CHOQUE,0,3
20201108,21:30,LIMA,CHOQUE,1,0
20201108,22:45,LIMA,DESPISTE,0,0
20201108,23:40,PUNO,ATROPELLO,0,1
20201109,23:10,PIURA,DESPISTE,0,2
20201109,21:00,PUNO,CHOQUE,0,0
20201109,17:00,LIMA,DESPISTE,0,3
20201109,17:30,JUNIN,DESPISTE,0,0
20201109,21:30,LAMBAYEQUE,DESPISTE,0,1
20201109,00:30,LIMA,DESPISTE,0,0
20201109,06:25,LIMA,DESPISTE,0,1
20201109,10:30,ANCASH,DESPISTE,0,2
20201109,16:30,ANCASH,DESPISTE,1,0
20201109,00:00,PUNO,CHOQUE,0,2
20201109,21:58,LIMA,DESPISTE,0,0
20201110,18:40,PIURA,DESPISTE,0,1
20201110,07:30,PIURA,CHOQUE,1,0
20201110,09:45,MOQUEGUA,DESPISTE,0,0
20201110,15:30,JUNIN,CHOQUE,0,0
20201110,05:00,LAMBAYEQUE,CHOQUE,0,1
20201110,09:30,ICA,CHOQUE,0,0
20201110,08:15,AREQUIPA,DESPISTE,0,0
20201110,17:50,LA LIBERTAD,CHOQUE,0,1
20201111,05:40,AREQUIPA,DESPISTE,0,0
20201111,13:40,LIMA,DESPISTE,0,0
20201111,03:45,ANCASH,CHOQUE,0,3
20201111,08:40,PIURA,CHOQUE,0,0
20201111,22:30,PIURA,DESPISTE,0,1
20201111,04:30,PUNO,ATROPELLO,1,0
20201112,21:20,PUNO,CHOQUE,0,1
20201112,22:50,LIMA,DESPISTE,0,1
20201112,09:00,JUNIN,CHOQUE,0,0
20201112,17:50,AREQUIPA,CHOQUE,0,0
20201112,20:30,LIMA,DESPISTE,0,2
20201112,18:20,AREQUIPA,DESPISTE,0,2
20201113,17:20,LA LIBERTAD,DESPISTE,0,4
20201113,12:15,PUNO,ATROPELLO,0,1
20201113,17:50,JUNIN,CHOQUE,0,3
20201113,17:30,LIMA,CHOQUE,0,3
20201113,11:24,AREQUIPA,CHOQUE,0,7
20201113,08:40,PUNO,DESPISTE,0,5
20201113,19:50,ANCASH,DESPISTE,0,2
20201113,05:50,LA LIBERTAD,DESPISTE,0,0
20201113,00:00,LAMBAYEQUE,ATROPELLO,2,0
20201113,04:45,AREQUIPA,DESPISTE,0,0
20201114,13:15,PUNO,CHOQUE,1,0
20201114,17:00,LIMA,CHOQUE,0,3
20201114,17:50,ANCASH,CHOQUE,1,1
20201114,19:40,JUNIN,CHOQUE,0,1
20201114,07:55,JUNIN,CHOQUE,0,2
20201114,18:00,ANCASH,VOLCADURA,0,0
20201114,06:30,ANCASH,CHOQUE,0,1
20201114,04:40,ICA,CHOQUE,0,1
20201114,08:30,LA LIBERTAD,DESPISTE,0,1
20201114,03:20,LA LIBERTAD,CHOQUE,0,1
20201114,04:55,AREQUIPA,DESPISTE,0,1
20201114,12:40,AREQUIPA,CHOQUE,0,0
20201114,21:25,PUNO,CHOQUE,0,1
20201115,09:30,LIMA,CHOQUE,0,1
20201115,19:15,ANCASH,CHOQUE,0,0
20201115,19:30,PIURA,DESPISTE,0,4
20201115,08:40,JUNIN,CHOQUE,0,2
20201115,22:00,LIMA,DESPISTE,0,0
20201115,21:50,LIMA,CHOQUE,0,0
20201115,16:10,LIMA,DESPISTE,0,0
20201116,19:00,LIMA,CHOQUE,1,0
20201116,11:10,LIMA,ATROPELLO,0,1
20201116,17:20,JUNIN,DESPISTE,0,0
20201116,16:20,ANCASH,DESPISTE,0,1
20201116,23:00,ICA,DESPISTE,0,3
20201116,16:30,ANCASH,DESPISTE,0,0
20201116,06:20,LA LIBERTAD,CHOQUE,0,1
20201116,00:50,AREQUIPA,DESPISTE,0,0
20201116,21:24,AREQUIPA,ATROPELLO,1,0
20201116,05:20,JUNIN,ATROPELLO,2,0
20201117,01:00,MOQUEGUA,DESPISTE,3,5
20201117,17:50,LIMA,DESPISTE,0,5
20201117,22:50,LIMA,ATROPELLO,0,1
20201117,17:30,PIURA,CHOQUE,0,1
20201117,02:07,MOQUEGUA,DESPISTE,0,0
20201117,20:15,AREQUIPA,CHOQUE,1,0
20201118,16:45,JUNIN,DESPISTE,0,1
20201118,21:30,LIMA,CHOQUE,0,0
20201118,22:30,ANCASH,CHOQUE,1,0
20201118,10:30,ANCASH,DESPISTE,0,1
20201118,07:00,ANCASH,VOLCADURA,0,2
20201118,06:20,LAMBAYEQUE,DESPISTE,0,1
20201118,12:00,LAMBAYEQUE,DESPISTE,0,4
20201118,07:10,PUNO,CHOQUE,1,1
20201118,22:50,PUNO,CHOQUE,0,0
20201119,12:00,AREQUIPA,DESPISTE,0,0
20201119,08:30,JUNIN,DESPISTE,0,0
20201119,08:30,AREQUIPA,ATROPELLO,1,0
20201119,05:45,JUNIN,DESPISTE,0,0
20201119,02:20,LIMA,DESPISTE,0,1
20201119,13:55,JUNIN,CHOQUE,0,1
20201119,02:30,LIMA,DESPISTE,0,1
20201119,10:20,LIMA,CHOQUE,0,0
20201119,10:00,PUNO,DESPISTE,0,1
20201119,05:15,ICA,DESPISTE,0,5
20201119,06:30,ANCASH,CHOQUE,0,2
20201119,08:20,LA LIBERTAD,DESPISTE,0,0
20201120,08:40,PIURA,DESPISTE,0,0
20201120,05:15,AREQUIPA,DESPISTE,0,0
20201120,16:55,LAMBAYEQUE,CHOQUE,0,0
20201120,12:20,MOQUEGUA,VOLCADURA,0,0
20201120,18:00,LA LIBERTAD,DESPISTE,1,2
20201120,16:00,LIMA,DESPISTE,0,0
20201120,18:30,PIURA,DESPISTE,0,0
20201120,04:30,ANCASH,ATROPELLO,0,0
20201120,06:30,LA LIBERTAD,CHOQUE,0,1
20201120,01:30,LAMBAYEQUE,CHOQUE,1,0
20201120,19:30,AREQUIPA,DESPISTE,0,1
20201120,16:40,PIURA,CHOQUE,0,1
20201121,06:05,MOQUEGUA,DESPISTE,0,2
20201121,07:00,JUNIN,DESPISTE,0,0
20201121,08:30,PUNO,DESPISTE,0,1
20201121,13:00,LA LIBERTAD,DESPISTE,0,0
20201121,22:00,PIURA,CHOQUE,0,1
20201121,19:20,ANCASH,CHOQUE,0,0
20201122,04:00,PUNO,DESPISTE,0,0
20201122,15:30,JUNIN,DESPISTE,0,1
20201122,05:25,JUNIN,DESPISTE,0,3
20201122,05:45,JUNIN,CHOQUE,0,2
20201122,19:00,LIMA,CHOQUE,0,2
20201122,22:00,LIMA,DESPISTE,0,1
20201122,07:20,LIMA,CHOQUE,0,2
20201122,10:20,LIMA,VOLCADURA,0,0
20201122,06:00,LIMA,DESPISTE,0,0
20201122,14:30,LIMA,CHOQUE,0,1
20201122,02:00,ICA,DESPISTE,0,2
20201122,08:00,PUNO,DESPISTE,0,1
20201122,18:00,PUNO,CHOQUE,0,2
20201122,10:30,AREQUIPA,CHOQUE,0,3
20201122,06:40,PUNO,CHOQUE,0,2
20201123,16:00,LIMA,CHOQUE,0,0
20201123,11:25,JUNIN,DESPISTE,0,1
20201123,11:00,AREQUIPA,CHOQUE,0,1
20201123,10:00,LIMA,CHOQUE,0,4
20201123,15:30,ANCASH,DESPISTE,0,1
20201123,03:00,AREQUIPA,DESPISTE,0,1
20201123,23:50,PUNO,DESPISTE,1,0
20201123,23:50,LIMA,CHOQUE,0,0
20201123,15:10,PUNO,DESPISTE,0,1
20201123,22:20,ICA,CHOQUE,0,2
20201123,13:30,LIMA,DESPISTE,0,0
20201123,13:15,PUNO,DESPISTE,0,4
20201124,18:30,LIMA,CHOQUE,0,1
20201124,07:00,LIMA,CHOQUE,0,2
20201124,05:00,LIMA,DESPISTE,0,2
20201124,06:30,PUNO,DESPISTE,5,2
20201124,04:40,ANCASH,CHOQUE,0,1
20201124,14:00,ANCASH,DESPISTE,0,1
20201124,13:15,AREQUIPA,DESPISTE,0,4
20201125,07:40,PIURA,DESPISTE,0,0
20201125,22:00,LIMA,DESPISTE,0,0
20201125,07:46,JUNIN,DESPISTE,0,0
20201125,11:10,PIURA,DESPISTE,0,2
20201125,23:20,LIMA,CHOQUE,0,3
20201125,14:10,PUNO,VOLCADURA,0,2
20201125,08:00,ICA,CHOQUE,0,2
20201125,07:30,PUNO,CHOQUE,0,2
20201125,18:50,PUNO,CHOQUE,0,2
20201125,07:20,ANCASH,DESPISTE,0,0
20201125,11:15,LA LIBERTAD,DESPISTE,0,0
20201125,08:30,AREQUIPA,DESPISTE,0,0
20201125,08:00,LAMBAYEQUE,DESPISTE,0,0
20201125,03:00,PUNO,DESPISTE,0,1
20201125,13:35,LIMA,CHOQUE,0,3
20201126,15:45,JUNIN,DESPISTE,0,1
20201126,04:40,LIMA,CHOQUE,0,2
20201126,22:00,ANCASH,DESPISTE,1,3
20201126,19:15,LIMA,ATROPELLO,1,0
20201126,04:10,JUNIN,DESPISTE,0,0
20201126,15:30,LIMA,DESPISTE,0,0
20201126,14:50,ICA,CHOQUE,0,0
20201126,13:30,ICA,CHOQUE,0,0
20201126,04:50,AREQUIPA,DESPISTE,0,1
20201127,18:30,ANCASH,DESPISTE,0,0
20201127,21:00,PUNO,DESPISTE,0,0
20201127,15:53,LIMA,CHOQUE,0,0
20201127,23:10,JUNIN,DESPISTE,0,0
20201127,13:15,LIMA,DESPISTE,0,1
20201127,04:20,ICA,CHOQUE,0,0
20201127,07:00,LA LIBERTAD,CHOQUE,0,0
20201127,07:00,AREQUIPA,DESPISTE,0,0
20201127,10:10,AREQUIPA,CHOQUE,0,0
20201127,16:30,AREQUIPA,CHOQUE,0,0
20201127,18:30,PUNO,CHOQUE,0,0
20201128,04:35,LIMA,CHOQUE,0,4
20201128,10:30,LIMA,CHOQUE,1,1
20201128,16:45,ICA,DESPISTE,1,5
20201128,09:20,PIURA,DESPISTE,1,0
20201129,16:30,JUNIN,DESPISTE,0,0
20201129,23:50,PIURA,ATROPELLO,1,0
20201129,13:25,ICA,DESPISTE,0,1
20201129,16:50,LIMA,DESPISTE,0,1
20201129,16:40,ANCASH,DESPISTE,0,0
20201129,10:35,ANCASH,CHOQUE,0,2
20201129,21:15,ICA,DESPISTE,0,0
20201129,16:25,ICA,CHOQUE,0,0
20201129,07:40,AREQUIPA,DESPISTE,1,0
20201129,05:25,AREQUIPA,DESPISTE,0,1
20201129,15:35,MOQUEGUA,CHOQUE,1,0
20201129,11:00,PUNO,CHOQUE,1,1
20201130,13:10,LIMA,ATROPELLO,0,1
20201130,15:00,MOQUEGUA,DESPISTE,0,1
20201130,21:50,LIMA,DESPISTE,1,0
20201130,07:00,LA LIBERTAD,CHOQUE,0,2
20201130,05:30,LIMA,CHOQUE,0,2
