"";"DOMINIO";"T_vivienda";"Número_de_Vivienda";"mat_paredes_ext";"agua_p";"asist_tec";"t_alumbrado";"serv_elect";"procedencia_agua";"emp_pago_agua";"viv_ocup";"num_hab";"acceso_agua";"num_hab_dormir";"precio_alquiler";"precio_gasto_mes_agua";"precio_gasto_mes_elect"
"543";"Lima Metropolitana";"Casa independiente";"129";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";3;"Si";2;1388;242;2970
"544";"Lima Metropolitana";"Casa independiente";"074";"Ladrillo o bloque de cemento";"Si";"No sabe";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Cedida por otro hogar o institución";2;"Si";1;400;182;242
"545";"Lima Metropolitana";"Departamento en edificio";"114";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";2;"Si";1;600;364;545
"546";"Lima Metropolitana";"Casa independiente";"005";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";5;"Si";2;400;606;2424
"547";"Lima Metropolitana";"Casa independiente";"098";"Ladrillo o bloque de cemento";"Si";"No sabe";"Electricidad";"Otro";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";3;"Si";1;200;242;849
"548";"Lima Metropolitana";"Casa independiente";"153";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";4;"Si";3;463;946;970
"549";"Lima Metropolitana";"Departamento en edificio";"061";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";4;"Si";3;555;606;1455
"550";"Lima Metropolitana";"Departamento en edificio";"077";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";4;"Si";3;925;970;1455
"551";"Lima Metropolitana";"Departamento en edificio";"028";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Cedida por otro hogar o institución";4;"Si";3;2775;849;2182
"552";"Lima Metropolitana";"Vivienda en quinta";"085";"Ladrillo o bloque de cemento";"Si";"No sabe";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";3;"Si";2;648;788;1176
"553";"Lima Metropolitana";"Vivienda en quinta";"104";"Adobe";"Si";"No sabe";"Electricidad";"Medidor de uso colectivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Cedida por otro hogar o institución";2;"Si";1;740;400;788
"554";"Lima Metropolitana";"Casa independiente";"123";"Madera";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Cedida por otro hogar o institución";2;"Si";1;786;606;606
"555";"Lima Metropolitana";"Casa independiente";"014";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";5;"Si";4;500;849;2182
"556";"Lima Metropolitana";"Casa independiente";"049";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";7;"Si";6;500;424;1455
"557";"Lima Metropolitana";"Casa independiente";"066";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";7;"Si";6;400;424;970
"558";"Lima Metropolitana";"Casa independiente";"100";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";1;"Si";1;300;206;606
"559";"Lima Metropolitana";"Casa independiente";"032";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";6;"Si";4;648;327;849
"560";"Lima Metropolitana";"Casa independiente";"052";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Cedida por otro hogar o institución";5;"Si";3;370;849;2049
"561";"Lima Metropolitana";"Casa independiente";"071";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso colectivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";4;"Si";3;1110;606;606
"562";"Lima Metropolitana";"Casa independiente";"086";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, por invasión";3;"Si";2;370;364;182
"563";"Lima Metropolitana";"Casa independiente";"124";"Ladrillo o bloque de cemento";"Si";"No sabe";"Electricidad";"Medidor de uso colectivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";5;"Si";4;278;364;727
"564";"Lima Metropolitana";"Casa independiente";"018";"Ladrillo o bloque de cemento";"Si";"No sabe";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";4;"Si";2;463;181;399
"565";"Lima Metropolitana";"Casa independiente";"035";"Ladrillo o bloque de cemento";"Si";"No sabe";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";3;"Si";2;925;544;665
"566";"Lima Metropolitana";"Casa independiente";"058";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";5;"Si";4;463;544;1814
"567";"Lima Metropolitana";"Casa independiente";"074";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso colectivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";5;"Si";4;1110;967;2056
