"","0","Identificador","Nombre","Equipos","Saldo","Provincia","Distrito","Latitud","Longitud","Tipo","Giro","Clasificación","Trimestre1","Trimestre2","Trimestre3","Trimestre4"
"2275",2275,"948412900","E000000030165","U",2651,"LIMA","SAN JUAN DE MIRAFLORES",-12.1404699,-76.9750622,"MINORISTAS","BODEGA","C",177,186,282,176
"2276",2276,"948436652","E000000030247","U",2948,"LIMA","ATE",-12.0700198,-76.9755913,"MINORISTAS","BODEGA","C",864,886,331,445
"2277",2277,"948440507","E000000030267","U",935,"LIMA","SAN JUAN DE MIRAFLORES",-12.160995,-76.9651512,"MINORISTAS","BODEGA","D",34,53,68,109
"2278",2278,"948441825","E000000030272","U",110,"LIMA","ATE",-12.0284837,-76.9054866,"MINORISTAS","FARMACIA","D",30,36,5,25
"2279",2279,"948442321","E000000030275","U",6545,"LIMA","JESUS MARIA",-12.072373,-77.049776,"MINORISTAS","BODEGA","C",842,587,612,434
"2280",2280,"948453544","E000000030321","U",1265,"LIMA","ATE",-12.0408002,-76.9255301,"MINORISTAS","BODEGA","C",57,92,126,35
"2281",2281,"948460687","E000000030348","U",2112,"HUAURA","SAYAN",-11.1349009,-77.192143,"MINORISTAS","BODEGA","C",116,149,190,150
"2282",2282,"948462120","E000000030354","U",2706,"HUAURA","SANTA MARIA",-11.079618,-77.597336,"MINORISTAS","CONSUMO FINAL","C",316,178,85,208
"2283",2283,"948470019","E000000030388","U",4664,"LIMA","LOS OLIVOS",-11.9804892,-77.0693809,"MINORISTAS","BODEGA","C",181,683,475,581
"2284",2284,"948471864","E000000030396","U",5852,"HUARAL","CHANCAY",-11.5631424,-77.2705187,"MINORISTAS","BODEGA","C",608,707,549,117
"2285",2285,"948475530","E000000030411","U",517,"LIMA","LOS OLIVOS",-11.9493196,-77.0811263,"MINORISTAS","BODEGA","D",60,94,61,50
"2286",2286,"948484004","E000000030438","U",2244,"LIMA","VILLA EL SALVADOR",-12.2322004,-76.9107126,"MINORISTAS","BODEGA","C",248,153,174,266
"2287",2287,"948501352","E000000030513","U",836,"LIMA","VILLA MARIA DEL TRIUNFO",-12.180852,-76.9497213,"MINORISTAS","BODEGA","D",69,38,100,103
"2288",2288,"948509340","E000000030553","V",2398,"HUAURA","HUAURA",-11.072795,-77.602767,"MINORISTAS","BODEGA","C",237,268,113,221
"2289",2289,"948510169","E000000030555","U",2541,"LIMA","CHORRILLOS",-12.1871997,-77.0151262,"MINORISTAS","BODEGA","C",241,153,109,236
"2290",2290,"948517875","E000000030588","U",14025,"LIMA","LOS OLIVOS",-11.9955477,-77.0794952,"MINORISTAS","BODEGA","B",526,626,360,525
"2291",2291,"948524708","E000000030612","U",1804,"LIMA","CARABAYLLO",-11.899304,-77.03691,"MINORISTAS","LIBRERIA","C",61,91,57,61
"2292",2292,"948532815","E000000030651","U",3003,"LIMA","SAN JUAN DE MIRAFLORES",-12.194127,-76.945572,"MINORISTAS","KIOSKO","C",356,353,606,481
"2293",2293,"948542688","E000000030688","U",946,"CAÑETE","MALA",22.5771809,59.5070915,"MINORISTAS","BODEGA","D",45,123,89,103
"2294",2294,"948545059","E000000030696","U",1507,"LIMA","SAN JUAN DE MIRAFLORES",-12.1392842,-76.9673608,"MINORISTAS","BODEGA","C",74,97,102,48
"2295",2295,"948546742","E000000030700","U",3850,"CAÑETE","SAN VICENTE DE CAÑETE",-13.0738,-76.3827,"MINORISTAS","BODEGA","C",464,576,633,303
"2296",2296,"948559122","E000000030738","U",2046,"LIMA","LOS OLIVOS",-11.962196,-77.0771263,"MINORISTAS","BOTICA","C",62,135,199,124
"2297",2297,"948561945","E000000030755","U",1177,"LIMA","CIENEGUILLA",-12.0701207,-76.7571191,"MINORISTAS","BODEGA","C",94,74,120,106
"2298",2298,"948562036","E000000030757","V",33,"LIMA","LURIN",-12.2707013,-76.8626832,"MINORISTAS","BODEGA","E",23,25,11,42
"2299",2299,"948565860","E000000030773","U",352,"LIMA","SAN MARTIN DE PORRES",-12.0069539,-77.0943412,"MINORISTAS","BODEGA","D",74,35,62,72
"2300",2300,"948573126","E000000030796","U",2607,"LIMA","ATE",-12.0207266,-76.8148846,"MINORISTAS","BODEGA","C",129,132,120,153
"2301",2301,"948579929","E000000030826","V",2046,"LIMA","PUENTE PIEDRA",-11.9552919,-77.0828693,"MINORISTAS","BODEGA","C",122,124,72,275
"2302",2302,"948581336","E000000030832","U",605,"LIMA","SAN JUAN DE LURIGANCHO",-11.970702,-77.0057813,"MINORISTAS","BOTICA","D",80,108,65,68
"2303",2303,"948583406","E000000030846","U",1991,"LIMA","LINCE",-12.081787,-77.04144,"MINORISTAS","AMBULANTE","C",192,231,213,208
"2304",2304,"948600012","E000000030893","U",3542,"LIMA","PUENTE PIEDRA",-11.9265304,-77.0831615,"MINORISTAS","BOTICA","C",851,886,440,286
"2305",2305,"948601660","E000000030900","U",9317,"LIMA","SAN MARTIN DE PORRES",-12.0321971,-77.0701263,"MINORISTAS","BODEGA","C",519,502,727,449
"2306",2306,"948605191","E000000030916","U",88,"LIMA","SAN JUAN DE MIRAFLORES",-12.1391989,-76.9592126,"MINORISTAS","BODEGA","E",37,41,16,41
"2307",2307,"948621257","E000000030974","U",255.2,"LIMA","LIMA",-12.0513121,-77.0408118,"MINORISTAS","BODEGA","D",82,38,79,74
"2308",2308,"948625940","E000000031000","U",1628,"LIMA","SAN MARTIN DE PORRES",-12.014469,-77.070839,"MINORISTAS","BODEGA","C",83,50,69,57
"2309",2309,"948631777","E000000031026","U",3047,"LIMA","ANCON",-11.8137562,-77.1288022,"MINORISTAS","BODEGA","C",462,431,533,305
"2310",2310,"948638237","E000000031050","V",858,"LIMA","SANTIAGO DE SURCO",-12.1506001,-76.9875569,"MINORISTAS","BODEGA","D",84,90,32,40
"2311",2311,"948638427","E000000031054","U",1210,"LIMA","CHORRILLOS",-12.1916976,-77.0256815,"MINORISTAS","BODEGA","C",43,71,90,87
"2312",2312,"948641070","E000000031060","U",55,"LIMA","LOS OLIVOS",-12.011065,-77.079019,"MINORISTAS","BODEGA","E",25,35,17,32
"2313",2313,"948645813","E000000031068","V",3465,"LIMA","SAN JUAN DE MIRAFLORES",-12.1515992,-76.9714189,"MINORISTAS","PUESTO	DE MERCADO","C",533,198,522,698
"2314",2314,"948649178","E000000031082","U",44,"LIMA","LA VICTORIA",-12.0876307,-77.0211071,"MINORISTAS","BODEGA","E",23,37,29,33
"2315",2315,"948651325","E000000031091","U",22,"LIMA","SAN MARTIN DE PORRES",-12.0207579,-77.0865165,"MINORISTAS","BODEGA","E",27,20,9,21
"2316",2316,"948652327","E000000031094","U",968,"LIMA","PACHACAMAC",-12.2293,-76.8602,"MINORISTAS","BODEGA","D",62,96,51,83
"2317",2317,"948656400","E000000031114","U",22,"LIMA","EL AGUSTINO",-12.048788,-77.001843,"MINORISTAS","BODEGA","E",32,27,16,13
"2318",2318,"948661644","E000000031129","U",143,"LIMA","SURQUILLO",-12.1175791,-77.0194419,"MINORISTAS","BOTICA","D",36,38,40,39
"2319",2319,"948666029","E000000031144","U",2904,"LIMA","PUENTE PIEDRA",-11.9203444,-77.0854852,"MINORISTAS","BODEGA","C",178,200,195,157
"2320",2320,"948670405","E000000031157","U",19261,"LIMA","EL AGUSTINO",-12.032511,-77.003204,"MINORISTAS","BODEGA","B",534,738,604,393
"2321",2321,"948676325","E000000031196","U",330,"LIMA","CHORRILLOS",-12.199752,-76.977353,"MINORISTAS","BODEGA","D",47,50,63,39
"2322",2322,"948684024","E000000031228","U",2882,"LIMA","CIENEGUILLA",-12.0713056,-76.7568191,"MINORISTAS","BODEGA","C",170,134,94,123
"2323",2323,"948684195","E000000031230","U",1166,"LIMA","LURIN",-12.2769166,-76.87013,"MINORISTAS","LIBRERIA","C",68,89,10,76
"2324",2324,"948687524","E000000031243","U",6292,"LIMA","LA VICTORIA",-12.0662245,-77.0009714,"MINORISTAS","BODEGA","C",323,482,493,610
"2325",2325,"948687895","E000000031244","U",2013,"LIMA","LIMA",-12.0525288,-77.0600962,"MINORISTAS","AMBULANTE","C",151,239,84,266
"2326",2326,"948688284","E000000031249","U",12650,"LIMA","CIENEGUILLA",-12.1107947,-76.8212551,"MINORISTAS","BODEGA","B",446,515,391,762
"2327",2327,"948691719","E000000031266","U",1969,"LIMA","COMAS",-11.8951,-77.0514,"MINORISTAS","BOTICA","C",69,255,122,210
"2328",2328,"948803131","E000000031297","U",7532.8,"LIMA","LINCE",-12.086109,-77.032251,"MINORISTAS","LIBRERIA","C",373,304,581,460
"2329",2329,"948805072","E000000031303","U",1243,"HUAURA","HUAURA",-11.070698,-77.600091,"MINORISTAS","BODEGA","C",84,50,27,79
"2330",2330,"948810705","E000000031331","U",113.3,"LIMA","ATE",-12.025865,-76.888828,"MINORISTAS","BODEGA","D",42,35,36,37
"2331",2331,"948811232","E000000031332","U",638,"LIMA","VILLA EL SALVADOR",-12.2319493,-76.9113617,"MINORISTAS","BODEGA","D",80,87,35,83
"2332",2332,"948830670","E000000031413","U",8459,"LIMA","SAN JUAN DE LURIGANCHO",-11.9757,-76.9898,"MINORISTAS","AMBULANTE","C",731,565,392,596
"2333",2333,"948834271","E000000031425","U",44,"LIMA","MIRAFLORES",-12.081283,-77.023033,"MINORISTAS","BODEGA","E",33,27,33,31
"2334",2334,"948844815","E000000031469","U",2211,"LIMA","CHORRILLOS",-12.1866946,-77.0074335,"MINORISTAS","BODEGA","C",127,131,142,213
"2335",2335,"948848172","E000000031486","U",1364,"LIMA","LOS OLIVOS",-12.0054052,-77.0701473,"MINORISTAS","FARMACIA","C",98,72,52,79
"2336",2336,"948848625","E000000031491","U",5295.4,"LIMA","VILLA MARIA DEL TRIUNFO",-12.1883198,-76.9368176,"MINORISTAS","BODEGA","C",468,642,564,657
"2337",2337,"948852191","E000000031503","U",2002,"LIMA","SAN JUAN DE MIRAFLORES",-12.1350238,-76.956986,"MINORISTAS","BODEGA","C",147,212,65,162
"2338",2338,"948856651","E000000031522","U",1012,"LIMA","VILLA EL SALVADOR",-12.2361162,-76.9400781,"MINORISTAS","BODEGA","C",82,97,82,85
"2339",2339,"948861512","E000000031538","U",88,"LIMA","CHORRILLOS",-12.186931,-77.007512,"MINORISTAS","PUESTO	DE MERCADO","E",12,31,29,26
"2340",2340,"948861716","E000000031539","U",693,"LIMA","CHACLACAYO",-11.986237,-76.819551,"MINORISTAS","KIOSKO","D",46,32,43,39
"2341",2341,"948863196","E000000031544","U",979,"LIMA","SAN MARTIN DE PORRES",-12.0170346,-77.0834029,"MINORISTAS","FARMACIA","D",83,57,72,83
"2342",2342,"948863753","E000000031548","U",3047,"LIMA","LA VICTORIA",-12.061786,-77.014016,"MINORISTAS","LIBRERIA BAZAR","C",506,642,627,961
"2343",2343,"948864395","E000000031552","U",528,"LIMA","LOS OLIVOS",-11.983552,-77.0715613,"MINORISTAS","BODEGA","D",73,81,54,56
"2344",2344,"948864459","E000000031553","U",2299,"LIMA","EL AGUSTINO",-12.0499,-77.0017,"MINORISTAS","CABINA DE INTERNET","C",168,198,197,135
"2345",2345,"948868034","E000000031570","V",1089,"LIMA","VILLA MARIA DEL TRIUNFO",-12.0694479,-76.985564,"MINORISTAS","BODEGA","C",79,90,47,91
"2346",2346,"948870316","E000000031582","V",2552,"LIMA","VILLA EL SALVADOR",-12.195763,-76.943842,"MINORISTAS","BODEGA","C",154,113,245,125
"2347",2347,"948873795","E000000031600","U",2420,"LIMA","LURIGANCHO",-11.9821312,-76.9090765,"MINORISTAS","BODEGA","C",138,265,231,201
"2348",2348,"948878012","E000000031617","U",1441,"LIMA","VILLA EL SALVADOR",-12.2213882,-76.9500565,"MINORISTAS","BODEGA","C",80,83,34,102
"2349",2349,"948882173","E000000031630","U",4763,"LIMA","VILLA EL SALVADOR",-12.2208,-76.9207,"MINORISTAS","BODEGA","C",363,469,499,367
"2350",2350,"948882935","E000000031634","U",3553,"LIMA","BREÑA",-12.057355,-77.043056,"MINORISTAS","BODEGA","C",691,386,358,299
"2351",2351,"948886549","E000000031650","U",1628,"LIMA","SAN JUAN DE MIRAFLORES",-12.1619991,-76.9568922,"MINORISTAS","BODEGA","C",102,120,122,42
"2352",2352,"948887398","E000000031652","U",44,"LIMA","VILLA MARIA DEL TRIUNFO",-12.156642,-76.9579635,"MINORISTAS","BODEGA","E",31,21,24,25
"2353",2353,"948888278","E000000031657","U",44,"LIMA","SAN JUAN DE MIRAFLORES",-12.1867347,-76.9593366,"MINORISTAS","BODEGA","E",12,35,27,34
"2354",2354,"948888852","E000000031660","U",946,"LIMA","SAN JUAN DE LURIGANCHO",-12.0182,-77.0087,"PERSONAL","PERSONAL","D",47,78,85,42
"2355",2355,"948898937","E000000031705","U",506,"LIMA","CIENEGUILLA",-12.111223,-76.8229006,"MINORISTAS","BODEGA","D",44,42,60,70
"2356",2356,"948901201","E000000031714","U",3355,"LIMA","SAN MIGUEL",-12.0845,-77.0769,"MINORISTAS","BODEGA","C",686,904,167,548
"2357",2357,"948903987","E000000031733","U",286,"LIMA","VILLA EL SALVADOR",-12.1831996,-76.9437126,"MINORISTAS","LIBRERIA","D",51,76,60,52
"2358",2358,"948905011","E000000031739","V",2420,"LIMA","LOS OLIVOS",-11.9647,-77.0733,"MINORISTAS","BODEGA","C",124,261,294,137
"2359",2359,"948918535","E000000031791","U",5439.72,"LIMA","SAN MARTIN DE PORRES",-12.029393,-77.058325,"MINORISTAS","BODEGA","C",823,640,596,608
"2360",2360,"948918948","E000000031792","U",594,"LIMA","VILLA MARIA DEL TRIUNFO",-12.1487705,-76.9315899,"MINORISTAS","BODEGA","D",62,53,114,69
"2361",2361,"948919894","E000000031794","U",5657.3,"LIMA","LOS OLIVOS",-11.9692598,-77.0722896,"MINORISTAS","BODEGA","C",571,305,425,399
"2362",2362,"948924287","E000000031820","U",3454,"LIMA","VILLA MARIA DEL TRIUNFO",-12.147012,-76.9445013,"MINORISTAS","BODEGA","C",435,819,477,809
"2363",2363,"948928967","E000000031834","U",2222,"LIMA","INDEPENDENCIA",-12.0111524,-77.0471422,"MINORISTAS","BODEGA","C",74,257,173,224
"2364",2364,"948937566","E000000031858","U",1848,"LIMA","SAN MARTIN DE PORRES",-11.980287,-77.0921712,"MINORISTAS","BODEGA","C",79,103,86,69
"2365",2365,"948948238","E000000031907","U",572,"LIMA","LIMA",-12.05997,-77.039097,"MINORISTAS","AMBULANTE","D",71,80,40,55
"2366",2366,"948960625","E000000031976","U",1980,"LIMA","SAN JUAN DE LURIGANCHO",-11.8829,-76.9549,"MINORISTAS","BODEGA","C",144,137,210,189
"2367",2367,"948963634","E000000031985","U",4290,"LIMA","LIMA",-12.0532,-77.032,"MINORISTAS","KIOSKO","C",614,329,830,415
"2368",2368,"948965339","E000000031994","U",968,"LIMA","SAN BORJA",-12.0865751,-77.0085402,"MINORISTAS","BODEGA","D",89,46,128,86
"2369",2369,"948965807","E000000031996","U",704,"LIMA","VILLA MARIA DEL TRIUNFO",-12.163244,-76.946302,"MINORISTAS","BODEGA","D",87,52,54,119
"2370",2370,"948973991","E000000032028","V",7503.54,"LIMA","SAN MARTIN DE PORRES",-12.0245763,-77.0778513,"MINORISTAS","BAZAR","C",443,357,797,540
"2371",2371,"948974886","E000000032031","V",1133,"LIMA","JESUS MARIA",-12.0950735,-77.0618713,"MINORISTAS","BODEGA","C",77,132,39,64
"2372",2372,"948982512","E000000032063","V",2420,"LIMA","INDEPENDENCIA",-11.9903345,-77.0430891,"MINORISTAS","BODEGA","C",281,94,159,152
"2373",2373,"948983302","E000000032065","U",110,"LIMA","EL AGUSTINO",-12.0351972,-76.9971262,"MINORISTAS","BODEGA","D",33,35,24,37
"2374",2374,"948984265","E000000032073","U",792,"LIMA","SAN MARTIN DE PORRES",-12.0210947,-77.0897218,"MINORISTAS","BODEGA","D",103,64,118,123
"2375",2375,"948989288","E000000032099","U",1518,"LIMA","SANTIAGO DE SURCO",-12.1475438,-77.0146701,"MINORISTAS","BODEGA","C",72,81,112,63
"2376",2376,"948997523","E000000032134","U",979,"LIMA","ATE",-12.0131,-76.8145,"MINORISTAS","BODEGA","D",88,82,97,84
"2377",2377,"949011262","E000000032200","U",1606,"LIMA","LOS OLIVOS",-11.9457042,-77.0755243,"MINORISTAS","BODEGA","C",128,34,134,39
"2378",2378,"949020050","E000000032243","U",1687.62,"LIMA","COMAS",-11.8900487,-77.0441996,"MINORISTAS","BODEGA","C",127,72,135,100
"2379",2379,"949025165","E000000032276","U",2101,"LIMA","SAN JUAN DE LURIGANCHO",-11.9519,-76.9958,"MINORISTAS","CABINA DE INTERNET","C",109,190,191,143
"2380",2380,"949029579","E000000032305","U",1276,"LIMA","CHORRILLOS",-12.1919603,-77.0089569,"MINORISTAS","BODEGA","C",116,49,95,90
"2381",2381,"949044310","E000000032367","U",1573,"HUAURA","HUACHO",-33.444175,-70.5652093,"MINORISTAS","BAZAR","C",141,52,115,97
"2382",2382,"949046513","E000000032377","U",2024,"LIMA","SAN JUAN DE LURIGANCHO",-12.0235,-77.0077,"MINORISTAS","FARMACIA","C",207,148,75,75
"2383",2383,"949047540","E000000032381","V",803,"LIMA","SURQUILLO",-12.112863,-77.0137969,"MINORISTAS","FOTOCOPIADORA","D",117,81,100,87
"2384",2384,"949049557","E000000032392","U",1254,"LIMA","LA VICTORIA",-12.0592621,-77.0246061,"MINORISTAS","BODEGA","C",79,60,59,21
"2385",2385,"949053751","E000000032411","V",1397,"LIMA","ATE",-11.8791946,-77.0071262,"MINORISTAS","BODEGA","C",41,53,77,79
"2386",2386,"949058964","E000000032425","U",7315,"LIMA","SAN MIGUEL",-12.0762,-77.0952,"MINORISTAS","BODEGA","C",570,716,584,331
"2387",2387,"949059107","E000000032426","V",4433,"LIMA","SAN JUAN DE LURIGANCHO",-11.9831,-77.0143,"MINORISTAS","BODEGA","C",542,419,663,370
"2388",2388,"949067124","E000000032460","U",66,"LIMA","CHORRILLOS",-12.183292,-76.9998801,"MINORISTAS","LIBRERIA","E",38,40,27,28
"2389",2389,"949067125","E000000032461","U",4521,"LIMA","ATE",-12.0381804,-76.8931808,"MINORISTAS","BODEGA","C",484,747,458,786
"2390",2390,"949068412","E000000032474","U",1452,"LIMA","PUENTE PIEDRA",-11.8346934,-77.0933519,"MINORISTAS","BODEGA","C",64,55,60,66
"2391",2391,"949069677","E000000032483","U",2189,"CANTA","CANTA",-11.8030996,-76.9859555,"MINORISTAS","BODEGA","C",72,265,98,128
"2392",2392,"949407003","E000000032539","U",44,"LIMA","LIMA",-12.052553,-77.060141,"MINORISTAS","LIBRERIA BAZAR","E",28,28,24,45
"2393",2393,"949411256","E000000032556","U",9020,"LIMA","SAN JUAN DE MIRAFLORES",-12.1670197,-76.9689186,"MINORISTAS","BODEGA","C",948,547,874,479
"2394",2394,"949414470","E000000032579","U",209,"LIMA","CHACLACAYO",-11.9861964,-77.1071263,"MINORISTAS","BODEGA","D",100,76,39,68
"2395",2395,"949415569","E000000032583","U",594,"LIMA","SAN MIGUEL",-12.0626,-77.0804,"MINORISTAS","FERRETERIA","D",67,75,12,87
"2396",2396,"949416175","E000000032588","V",6743,"LIMA","INDEPENDENCIA",-12.0015125,-77.0474309,"MINORISTAS","BODEGA","C",506,295,585,559
"2397",2397,"949416253","E000000032589","V",1276,"LIMA","SAN MARTIN DE PORRES",-12.0191969,-77.0781263,"MINORISTAS","BODEGA","C",100,58,75,115
"2398",2398,"949421864","E000000032616","U",4268,"LIMA","SAN MIGUEL",-12.0816,-77.102,"MINORISTAS","AMBULANTE","C",762,280,595,309
"2399",2399,"949423664","E000000032622","U",2024,"BARRANCA","SUPE",-10.789932,-77.713798,"MINORISTAS","FERRETERIA","C",149,129,97,268
"2400",2400,"949423780","E000000032623","V",44,"LIMA","SAN MARTIN DE PORRES",-12.0204878,-77.0810392,"MINORISTAS","BODEGA","E",27,36,15,40
"2401",2401,"949425034","E000000032633","U",44,"LIMA","ATE",-12.0381804,-76.8931808,"MINORISTAS","BODEGA","E",15,50,23,33
"2402",2402,"949426758","E000000032635","U",1463,"LIMA","LURIGANCHO",-11.956784,-76.723414,"MINORISTAS","BODEGA","C",69,42,83,31
"2403",2403,"949430063","E000000032659","U",44,"LIMA","SAN MARTIN DE PORRES",-11.992562,-77.0983126,"MINORISTAS","BODEGA","E",32,26,36,34
"2404",2404,"949435014","E000000032685","V",2882,"LIMA","SAN JUAN DE LURIGANCHO",-11.9382,-76.9917,"MINORISTAS","LIBRERIA","C",265,220,125,188
"2405",2405,"949435892","E000000032689","U",5072.1,"LIMA","SAN MARTIN DE PORRES",-12.0038,-77.0555,"MINORISTAS","BODEGA","C",479,596,650,476
"2406",2406,"949440566","E000000032712","V",11528,"LIMA","SAN JUAN DE LURIGANCHO",-11.9858,-77.013,"MINORISTAS","BODEGA","B",499,791,321,462
"2407",2407,"949445101","E000000032728","U",2156,"LIMA","LURIN",-12.2522007,-76.882126,"MINORISTAS","BODEGA","C",140,279,177,157
"2408",2408,"949445284","E000000032730","U",4543,"LIMA","VILLA EL SALVADOR",-12.2031999,-76.9691261,"MINORISTAS","BODEGA","C",396,906,751,492
"2409",2409,"949448041","E000000032737","U",8586.38,"LIMA","CARABAYLLO",-11.8793368,-77.0164029,"MINORISTAS","BODEGA","C",668,586,407,548
"2410",2410,"949453491","E000000032758","U",5632,"LIMA","SAN JUAN DE LURIGANCHO",-12.024112,-76.9734913,"MINORISTAS","CABINA DE INTERNET","C",687,649,476,724
"2411",2411,"949456055","E000000032769","V",165,"LIMA","VILLA MARIA DEL TRIUNFO",-12.2184401,-76.9168091,"MINORISTAS","BODEGA","D",50,92,89,83
"2412",2412,"949456363","E000000032770","U",2013,"LIMA","ATE",-12.1861997,-77.0001262,"MINORISTAS","BODEGA","C",205,163,113,142
"2413",2413,"949465406","E000000032796","U",1650,"LIMA","CARABAYLLO",-11.8796446,-77.0262251,"MINORISTAS","BODEGA","C",76,89,68,115
"2414",2414,"949471402","E000000032817","V",10208,"LIMA","SAN JUAN DE LURIGANCHO",-12.025,-76.9838,"PERSONAL","PERSONAL","B",394,528,530,681
"2415",2415,"949474037","E000000032831","U",2706,"LIMA","EL AGUSTINO",-12.04877,-77.004262,"MINORISTAS","BODEGA","C",156,292,178,193
"2416",2416,"949476236","E000000032838","U",2508,"LIMA","LIMA",-12.0516507,-77.0667801,"MINORISTAS","BODEGA","C",135,86,255,110
"2417",2417,"949478627","E000000032851","U",4631,"LIMA","LURIGANCHO",-11.97364,-76.838219,"MINORISTAS","BODEGA","C",436,354,299,443
"2418",2418,"949485491","E000000032890","U",3696,"LIMA","PUENTE PIEDRA",-11.9283982,-77.094688,"MINORISTAS","BODEGA","C",594,490,651,775
"2419",2419,"949498288","E000000032932","U",4169,"CAÑETE","IMPERIAL",-13.0563,-76.3557,"MINORISTAS","BODEGA","C",454,688,342,466
"2420",2420,"949500658","E000000032945","U",44,"CAÑETE","IMPERIAL",-13.0563,-76.3558,"MINORISTAS","BODEGA","E",38,22,36,44
"2421",2421,"949502175","E000000032952","U",6644,"HUAURA","VEGUETA",-10.958304,-77.638304,"MINORISTAS","FERRETERIA","C",957,750,391,509
"2422",2422,"949503684","E000000032962","U",2640,"LIMA","SAN MARTIN DE PORRES",-12.0089,-77.0588,"MINORISTAS","BODEGA","C",155,133,295,170
"2423",2423,"949503860","E000000032963","U",2035,"HUARAL","HUARAL",-11.5011719,-77.2132713,"MINORISTAS","BODEGA","C",138,122,138,232
"2424",2424,"949505207","E000000032964","U",1201.2,"LIMA","COMAS",-11.9677873,-77.0570489,"MINORISTAS","BOTICA","C",132,46,52,99
"2425",2425,"949510434","E000000032985","U",8360,"OYON","OYON",-10.668456,-76.772704,"PERSONAL","PERSONAL","C",481,732,573,280
"2426",2426,"949522883","E000000033023","U",308,"LIMA","COMAS",-11.9167708,-77.041378,"MINORISTAS","LIBRERIA BAZAR","D",99,20,78,58
"2427",2427,"949523608","E000000033026","V",3641,"LIMA","SAN MARTIN DE PORRES",-12.0341972,-77.0612126,"MINORISTAS","BODEGA","C",498,618,378,298
"2428",2428,"949526921","E000000033037","U",1419,"LIMA","SAN MARTIN DE PORRES",-12.012,-77.054,"MINORISTAS","BODEGA","C",73,91,53,88
"2429",2429,"949529550","E000000033048","U",5093,"LIMA","SAN BARTOLO",-12.388,-76.7693,"MINORISTAS","BODEGA","C",963,489,680,684
"2430",2430,"949531151","E000000033056","V",1837,"LIMA","ATE",-12.004019,-76.840458,"MINORISTAS","BODEGA","C",73,83,64,97
"2431",2431,"949531344","E000000033057","U",2662,"HUAURA","HUACHO",-11.083369,-77.585188,"MINORISTAS","BODEGA","C",257,306,177,204
