Identificador,Nombre,Equipos,Saldo,Provincia,Distrito,Latitud,Longitud,Tipo,Giro,Clasificación,Trimestre1,Trimestre2,Trimestre3,Trimestre4
939409627,E000000012399,U,1518,LIMA,SAN JUAN DE MIRAFLORES,-12.1251987,-76.9601261,MINORISTAS,BODEGA,C,74,87,24,31
939414720,E000000012411,U,3927,LIMA,ATE,-12.0621976,-76.9903126,MINORISTAS,BODEGA,C,523,693,609,354
939415598,E000000012414,U,1804,LIMA,LOS OLIVOS,-11.9929039,-77.0641802,MINORISTAS,LIBRERIA BAZAR,C,61,66,72,64
939415599,E000000012415,U,2552,LIMA,LOS OLIVOS,-12.0097,-77.0774,MINORISTAS,BODEGA,C,179,191,212,89
939416382,E000000012422,U,44,LIMA,LOS OLIVOS,-11.9653736,-77.0629365,MINORISTAS,BODEGA,E,24,22,46,24
939416383,E000000012423,U,649,LIMA,LOS OLIVOS,-11.9783,-77.072,MINORISTAS,BAZAR,D,43,50,86,78
939418451,E000000012431,U,1672,LIMA,LOS OLIVOS,-11.92079,-77.07463,MINORISTAS,BODEGA,C,94,84,77,127
939418459,E000000012435,U,4114,LIMA,LOS OLIVOS,-12.0023248,-77.0689312,MINORISTAS,BODEGA,C,559,582,476,581
939418513,E000000012438,U,22,LIMA,SAN JUAN DE LURIGANCHO,-12.033,-77.0169983,MINORISTAS,AMBULANTE,E,32,31,18,15
939424289,E000000012461,U,2167,LIMA,SAN JUAN DE MIRAFLORES,-12.154502,-76.9718013,MINORISTAS,BODEGA,C,275,247,160,149
939426176,E000000012477,U,1474,LIMA,CARABAYLLO,-11.8348318,-77.0208586,MINORISTAS,BODEGA,C,112,85,96,121
939427321,E000000012482,U,891,LIMA,CHACLACAYO,-11.98318,-76.7735977,MINORISTAS,BODEGA,D,88,64,116,72
939440948,E000000012529,U,792,LIMA,LOS OLIVOS,-11.9471958,-77.0801263,MINORISTAS,BOTICA,D,110,86,104,67
939445653,E000000012539,U,539,LIMA,VILLA EL SALVADOR,-12.2020257,-76.9619553,MINORISTAS,BODEGA,D,63,37,98,43
939446577,E000000012542,V,5764,LIMA,VILLA EL SALVADOR,-12.235716,-76.923128,MINORISTAS,BODEGA,C,689,584,333,419
939447283,E000000012546,U,1089,LIMA,COMAS,-12.144199,-76.9871261,MINORISTAS,BODEGA,C,37,24,52,55
939451079,E000000012553,U,88,LIMA,VILLA EL SALVADOR,-12.2165481,-76.9491755,MINORISTAS,BODEGA,E,34,19,43,36
939460206,E000000012598,V,22,LIMA,SAN JUAN DE MIRAFLORES,-12.1821996,-76.9641261,MINORISTAS,BODEGA,E,31,29,30,18
939465254,E000000012617,U,2464,LIMA,INDEPENDENCIA,-12.0016631,-77.0525236,MINORISTAS,BODEGA,C,78,185,95,150
939474547,E000000012647,U,517,LIMA,SAN MARTIN DE PORRES,-11.8709194,-77.0741263,MINORISTAS,BODEGA,D,68,46,43,75
939479628,E000000012673,U,616,LIMA,LURIGANCHO,-11.9871964,-76.8989126,MINORISTAS,BODEGA,D,86,109,82,53
939479724,E000000012674,V,22,LIMA,VILLA MARIA DEL TRIUNFO,-12.1832,-76.9413,MINORISTAS,BODEGA,E,24,17,14,4
939482636,E000000012681,U,17424,LIMA,SANTA ANITA,-12.033,-76.9497,PERSONAL,PERSONAL,B,256,615,702,246
939483034,E000000012682,U,2453,LIMA,LOS OLIVOS,-11.9812,-77.0808,MINORISTAS,BODEGA,C,230,173,249,254
939485860,E000000012691,U,3619,LIMA,SAN JUAN DE MIRAFLORES,-12.129,-76.9553,MINORISTAS,BODEGA,C,305,334,583,631
939488732,E000000012700,U,7524,LIMA,VILLA EL SALVADOR,-12.226927,-76.941532,MINORISTAS,BODEGA,C,860,474,341,442
939488760,E000000012701,V,1221,LIMA,ATE,-11.9831963,-76.8341259,MINORISTAS,BODEGA,C,23,29,103,62
939488795,E000000012703,U,44,LIMA,SAN MARTIN DE PORRES,-11.9965,-77.1085,MINORISTAS,BODEGA,E,42,26,42,24
939488800,E000000012704,V,220,LIMA,SAN MARTIN DE PORRES,-11.9818314,-77.1000774,MINORISTAS,BODEGA,D,37,51,81,67
939490211,E000000012710,U,1188,LIMA,SAN JUAN DE LURIGANCHO,-11.9570503,-76.7339325,MINORISTAS,BODEGA,C,128,79,44,118
939496152,E000000012728,U,451,LIMA,ATE,-12.0087923,-76.8238054,MINORISTAS,BODEGA,D,72,74,34,33
939496217,E000000012729,U,44,LIMA,CHORRILLOS,-12.1703,-76.9984,MINORISTAS,BODEGA,E,40,28,25,40
939497078,E000000012733,U,1452,LIMA,RIMAC,-12.0232824,-77.0336266,MINORISTAS,BODEGA,C,118,103,67,92
939504534,E000000012759,U,5148,LIMA,LURIGANCHO,-11.9570503,-76.7339325,MINORISTAS,BODEGA,C,554,398,417,301
939507801,E000000012780,U,1133,LIMA,VILLA MARIA DEL TRIUNFO,-12.1681499,-76.9216309,MINORISTAS,BODEGA,C,106,91,93,60
939514907,E000000012800,U,2266,LIMA,PUENTE PIEDRA,-11.887524,-77.0702654,MINORISTAS,BODEGA,C,131,175,239,142
939524017,E000000012823,V,5742,LIMA,SAN JUAN DE MIRAFLORES,-12.1445,-76.9732,MINORISTAS,BODEGA,C,309,433,453,809
939529584,E000000012842,U,1089,LIMA,LURIGANCHO,-11.943332,-76.7101257,MINORISTAS,BODEGA,C,54,120,95,68
939540077,E000000012875,U,649,LIMA,CHACLACAYO,-11.98318,-76.7735977,MINORISTAS,BODEGA,D,45,101,81,59
939552872,E000000012897,U,792,LIMA,SAN MARTIN DE PORRES,-11.9891964,-77.1081263,MINORISTAS,BODEGA,D,128,42,93,81
939560181,E000000012913,U,440,LIMA,ATE,-12.0381804,-76.8931808,MINORISTAS,BODEGA,D,64,62,21,53
939561299,E000000012921,U,924,LIMA,VILLA EL SALVADOR,-12.1957,-76.967,MINORISTAS,BODEGA,D,59,111,83,38
939566190,E000000012939,U,1540,LIMA,VILLA EL SALVADOR,-12.21521,-76.9421692,MINORISTAS,BODEGA,C,42,51,131,74
939574755,E000000012961,U,847,HUARAL,HUARAL,-12.1359199,-76.9703126,MINORISTAS,BODEGA,D,81,101,86,84
939581759,E000000012980,U,1485,LIMA,SAN MARTIN DE PORRES,-12.0308197,-77.0591263,MINORISTAS,BODEGA,C,93,57,55,37
939582426,E000000012981,U,14421,LIMA,SAN JUAN DE MIRAFLORES,-12.1858619,-76.9832976,MINORISTAS,BODEGA,B,689,458,905,497
939586878,E000000012990,U,1045,LIMA,SAN MARTIN DE PORRES,-11.9914644,-77.1042425,MINORISTAS,BODEGA,C,44,96,112,107
939588237,E000000012995,U,66,LIMA,ATE,-12.084198,-76.9751261,MINORISTAS,BODEGA,E,37,37,19,11
939591581,E000000013001,U,2860,LIMA,RIMAC,-12.0408,-77.0182,MINORISTAS,BODEGA,C,199,137,191,225
939593752,E000000013009,U,176,LIMA,SAN LUIS,-12.073206,-76.996174,MINORISTAS,BODEGA,D,37,84,77,26
939594007,E000000013012,U,3223,LIMA,SAN JUAN DE LURIGANCHO,-11.9779,-76.987,MINORISTAS,BAZAR,C,582,436,384,910
939597811,E000000013031,U,8294,LIMA,ATE,-12.01948,-76.88675,MINORISTAS,BAZAR,C,637,237,537,454
939598980,E000000013039,U,154,LIMA,CARABAYLLO,-11.881773,-76.998061,MINORISTAS,BODEGA,D,57,63,21,38
939601226,E000000013048,U,4543,LIMA,CARABAYLLO,-11.8716066,-77.0153549,MINORISTAS,CABINA DE INTERNET,C,554,475,418,720
939601761,E000000013053,U,1287,CANTA,CANTA,-11.698256,-76.8648339,MINORISTAS,BODEGA,C,42,57,73,86
939602451,E000000013056,U,5082,LIMA,SAN MARTIN DE PORRES,-11.986558,-77.08219,MINORISTAS,BODEGA,C,817,570,411,591
939617160,E000000013102,U,2508,LIMA,ATE,-12.0381804,-76.8931808,MINORISTAS,BODEGA,C,214,220,271,127
939621360,E000000013109,V,506,LIMA,VILLA MARIA DEL TRIUNFO,-12.1845,-76.9509,MINORISTAS,BODEGA,D,33,60,21,56
939629422,E000000013152,U,66,LIMA,LOS OLIVOS,-11.8831947,-77.0257126,MINORISTAS,BOTICA,E,11,36,42,19
939647426,E000000013206,U,2277,LIMA,LURIN,-12.2496909,-76.8977636,MINORISTAS,BODEGA,C,271,145,168,230
939653098,E000000013219,U,2233,LIMA,ATE,-12.0700295,-76.9837862,MINORISTAS,BODEGA,C,190,180,165,214
939657368,E000000013232,U,3557.4,LIMA,PACHACAMAC,-11.8741946,-77.0301262,MINORISTAS,BODEGA,C,601,695,773,546
939663004,E000000013250,U,1782,CAÑETE,CHILCA,-12.5219402,-76.7307041,MINORISTAS,BODEGA,C,110,59,66,97
939663158,E000000013252,U,759,LIMA,SAN JUAN DE LURIGANCHO,-12.0202,-77.0122,MINORISTAS,BODEGA,D,59,76,107,99
939663178,E000000013253,U,539,LIMA,SAN JUAN DE LURIGANCHO,-12.0241,-76.9986,MINORISTAS,BODEGA,D,90,92,66,19
939663964,E000000013256,U,33863.28,LIMA,ATE,-12.022637,-76.87308,MINORISTAS,BOTICA,B,600,867,567,557
939677775,E000000013314,U,1771,LIMA,SAN JUAN DE MIRAFLORES,-12.1635,-76.9601,MINORISTAS,BODEGA,C,117,81,23,109
939683786,E000000013332,U,2453,LIMA,LOS OLIVOS,-11.9922524,-77.0703694,MINORISTAS,BODEGA,C,185,229,150,201
939700164,E000000013384,U,110,LIMA,LURIGANCHO,-12.0031967,-76.878126,MINORISTAS,BODEGA,D,30,29,29,26
939701171,E000000013392,U,19.36,LIMA,LA VICTORIA,-12.0701669,-77.019773,MINORISTAS,BODEGA,E,15,11,12,17
939707535,E000000013409,V,2354,LIMA,VILLA MARIA DEL TRIUNFO,-12.1681499,-76.9216309,MINORISTAS,BODEGA,C,162,181,159,205
939710322,E000000013418,U,3586,LIMA,CHORRILLOS,-12.174202,-77.0058013,MINORISTAS,BODEGA,C,248,595,501,622
939717845,E000000013441,U,66,LIMA,SAN JUAN DE LURIGANCHO,-12.033,-77.0169983,MINORISTAS,CABINA DE INTERNET,E,37,15,23,29
939722905,E000000013452,U,10483,LIMA,SAN JUAN DE MIRAFLORES,-12.1881997,-76.9731261,MINORISTAS,BODEGA,B,336,577,469,504
939729071,E000000013469,U,5038,LIMA,VILLA MARIA DEL TRIUNFO,-12.1369838,-76.9496972,MINORISTAS,BODEGA,C,569,482,477,678
939734603,E000000013487,U,3696,CAÑETE,SAN LUIS,-13.0521002,-76.4298172,MINORISTAS,FARMACIA,C,304,506,585,677
939736186,E000000013495,U,1221,LIMA,SAN JUAN DE MIRAFLORES,-12.174408,-76.964876,MINORISTAS,BODEGA,C,99,84,99,99
939747241,E000000013538,U,737,LIMA,ATE,-12.0561304,-77.0267868,MINORISTAS,BODEGA,D,104,69,75,63
939750284,E000000013545,U,792,LIMA,SAN MARTIN DE PORRES,-11.9951965,-77.1041263,MINORISTAS,BODEGA,D,43,130,104,63
939754240,E000000013557,U,2321.66,LIMA,SAN JUAN DE LURIGANCHO,-12.0129,-77.0078,MINORISTAS,CABINA DE INTERNET,C,145,116,200,250
939755120,E000000013562,U,1606,LIMA,SAN JUAN DE LURIGANCHO,-12.0371,-76.9535,MINORISTAS,BODEGA,C,108,75,115,38
939755139,E000000013564,U,2651,LIMA,SAN JUAN DE LURIGANCHO,-12.0426,-76.9501,MINORISTAS,BODEGA,C,297,181,74,232
939755314,E000000013568,U,440,LIMA,SAN JUAN DE LURIGANCHO,-12.0534,-76.9641,MINORISTAS,BODEGA,D,60,50,42,70
939755316,E000000013570,U,66,LIMA,SAN JUAN DE LURIGANCHO,-12.0468,-76.9585,PERSONAL,PERSONAL,E,14,34,22,44
939756249,E000000013581,U,2200,LIMA,SAN JUAN DE LURIGANCHO,-12.0241,-76.9885,MINORISTAS,BODEGA,C,138,217,148,256
939758099,E000000013591,U,2035,LIMA,LA MOLINA,-12.0807196,-76.9452424,MINORISTAS,BODEGA,C,283,256,140,139
939759338,E000000013610,U,44,LIMA,SAN JUAN DE LURIGANCHO,-12.0063,-76.9551,MINORISTAS,BODEGA,E,39,36,26,25
939759339,E000000013611,U,6149,LIMA,SAN JUAN DE LURIGANCHO,-12.0041,-77.0021,MINORISTAS,BOTICA,C,450,577,530,356
939759940,E000000013615,U,2288,LIMA,SANTA ANITA,-12.0448,-76.9733,MINORISTAS,FARMACIA,C,86,150,187,191
939761314,E000000013619,U,770,LIMA,SANTA ANITA,-12.046,-76.9673,MINORISTAS,BODEGA,D,54,51,48,61
939761348,E000000013622,U,1408,LIMA,SANTA ANITA,-12.0496,-76.9668,MINORISTAS,BODEGA,C,46,89,89,69
939762616,E000000013631,V,6171,LIMA,SAN JUAN DE LURIGANCHO,-11.9679,-76.9913,MINORISTAS,BODEGA,C,211,347,596,464
939764698,E000000013642,U,627,LIMA,CARABAYLLO,-11.8785357,-77.0367605,MINORISTAS,BODEGA,D,78,56,108,46
939767144,E000000013651,U,1507,LIMA,SAN MARTIN DE PORRES,-12.0343804,-77.0879409,MINORISTAS,FOTOCOPIADORA,C,81,73,59,131
939783942,E000000013702,U,1111,LIMA,LURIGANCHO,-11.985764,-76.939333,MINORISTAS,CABINA DE INTERNET,C,77,50,80,102
939789719,E000000013726,U,2112,LIMA,PACHACAMAC,-12.1051983,-76.8731259,MINORISTAS,BODEGA,C,169,207,159,187
939790070,E000000013732,U,715,LIMA,CHORRILLOS,-12.18812,-77.0061262,MINORISTAS,BODEGA,D,81,125,56,68
939791644,E000000013738,V,1232,CAÑETE,SAN VICENTE DE CAÑETE,-13.0751,-76.3843,PERSONAL,PERSONAL,C,86,100,78,75
939801659,E000000013773,U,1518,LIMA,SAN JUAN DE MIRAFLORES,-12.0332,-77.0171983,MINORISTAS,BODEGA,C,59,123,67,63
939818726,E000000013812,U,3025,LIMA,SAN JUAN DE LURIGANCHO,-12.0201969,-76.9741261,MINORISTAS,BODEGA,C,367,444,771,344
939821784,E000000013816,U,770,LIMA,LURIGANCHO,-12.1331988,-76.9621261,MINORISTAS,BODEGA,D,82,51,71,102
939830997,E000000013837,U,1166,LIMA,SAN JUAN DE MIRAFLORES,-12.1102104,-77.0365372,MINORISTAS,BODEGA,C,112,97,111,49
939837981,E000000013851,U,638,LIMA,LURIGANCHO,-11.9570503,-76.7339325,MINORISTAS,BODEGA,D,95,98,78,59
939838155,E000000013853,U,693,LIMA,SAN JUAN DE LURIGANCHO,-12.033,-77.0169983,MINORISTAS,BODEGA,D,77,111,93,113
939846857,E000000013870,U,1276,LIMA,ATE,-12.0385618,-76.9287491,MINORISTAS,BODEGA,C,112,95,124,85
939854801,E000000013899,V,1386,LIMA,INDEPENDENCIA,-11.978892,-77.0367126,MINORISTAS,LIBRERIA,C,83,72,125,76
939872647,E000000013960,U,7040,CAÑETE,SAN ANTONIO,-12.148199,-76.9341261,MINORISTAS,RESTAURANTE,C,609,163,838,487
939875945,E000000013966,U,737,LIMA,ATE,-12.0381804,-76.8931808,MINORISTAS,BODEGA,D,66,139,40,62
939884981,E000000013991,U,562.1,LIMA,LA VICTORIA,-12.084142,-77.0208126,MINORISTAS,BODEGA,D,47,22,58,56
939887524,E000000014005,U,1694,LIMA,SAN MARTIN DE PORRES,-12.1102204,-77.0367372,MINORISTAS,BODEGA,C,120,71,85,100
939888385,E000000014009,U,5522,LIMA,SANTA ANITA,-12.0430298,-76.9624634,MINORISTAS,BODEGA,C,663,861,565,544
939890102,E000000014014,V,88,LIMA,SAN BORJA,-12.1006198,-76.9891261,MINORISTAS,BODEGA,E,21,38,26,22
939892240,E000000014021,U,88,LIMA,SAN JUAN DE LURIGANCHO,-12.033,-77.0169983,MINORISTAS,BAZAR,E,43,34,32,49
939901590,E000000014047,U,1254,LIMA,SAN JUAN DE LURIGANCHO,-11.9964197,-77.0119113,MINORISTAS,BODEGA,C,89,83,40,51
939903629,E000000014056,U,5610,LIMA,ATE,-12.2392005,-76.909126,MINORISTAS,BODEGA,C,113,549,515,698
939907127,E000000014072,U,1804,LIMA,LOS OLIVOS,-11.962196,-77.0751263,MINORISTAS,BODEGA,C,75,86,114,66
939911409,E000000014085,U,440,LIMA,SAN LUIS,-12.0711978,-76.9951262,MINORISTAS,BODEGA,D,60,30,46,57
939917263,E000000014104,U,1870,LIMA,PUCUSANA,-12.48419,-76.7959671,MINORISTAS,BODEGA,C,66,105,83,51
939920200,E000000014110,U,143,LIMA,SAN JUAN DE LURIGANCHO,-12.033,-77.0169983,MINORISTAS,BODEGA,D,18,44,29,27
939934061,E000000014147,U,3784,LIMA,SAN JUAN DE MIRAFLORES,-12.0345804,-77.0881409,MINORISTAS,BODEGA,C,360,492,452,554
939943724,E000000014177,U,2178,LIMA,INDEPENDENCIA,-11.9991966,-77.0521262,MINORISTAS,LIBRERIA,C,131,26,102,80
939953501,E000000014199,U,66,LIMA,SAN JUAN DE MIRAFLORES,-12.1624899,-76.9705734,MINORISTAS,BODEGA,E,47,12,15,31
939970216,E000000014227,V,1485,LIMA,SANTIAGO DE SURCO,-12.1530895,-77.0075684,MINORISTAS,BODEGA,C,110,38,42,70
939978683,E000000014252,U,1144,LIMA,ATE,-12.017502,-76.8839913,MINORISTAS,BODEGA,C,57,71,64,88
939982710,E000000014262,U,1694,LIMA,LURIN,-12.2867403,-76.8302612,MINORISTAS,BODEGA,C,67,41,123,107
939988134,E000000014277,U,1551,LIMA,VILLA EL SALVADOR,-12.21521,-76.9421692,MINORISTAS,BODEGA,C,49,91,106,95
939990807,E000000014284,V,2057,LIMA,SAN JUAN DE LURIGANCHO,-11.990442,-77.0053013,MINORISTAS,BOTICA,C,167,215,165,186
939997019,E000000014310,U,2497,LIMA,SAN MARTIN DE PORRES,-11.9852196,-77.0931263,MINORISTAS,BOTICA,C,52,285,215,177
940035235,E000000014325,U,968,LIMA,SANTA ANITA,-12.0430298,-76.9624634,MINORISTAS,BODEGA,D,81,24,23,83
941478530,E000000014404,U,1408,LIMA,VILLA EL SALVADOR,-12.2060516,-76.9413393,MINORISTAS,BODEGA,C,65,113,103,59
941800698,E000000014424,U,2959,LIMA,VILLA EL SALVADOR,-12.2257,-76.9453,MINORISTAS,BODEGA,C,530,396,571,387
941806355,E000000014435,U,550,LIMA,ATE,-12.068765,-76.986236,MINORISTAS,BODEGA,D,99,53,102,63
941809813,E000000014442,U,1375,LIMA,LINCE,-12.0839198,-77.0386126,MINORISTAS,AMBULANTE,C,91,22,69,64
941817136,E000000014462,U,1584,LIMA,CARABAYLLO,-11.8689049,-77.0144856,MINORISTAS,BODEGA,C,66,55,21,81
941821252,E000000014482,U,539,LIMA,VILLA EL SALVADOR,-12.248812,-76.920119,MINORISTAS,BODEGA,D,107,39,70,69
941822015,E000000014484,U,407,LIMA,SANTIAGO DE SURCO,-12.1624048,-76.9948375,MINORISTAS,BODEGA,D,70,28,50,37
941827615,E000000014505,U,759,LIMA,VILLA MARIA DEL TRIUNFO,-12.1397199,-76.9441261,MINORISTAS,BODEGA,D,67,91,55,77
941827943,E000000014506,U,1914,LIMA,SAN JUAN DE LURIGANCHO,-12.0039501,-77.0069504,MINORISTAS,BODEGA,C,118,192,207,178
941829317,E000000014510,U,2288,LIMA,SANTIAGO DE SURCO,-12.133593,-76.9895834,MINORISTAS,BODEGA,C,233,290,158,236
941844025,E000000014573,U,43.78,LIMA,ATE,-11.9968197,-76.8321259,MINORISTAS,BODEGA,E,22,26,16,32
941850411,E000000014584,U,1298,LIMA,PUEBLO LIBRE,-12.084812,-77.0651263,MINORISTAS,BODEGA,C,95,37,91,59
941858310,E000000014622,U,1177,LIMA,LURIGANCHO,-11.921017,-76.668216,MINORISTAS,BODEGA,C,75,39,75,70
941867513,E000000014664,U,3135,LIMA,PUENTE PIEDRA,-11.9020318,-77.0672524,MINORISTAS,BODEGA,C,646,363,831,578
941872227,E000000014680,U,3487,LIMA,VILLA EL SALVADOR,-12.225958,-76.943097,MINORISTAS,BODEGA,C,702,782,740,412
941878542,E000000014707,U,1650,LIMA,CHORRILLOS,-12.2021341,-77.0189078,MINORISTAS,BODEGA,C,89,53,109,84
941879453,E000000014710,U,1221,LIMA,SAN JUAN DE LURIGANCHO,-11.9521958,-77.0051262,MINORISTAS,BOTICA,C,59,66,18,82
941893236,E000000014774,V,330,LIMA,SAN JUAN DE MIRAFLORES,-12.1431,-76.9749,MINORISTAS,BODEGA,D,63,82,52,98
941893812,E000000014776,U,6732,LIMA,VILLA MARIA DEL TRIUNFO,-12.223853,-76.908027,MINORISTAS,BODEGA,C,648,675,467,372
941895334,E000000014784,U,836,LIMA,SAN JUAN DE MIRAFLORES,-12.1566992,-76.9673262,MINORISTAS,BODEGA,D,68,75,83,80
941899193,E000000014797,U,1551,LIMA,VILLA MARIA DEL TRIUNFO,-12.1368,-76.9491,MINORISTAS,FARMACIA,C,120,54,61,81
941899719,E000000014799,V,935,LIMA,CHORRILLOS,-12.2088492,-77.0159013,MINORISTAS,BODEGA,D,56,58,54,48
941906132,E000000014831,U,221.1,LIMA,ATE,-12.0141797,-76.8537895,MINORISTAS,BODEGA,D,61,61,97,89
941907743,E000000014842,U,3267,LIMA,SAN JUAN DE LURIGANCHO,-11.99,-77.0093,MINORISTAS,CABINA DE INTERNET,C,829,547,229,131
941918296,E000000014880,U,1430,LIMA,SAN MARTIN DE PORRES,-11.9993219,-77.1068553,MINORISTAS,BODEGA,C,48,57,89,113
941924515,E000000014899,U,264,LIMA,ATE,-12.0161969,-76.898126,MINORISTAS,BODEGA,D,36,27,84,59
941928508,E000000014921,U,1100,LIMA,SAN JUAN DE LURIGANCHO,-12.0072,-76.9999,MINORISTAS,BODEGA,C,103,73,101,90
941929333,E000000014926,U,1925,LIMA,COMAS,-11.9329796,-77.0408478,MINORISTAS,BODEGA,C,214,135,106,247
941930414,E000000014931,U,2365,LIMA,LURIGANCHO,-11.98389,-76.94719,MINORISTAS,LIBRERIA,C,183,159,132,222
941932263,E000000014937,U,3432,LIMA,VILLA EL SALVADOR,-12.2222003,-76.9651261,MINORISTAS,FERRETERIA,C,753,515,468,417
941932285,E000000014938,U,979,LIMA,CARABAYLLO,-11.8301938,-77.0641263,MINORISTAS,BODEGA,D,45,97,82,126
941933640,E000000014941,U,1320,LIMA,JESUS MARIA,-12.082806,-77.045782,MINORISTAS,AMBULANTE,C,55,91,103,62
941943834,E000000014985,U,2970,HUAURA,SANTA MARIA,-11.115599,-77.589658,MINORISTAS,BODEGA,C,520,428,852,537
941944822,E000000014989,U,594,LIMA,SAN MIGUEL,-12.0751,-77.0875,MINORISTAS,BODEGA,D,73,142,85,68
941959142,E000000015059,V,187,LIMA,SAN JUAN DE MIRAFLORES,-12.133931,-76.9609276,MINORISTAS,LIBRERIA,D,64,38,65,82
941960686,E000000015067,U,1683,LIMA,VILLA MARIA DEL TRIUNFO,-12.1319851,-76.9370687,MINORISTAS,BODEGA,C,65,130,116,64
941961112,E000000015070,U,2816,LIMA,VILLA EL SALVADOR,-12.237258,-76.932599,MINORISTAS,BODEGA,C,160,70,142,195
941963560,E000000015084,U,5313,CAÑETE,SAN VICENTE DE CAÑETE,-13.1359,-76.3477,MINORISTAS,BODEGA,C,681,810,534,543
941967639,E000000015098,U,1518,LIMA,CHORRILLOS,-12.1988577,-76.9955717,MINORISTAS,BODEGA,C,104,105,30,94
941973418,E000000015116,V,858,LIMA,ATE,-12.0092835,-76.8433038,MINORISTAS,BODEGA,D,36,91,46,62
941973473,E000000015117,U,3223,LIMA,SAN JUAN DE MIRAFLORES,-12.1445491,-76.979539,MINORISTAS,BODEGA,C,494,420,562,975
941989763,E000000015169,U,440,LIMA,LURIGANCHO,-11.980947,-76.83996,MINORISTAS,BODEGA,D,61,82,48,50
941991181,E000000015176,U,220,LIMA,ATE,-12.0277983,-76.8879906,MINORISTAS,FARMACIA,D,78,72,60,61
942006222,E000000015241,U,462,LIMA,SAN JUAN DE MIRAFLORES,-12.1689424,-76.9816195,MINORISTAS,BODEGA,D,42,26,76,67
942010568,E000000015256,V,1980,LIMA,VILLA EL SALVADOR,-12.21521,-76.9421692,MINORISTAS,BODEGA,C,227,125,78,207
942020714,E000000015298,U,48.4,LIMA,COMAS,-11.9136185,-77.0142008,MINORISTAS,BODEGA,E,52,31,30,6
942024948,E000000015322,U,1210,LIMA,SAN JUAN DE MIRAFLORES,-12.1884,-76.9761,MINORISTAS,BODEGA,C,80,64,96,50
942028429,E000000015336,U,1441,LIMA,LURIGANCHO,-12.0087746,-76.8972514,MINORISTAS,BODEGA,C,97,84,68,81
942030619,E000000015344,U,2442,LIMA,LOS OLIVOS,-11.975132,-77.072156,MINORISTAS,BODEGA,C,181,233,166,206
942030744,E000000015345,U,1738,LIMA,SAN MARTIN DE PORRES,-11.9665729,-77.1083937,MINORISTAS,BODEGA,C,99,79,60,35
942037908,E000000015379,U,341,LIMA,SAN JUAN DE LURIGANCHO,-11.9895,-77.0152,MINORISTAS,BODEGA,D,94,70,43,46
942043721,E000000015405,U,1507,LIMA,ATE,-12.0536896,-76.9514312,MINORISTAS,BOTICA,C,114,54,106,78
942050420,E000000015428,V,1430,LIMA,LURIGANCHO,-11.9275257,-76.6886152,MINORISTAS,BODEGA,C,60,77,102,58
942060927,E000000015459,U,4884,LIMA,BREÑA,-12.050678,-77.045917,MINORISTAS,BODEGA,C,502,732,407,602
942071903,E000000015499,V,385,LIMA,SAN JUAN DE LURIGANCHO,-12.0321,-77.0168,MINORISTAS,BODEGA,D,13,45,55,50
942073992,E000000015506,U,176,LIMA,SAN JUAN DE MIRAFLORES,-12.1289602,-76.9598073,MINORISTAS,BODEGA,D,99,78,55,50
942077249,E000000015511,U,880,LIMA,SAN MARTIN DE PORRES,-12.0134,-77.0595,MINORISTAS,FARMACIA,D,92,114,83,46
942080025,E000000015518,U,44,LIMA,PACHACAMAC,-12.2269583,-76.8932812,MINORISTAS,RESTAURANTE,E,14,41,35,15
942081943,E000000015525,U,2971.1,LIMA,RIMAC,-11.929612,-76.6905913,MINORISTAS,BODEGA,C,821,318,296,621
942095386,E000000015565,U,2013,LIMA,COMAS,-11.9391149,-77.0625572,MINORISTAS,BODEGA,C,169,195,265,194
942095517,E000000015567,U,1397,LIMA,COMAS,-11.9272914,-77.0388987,MINORISTAS,BODEGA,C,65,72,83,74
942096031,E000000015570,U,1617,LIMA,ATE,-12.0381804,-76.8931808,MINORISTAS,BODEGA,C,21,108,64,81
942097453,E000000015577,U,1650,LIMA,CARABAYLLO,-11.8798079,-77.0321051,MINORISTAS,LIBRERIA,C,79,19,48,76
942098589,E000000015579,U,583,LIMA,SAN JUAN DE LURIGANCHO,-12.004282,-77.0125313,MINORISTAS,BAZAR,D,58,36,47,58
942099674,E000000015581,U,9955,LIMA,CHORRILLOS,-12.19254,-77.0201998,MINORISTAS,BODEGA,C,730,363,235,589
942108368,E000000015604,U,1815,LIMA,SAN MARTIN DE PORRES,-12.0259215,-77.0913582,MINORISTAS,BODEGA,C,71,84,63,109
942110518,E000000015612,U,583,LIMA,SAN JUAN DE MIRAFLORES,-12.1891997,-76.9591261,MINORISTAS,BODEGA,D,61,79,53,40
942111854,E000000015620,U,3430.02,LIMA,LA MOLINA,-12.085891,-76.9079323,MINORISTAS,BODEGA,C,475,675,515,523
942121298,E000000015648,U,924,LIMA,MAGDALENA DEL MAR,-12.089172,-77.0672713,MINORISTAS,BODEGA,D,64,117,80,77
942123379,E000000015657,U,4268,LIMA,VILLA EL SALVADOR,-12.195235,-76.954023,MINORISTAS,BODEGA,C,574,454,558,733
942126253,E000000015665,V,22,LIMA,ATE,-12.21541,-76.9423692,MINORISTAS,BODEGA,E,23,15,34,21
942128342,E000000015672,U,1309,LIMA,LOS OLIVOS,-11.9488812,-77.0830993,MINORISTAS,BODEGA,C,108,49,91,121
