CCDD,DEPARTAMENTO,CCPP,PROVINCIA,CCDI,DISTRITO,CIUDAD,CONGLOMERADO,NSELV,VIVIENDA,THOGAR,NHOGAR,ESTRATO,VRESFIN,RESFIN,P15,P15_N,P200_N,P313_N,P313_1,P313_2,P313_3,P313_4,factorfinal
15,LIMA,01,LIMA,34,SAN LUIS,Lima,26195,53562,41,1,1,3,1,1,1,2,1,1,1,1,60,2,133.030685853111
15,LIMA,01,LIMA,34,SAN LUIS,Lima,26195,53562,41,1,1,3,1,1,1,2,1,2,8,2,29,2,133.030685853111
15,LIMA,01,LIMA,41,SURQUILLO,Lima,26844,44163,11,1,1,2,1,1,1,4,3,1,8,1,32,1,99.7730143898332
15,LIMA,01,LIMA,41,SURQUILLO,Lima,26844,44163,11,1,1,2,1,1,1,4,3,2,9,1,2,1,99.7730143898332
15,LIMA,01,LIMA,08,CHORRILLOS,Lima,27432,60903,12,1,1,3,1,1,1,2,1,1,2,2,53,2,199.546028779666
15,LIMA,01,LIMA,08,CHORRILLOS,Lima,27432,60903,12,1,1,3,1,1,1,2,1,2,8,1,23,2,199.546028779666
15,LIMA,01,LIMA,43,VILLA MARIA DEL TRIUNFO,Lima,29101,67485,25,1,1,4,1,1,1,2,2,2,9,1,46,2,99.7730143898332
15,LIMA,01,LIMA,43,VILLA MARIA DEL TRIUNFO,Lima,29101,67485,25,1,1,4,1,1,1,2,2,3,9,1,9,2,99.7730143898332
15,LIMA,01,LIMA,32,SAN JUAN DE LURIGANCHO,Lima,22239,47314,58,1,1,2,1,1,1,6,6,1,8,1,14,2,99.7730143898332
15,LIMA,01,LIMA,32,SAN JUAN DE LURIGANCHO,Lima,22239,47314,58,1,1,2,1,1,1,6,6,2,2,2,43,2,99.7730143898332
15,LIMA,01,LIMA,32,SAN JUAN DE LURIGANCHO,Lima,22239,47314,58,1,1,2,1,1,1,6,6,3,3,2,20,1,99.7730143898332
15,LIMA,01,LIMA,32,SAN JUAN DE LURIGANCHO,Lima,22239,47314,58,1,1,2,1,1,1,6,6,4,4,2,1,1,99.7730143898332
15,LIMA,01,LIMA,32,SAN JUAN DE LURIGANCHO,Lima,22267,47283,8,1,1,4,1,1,1,1,2,1,2,2,59,1,99.7730143898332
15,LIMA,01,LIMA,32,SAN JUAN DE LURIGANCHO,Lima,22267,47283,8,1,1,4,1,1,1,1,2,2,4,1,18,1,99.7730143898332
15,LIMA,01,LIMA,32,SAN JUAN DE LURIGANCHO,Lima,22596,48823,2,1,1,3,1,1,1,2,1,1,4,1,10,2,99.7730143898332
15,LIMA,01,LIMA,32,SAN JUAN DE LURIGANCHO,Lima,22596,48823,2,1,1,3,1,1,1,2,1,2,4,1,5,2,99.7730143898332
15,LIMA,01,LIMA,32,SAN JUAN DE LURIGANCHO,Lima,22828,50939,12,1,1,3,1,1,1,2,2,1,2,2,62,2,199.546028779666
15,LIMA,01,LIMA,32,SAN JUAN DE LURIGANCHO,Lima,22828,50939,12,1,1,3,1,1,1,2,2,2,1,1,67,2,199.546028779666
15,LIMA,01,LIMA,32,SAN JUAN DE LURIGANCHO,Lima,22828,50939,12,1,1,3,1,1,1,2,2,3,8,1,41,2,199.546028779666
15,LIMA,01,LIMA,32,SAN JUAN DE LURIGANCHO,Lima,22828,50939,12,1,1,3,1,1,1,2,2,4,8,1,39,2,199.546028779666
15,LIMA,01,LIMA,32,SAN JUAN DE LURIGANCHO,Lima,22828,50939,12,1,1,3,1,1,1,2,2,5,8,2,35,2,199.546028779666
15,LIMA,01,LIMA,32,SAN JUAN DE LURIGANCHO,Lima,22830,50925,16,1,1,2,1,1,1,2,2,1,4,2,40,1,133.030685853111
15,LIMA,01,LIMA,32,SAN JUAN DE LURIGANCHO,Lima,22830,50925,16,1,1,2,1,1,1,2,2,2,4,2,32,1,133.030685853111
15,LIMA,01,LIMA,11,EL AGUSTINO,Lima,24531,52493,14,1,1,3,1,1,1,6,1,1,1,1,66,1,133.030685853111
15,LIMA,01,LIMA,11,EL AGUSTINO,Lima,24531,52493,14,1,1,3,1,1,1,6,1,2,4,2,9,1,133.030685853111
15,LIMA,01,LIMA,11,EL AGUSTINO,Lima,24531,52493,14,1,1,3,1,1,1,6,1,3,4,1,7,1,133.030685853111
15,LIMA,01,LIMA,11,EL AGUSTINO,Lima,24531,52493,14,1,1,3,1,1,1,6,4,1,2,2,51,1,133.030685853111
15,LIMA,01,LIMA,11,EL AGUSTINO,Lima,24531,52493,14,1,1,3,1,1,1,6,4,2,8,1,16,1,133.030685853111
15,LIMA,01,LIMA,01,LIMA,Lima,24910,36107,7,1,1,4,1,1,1,2,1,1,1,1,53,2,133.030685853111
15,LIMA,01,LIMA,01,LIMA,Lima,24910,36107,7,1,1,4,1,1,1,2,1,2,2,2,47,2,133.030685853111
15,LIMA,01,LIMA,01,LIMA,Lima,24910,36107,7,1,1,4,1,1,1,2,1,3,8,1,15,2,133.030685853111
15,LIMA,01,LIMA,01,LIMA,Lima,24910,36107,7,1,1,4,1,1,1,2,1,4,8,1,13,2,133.030685853111
15,LIMA,01,LIMA,01,LIMA,Lima,24912,36114,12,1,1,2,1,1,1,4,2,1,1,1,63,2,79.8184115118666
15,LIMA,01,LIMA,01,LIMA,Lima,24912,36114,12,1,1,2,1,1,1,4,4,1,9,1,63,2,79.8184115118666
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,10431,07036,15,1,1,1,1,1,1,1,1,1,1,1,69,2,25.2908669863495
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,10431,07036,15,1,1,1,1,1,1,1,1,2,2,2,59,2,25.2908669863495
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,10431,07036,15,1,1,1,1,1,1,1,1,3,8,1,30,2,25.2908669863495
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,10431,07036,15,1,1,1,1,1,1,1,1,4,8,1,29,2,25.2908669863495
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,10431,07036,15,1,1,1,1,1,1,1,1,5,8,2,27,2,25.2908669863495
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,10431,07036,15,1,1,1,1,1,1,1,1,6,8,1,26,2,25.2908669863495
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,10431,07036,15,1,1,1,1,1,1,1,1,7,8,1,22,2,25.2908669863495
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,10431,07036,15,1,1,1,1,1,1,1,1,8,8,2,16,2,25.2908669863495
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,10546,07189,1,1,1,2,1,1,1,3,1,1,1,1,78,2,25.2908669863495
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,10546,07189,1,1,1,2,1,1,1,3,1,2,9,2,78,2,25.2908669863495
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10809,08994,4,1,1,1,1,1,1,3,3,1,1,1,56,2,33.7211559817993
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10809,08994,4,1,1,1,1,1,1,3,3,2,2,2,55,2,33.7211559817993
13,LA LIBERTAD,01,TRUJILLO,03,FLORENCIA DE MORA,Trujillo,11095,05585,14,1,1,4,1,1,1,2,1,1,4,2,24,1,20.2326935890796
13,LA LIBERTAD,01,TRUJILLO,03,FLORENCIA DE MORA,Trujillo,11095,05585,14,1,1,4,1,1,1,2,1,2,4,1,18,1,20.2326935890796
13,LA LIBERTAD,01,TRUJILLO,03,FLORENCIA DE MORA,Trujillo,11095,05585,14,1,1,4,1,1,1,2,1,3,4,1,15,1,20.2326935890796
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12187,09697,19,1,1,3,1,1,1,5,2,1,8,1,17,1,17.5677605416671
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12187,09697,19,1,1,3,1,1,1,5,2,2,8,2,12,1,17.5677605416671
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12187,09697,19,1,1,3,1,1,1,5,3,1,8,1,17,1,17.5677605416671
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12187,09697,19,1,1,3,1,1,1,5,3,2,8,2,12,1,17.5677605416671
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12247,10145,6,1,1,3,1,1,1,3,1,1,2,2,48,2,10.5406563250003
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12247,10145,6,1,1,3,1,1,1,3,1,2,8,1,4,2,10.5406563250003
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12247,10145,6,1,1,3,1,1,1,3,1,3,9,1,8,2,10.5406563250003
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,0014502,00109,18,1,1,4,1,1,1,5,3,1,8,1,16,1,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,0014502,00109,18,1,1,4,1,1,1,5,3,2,9,2,64,1,9.21107902336571
07,LIMA,01,CALLAO,07,MI PERU,Lima,17390,19665,10,1,1,4,1,1,1,2,1,1,2,2,63,1,199.546028779666
15,LIMA,01,LIMA,17,LOS OLIVOS,Lima,20445,27139,12,1,1,2,1,1,1,4,1,1,1,1,79,2,133.030685853111
15,LIMA,01,LIMA,17,LOS OLIVOS,Lima,20445,27139,12,1,1,2,1,1,1,4,1,2,2,2,68,2,133.030685853111
15,LIMA,01,LIMA,17,LOS OLIVOS,Lima,20445,27139,12,1,1,2,1,1,1,4,1,3,4,2,12,1,133.030685853111
15,LIMA,01,LIMA,17,LOS OLIVOS,Lima,20445,27139,12,1,1,2,1,1,1,4,1,4,8,2,30,2,133.030685853111
15,LIMA,01,LIMA,17,LOS OLIVOS,Lima,20445,27139,12,1,1,2,1,1,1,4,1,5,8,1,34,2,133.030685853111
15,LIMA,01,LIMA,17,LOS OLIVOS,Lima,20445,27139,12,1,1,2,1,1,1,4,1,6,8,1,35,2,133.030685853111
15,LIMA,01,LIMA,17,LOS OLIVOS,Lima,20445,27139,12,1,1,2,1,1,1,4,1,7,8,1,19,2,133.030685853111
04,AREQUIPA,01,AREQUIPA,09,MARIANO MELGAR,Arequipa,42936,14118,19,1,1,3,1,1,1,1,1,1,9,1,83,2,44.2092192842152
04,AREQUIPA,01,AREQUIPA,09,MARIANO MELGAR,Arequipa,42936,14118,19,1,1,3,1,1,1,1,1,2,9,2,79,2,44.2092192842152
07,LIMA,01,CALLAO,01,CALLAO,Lima,18010,15436,8,1,1,2,1,1,1,2,2,1,4,2,41,2,133.030685853111
15,LIMA,01,LIMA,08,CHORRILLOS,Lima,27432,60903,12,1,1,3,1,1,1,2,1,3,4,1,7,1,199.546028779666
15,LIMA,01,LIMA,08,CHORRILLOS,Lima,27670,62710,25,1,1,2,1,1,1,1,1,1,4,2,22,1,133.030685853111
15,LIMA,01,LIMA,08,CHORRILLOS,Lima,27670,62710,25,1,1,2,1,1,1,1,1,2,4,2,17,1,133.030685853111
15,LIMA,01,LIMA,08,CHORRILLOS,Lima,27670,62710,25,1,1,2,1,1,1,1,1,3,4,1,11,1,133.030685853111
15,LIMA,01,LIMA,43,VILLA MARIA DEL TRIUNFO,Lima,28991,66930,45,1,1,3,1,1,1,3,2,1,2,2,52,2,199.546028779666
15,LIMA,01,LIMA,17,LOS OLIVOS,Lima,2030602,26584,9,1,1,4,1,1,1,4,2,1,1,1,51,2,133.030685853111
15,LIMA,01,LIMA,17,LOS OLIVOS,Lima,2030602,26584,9,1,1,4,1,1,1,4,2,2,2,2,51,2,133.030685853111
15,LIMA,01,LIMA,32,SAN JUAN DE LURIGANCHO,Lima,2178202,46768,14,1,1,5,1,1,1,1,1,1,2,2,48,1,199.546028779666
15,LIMA,01,LIMA,32,SAN JUAN DE LURIGANCHO,Lima,2178202,46768,14,1,1,5,1,1,1,1,1,2,4,2,7,1,199.546028779666
15,LIMA,01,LIMA,32,SAN JUAN DE LURIGANCHO,Lima,2178202,46768,14,1,1,5,1,1,1,1,1,3,8,1,15,1,199.546028779666
15,LIMA,01,LIMA,15,LA VICTORIA,Lima,2604501,41476,17,1,1,3,1,1,1,6,4,1,2,2,55,2,133.030685853111
15,LIMA,01,LIMA,15,LA VICTORIA,Lima,2604501,41476,17,1,1,3,1,1,1,6,4,2,8,1,19,2,133.030685853111
15,LIMA,01,LIMA,15,LA VICTORIA,Lima,2604501,41476,17,1,1,3,1,1,1,6,5,1,1,1,40,2,133.030685853111
15,LIMA,01,LIMA,15,LA VICTORIA,Lima,2604501,41476,17,1,1,3,1,1,1,6,5,2,2,2,41,2,133.030685853111
15,LIMA,01,LIMA,15,LA VICTORIA,Lima,2604501,41476,17,1,1,3,1,1,1,6,5,3,8,2,12,2,133.030685853111
13,LA LIBERTAD,01,TRUJILLO,05,LA ESPERANZA,Trujillo,10332,05034,13,1,1,4,1,1,1,5,3,3,8,1,9,2,50.5817339726989
13,LA LIBERTAD,01,TRUJILLO,05,LA ESPERANZA,Trujillo,10332,05034,13,1,1,4,1,1,1,5,3,4,8,2,6,2,50.5817339726989
13,LA LIBERTAD,01,TRUJILLO,05,LA ESPERANZA,Trujillo,10332,05034,13,1,1,4,1,1,1,5,3,5,9,1,68,2,50.5817339726989
15,LIMA,01,LIMA,25,PUENTE PIEDRA,Lima,19075,19935,20,1,1,4,1,1,1,5,2,1,4,1,8,2,99.7730143898332
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,10768,08640,2,1,1,1,1,1,1,3,1,1,2,2,72,2,20.2326935890796
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,10768,08640,2,1,1,1,1,1,1,3,1,2,4,2,26,1,20.2326935890796
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,10768,08640,2,1,1,1,1,1,1,3,1,3,6,1,3,1,20.2326935890796
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,1076702,08655,11,1,1,2,1,1,1,1,1,1,2,2,37,1,50.5817339726989
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,1076702,08655,11,1,1,2,1,1,1,1,1,2,8,1,18,1,50.5817339726989
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00057,00958,6,1,1,1,1,1,1,4,1,1,1,1,60,1,18.4221580467314
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00057,00958,6,1,1,1,1,1,1,4,1,2,2,2,55,1,18.4221580467314
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12120,09469,5,1,1,2,1,1,1,5,2,1,2,2,45,2,26.3516408125007
15,LIMA,01,LIMA,19,LURIN,Lima,29778,68071,7,1,1,4,1,1,1,7,2,1,8,2,37,2,133.030685853111
11,ICA,01,ICA,06,PARCONA,Ica,34195,12028,27,1,1,3,1,1,1,6,3,1,8,2,15,1,53.8135034307977
11,ICA,01,ICA,06,PARCONA,Ica,34195,12028,27,1,1,3,1,1,1,6,3,2,8,2,14,1,53.8135034307977
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,44783,00801,1,1,1,4,1,1,1,5,1,1,8,1,6,2,18.4221580467314
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,03356,03504,43,3,1,2,1,1,1,4,2,1,7,2,62,1,27.065
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,03356,03504,43,3,2,2,1,1,1,5,4,5,9,2,28,2,27.065
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,03356,03504,43,3,2,2,1,1,1,5,4,1,9,1,47,2,27.065
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,03356,03504,43,3,2,2,1,1,1,5,4,2,9,2,60,2,27.065
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,03356,03504,43,3,2,2,1,1,1,5,4,3,9,2,33,2,27.065
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,03356,03504,43,3,2,2,1,1,1,5,4,4,9,1,30,2,27.065
15,LIMA,01,LIMA,42,VILLA EL SALVADOR,Lima,2827902,65394,18,1,1,3,1,1,1,3,3,1,2,2,50,2,133.030685853111
11,ICA,01,ICA,02,LA TINGUIÑA,Ica,3413602,12128,27,1,1,3,1,1,1,8,2,1,2,2,65,1,53.8135034307977
11,ICA,01,ICA,02,LA TINGUIÑA,Ica,3413602,12128,27,1,1,3,1,1,1,8,2,2,8,2,32,1,53.8135034307977
11,ICA,01,ICA,02,LA TINGUIÑA,Ica,3413602,12128,27,1,1,3,1,1,1,8,2,3,8,1,25,1,53.8135034307977
11,ICA,01,ICA,02,LA TINGUIÑA,Ica,3413602,12128,27,1,1,3,1,1,1,8,2,4,9,1,5,2,53.8135034307977
11,ICA,01,ICA,02,LA TINGUIÑA,Ica,3413602,12128,27,1,1,3,1,1,1,8,8,1,4,1,10,1,53.8135034307977
11,ICA,01,ICA,02,LA TINGUIÑA,Ica,3413602,12128,27,1,1,3,1,1,1,8,8,2,8,2,21,1,53.8135034307977
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,4477901,00457,5,1,1,5,1,1,1,4,2,1,1,1,74,2,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,4477901,00457,5,1,1,5,1,1,1,4,2,2,2,2,68,2,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,4477901,00457,5,1,1,5,1,1,1,4,4,1,9,1,74,2,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,4477901,00457,5,1,1,5,1,1,1,4,4,2,9,2,68,2,12.2814386978209
20,PIURA,01,PIURA,04,CASTILLA,Piura,01582,01931,4,1,1,2,1,1,1,6,4,1,1,1,52,2,94.1046726420262
20,PIURA,01,PIURA,04,CASTILLA,Piura,01582,01931,4,1,1,2,1,1,1,6,4,2,2,2,63,2,94.1046726420262
20,PIURA,01,PIURA,04,CASTILLA,Piura,01582,01931,4,1,1,2,1,1,1,6,4,3,8,2,31,1,94.1046726420262
20,PIURA,01,PIURA,04,CASTILLA,Piura,01582,01931,4,1,1,2,1,1,1,6,4,4,8,2,29,1,94.1046726420262
20,PIURA,01,PIURA,04,CASTILLA,Piura,01582,01931,4,1,1,2,1,1,1,6,4,5,8,2,20,1,94.1046726420262
20,PIURA,01,PIURA,04,CASTILLA,Piura,01582,01931,4,1,1,2,1,1,1,6,6,1,4,2,22,2,94.1046726420262
02,ANCASH,18,SANTA,09,NUEVO CHIMBOTE,Chimbote,48920,10919,5,1,1,5,1,1,1,2,1,1,2,2,56,2,52.7032816250014
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,03641,03957,31,1,1,1,1,1,1,1,1,1,2,2,53,2,18.0433333333333
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,03641,03957,31,1,1,1,1,1,1,1,1,2,9,1,5,2,18.0433333333333
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,45266,06135,14,1,1,3,1,1,1,4,2,1,1,1,49,2,101.163467945398
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,45266,06135,14,1,1,3,1,1,1,4,2,2,2,2,49,2,101.163467945398
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,45266,06135,14,1,1,3,1,1,1,4,2,3,8,1,19,2,101.163467945398
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10811,09185,14,1,1,3,1,1,1,4,2,1,2,2,60,1,33.7211559817993
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10811,09185,14,1,1,3,1,1,1,4,2,2,1,1,58,2,33.7211559817993
04,AREQUIPA,01,AREQUIPA,04,CERRO COLORADO,Arequipa,42107,12366,6,1,1,3,1,1,1,2,1,1,1,1,62,1,44.2092192842152
04,AREQUIPA,01,AREQUIPA,04,CERRO COLORADO,Arequipa,42107,12366,6,1,1,3,1,1,1,2,1,2,9,2,60,1,44.2092192842152
04,AREQUIPA,01,AREQUIPA,04,CERRO COLORADO,Arequipa,42107,12366,6,1,1,3,1,1,1,2,1,3,4,2,10,1,44.2092192842152
04,AREQUIPA,01,AREQUIPA,04,CERRO COLORADO,Arequipa,42107,12366,6,1,1,3,1,1,1,2,1,4,4,1,5,1,44.2092192842152
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,45266,06135,14,1,1,3,1,1,1,4,3,8,8,2,30,2,101.163467945398
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,45266,06135,14,1,1,3,1,1,1,4,3,9,9,1,31,2,101.163467945398
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10811,09185,14,1,1,3,1,1,1,4,1,1,7,2,60,1,33.7211559817993
07,LIMA,01,CALLAO,06,VENTANILLA,Lima,17446,19322,15,1,1,2,1,1,1,3,1,1,3,2,50,2,133.030685853111
07,LIMA,01,CALLAO,06,VENTANILLA,Lima,17446,19322,15,1,1,2,1,1,1,3,1,2,4,2,26,2,133.030685853111
07,LIMA,01,CALLAO,06,VENTANILLA,Lima,17446,19322,15,1,1,2,1,1,1,3,1,3,4,2,23,2,133.030685853111
07,LIMA,01,CALLAO,06,VENTANILLA,Lima,17446,19322,15,1,1,2,1,1,1,3,3,1,2,2,55,1,133.030685853111
07,LIMA,01,CALLAO,06,VENTANILLA,Lima,17446,19322,15,1,1,2,1,1,1,3,3,2,8,2,24,1,133.030685853111
07,LIMA,01,CALLAO,06,VENTANILLA,Lima,17446,19322,15,1,1,2,1,1,1,3,3,3,8,1,18,1,133.030685853111
07,LIMA,01,CALLAO,06,VENTANILLA,Lima,17446,19322,15,1,1,2,1,1,1,3,3,4,9,2,2,1,133.030685853111
15,LIMA,01,LIMA,16,LINCE,Lima,25842,41038,11,1,1,2,1,1,1,3,2,1,1,1,47,2,79.8184115118666
15,LIMA,01,LIMA,16,LINCE,Lima,25842,41038,11,1,1,2,1,1,1,3,2,2,2,2,45,2,79.8184115118666
15,LIMA,01,LIMA,16,LINCE,Lima,25842,41038,11,1,1,2,1,1,1,3,2,3,8,2,8,2,79.8184115118666
15,LIMA,01,LIMA,15,LA VICTORIA,Lima,25908,41485,20,1,1,3,1,1,1,2,1,1,3,1,44,2,133.030685853111
15,LIMA,01,LIMA,15,LA VICTORIA,Lima,25908,41485,20,1,1,3,1,1,1,2,1,2,4,1,18,2,133.030685853111
15,LIMA,01,LIMA,34,SAN LUIS,Lima,26227,54048,2,1,1,3,1,1,1,2,1,1,2,2,60,2,133.030685853111
15,LIMA,01,LIMA,22,MIRAFLORES,Lima,26637,44601,17,1,1,1,1,1,1,3,1,1,2,2,63,2,133.030685853111
15,LIMA,01,LIMA,22,MIRAFLORES,Lima,26637,44601,17,1,1,1,1,1,1,3,1,2,8,2,42,2,133.030685853111
15,LIMA,01,LIMA,08,CHORRILLOS,Lima,27674,62707,14,1,1,1,1,1,1,1,1,1,2,2,76,2,133.030685853111
15,LIMA,01,LIMA,08,CHORRILLOS,Lima,27674,62707,14,1,1,1,1,1,1,1,1,2,4,1,11,2,133.030685853111
15,LIMA,01,LIMA,08,CHORRILLOS,Lima,27675,62689,16,1,1,2,1,1,1,4,1,1,2,2,69,1,133.030685853111
15,LIMA,01,LIMA,08,CHORRILLOS,Lima,27675,62689,16,1,1,2,1,1,1,4,2,1,1,1,71,1,133.030685853111
15,LIMA,01,LIMA,33,SAN JUAN DE MIRAFLORES,Lima,28124,64797,8,1,1,3,1,1,1,2,1,1,2,2,41,2,133.030685853111
15,LIMA,01,LIMA,33,SAN JUAN DE MIRAFLORES,Lima,28218,65088,3,1,1,3,1,1,1,8,2,1,8,2,38,2,133.030685853111
15,LIMA,01,LIMA,33,SAN JUAN DE MIRAFLORES,Lima,28232,65115,30,1,1,3,1,1,1,3,2,1,2,2,40,1,399.092057559333
15,LIMA,01,LIMA,43,VILLA MARIA DEL TRIUNFO,Lima,28991,66931,46,1,1,3,1,1,1,2,1,1,1,1,66,2,399.092057559333
15,LIMA,01,LIMA,43,VILLA MARIA DEL TRIUNFO,Lima,28991,66931,46,1,1,3,1,1,1,2,1,2,2,2,61,2,399.092057559333
07,LIMA,01,CALLAO,01,CALLAO,Lima,1796301,15079,17,1,1,4,1,1,1,5,1,1,2,2,53,1,199.546028779666
07,LIMA,01,CALLAO,01,CALLAO,Lima,1796301,15079,17,1,1,4,1,1,1,5,1,2,8,1,21,1,199.546028779666
07,LIMA,01,CALLAO,01,CALLAO,Lima,1796301,15079,17,1,1,4,1,1,1,5,2,1,1,1,53,2,199.546028779666
07,LIMA,01,CALLAO,01,CALLAO,Lima,1796301,15079,17,1,1,4,1,1,1,5,2,2,2,2,48,2,199.546028779666
07,LIMA,01,CALLAO,01,CALLAO,Lima,1796301,15079,17,1,1,4,1,1,1,5,2,3,8,2,31,2,199.546028779666
15,LIMA,01,LIMA,30,SAN BORJA,Lima,2623602,43271,25,1,1,3,1,1,1,11,10,1,1,1,63,2,133.030685853111
15,LIMA,01,LIMA,30,SAN BORJA,Lima,2623602,43271,25,1,1,3,1,1,1,11,10,2,2,2,59,1,133.030685853111
15,LIMA,01,LIMA,30,SAN BORJA,Lima,2623602,43271,25,1,1,3,1,1,1,11,10,3,8,1,40,2,133.030685853111
15,LIMA,01,LIMA,30,SAN BORJA,Lima,2623602,43271,25,1,1,3,1,1,1,11,10,4,9,1,12,2,133.030685853111
15,LIMA,01,LIMA,30,SAN BORJA,Lima,2623602,43271,25,1,1,3,1,1,1,11,10,5,9,1,10,2,133.030685853111
15,LIMA,01,LIMA,30,SAN BORJA,Lima,2623602,43271,25,1,1,3,1,1,1,11,10,6,9,1,5,2,133.030685853111
15,LIMA,01,LIMA,30,SAN BORJA,Lima,2623602,43271,25,1,1,3,1,1,1,11,10,7,8,1,27,2,133.030685853111
15,LIMA,01,LIMA,30,SAN BORJA,Lima,2623602,43271,25,1,1,3,1,1,1,11,10,8,9,1,2,2,133.030685853111
15,LIMA,01,LIMA,30,SAN BORJA,Lima,2623602,43271,25,1,1,3,1,1,1,11,11,1,9,2,83,2,133.030685853111
20,PIURA,01,PIURA,01,PIURA,Piura,01225,01230,40,1,1,1,1,1,1,2,2,2,1,1,52,2,94.1046726420262
20,PIURA,01,PIURA,01,PIURA,Piura,01225,01230,40,1,1,1,1,1,1,2,2,3,8,2,20,2,94.1046726420262
20,PIURA,01,PIURA,01,PIURA,Piura,01225,01230,40,1,1,1,1,1,1,2,2,4,8,1,8,2,94.1046726420262
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,03314,03174,15,1,1,4,1,1,1,4,2,1,8,1,22,1,18.0433333333333
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,0345002,03811,19,1,1,2,1,1,1,6,2,1,8,1,14,2,27.065
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,0345002,03811,19,1,1,2,1,1,1,6,2,2,9,1,36,2,27.065
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,0345002,03811,19,1,1,2,1,1,1,6,6,1,5,1,36,2,27.065
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,0345002,03811,19,1,1,2,1,1,1,6,6,2,6,1,14,1,27.065
11,ICA,01,ICA,01,ICA,Ica,34307,11361,19,1,1,3,1,1,1,7,4,1,2,2,52,2,107.627006861595
11,ICA,01,ICA,01,ICA,Ica,34307,11361,19,1,1,3,1,1,1,7,4,2,4,2,5,1,107.627006861595
