CCDD,DEPARTAMENTO,CCPP,PROVINCIA,CCDI,DISTRITO,CIUDAD,CONGLOMERADO,NSELV,VIVIENDA,ESTRATO,VRESFIN,RESFIN,PRESFIN,THOGAR,NHOGAR,P15,P15_N,P200_N,INF_300,P301_D,P301_M,P301_A,P302,P303_MES,P303_ANIO,P304,P305,P306_1,P306_2,P306_3,P306_4,P306_5,P306_6,P306_7,P307,P307A,P308,P309,P309_1,P310_E,P311,P312,P313,factorfinal
20,PIURA,01,PIURA,01,PIURA,Piura,01219,01144,29,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,7,7,7,21,03,1996,35,10,2021,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,5.No solicité refugio,1.No tengo información/no sé qué es, ,07,1.Sí, ,1.Sí,23.5261681605066
20,PIURA,01,PIURA,01,PIURA,Piura,01219,01145,30,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,1,1,1,28,04,1992,35,3,2017,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,4.Pasaporte vencido,0,0,0,3.Carné de extranjería por PTP, ,"2.Sí, solicité pero abandone mi solicitud", , ,16,1.Sí, ,1.Sí,23.5261681605066
20,PIURA,01,PIURA,01,PIURA,Piura,01225,01230,40,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,2,1,1,22,02,1999,35,3,2017,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,4.Pasaporte vencido,0,0,0,3.Carné de extranjería por PTP, ,"2.Sí, solicité pero abandone mi solicitud", , ,16,1.Sí, ,1.Sí,94.1046726420262
20,PIURA,01,PIURA,01,PIURA,Piura,01225,01230,40,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,2,2,2,11,03,1999,35,12,2020,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,0,0,0,1.Carné de Permiso Temporal de Permanencia (CPP), ,5.No solicité refugio,5.Me dijeron que no era necesario, ,07,1.Sí, ,1.Sí,94.1046726420262
20,PIURA,01,PIURA,01,PIURA,Piura,01236,01272,14,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,2,1,1,07,05,1995,35,7,2018,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,3.Pasaporte vigente,0,0,0,0,1.Carné de Permiso Temporal de Permanencia (CPP), ,5.No solicité refugio,8.No he necesitado,3.Otro,07,1.Sí, ,1.Sí,31.3682242140087
20,PIURA,01,PIURA,01,PIURA,Piura,01236,01272,14,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,2,2,1,05,05,2014,35,7,2018,1.Tumbes,1.Sí,0,0,0,0,5.Certificado o partida de nacimiento,0,0,1.Carné de Permiso Temporal de Permanencia (CPP), ,5.No solicité refugio,5.Me dijeron que no era necesario, ,07,1.Sí, , ,31.3682242140087
20,PIURA,01,PIURA,01,PIURA,Piura,01236,01274,24,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,1,1,1,13,11,1993,35,1,2018,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,3.Tengo multa y no he podido cancelarla,"3.Sí, soy refugiado reconocido, con carné de extranjería", , ,19,1.Sí, ,2.No,31.3682242140087
20,PIURA,01,PIURA,01,PIURA,Piura,01238,01270,23,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,2,1,1,16,05,1993,35,7,2018,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,3.Pasaporte vigente,0,0,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,10,2.No,4.Regresar a Venezuela,1.Sí,31.3682242140087
20,PIURA,01,PIURA,01,PIURA,Piura,01238,01270,23,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,2,2,2,03,11,1998,35,8,2019,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,0,0,0,0,1.Carné de Permiso Temporal de Permanencia (CPP), ,"4.Sí, pero fue denegada", , ,22,2.No,4.Regresar a Venezuela,1.Sí,31.3682242140087
20,PIURA,01,PIURA,01,PIURA,Piura,01238,01271,13,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,2,1,1,06,11,1994,35,7,2018,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,4.Pasaporte vencido,0,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,07,1.Sí, ,1.Sí,31.3682242140087
20,PIURA,01,PIURA,01,PIURA,Piura,01238,01271,13,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,2,2,2,18,08,1968,35,7,2018,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,3.Pasaporte vigente,0,0,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,07,2.No,4.Regresar a Venezuela,2.No,31.3682242140087
20,PIURA,01,PIURA,01,PIURA,Piura,01238,01268,12,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,2,1,1,30,09,1981,35,2,2019,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,5.No tengo los medios electrónicos para ingresar a la Plataforma de Migraciones,5.No solicité refugio,9.Otro, ,20,1.Sí, ,1.Sí,31.3682242140087
20,PIURA,01,PIURA,01,PIURA,Piura,01238,01268,12,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,2,2,2,24,10,1945,35,1,2020,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,6.No tengo interés en tramitarlo/solicitarlo,5.No solicité refugio,5.Me dijeron que no era necesario, ,20,2.No,4.Regresar a Venezuela,1.Sí,31.3682242140087
20,PIURA,01,PIURA,01,PIURA,Piura,01238,01269,22,1.Bajo,1.Completa,1.Completa,1.COMPLETA,2,1,1.Sí,4,1,1,01,11,1984,35,11,2017,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,3.Pasaporte vigente,0,0,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,20,1.Sí, ,1.Sí,31.3682242140087
20,PIURA,01,PIURA,01,PIURA,Piura,01238,01269,22,1.Bajo,1.Completa,1.Completa,1.COMPLETA,2,1,1.Sí,4,2,2,18,09,1976,35,9,2019,1.Tumbes,2.No,1.Cédula de identidad vigente,0,3.Pasaporte vigente,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,6.No tengo interés en tramitarlo/solicitarlo,5.No solicité refugio,1.No tengo información/no sé qué es, ,20,1.Sí, ,2.No,31.3682242140087
20,PIURA,01,PIURA,01,PIURA,Piura,01238,01269,22,1.Bajo,1.Completa,1.Completa,1.COMPLETA,2,1,1.Sí,4,3,3,17,01,2007,35,11,2017,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,3.Pasaporte vigente,0,0,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,20,1.Sí, ,2.No,31.3682242140087
20,PIURA,01,PIURA,01,PIURA,Piura,01238,01269,22,1.Bajo,1.Completa,1.Completa,1.COMPLETA,2,1,1.Sí,4,4,4,07,10,2009,35,11,2017,1.Tumbes,1.Sí,0,0,3.Pasaporte vigente,0,5.Certificado o partida de nacimiento,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,20,1.Sí, ,2.No,31.3682242140087
20,PIURA,01,PIURA,01,PIURA,Piura,01238,01269,22,1.Bajo,1.Completa,1.Completa,1.COMPLETA,2,2,1.Sí,3,1,1,27,08,1983,35,3,2019,1.Tumbes,1.Sí,0,2.Cédula de identidad vencida,3.Pasaporte vigente,0,0,0,0,1.Carné de Permiso Temporal de Permanencia (CPP), ,"1.Sí, solicité refugio, decisión pendiente", , ,20,1.Sí, ,2.No,31.3682242140087
20,PIURA,01,PIURA,01,PIURA,Piura,01238,01269,22,1.Bajo,1.Completa,1.Completa,1.COMPLETA,2,2,1.Sí,3,2,2,20,09,1982,35,8,2021,1.Tumbes,2.No,1.Cédula de identidad vigente,0,3.Pasaporte vigente,0,0,0,0,1.Carné de Permiso Temporal de Permanencia (CPP), ,5.No solicité refugio,8.No he necesitado,3.Otro,20,1.Sí, ,2.No,31.3682242140087
20,PIURA,01,PIURA,01,PIURA,Piura,01238,01269,22,1.Bajo,1.Completa,1.Completa,1.COMPLETA,2,2,1.Sí,3,3,2,19,03,2017,35,8,2021,1.Tumbes,2.No,0,0,0,0,5.Certificado o partida de nacimiento,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,5.No tengo los medios electrónicos para ingresar a la Plataforma de Migraciones,5.No solicité refugio,1.No tengo información/no sé qué es, ,20,1.Sí, , ,31.3682242140087
20,PIURA,01,PIURA,01,PIURA,Piura,01239,01265,21,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,1,1,12,08,1992,35,8,2018,1.Tumbes,1.Sí,0,2.Cédula de identidad vencida,3.Pasaporte vigente,0,0,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,18,1.Sí, ,1.Sí,31.3682242140087
20,PIURA,01,PIURA,01,PIURA,Piura,01239,01265,21,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,2,2,01,03,1995,35,8,2018,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,4.Pasaporte vencido,0,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,18,1.Sí, ,2.No,31.3682242140087
20,PIURA,01,PIURA,01,PIURA,Piura,01239,01265,21,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,4,4,19,08,2000,35,11,2021,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,5.Certificado o partida de nacimiento,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,5.No tengo los medios electrónicos para ingresar a la Plataforma de Migraciones,"1.Sí, solicité refugio, decisión pendiente", , ,18,1.Sí, ,1.Sí,31.3682242140087
20,PIURA,01,PIURA,01,PIURA,Piura,01247,01466,10,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,1,1,12,12,1989,35,7,2018,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,4.Pasaporte vencido,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,3.Tengo multa y no he podido cancelarla,5.No solicité refugio,6.Problemas económicos, ,07,2.No,4.Regresar a Venezuela,1.Sí,23.5261681605066
20,PIURA,01,PIURA,01,PIURA,Piura,01247,01466,10,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,2,2,25,03,1996,35,12,2018,1.Tumbes,1.Sí,0,2.Cédula de identidad vencida,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,4.No tengo alternativas migratorias,5.No solicité refugio,2.No sé cómo hacerlo, ,07,2.No,4.Regresar a Venezuela,2.No,23.5261681605066
20,PIURA,01,PIURA,01,PIURA,Piura,01247,01466,10,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,3,2,20,08,2014,35,12,2018,1.Tumbes,1.Sí,0,0,0,0,5.Certificado o partida de nacimiento,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,4.No tengo alternativas migratorias,5.No solicité refugio,1.No tengo información/no sé qué es, ,07,2.No,4.Regresar a Venezuela, ,23.5261681605066
20,PIURA,01,PIURA,01,PIURA,Piura,01247,01468,12,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,1,1,11,08,1989,35,11,2017,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,4.Pasaporte vencido,0,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,19,1.Sí, ,1.Sí,23.5261681605066
20,PIURA,01,PIURA,01,PIURA,Piura,01247,01468,12,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,2,1,19,04,2013,35,11,2017,1.Tumbes,1.Sí,0,0,0,0,5.Certificado o partida de nacimiento,0,0,9.Permiso Temporal de Permanencia (PTP), ,5.No solicité refugio,5.Me dijeron que no era necesario, ,19,1.Sí, , ,23.5261681605066
20,PIURA,01,PIURA,01,PIURA,Piura,01247,01468,12,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,4,4,07,08,2000,35,7,2020,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,0,0,0,1.Carné de Permiso Temporal de Permanencia (CPP), ,5.No solicité refugio,"3.Lo intenté, pero la plataforma no funciona", ,19,1.Sí, ,1.Sí,23.5261681605066
20,PIURA,01,PIURA,01,PIURA,Piura,01247,01469,22,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,1,1,04,08,1982,35,1,2018,4.Lima Aeropuerto,1.Sí,1.Cédula de identidad vigente,0,3.Pasaporte vigente,0,0,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,02,1.Sí, ,2.No,23.5261681605066
20,PIURA,01,PIURA,01,PIURA,Piura,01247,01469,22,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,2,2,23,02,1995,35,2,2019,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,3.Pasaporte vigente,0,0,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,02,1.Sí, ,2.No,23.5261681605066
20,PIURA,01,PIURA,01,PIURA,Piura,01247,01469,22,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,3,1,17,06,2009,35,2,2019,1.Tumbes,1.Sí,0,0,0,0,5.Certificado o partida de nacimiento,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,02,1.Sí, ,2.No,23.5261681605066
20,PIURA,01,PIURA,01,PIURA,Piura,01247,01469,22,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,4,1,10,10,2011,35,1,2019,1.Tumbes,1.Sí,0,0,0,0,5.Certificado o partida de nacimiento,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,5.Me dijeron que no era necesario, ,02,1.Sí, , ,23.5261681605066
20,PIURA,01,PIURA,01,PIURA,Piura,01248,01459,18,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,2,1,1,02,02,1993,35,12,2020,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,4.Pasaporte vencido,0,0,0,9.Permiso Temporal de Permanencia (PTP), ,5.No solicité refugio,6.Problemas económicos, ,16,1.Sí, ,2.No,23.5261681605066
20,PIURA,01,PIURA,01,PIURA,Piura,01248,01459,18,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,2,2,2,10,03,1996,35,7,2019,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,0,0,0,9.Permiso Temporal de Permanencia (PTP), ,5.No solicité refugio,6.Problemas económicos, ,16,1.Sí, ,2.No,23.5261681605066
20,PIURA,01,PIURA,01,PIURA,Piura,01248,01460,19,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,6,1,1,26,12,1987,35,1,2018,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,4.Pasaporte vencido,0,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,04,1.Sí, ,2.No,23.5261681605066
20,PIURA,01,PIURA,01,PIURA,Piura,01248,01460,19,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,6,2,2,06,02,1984,35,5,2019,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,0,0,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,04,1.Sí, ,2.No,23.5261681605066
20,PIURA,01,PIURA,01,PIURA,Piura,01248,01460,19,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,6,3,3,21,03,2006,35,5,2019,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,5.No solicité refugio,5.Me dijeron que no era necesario, ,04,1.Sí, ,2.No,23.5261681605066
20,PIURA,01,PIURA,01,PIURA,Piura,01248,01460,19,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,6,4,6,24,08,2014,33,8,2018,1.Tumbes,2.No,0,0,0,0,5.Certificado o partida de nacimiento,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,6.No tengo interés en tramitarlo/solicitarlo,5.No solicité refugio,5.Me dijeron que no era necesario, ,04,1.Sí, , ,23.5261681605066
20,PIURA,01,PIURA,01,PIURA,Piura,01248,01460,19,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,6,5,5,01,11,1962,35,10,2021,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,4.Pasaporte vencido,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,1.No me enteré de que existían estas posibilidades,5.No solicité refugio,2.No sé cómo hacerlo, ,04,2.No,4.Regresar a Venezuela,2.No,23.5261681605066
20,PIURA,01,PIURA,01,PIURA,Piura,01248,01460,19,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,6,6,6,22,08,1967,35,10,2021,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,4.Pasaporte vencido,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,1.No me enteré de que existían estas posibilidades,5.No solicité refugio,1.No tengo información/no sé qué es, ,04,2.No,4.Regresar a Venezuela,2.No,23.5261681605066
20,PIURA,01,PIURA,01,PIURA,Piura,01248,01456,4,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,2,1,1,27,07,1969,35,4,2019,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,4.Pasaporte vencido,0,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,20,1.Sí, ,1.Sí,23.5261681605066
20,PIURA,01,PIURA,01,PIURA,Piura,01248,01456,4,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,2,2,2,24,06,1966,35,9,2018,1.Tumbes,1.Sí,0,2.Cédula de identidad vencida,0,4.Pasaporte vencido,0,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,20,1.Sí, ,1.Sí,23.5261681605066
20,PIURA,01,PIURA,01,PIURA,Piura,01248,01457,5,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,1,1,1,17,07,1991,35,10,2018,1.Tumbes,1.Sí,0,0,0,4.Pasaporte vencido,0,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,07,1.Sí, ,1.Sí,23.5261681605066
20,PIURA,01,PIURA,01,PIURA,Piura,01248,01461,7,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,2,1,1,16,11,1992,35,12,2018,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,4.Pasaporte vencido,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,3.Tengo multa y no he podido cancelarla,5.No solicité refugio,1.No tengo información/no sé qué es, ,24,1.Sí, ,1.Sí,31.3682242140087
20,PIURA,01,PIURA,01,PIURA,Piura,01248,01461,7,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,2,2,2,20,06,1994,35,12,2018,1.Tumbes,1.Sí,0,2.Cédula de identidad vencida,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,3.Tengo multa y no he podido cancelarla,5.No solicité refugio,1.No tengo información/no sé qué es, ,24,1.Sí, ,1.Sí,31.3682242140087
20,PIURA,01,PIURA,01,PIURA,Piura,01248,01462,8,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,1,1,1,14,01,2001,35,1,2021,1.Tumbes,2.No,0,2.Cédula de identidad vencida,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,5.No solicité refugio,2.No sé cómo hacerlo, ,10,1.Sí, ,1.Sí,31.3682242140087
20,PIURA,01,PIURA,01,PIURA,Piura,01248,01464,20,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,1,1,05,12,1992,35,1,2022,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,1.No me enteré de que existían estas posibilidades,5.No solicité refugio,2.No sé cómo hacerlo, ,24,1.Sí, ,1.Sí,31.3682242140087
20,PIURA,01,PIURA,01,PIURA,Piura,01248,01464,20,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,2,2,26,08,1994,35,1,2022,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,5.No tengo los medios electrónicos para ingresar a la Plataforma de Migraciones,5.No solicité refugio,2.No sé cómo hacerlo, ,12,1.Sí, ,1.Sí,31.3682242140087
20,PIURA,01,PIURA,01,PIURA,Piura,01248,01464,20,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,3,1,04,08,2017,35,1,2022,1.Tumbes,2.No,0,0,0,0,5.Certificado o partida de nacimiento,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,5.No tengo los medios electrónicos para ingresar a la Plataforma de Migraciones,5.No solicité refugio,6.Problemas económicos, ,12,1.Sí, , ,31.3682242140087
20,PIURA,01,PIURA,01,PIURA,Piura,01251,01329,29,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,5,1,1,01,03,1989,35,8,2018,1.Tumbes,1.Sí,0,2.Cédula de identidad vencida,0,4.Pasaporte vencido,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,5.No solicité refugio,1.No tengo información/no sé qué es, ,10,1.Sí, ,1.Sí,23.5261681605066
20,PIURA,01,PIURA,01,PIURA,Piura,01251,01329,29,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,5,2,2,25,03,1986,35,9,2018,1.Tumbes,1.Sí,0,0,0,0,0,0,7.NO TIENE NINGÚN DOCUMENTO,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,5.No solicité refugio,7.Lejanía de oficina migratoria, ,10,1.Sí, ,1.Sí,23.5261681605066
20,PIURA,01,PIURA,01,PIURA,Piura,01251,01329,29,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,5,3,3,02,10,2005,35,8,2018,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,5.No tengo los medios electrónicos para ingresar a la Plataforma de Migraciones,5.No solicité refugio,5.Me dijeron que no era necesario, ,10,1.Sí, ,1.Sí,23.5261681605066
20,PIURA,01,PIURA,01,PIURA,Piura,01251,01329,29,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,5,4,2,07,07,2010,35,10,2018,1.Tumbes,1.Sí,0,0,0,0,5.Certificado o partida de nacimiento,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,4.No tengo alternativas migratorias,5.No solicité refugio,5.Me dijeron que no era necesario, ,10,1.Sí, , ,23.5261681605066
20,PIURA,01,PIURA,01,PIURA,Piura,01251,01329,29,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,5,5,2,18,01,2021,27,1,2021,1.Tumbes,1.Sí,0,0,0,0,5.Certificado o partida de nacimiento,0,0,13.DNI, ,5.No solicité refugio,8.No he necesitado,2.Cuenta con DNI,10,1.Sí, , ,23.5261681605066
20,PIURA,01,PIURA,01,PIURA,Piura,01251,01326,26,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,2,1,1,16,05,1996,35,7,2018,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,5.No solicité refugio,9.Otro, ,11,1.Sí, ,1.Sí,23.5261681605066
20,PIURA,01,PIURA,01,PIURA,Piura,01251,01326,26,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,2,2,2,22,02,2000,35,8,2018,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,0,0,0,0,1.Carné de Permiso Temporal de Permanencia (CPP), ,5.No solicité refugio,9.Otro, ,11,1.Sí, ,1.Sí,23.5261681605066
20,PIURA,01,PIURA,01,PIURA,Piura,01251,01328,28,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,1,1,28,06,1993,35,11,2018,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,5.No solicité refugio,1.No tengo información/no sé qué es, ,05,1.Sí, ,1.Sí,23.5261681605066
20,PIURA,01,PIURA,01,PIURA,Piura,01251,01328,28,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,2,2,17,05,2001,35,2,2019,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,1.No me enteré de que existían estas posibilidades,5.No solicité refugio,1.No tengo información/no sé qué es, ,05,1.Sí, ,1.Sí,23.5261681605066
20,PIURA,01,PIURA,01,PIURA,Piura,01251,01328,28,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,3,2,29,05,2021,27,6,2021,1.Tumbes,2.No,0,0,0,0,0,0,7.NO TIENE NINGÚN DOCUMENTO,13.DNI, ,5.No solicité refugio,8.No he necesitado,2.Cuenta con DNI,05,1.Sí, , ,23.5261681605066
20,PIURA,01,PIURA,01,PIURA,Piura,01253,01263,9,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,2,1,1,02,10,1976,35,8,2021,1.Tumbes,2.No,0,2.Cédula de identidad vencida,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,5.No tengo los medios electrónicos para ingresar a la Plataforma de Migraciones,"1.Sí, solicité refugio, decisión pendiente", , ,18,1.Sí, ,1.Sí,31.3682242140087
20,PIURA,01,PIURA,01,PIURA,Piura,01253,01263,9,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,2,2,2,06,01,1973,35,8,2021,1.Tumbes,2.No,0,2.Cédula de identidad vencida,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,5.No tengo los medios electrónicos para ingresar a la Plataforma de Migraciones,5.No solicité refugio,6.Problemas económicos, ,18,2.No,4.Regresar a Venezuela,2.No,31.3682242140087
