Código del producto,Descripción del producto,Valor importado en 2002; miles de Dólar Americano,Valor importado en 2003; miles de Dólar Americano,Valor importado en 2004; miles de Dólar Americano,Valor importado en 2005; miles de Dólar Americano,Valor importado en 2006; miles de Dólar Americano,Valor importado en 2007; miles de Dólar Americano,Valor importado en 2008; miles de Dólar Americano,Valor importado en 2009; miles de Dólar Americano,Valor importado en 2010; miles de Dólar Americano,Valor importado en 2011; miles de Dólar Americano,Valor importado en 2012; miles de Dólar Americano,Valor importado en 2013; miles de Dólar Americano,Valor importado en 2014; miles de Dólar Americano,Valor importado en 2015; miles de Dólar Americano,Valor importado en 2016; miles de Dólar Americano,Valor importado en 2017; miles de Dólar Americano,Valor importado en 2018; miles de Dólar Americano,Valor importado en 2019; miles de Dólar Americano,Valor importado en 2020; miles de Dólar Americano,Valor importado en 2021; miles de Dólar Americano
900110,Fibras ópticas; haces y cables de fibras ópticas (exc. cables constituidos por fibras ópticas ...,910413,800609,912948,936125,1086001,1343752,1559370,1542185,1702930,1825929,1816716,1741519,1664268,1750754,1951310,2159629,2557493,2293793,2030956,2323968
680530,Abrasivos naturales o artificiales en polvo o gránulos con soporte que no sea solamente de ...,677529,783245,968386,967540,1086267,1270904,1366313,1107304,1334793,1500138,1500970,1571853,1671463,1616623,1700532,1854479,1999922,1919291,2048261,2320985
291411,Acetona,588395,932911,1145320,1369822,1354456,1765963,2049408,1399324,1954352,2375640,1982322,2019001,2188231,1346442,1240277,1932744,1980816,1384090,1636724,2317425
722990,Alambre de aceros aleados; distinto del acero inoxidable; enrollado (exc. el alambrón; así ...,525373,617010,840430,1000647,1034367,1379629,1787229,1019879,1504765,1860094,1774618,1698667,1804600,1542352,1590028,1756203,1966303,1761921,1577884,2310066
030354,"""Caballa """"Scomber scombrus; Scomber australasicus; Scomber japonicus"""" congelada""",,,,,,,,,,,1258909,1473162,1838073,1906138,1932479,2138892,2274344,2294154,2214284,2306557
610832,"""Camisones y pijamas; de punto; de fibras sintéticas o artificiales; para mujeres o niñas (exc. ...",445912,568572,656191,611665,778105,825848,885591,902487,1057900,1304533,1183143,1312407,1408039,1368822,1346741,1450225,1608127,1656139,1602079,2306352
261390,Minerales de molibdeno y sus concentrados (exc. tostados),198267,376250,1345565,3020408,2204805,2648296,2405119,997330,1300456,1742877,1665530,1498306,1421592,929736,756353,1218982,1849534,1880306,1681707,2300427
520523,"""Hilados de algodón; sencillos; de fibras peinadas; con un contenido de algodón >= 85% en peso; ...",649823,788015,800442,750282,931170,960137,972586,851651,1414458,1365967,1184155,1353338,1403884,1143581,1200399,1401263,1583082,1426291,1299012,2298908
150420,Grasas y aceites de pescado y sus fracciones; incl. refinados; sin modificar químicamente (exc. ...,374319,468694,567821,655094,789829,1013903,1508840,1132141,1228477,1610384,1856217,1733894,1694612,1683341,1671885,1650031,1890146,1979928,2209930,2288577
290230,Tolueno,947413,1376177,2156043,2300670,2529462,2760737,2940105,2148641,2850777,3042375,3427789,3894696,3837172,2422975,2057426,2333189,2610669,2178514,1660948,2286364
010129,Caballos vivos (excepto los de pura raza para reproducción),,,,,,,,,,,988693,1074776,1202703,1380093,1383377,1624486,1645394,1954598,1956583,2284862
392290,"""Bidés; inodoros; cisternas """"depósitos de agua"""" y artículos sanitarios o higiénicos similares; ...",668013,828393,1010407,1086738,1217311,1482650,1606565,1317665,1334595,1480773,1454030,1532355,1594546,1432163,1528381,1684803,1813876,1769672,1792629,2280141
400110,Látex de caucho natural; incl. prevulcanizado,671130,910824,1220748,1215901,1800024,2060769,2593861,2080596,2941454,3830970,3330361,3039608,2459825,1682768,1534741,2054097,1852191,1713921,1912786,2279739
940140,Asientos transformables en cama (exc. material de acampada o de jardín; así como muebles para ...,487183,568757,657940,779398,824138,1037037,1172877,993445,1076037,1274791,1332098,1394147,1508502,1426750,1494825,1487353,1600743,1712525,1729766,2268399
392530,Contraventanas; persianas; incl. las venecianas; y artículos simil. y sus partes; de plástico ...,892521,964983,1151179,1192262,1277473,1337936,1317668,1147879,1213576,1266697,1282504,1352630,1410185,1461816,1471163,1559031,1754951,1825236,1898871,2267374
700992,Espejos de vidrio; enmarcados (exc. espejos retrovisores para vehículos; espejos de óptica ...,606059,663343,783162,872043,980817,1109176,1137679,909550,1142730,1203580,1195668,1251781,1356903,1411948,1416895,1534966,1704242,1695214,1672201,2265619
381190,Inhibidores de oxidación; aditivos peptizantes; mejoradores de viscosidad; anticorrosivos y ...,870226,1010691,1173384,1382822,1660495,1983045,2444007,2143075,2245414,2469069,2431793,2473919,2619760,2291218,2064231,2221514,2430563,2565899,2172051,2260300
392610,Artículos para oficina y artículos escolares; de plástico; n.c.o.p.,1613612,1861755,2095958,2188477,2358073,2697286,3060191,2229125,2438491,2573282,2613927,2522740,2555943,2428748,2264263,2276219,2274609,2218591,2015588,2259382
020311,Canales o medias canales; de porcinos; frescas o refrigeradas,1130892,1196811,1511601,1750044,2055743,2090753,3084177,2660526,2439234,2838720,2896753,3014317,2870276,2154737,2174118,2445940,2281201,2525054,2373848,2257647
830629,Estatuillas y demás artículos de adorno; de metal común distintos del cobre; sin bañar (exc. ...,796975,890437,992933,1057577,1152132,1329511,1382990,1083484,1306867,1414834,1452959,1498536,1548586,1625354,1562727,1634123,1785829,1764862,1578518,2256876
210112,Preparaciones a base de extractos; esencias o concentrados de café o a base de café,310118,377565,479823,623541,699390,919499,1217941,1135981,1054744,1279174,1439476,1542812,1756028,1767611,2023925,1895086,2117099,2155977,2131182,2254006
722511,"""Productos laminados planos de acero al silicio llam. """"magnético"""" """"acero magnético al silicio""""; ...",729299,850822,1010729,1712495,2631906,3525138,4504903,3559994,2616537,2688860,2487742,1900184,1915467,2435845,2120882,2029604,2181349,1978647,1715916,2252258
441192,"""Tableros de fibra de madera u otras materias leñosas; incl. aglomeradas con resinas o demás ...",,,,,,3072512,2849881,2157873,2410529,2557206,2359609,2314346,2329350,1993119,2016630,2193380,2178914,1866331,1826147,2249813
731511,Cadenas de rodillos; de fundición; hierro o acero,645132,764490,886686,971130,1059921,1205158,1397812,1075382,1323672,1659712,1628245,1645417,1726040,1648757,1612992,1707683,1898685,1797062,1695577,2249762
381400,Disolventes y diluyentes orgánicos compuestos; no expresados ni comprendidos en otra parte; ...,808621,897156,1062515,1149573,1494433,1456504,1632987,1514344,1736016,1984069,1796392,1887409,1880181,1692307,1643345,1844857,2046766,2100535,1902835,2248107
291539,Acetato de ácido acetico ( excl. etil; vinil; n-butil y dinoseb ISO acetatos),537428,630613,691520,815567,882785,1096816,1178930,947299,1242163,1501410,1410498,1416795,1690414,1330475,1238502,1366670,1671062,1544720,1524737,2245764
080290,Frutos secos; frescos o secos; incluso sin cáscara o mondados (exc. ??cocos; nueces del Brasil; ...,483126,617270,843987,892572,997302,972141,1054531,1138289,1329183,1564722,1536188,1795113,1799725,1944520,1976807,2006984,2046827,2125091,2017654,2245590
200570,Aceitunas; preparadas o conservadas sin vinagre ni ácido acético (exc. congeladas),663233,801759,956757,1081324,1182603,1498697,1684661,1555256,1686624,1753960,1687922,1792976,1909193,1695111,1799827,1917380,2032560,2104778,2098677,2244907
780199,Plomo en bruto (exc. plomo refinado y plomo con antimonio como el otro elemento predominante ...,295628,334712,486011,603005,774104,1329395,1632228,1235696,1738169,2103921,1857270,1790855,1600135,1504514,1608337,2011477,2214788,1980907,1658026,2243578
110814,"""Fécula de mandioca """"yuca""""""",227604,299704,379799,367354,509222,605072,652068,615672,909219,1262689,1354974,1348089,1586525,1584120,1498423,1436740,1774313,1778169,1745317,2240583
030489,Filetes de pescado congelados; nep,,,,,,,,,,,2403515,2101730,2309231,2078616,2132385,2283237,2348822,2288061,1968096,2238359
853670,Conectores para fibras opticas; o cables,,,,,,538869,656818,666206,845166,1017692,1108325,1321175,1306102,1313438,1468198,1865087,2052767,1857162,1781648,2236315
843999,Partes de máquinas para la fabricación o acabado de papel o cartón; nep,1109344,1649647,1851604,1931541,1832623,2225427,2638529,1920421,1784523,2301635,2161163,1927204,1841135,1706318,1607669,1729793,2140114,2092176,1863523,2230021
340119,Jabón; productos y preparaciones orgánicos tensoactivos usados como jabón; en barras; panes; ...,513754,628028,719241,751312,820235,925540,1143628,1114486,1102322,1254734,1373872,1428640,1491644,1380055,1357085,1495778,1617909,1715766,2552207,2229454
200912,Jugo de naranja; sin fermentar y sin adición de alcohol; incl. con adición de azúcar u otro ...,294987,526688,614130,697227,856616,1039989,1651169,1483116,1534044,1660768,1679454,1868775,2150912,1754211,2073009,2075579,2420324,2152319,2055274,2229132
732119,Aparatos de cocción y calientaplatos; de uso doméstico; de fundición; hierro o acero; de combustibles ...,,,,,,452890,506385,478187,582227,692421,664424,764304,841262,800433,844577,995221,1071453,1170506,1522138,2228544
410792,Trozos; hojas o placas de cueros preparados después del curtido o del secado y cueros y pieles ...,1432406,1916083,2306986,2562274,3180151,3493363,3246410,2313716,3045927,3411913,3364704,3733163,3847190,3294634,2767926,2686955,2545254,2227042,1529924,2227596
380110,Grafito artificial (exc. grafito de retorta o carbón de retorta; productos a base de grafito ...,341674,411865,567554,699642,734575,772875,984456,743873,1012736,1427198,1440452,1266595,1402093,1224004,1141662,1412975,1902311,1877318,1649881,2226685
480421,"""Papel Kraft para sacos """"bolsas""""; sin estucar ni recubrir; en bobinas """"rollos"""" de anchura ...",809508,906535,952832,1022995,1060546,1374691,1633445,1277673,1511839,2002721,1818226,1966876,2036858,1795902,1705258,1941661,2418806,2293184,1942090,2222126
701939,"""Napas; colchones; paneles y productos simil. sin tejer; de fibras de vidrio (exc. """"mats"""" ...",762104,896188,1105832,1179205,1396492,1464597,1541896,1326870,1471868,1650689,1512392,1730053,1794378,1675637,1752403,1870291,2045356,2047920,1860641,2221814
380210,Carbón activado (exc. con el carácter de medicamento o acondicionados para la venta al por ...,575196,617422,676011,748505,764956,913129,1127907,1096391,1306378,1524441,1591658,1663297,1674905,1594596,1534433,1702441,1989675,2006333,1937987,2219032
251990,"""Magnesia electrofundida; magnesia calcinada a muerte """"sinterizada""""; incl. con pequeñas cantidades ...",895521,999809,1233932,1402882,1443063,1695285,2302771,1262685,2169805,2568391,2087944,2042260,2067762,1872054,1669802,1874878,2722339,2262911,1739926,2214902
851020,Máquinas de cortar el pelo o esquilar; con motor eléctrico incorporado,406223,495700,556166,545701,668783,708170,728833,733010,860838,940779,956972,1043255,1129253,1226886,1311776,1447080,1470129,1498483,2058969,2214157
040721,Huevos frescos de aves domésticas; con cáscara (sin fertilizados para incubar),,,,,,,,,,,2150247,2345319,2082274,2282943,2003067,2216856,2375097,2134420,2122045,2212352
210320,Ketchup y demás salsas de tomate,754785,926907,976558,1106503,1171003,1369696,1627067,1678570,1707669,1784929,1753723,1859034,1969845,1850929,1849967,1919168,2006213,1983179,2105230,2209300
400821,Placas; hojas y tiras; de caucho no celular; vulcanizado y sin endurecer,807265,932850,1119951,1199074,1392201,1649840,1766795,1454179,1721403,2116365,2030257,2048052,2121614,1859625,1839825,1939288,2061599,2026842,1893261,2199385
850132,Motores de CC y generadores de CC de potencia> 750 W pero <= 75 kW (exc. los generadores f ...,578191,648967,730859,751415,914213,1078078,1161762,892087,982480,1261813,1182053,1214207,1339764,1301983,1393507,1604127,1778233,1901565,1824637,2198695
850750,De níquel-metal hidruro de acumuladores (excepto inservibles),,,,,,,,,,,1752929,1723728,1489794,1366795,1439813,1492385,1693414,2001451,2041693,2196203
732190,Partes de los aparatos de calentamiento no eléctrico y de uso doméstico de la partida 7321; ...,740207,834262,1013487,1142161,1268177,1363079,1464532,1218287,1358976,1456022,1467632,1573718,1533446,1408402,1353290,1434728,1544806,1453606,1464965,2192937
481890,"""Papel; guata de celulosa o napa de fibras de celulosa; de los tipos utilizados para fines ...",727415,768618,893846,1099312,1138877,1315744,1549092,1359470,1413643,1345066,1577154,1579952,1591190,1521454,1537822,1633679,1838475,1862284,2477113,2189865
842691,Grúas concebidas para montarlas en un vehículo de carretera,628869,778858,1013661,1284056,1534007,2003971,2088793,1054479,1182466,1590880,1603876,1687464,1755824,1574273,1633081,1844436,2140675,2140491,1746910,2188710
170290,Los demás azúcares; incl. el azúcar invertido y la maltosa químicamente pura; en estado sólido; ...,362385,463844,500517,616875,715022,944770,988752,942915,1067291,1344841,1340511,1433210,1502156,1375038,1554257,1486652,1647246,1716388,2111949,2187532
841919,Calentadores de agua instantáneos o acumuladores; no eléctricos (exc. calentadores de agua ...,592801,679943,822448,996611,1346409,1577870,2241546,2209715,1874314,2015691,1937711,1834978,1836369,1651122,1574339,1694624,1878751,1801978,1814910,2186175
848079,Moldes para caucho o plástico (exc. para moldeo por inyección o compresión),1378445,1592089,1735388,1779157,1830128,2119710,2321595,1821693,1815633,2132722,2163127,2297662,2394036,2317589,2357457,2513046,2676248,2518698,2294371,2181344
030633,Cangrejos; incluso depilados; vivos; frescos o refrigerados,,,,,,,,,,,,,,,,1095800,1564602,1641451,1610820,2176818
760692,Chapas y tiras; de aleaciones de aluminio; de espesor > 0;2 mm; de forma distinta a la cuadrada ...,1147749,1224989,1328041,1644427,1869107,2454525,2603559,1507977,2120618,2176872,2064775,1851881,1673222,1844782,1592806,1829669,2054278,1811800,1459982,2175005
292241,Lisina y sus ésteres; sales de estos productos,777342,1147605,1399890,933963,943138,1125404,1486906,1287718,1798141,2247766,2390946,2062788,1677053,1528134,1496673,1604250,1692150,1602542,1656666,2172833
480419,"""Papel y cartón para caras """"cubiertas"""" [""""kraftliner""""]; sin estucar ni recubrir; en bobinas ...",1173011,1341304,1553458,1516826,1743485,2102932,2212979,1684905,1821941,2117457,1847308,1968233,2012308,1815731,1827919,1970346,2168274,2007727,1868069,2172136
440349,Madera tropical en bruto; incluso descortezada o de albura; o desbastada (exc. ​​Teca; meranti ...,1185126,1618356,1958462,1811778,1832011,2245408,2186827,1505366,1712327,1937071,1896493,2109841,2075817,1415855,1253308,3195379,3439088,2675907,1917642,2163763
441810,Ventanas; puertas vidriera; y sus marcos y contramarcos; de madera,782089,926923,1057176,1064631,1269107,1511055,1727725,1377471,1274448,1399786,1420938,1788432,1796326,1566823,1576559,1709702,1861714,1877887,1913929,2150552
020110,Canales o medias canales; de bovinos; frescas o refrigeradas,829844,1055059,1327366,1494084,1839897,2239398,2790015,2493148,2237981,2658536,2677708,2621006,2435444,2054349,1925721,2119134,2169147,2041499,2015497,2148983
730210,"""Carriles """"rieles"""" de fundición; hierro o acero; para vías férreas (exc. contracarriles """"rieles"""" ...",895112,1082390,1291939,1648529,1759654,2435377,3450782,2821978,2968134,3395072,3398372,3380668,3237407,3218076,2492680,2340265,2540088,2488878,2140695,2146577
720270,Ferromolibdeno,447680,580886,1972421,4149784,3423889,4137142,4127929,1084059,1807713,2243425,1854248,1467733,1672771,959369,847204,1184504,1600972,1482740,984046,2145328
481022,Papel ligero recubrimiento utilizados para escribir; imprimir u otros fines gráficos; peso ...,3642735,4488096,5249403,5373813,5815561,5931373,6312895,4544625,4794777,5236158,4719273,4323974,4213438,3539375,3232697,3018808,3469741,3048575,2075803,2138341
851010,Afeitadoras; eléctricas,929410,1083206,1294248,1361482,1454719,1505997,1547485,1421056,1640579,1822010,1838207,1831017,1822702,1734128,1872968,2141205,2220728,2201556,2117766,2136724
610831,"""Camisones y pijamas; de punto; de algodón; para mujeres o niñas (exc. """"T-shirts""""; camisetas ...",1294039,1462809,1585154,1627665,1673998,1938539,2030359,1773741,1851776,1930468,1653372,1732788,1870737,1701828,1608356,1600116,1755947,1655215,1567831,2132384
740921,"""Chapas y tiras; de aleaciones a base de cobre-cinc """"latón""""; de espesor > 0;15 mm; enrolladas ...",667545,758433,1069805,1244206,1941681,2203078,2044364,1106263,1857375,2117700,2082356,2318747,1935201,1569544,1396070,1674281,1802558,1426911,1283983,2132057
071410,"""Raíces de mandioca """"yuca""""; frescas; refrigeradas; congeladas o secas; incl. troceadas o ...",335970,433594,734830,575323,751074,1085391,1061865,1123234,1392559,1682504,2284853,2343258,2593258,2726660,2129967,2368233,1856445,1344756,1586945,2131422
291814,Ácido cítrico,579444,630715,759661,793878,831551,1023230,1320621,1405545,1449658,1634144,1694106,1606380,1578768,1398867,1371450,1541978,1575749,1409310,1443894,2125150
851130,Distribuidores y bobinas de encendido; para motores de combustión,752663,929256,1077201,1145031,1205026,1339964,1570517,1352893,1657624,1852491,1995167,2068739,2142406,2020099,2062626,2143112,2208701,1994325,1708591,2122609
740319,"""Cobre refinado; en bruto (exc. en forma de tochos; de barras para alambrón """"wire-bars""""; ...",494649,563156,778116,1127187,1913915,1996636,1781819,1215668,1523911,1872082,1654491,1449196,1164212,1246112,1060203,1319946,1525171,1566760,1631992,2120970
